"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, units (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
351;22/07/15 09:24:42;35.0;
352;22/07/15 09:26:11;35.1;
353;22/07/15 09:27:25;35.2;
354;22/07/15 09:28:52;35.3;
355;22/07/15 09:30:17;35.4;
356;22/07/15 09:32:05;35.5;
357;22/07/15 09:33:27;35.6;
358;22/07/15 09:34:54;35.7;
359;22/07/15 09:36:07;35.8;
360;22/07/15 09:37:37;35.9;
361;22/07/15 09:38:53;36.0;
362;22/07/15 09:40:18;36.1;
363;22/07/15 09:41:33;36.2;
364;22/07/15 09:42:56;36.3;
365;22/07/15 09:44:07;36.4;
366;22/07/15 09:45:41;36.5;
367;22/07/15 09:46:57;36.6;
368;22/07/15 09:48:47;36.7;
369;22/07/15 09:50:08;36.8;
370;22/07/15 09:51:46;36.9;
371;22/07/15 09:53:09;37.0;
372;22/07/15 09:54:38;37.1;
373;22/07/15 09:55:46;37.2;
374;22/07/15 09:57:12;37.3;
375;22/07/15 09:58:17;37.4;
376;22/07/15 09:59:39;37.5;
377;22/07/15 10:00:45;37.6;
378;22/07/15 10:01:59;37.7;
379;22/07/15 10:03:00;37.8;
380;22/07/15 10:04:02;37.9;
381;22/07/15 10:04:54;38.0;
382;22/07/15 10:05:52;38.1;
383;22/07/15 10:06:43;38.2;
384;22/07/15 10:07:39;38.3;
385;22/07/15 10:08:29;38.4;
386;22/07/15 10:09:25;38.5;
387;22/07/15 10:10:16;38.6;
388;22/07/15 10:11:15;38.7;
389;22/07/15 10:12:04;38.8;
390;22/07/15 10:13:01;38.9;
391;22/07/15 10:13:57;39.0;
392;22/07/15 10:15:07;39.1;
393;22/07/15 10:16:03;39.2;
394;22/07/15 10:17:10;39.3;
395;22/07/15 10:18:08;39.4;
396;22/07/15 10:19:11;39.5;
397;22/07/15 10:20:11;39.6;
398;22/07/15 10:21:08;39.7;
399;22/07/15 10:22:07;39.8;
400;22/07/15 10:23:14;39.9;
401;22/07/15 10:24:11;40.0;
402;22/07/15 10:25:13;40.1;
403;22/07/15 10:25:57;40.2;
404;22/07/15 10:26:58;40.3;
405;22/07/15 10:27:53;40.4;
406;22/07/15 10:29:24;40.5;
407;22/07/15 10:30:51;40.6;
408;22/07/15 10:32:05;40.7;
409;22/07/15 10:33:16;40.8;
410;22/07/15 10:34:46;40.9;
411;22/07/15 10:37:02;41.0;
412;22/07/15 10:41:52;41.1;
413;22/07/15 10:44:24;41.2;
414;22/07/15 10:47:54;41.3;
415;22/07/15 10:51:47;41.4;
416;22/07/15 10:56:49;41.5;
417;22/07/15 11:03:35;41.6;
418;22/07/15 11:11:49;41.7;
419;22/07/15 11:17:49;41.8;
420;22/07/15 11:26:56;41.9;
421;22/07/15 11:35:00;42.0;
422;22/07/15 11:46:07;42.1;
423;22/07/15 11:50:56;42.2;
424;22/07/15 11:59:57;42.3;
425;22/07/15 12:10:11;42.4;
426;22/07/15 12:24:47;42.5;
427;22/07/15 12:34:24;42.6;
428;22/07/15 12:42:52;42.7;
429;22/07/15 12:48:12;42.8;
430;22/07/15 13:18:59;42.9;
431;22/07/15 13:24:40;43.0;
432;22/07/15 13:36:36;43.1;
433;22/07/15 13:44:46;43.2;
434;22/07/15 13:52:36;43.3;
435;22/07/15 13:57:41;43.4;
436;22/07/15 14:06:53;43.5;
437;22/07/15 14:11:24;43.6;
438;22/07/15 14:17:10;43.7;
439;22/07/15 14:30:50;43.8;
440;22/07/15 14:37:00;43.9;
441;22/07/15 14:39:43;44.0;
442;22/07/15 14:43:00;44.1;
443;22/07/15 14:49:24;44.2;
444;22/07/15 15:05:39;44.3;
445;22/07/15 15:11:58;44.4;
446;22/07/15 15:18:10;44.5;
447;22/07/15 15:23:59;44.6;
448;22/07/15 15:33:29;44.7;
449;22/07/15 15:52:31;44.8;
450;22/07/15 16:01:29;44.9;
451;22/07/15 16:04:24;45.0;
452;22/07/15 16:08:13;45.1;
453;22/07/15 16:10:52;45.2;
454;22/07/15 16:13:08;45.3;
455;22/07/15 16:16:21;45.4;
456;22/07/15 16:18:20;45.5;
457;22/07/15 16:21:54;45.6;
458;22/07/15 16:24:10;45.7;
459;22/07/15 16:25:40;45.8;
460;22/07/15 16:29:11;45.9;
461;22/07/15 18:12:03;46.0;
462;22/07/15 19:03:54;46.1;
463;22/07/15 19:22:57;46.2;
464;22/07/15 21:06:47;46.3;
465;22/07/15 21:10:20;46.4;
466;22/07/15 21:13:17;46.5;
467;22/07/15 21:15:07;46.6;
468;22/07/15 21:18:59;46.7;
469;22/07/15 21:23:33;46.8;
470;22/07/15 21:29:34;46.9;
471;22/07/15 21:39:52;47.0;
472;22/07/15 21:55:10;47.1;
473;22/07/15 22:03:36;47.2;
474;22/07/15 22:07:57;47.3;
475;22/07/15 22:09:44;47.4;
476;22/07/15 22:12:15;47.5;
477;22/07/15 22:14:39;47.6;
478;22/07/15 22:19:07;47.7;
479;22/07/15 22:21:42;47.8;
480;22/07/15 22:27:22;47.9;
481;22/07/15 22:39:09;48.0;
482;22/07/15 22:46:35;48.1;
483;22/07/15 22:54:22;48.2;
484;22/07/15 23:07:02;48.3;
485;22/07/15 23:22:57;48.4;
486;22/07/15 23:34:05;48.5;
487;22/07/15 23:37:07;48.6;
488;22/07/15 23:46:09;48.7;
489;22/07/15 23:52:20;48.8;
490;22/07/15 23:59:50;48.9;
491;23/07/15 00:05:22;49.0;
492;23/07/15 00:09:00;49.1;
493;23/07/15 00:14:28;49.2;
494;23/07/15 00:23:42;49.3;
495;23/07/15 00:30:07;49.4;
496;23/07/15 00:47:07;49.5;
497;23/07/15 00:59:17;49.6;
498;23/07/15 01:19:31;49.7;
499;23/07/15 01:30:20;49.8;
500;23/07/15 01:39:23;49.9;
501;23/07/15 01:47:42;50.0;
502;23/07/15 02:01:19;50.1;
503;23/07/15 02:07:17;50.2;
504;23/07/15 02:14:38;50.3;
505;23/07/15 02:19:09;50.4;
506;23/07/15 02:30:10;50.5;
507;23/07/15 02:41:03;50.6;
508;23/07/15 02:49:04;50.7;
509;23/07/15 02:56:52;50.8;
510;23/07/15 03:16:19;50.9;
511;23/07/15 03:31:07;51.0;
512;23/07/15 03:49:34;51.1;
513;23/07/15 03:53:05;51.2;
514;23/07/15 04:00:15;51.3;
515;23/07/15 04:14:47;51.4;
516;23/07/15 04:35:20;51.5;
517;23/07/15 04:45:03;51.6;
518;23/07/15 04:53:11;51.7;
519;23/07/15 05:07:20;51.8;
520;23/07/15 05:14:15;51.9;
521;23/07/15 05:20:09;52.0;
522;23/07/15 05:28:30;52.1;
523;23/07/15 05:38:15;52.2;
524;23/07/15 05:42:22;52.3;
525;23/07/15 05:43:41;52.4;
526;23/07/15 05:51:35;52.5;
527;23/07/15 06:05:31;52.6;
528;23/07/15 06:14:24;52.7;
529;23/07/15 06:23:40;52.8;
530;23/07/15 06:34:32;52.9;
531;23/07/15 06:38:01;53.0;
532;23/07/15 07:09:46;53.1;
533;23/07/15 07:23:48;53.2;
534;23/07/15 07:50:40;53.3;
535;23/07/15 08:07:18;53.4;
536;23/07/15 08:15:58;53.5;
537;23/07/15 08:24:38;53.6;
538;23/07/15 08:43:44;53.7;
539;23/07/15 14:27:44;53.8;
540;23/07/15 15:14:42;53.9;
541;23/07/15 15:28:16;54.0;
542;23/07/15 20:41:26;54.1;
543;23/07/15 20:54:50;54.2;
544;23/07/15 21:17:56;54.3;
545;23/07/15 21:49:55;54.4;
546;23/07/15 21:56:57;54.5;
547;23/07/15 22:08:50;54.6;
548;23/07/15 22:26:32;54.7;
549;23/07/15 22:31:00;54.8;
550;23/07/15 22:34:21;54.9;
551;23/07/15 22:36:47;55.0;
552;23/07/15 22:39:27;55.1;
553;23/07/15 22:41:31;55.2;
554;23/07/15 22:43:53;55.3;
555;23/07/15 22:46:14;55.4;
556;23/07/15 22:49:28;55.5;
557;23/07/15 22:53:19;55.6;
558;23/07/15 23:05:32;55.7;
559;23/07/15 23:22:03;55.8;
560;23/07/15 23:47:00;55.9;
561;23/07/15 23:52:26;56.0;
562;23/07/15 23:58:08;56.1;
563;24/07/15 00:03:13;56.2;
564;24/07/15 00:16:02;56.3;
565;24/07/15 00:22:19;56.4;
566;24/07/15 00:35:13;56.5;
567;24/07/15 00:41:17;56.6;
568;24/07/15 01:11:02;56.7;
569;24/07/15 01:30:34;56.8;
570;24/07/15 01:44:22;56.9;
571;24/07/15 01:57:06;57.0;
572;24/07/15 02:14:21;57.1;
573;24/07/15 02:18:50;57.2;
574;24/07/15 02:24:39;57.3;
575;24/07/15 02:30:38;57.4;
576;24/07/15 02:36:04;57.5;
577;24/07/15 02:46:14;57.6;
578;24/07/15 03:02:20;57.7;
579;24/07/15 03:07:31;57.8;
580;24/07/15 03:20:54;57.9;
581;24/07/15 03:40:55;58.0;
582;24/07/15 04:12:31;58.1;
583;24/07/15 04:17:57;58.2;
584;24/07/15 04:21:53;58.3;
585;24/07/15 04:26:27;58.4;
586;24/07/15 04:48:57;58.5;
587;24/07/15 05:10:33;58.6;
588;24/07/15 05:26:27;58.7;
589;24/07/15 05:30:42;58.8;
590;24/07/15 05:38:47;58.9;
591;24/07/15 05:40:14;59.0;
592;24/07/15 05:45:01;59.1;
593;24/07/15 06:00:34;59.2;
594;24/07/15 06:06:47;59.3;
595;24/07/15 06:13:27;59.4;
596;24/07/15 06:24:12;59.5;
597;24/07/15 06:30:30;59.6;
598;24/07/15 07:01:53;59.7;
599;24/07/15 07:08:48;59.8;
600;24/07/15 07:12:29;59.9;
601;24/07/15 07:22:27;60.0;
602;24/07/15 07:36:17;60.1;
603;24/07/15 07:41:56;60.2;
604;24/07/15 07:54:19;60.3;
605;24/07/15 08:01:36;60.4;
606;24/07/15 08:24:34;60.5;
607;24/07/15 10:16:17;60.6;
608;24/07/15 14:12:33;60.7;
609;24/07/15 14:15:03;60.8;
610;24/07/15 14:16:56;60.9;
611;24/07/15 14:18:35;61.0;
612;24/07/15 14:30:53;61.1;
613;24/07/15 14:38:35;61.2;
614;24/07/15 14:40:23;61.3;
615;24/07/15 14:50:43;61.4;
616;24/07/15 16:47:20;61.5;
617;24/07/15 17:54:29;61.6;
618;24/07/15 18:08:10;61.7;
619;24/07/15 18:10:52;61.8;
620;24/07/15 18:15:37;61.9;
621;24/07/15 18:20:00;62.0;
622;24/07/15 18:24:28;62.1;
623;24/07/15 21:20:38;62.2;
624;25/07/15 00:44:17;62.3;
625;25/07/15 00:51:35;62.4;
626;25/07/15 01:12:10;62.5;
627;25/07/15 01:15:44;62.6;
628;25/07/15 01:21:55;62.7;
629;25/07/15 01:28:13;62.8;
630;25/07/15 01:41:18;62.9;
631;25/07/15 03:25:29;63.0;
632;25/07/15 07:21:46;63.1;
633;25/07/15 14:40:06;63.2;
634;25/07/15 14:47:02;63.3;
635;25/07/15 14:49:23;63.4;
636;25/07/15 14:58:52;63.5;
637;26/07/15 01:06:06;63.6;
638;26/07/15 23:12:46;63.7;
639;27/07/15 03:06:46;63.8;
640;27/07/15 03:35:42;63.9;
641;27/07/15 04:52:00;64.0;
642;27/07/15 05:05:56;64.1;
643;27/07/15 05:13:59;64.2;
644;27/07/15 05:27:41;64.3;
645;27/07/15 05:41:37;64.4;
646;27/07/15 06:11:19;64.5;
647;27/07/15 07:29:10;64.6;
648;27/07/15 10:28:55;64.7;
649;27/07/15 12:18:22;64.8;
650;27/07/15 12:27:04;64.9;
651;27/07/15 12:29:20;65.0;
652;27/07/15 14:47:49;65.1;
653;27/07/15 23:52:47;65.2;
654;28/07/15 05:12:38;65.3;
655;28/07/15 06:50:59;65.4;
656;28/07/15 06:57:19;65.5;
657;28/07/15 07:07:10;65.6;
658;28/07/15 07:17:39;65.7;
659;28/07/15 07:26:08;65.8;
660;28/07/15 18:09:00;65.9;
661;28/07/15 18:16:05;66.0;
662;28/07/15 18:25:40;66.1;
663;28/07/15 21:23:31;66.2;
664;28/07/15 23:52:15;66.3;
665;29/07/15 00:22:34;66.4;
666;29/07/15 00:28:16;66.5;
667;29/07/15 00:46:54;66.6;
668;29/07/15 01:09:01;66.7;
669;29/07/15 01:22:35;66.8;
670;29/07/15 01:27:02;66.9;
671;29/07/15 01:29:26;67.0;
672;29/07/15 01:34:12;67.1;
673;29/07/15 01:35:40;67.2;
674;29/07/15 01:37:58;67.3;
675;29/07/15 01:47:10;67.4;
676;29/07/15 02:02:33;67.5;
677;29/07/15 08:37:40;67.6;
678;29/07/15 08:56:16;67.7;
679;29/07/15 09:04:42;67.8;
680;29/07/15 09:13:48;67.9;
681;29/07/15 09:16:37;68.0;
682;29/07/15 09:18:45;68.1;
683;29/07/15 09:19:46;68.2;
684;29/07/15 09:21:23;68.3;
685;29/07/15 09:23:25;68.4;
686;29/07/15 09:29:03;68.5;
687;29/07/15 09:31:28;68.6;
688;29/07/15 09:35:12;68.7;
689;29/07/15 09:45:35;68.8;
690;29/07/15 10:00:58;68.9;
691;29/07/15 10:13:11;69.0;
692;29/07/15 10:18:37;69.1;
693;29/07/15 10:25:57;69.2;
694;29/07/15 10:54:47;69.3;
695;29/07/15 11:30:31;69.4;
696;29/07/15 11:51:55;69.5;
697;29/07/15 12:59:29;69.6;
698;29/07/15 13:05:33;69.7;
699;29/07/15 13:16:26;69.8;
700;30/07/15 08:47:12;69.9;
701;30/07/15 12:19:41;70.0;
702;31/07/15 03:15:24;70.1;
703;31/07/15 07:37:49;70.2;
704;04/08/15 07:16:09;70.3;
705;05/08/15 01:47:28;70.4;
706;05/08/15 02:45:05;70.5;
707;05/08/15 03:09:36;70.6;
708;05/08/15 05:32:08;70.7;
709;05/08/15 06:12:19;70.8;
710;05/08/15 13:27:41;70.9;
711;07/08/15 06:59:29;71.0;
712;13/08/15 14:55:24;71.0;Registrado
