"Título de trazado: JTU_01_PT_11"
"N.º","Fecha Tiempo, GMT-05:00","Event, mm (LGR S/N: 10390583, SEN S/N: 10390583)","Final de archivo (LGR S/N: 10390583)"
1,17/06/15 11:51:34,0.0,
2,17/06/15 11:59:51,0.1,
3,17/06/15 12:05:58,0.2,
4,17/06/15 12:19:53,0.3,
5,17/06/15 12:21:44,0.4,
6,17/06/15 12:26:39,0.5,
7,17/06/15 12:33:29,0.6,
8,17/06/15 12:40:56,0.7,
9,17/06/15 12:48:00,0.8,
10,17/06/15 12:56:15,0.9,
11,17/06/15 15:14:24,1.0,
12,17/06/15 15:39:54,1.1,
13,17/06/15 16:12:37,1.2,
14,17/06/15 16:23:03,1.3,
15,17/06/15 16:34:53,1.4,
16,17/06/15 16:37:56,1.5,
17,17/06/15 16:39:20,1.6,
18,17/06/15 16:41:05,1.7,
19,17/06/15 16:43:15,1.8,
20,17/06/15 16:46:53,1.9,
21,17/06/15 16:50:05,2.0,
22,17/06/15 16:53:06,2.1,
23,17/06/15 16:57:12,2.2,
24,17/06/15 17:05:16,2.3,
25,17/06/15 17:08:44,2.4,
26,17/06/15 17:14:38,2.5,
27,17/06/15 17:18:20,2.6,
28,17/06/15 17:26:12,2.7,
29,17/06/15 17:41:17,2.8,
30,17/06/15 17:49:58,2.9,
31,17/06/15 17:54:02,3.0,
32,17/06/15 17:58:06,3.1,
33,17/06/15 18:05:44,3.2,
34,17/06/15 18:20:05,3.3,
35,17/06/15 19:04:46,3.4,
36,17/06/15 19:22:53,3.5,
37,17/06/15 19:42:58,3.6,
38,17/06/15 20:05:43,3.7,
39,17/06/15 22:41:06,3.8,
40,17/06/15 23:40:12,3.9,
41,18/06/15 00:38:45,4.0,
42,18/06/15 01:19:06,4.1,
43,18/06/15 01:48:53,4.2,
44,18/06/15 01:53:33,4.3,
45,18/06/15 01:57:08,4.4,
46,18/06/15 02:00:48,4.5,
47,18/06/15 02:05:27,4.6,
48,18/06/15 02:08:37,4.7,
49,18/06/15 02:10:59,4.8,
50,18/06/15 02:17:00,4.9,
51,18/06/15 02:20:37,5.0,
52,18/06/15 02:25:37,5.1,
53,18/06/15 02:32:01,5.2,
54,18/06/15 02:36:23,5.3,
55,18/06/15 02:40:11,5.4,
56,18/06/15 02:43:55,5.5,
57,18/06/15 02:47:59,5.6,
58,18/06/15 02:55:47,5.7,
59,18/06/15 03:05:43,5.8,
60,18/06/15 03:18:24,5.9,
61,18/06/15 03:23:18,6.0,
62,18/06/15 03:29:59,6.1,
63,18/06/15 03:38:25,6.2,
64,18/06/15 03:45:17,6.3,
65,18/06/15 03:49:43,6.4,
66,18/06/15 03:55:49,6.5,
67,18/06/15 03:59:41,6.6,
68,18/06/15 04:06:40,6.7,
69,18/06/15 04:32:10,6.8,
70,18/06/15 04:43:29,6.9,
71,18/06/15 04:48:42,7.0,
72,18/06/15 04:50:24,7.1,
73,18/06/15 04:52:45,7.2,
74,18/06/15 04:55:48,7.3,
75,18/06/15 05:03:27,7.4,
76,18/06/15 05:14:02,7.5,
77,18/06/15 05:28:23,7.6,
78,18/06/15 05:45:13,7.7,
79,18/06/15 05:50:06,7.8,
80,18/06/15 05:56:18,7.9,
81,18/06/15 06:03:35,8.0,
82,18/06/15 06:14:53,8.1,
83,18/06/15 06:26:18,8.2,
84,18/06/15 06:37:30,8.3,
85,18/06/15 06:43:33,8.4,
86,18/06/15 06:48:33,8.5,
