Fecha,Hora,Valor,Máximo,Mínimo
30/11/2011,17:30:00,275.043,275.043,275.043
30/11/2011,17:45:00,296.772,296.772,296.772
30/11/2011,18:00:00,312.488,312.488,312.488
30/11/2011,18:15:00,295.514,295.514,295.514
30/11/2011,18:30:00,302.399,302.399,302.399
30/11/2011,18:45:00,301.764,301.764,301.764
30/11/2011,19:00:00,321.644,321.644,321.644
30/11/2011,19:15:00,295.124,295.124,295.124
30/11/2011,19:30:00,286.975,286.975,286.975
30/11/2011,19:45:00,286.408,286.408,286.408
30/11/2011,20:00:00,285.535,285.535,285.535
30/11/2011,20:15:00,323.475,323.475,323.475
30/11/2011,20:30:00,289.49,289.49,289.49
30/11/2011,20:45:00,295.581,295.581,295.581
30/11/2011,21:00:00,296.625,296.625,296.625
30/11/2011,21:15:00,288.141,288.141,288.141
30/11/2011,21:30:00,281.262,281.262,281.262
30/11/2011,21:45:00,287.567,287.567,287.567
30/11/2011,22:00:00,295.386,295.386,295.386
30/11/2011,22:15:00,318.555,318.555,318.555
30/11/2011,22:30:00,315.009,315.009,315.009
30/11/2011,22:45:00,299.543,299.543,299.543
30/11/2011,23:00:00,328.327,328.327,328.327
30/11/2011,23:15:00,325.056,325.056,325.056
30/11/2011,23:30:00,332.16,332.16,332.16
30/11/2011,23:45:00,317.164,317.164,317.164
01/12/2011,0:00:00,329.67,329.67,329.67
01/12/2011,0:15:00,340.699,340.699,340.699
01/12/2011,0:30:00,340.693,340.693,340.693
01/12/2011,0:45:00,352.705,352.705,352.705
01/12/2011,1:00:00,314.588,314.588,314.588
01/12/2011,1:15:00,282.953,77.035,77.035
01/12/2011,1:30:00,87.234,87.234,87.234
01/12/2011,1:45:00,73.879,73.879,73.879
01/12/2011,2:00:00,105.154,105.154,105.154
01/12/2011,2:15:00,96.408,96.408,96.408
01/12/2011,2:30:00,102.536,102.536,102.536
01/12/2011,2:45:00,82.571,82.571,82.571
01/12/2011,3:00:00,139.469,139.469,139.469
01/12/2011,3:15:00,94.485,94.485,94.485
01/12/2011,3:30:00,70.498,70.498,70.498
01/12/2011,3:45:00,84.219,84.219,84.219
01/12/2011,4:00:00,107.419,107.419,107.419
01/12/2011,4:15:00,74.514,74.514,74.514
01/12/2011,4:30:00,74.508,74.508,74.508
01/12/2011,4:45:00,74.514,74.514,74.514
01/12/2011,5:00:00,81.35,81.35,81.35
01/12/2011,5:15:00,81.936,81.936,81.936
01/12/2011,5:30:00,106.351,106.351,106.351
01/12/2011,5:45:00,124.668,124.668,124.668
01/12/2011,6:00:00,87.161,87.161,87.161
01/12/2011,6:15:00,72.952,72.952,72.952
01/12/2011,6:30:00,40.651,40.651,40.651
01/12/2011,6:45:00,42.366,42.366,42.366
01/12/2011,7:00:00,273.718,273.718,273.718
01/12/2011,7:15:00,231.17,231.17,231.17
01/12/2011,7:30:00,75.893,75.893,75.893
01/12/2011,7:45:00,80.544,80.544,80.544
01/12/2011,8:00:00,56.099,56.099,56.099
01/12/2011,8:15:00,89.633,89.633,89.633
01/12/2011,8:30:00,157.475,157.475,157.475
01/12/2011,8:45:00,97.122,97.122,97.122
01/12/2011,9:00:00,90.072,90.072,90.072
01/12/2011,9:15:00,113.321,113.321,113.321
01/12/2011,9:30:00,80.172,80.172,80.172
01/12/2011,9:45:00,112.833,112.833,112.833
01/12/2011,10:00:00,78.396,78.396,78.396
01/12/2011,10:15:00,59.463,59.463,59.463
01/12/2011,10:30:00,61.123,61.123,61.123
01/12/2011,10:45:00,56.405,56.405,56.405
01/12/2011,11:00:00,54.439,54.439,54.439
01/12/2011,11:15:00,62.978,62.978,62.978
01/12/2011,11:30:00,62.35,62.35,62.35
01/12/2011,11:45:00,60.628,60.628,60.628
01/12/2011,12:00:00,50.759,50.759,50.759
01/12/2011,12:15:00,54.287,54.287,54.287
01/12/2011,12:30:00,51.064,51.064,51.064
01/12/2011,12:45:00,245.843,245.843,245.843
01/12/2011,13:00:00,286.096,286.096,286.096
01/12/2011,13:15:00,261.297,261.297,261.297
01/12/2011,13:30:00,274.341,274.341,274.341
01/12/2011,13:45:00,217.846,217.846,217.846
01/12/2011,14:00:00,307.093,307.093,307.093
01/12/2011,14:15:00,335.102,24.885,24.885
01/12/2011,14:30:00,284.784,284.784,284.784
01/12/2011,14:45:00,275.134,275.134,275.134
01/12/2011,15:00:00,180.082,180.082,180.082
01/12/2011,15:15:00,176.988,176.988,176.988
