var_fecha,var_hora,Valor
25/02/2013,0:15:00,8.977777778
25/02/2013,0:30:00,8.878888889
25/02/2013,0:45:00,8.778888889
25/02/2013,1:00:00,8.778888889
25/02/2013,1:15:00,8.68
25/02/2013,1:30:00,8.182222222
25/02/2013,1:45:00,7.582222222
25/02/2013,2:00:00,7.178888889
25/02/2013,2:15:00,6.977777778
25/02/2013,2:30:00,6.977777778
25/02/2013,2:45:00,7.28
25/02/2013,3:00:00,7.381111111
25/02/2013,3:15:00,7.582222222
25/02/2013,3:30:00,7.982777778
25/02/2013,3:45:00,8.282222222
25/02/2013,4:00:00,8.282222222
25/02/2013,4:15:00,8.382222222
25/02/2013,4:30:00,8.282222222
25/02/2013,4:45:00,8.382222222
25/02/2013,5:00:00,8.382222222
25/02/2013,5:15:00,8.382222222
25/02/2013,5:30:00,8.382222222
25/02/2013,5:45:00,8.382222222
25/02/2013,6:00:00,8.382222222
25/02/2013,6:15:00,8.382222222
25/02/2013,6:30:00,8.481111111
25/02/2013,6:45:00,8.581111111
25/02/2013,7:00:00,8.68
25/02/2013,7:15:00,8.878888889
25/02/2013,7:30:00,9.077222222
25/02/2013,7:45:00,9.571111111
25/02/2013,8:00:00,9.965
25/02/2013,8:15:00,10.84611111
25/02/2013,8:30:00,11.43111111
25/02/2013,8:45:00,11.72222222
25/02/2013,9:00:00,12.78722222
25/02/2013,9:15:00,13.07611111
25/02/2013,9:30:00,12.20722222
25/02/2013,9:45:00,12.01277778
25/02/2013,10:00:00,12.49722222
25/02/2013,10:15:00,12.49722222
25/02/2013,10:30:00,11.91611111
25/02/2013,10:45:00,11.52777778
25/02/2013,11:00:00,11.81888889
25/02/2013,11:15:00,12.30388889
25/02/2013,11:30:00,12.98
25/02/2013,11:45:00,13.07611111
25/02/2013,12:00:00,13.65388889
25/02/2013,12:15:00,13.55777778
25/02/2013,12:30:00,12.11
25/02/2013,12:45:00,12.78722222
25/02/2013,13:00:00,12.59388889
25/02/2013,13:15:00,13.07611111
25/02/2013,13:30:00,13.94222222
25/02/2013,13:45:00,13.75
25/02/2013,14:00:00,13.46111111
25/02/2013,14:15:00,12.69
25/02/2013,14:30:00,12.49722222
25/02/2013,14:45:00,12.59388889
25/02/2013,15:00:00,12.11
25/02/2013,15:15:00,12.20722222
25/02/2013,15:30:00,13.26888889
25/02/2013,15:45:00,13.46111111
25/02/2013,16:00:00,12.88277778
25/02/2013,16:15:00,12.78722222
25/02/2013,16:30:00,12.40111111
25/02/2013,16:45:00,12.78722222
25/02/2013,17:00:00,13.17277778
25/02/2013,17:15:00,12.69
25/02/2013,17:30:00,12.78722222
25/02/2013,17:45:00,12.59388889
25/02/2013,18:00:00,11.81888889
25/02/2013,18:15:00,11.23611111
25/02/2013,18:30:00,10.74777778
25/02/2013,18:45:00,10.55277778
25/02/2013,19:00:00,10.35722222
25/02/2013,19:15:00,10.25888889
25/02/2013,19:30:00,10.06277778
25/02/2013,19:45:00,9.965
25/02/2013,20:00:00,9.965
25/02/2013,20:15:00,10.06277778
25/02/2013,20:23:07,NULL
25/02/2013,20:30:00,9.965
25/02/2013,20:45:00,9.965
25/02/2013,21:00:00,9.965
25/02/2013,21:15:00,9.965
25/02/2013,21:30:00,9.767777778
25/02/2013,21:45:00,9.372777778
25/02/2013,22:00:00,9.275
25/02/2013,22:15:00,9.372777778
25/02/2013,22:30:00,9.571111111
25/02/2013,22:45:00,9.571111111
25/02/2013,23:00:00,9.472222222
25/02/2013,23:15:00,9.571111111
25/02/2013,23:30:00,9.571111111
25/02/2013,23:45:00,9.571111111
26/02/2013,0:00:00,9.571111111
26/02/2013,0:15:00,9.472222222
26/02/2013,0:30:00,9.472222222
26/02/2013,0:45:00,9.472222222
26/02/2013,1:00:00,9.472222222
26/02/2013,1:15:00,9.472222222
26/02/2013,1:30:00,9.372777778
26/02/2013,1:45:00,9.372777778
26/02/2013,2:00:00,9.372777778
26/02/2013,2:15:00,9.275
26/02/2013,2:24:38,NULL
26/02/2013,2:30:00,9.275
26/02/2013,2:45:00,9.176111111
26/02/2013,3:00:00,9.176111111
26/02/2013,3:15:00,9.077222222
26/02/2013,3:30:00,9.077222222
26/02/2013,3:45:00,9.176111111
26/02/2013,4:00:00,9.176111111
26/02/2013,4:15:00,9.176111111
26/02/2013,4:30:00,9.176111111
26/02/2013,4:45:00,9.176111111
26/02/2013,4:57:08,NULL
26/02/2013,5:00:00,9.077222222
26/02/2013,5:12:58,NULL
26/02/2013,5:15:00,9.077222222
26/02/2013,5:30:00,9.077222222
26/02/2013,5:31:24,NULL
26/02/2013,5:39:29,NULL
26/02/2013,5:45:00,9.077222222
26/02/2013,5:48:29,NULL
26/02/2013,6:00:00,9.077222222
26/02/2013,6:15:00,9.077222222
26/02/2013,6:20:00,NULL
26/02/2013,6:30:00,9.077222222
26/02/2013,6:42:34,NULL
26/02/2013,6:45:00,9.176111111
26/02/2013,6:45:58,NULL
26/02/2013,6:48:59,NULL
26/02/2013,6:50:58,NULL
26/02/2013,7:00:00,9.176111111
26/02/2013,7:15:00,9.275
26/02/2013,7:23:40,NULL
26/02/2013,7:30:00,9.472222222
26/02/2013,7:45:00,9.571111111
26/02/2013,8:00:00,9.767777778
26/02/2013,8:15:00,10.74777778
26/02/2013,8:30:00,10.74777778
26/02/2013,8:39:18,NULL
26/02/2013,8:45:00,10.455
26/02/2013,8:57:02,NULL
26/02/2013,9:00:00,10.65111111
26/02/2013,9:15:00,11.23611111
26/02/2013,9:15:39,NULL
26/02/2013,9:30:00,11.23611111
26/02/2013,9:33:32,NULL
26/02/2013,9:45:00,11.13888889
26/02/2013,10:00:00,11.625
26/02/2013,10:15:00,12.40111111
26/02/2013,10:30:00,11.625
26/02/2013,10:32:59,NULL
26/02/2013,10:45:00,11.43111111
26/02/2013,11:00:00,11.23611111
26/02/2013,11:15:00,11.625
26/02/2013,11:30:00,11.91611111
26/02/2013,11:45:00,11.625
26/02/2013,12:00:00,11.625
26/02/2013,12:01:56,NULL
26/02/2013,12:12:51,NULL
26/02/2013,12:15:00,11.33388889
26/02/2013,12:16:47,NULL
26/02/2013,12:20:59,NULL
26/02/2013,12:26:55,NULL
26/02/2013,12:30:00,11.625
26/02/2013,12:45:00,12.11
26/02/2013,12:48:28,NULL
26/02/2013,13:00:00,11.91611111
26/02/2013,13:15:00,11.33388889
26/02/2013,13:28:09,NULL
26/02/2013,13:30:00,12.01277778
26/02/2013,13:45:00,13.17277778
26/02/2013,14:00:00,13.07611111
26/02/2013,14:15:00,13.94222222
26/02/2013,14:30:00,14.23
26/02/2013,14:45:00,14.51722222
26/02/2013,15:00:00,14.03777778
26/02/2013,15:15:00,14.80388889
26/02/2013,15:30:00,13.75
26/02/2013,15:45:00,14.03777778
26/02/2013,16:00:00,13.94222222
26/02/2013,16:15:00,12.59388889
26/02/2013,16:30:00,11.91611111
26/02/2013,16:45:00,11.625
26/02/2013,17:00:00,11.33388889
26/02/2013,17:15:00,11.33388889
26/02/2013,17:30:00,11.23611111
26/02/2013,17:45:00,11.33388889
26/02/2013,18:00:00,10.84611111
26/02/2013,18:15:00,10.55277778
26/02/2013,18:30:00,10.35722222
26/02/2013,18:45:00,10.06277778
26/02/2013,19:00:00,9.866111111
26/02/2013,19:15:00,9.767777778
26/02/2013,19:30:00,9.767777778
26/02/2013,19:45:00,9.668888889
26/02/2013,20:00:00,9.668888889
26/02/2013,20:15:00,9.571111111
26/02/2013,20:30:00,9.472222222
26/02/2013,20:45:00,9.372777778
26/02/2013,21:00:00,9.372777778
26/02/2013,21:15:00,9.372777778
26/02/2013,21:30:00,9.372777778
26/02/2013,21:45:00,9.275
26/02/2013,22:00:00,9.275
26/02/2013,22:15:00,9.275
26/02/2013,22:30:00,9.275
26/02/2013,22:45:00,9.176111111
26/02/2013,23:00:00,9.176111111
26/02/2013,23:15:00,9.077222222
26/02/2013,23:30:00,9.077222222
26/02/2013,23:45:00,9.077222222
27/02/2013,0:00:00,8.977777778
27/02/2013,0:15:00,8.977777778
27/02/2013,0:30:00,8.977777778
27/02/2013,0:45:00,8.977777778
27/02/2013,1:00:00,8.977777778
27/02/2013,1:15:00,8.878888889
27/02/2013,1:30:00,8.878888889
27/02/2013,1:45:00,8.778888889
27/02/2013,2:00:00,8.68
27/02/2013,2:15:00,8.68
27/02/2013,2:30:00,8.68
27/02/2013,2:36:08,NULL
27/02/2013,2:45:00,8.68
27/02/2013,2:53:19,NULL
27/02/2013,2:58:44,NULL
27/02/2013,3:00:00,8.68
27/02/2013,3:04:17,NULL
27/02/2013,3:07:44,NULL
27/02/2013,3:15:00,8.581111111
27/02/2013,3:16:00,NULL
27/02/2013,3:30:00,8.581111111
27/02/2013,3:33:09,NULL
27/02/2013,3:39:12,NULL
27/02/2013,3:45:00,8.581111111
27/02/2013,3:53:07,NULL
27/02/2013,4:00:00,8.581111111
27/02/2013,4:13:55,NULL
27/02/2013,4:15:00,8.581111111
27/02/2013,4:17:50,NULL
27/02/2013,4:21:25,NULL
27/02/2013,4:30:00,8.481111111
27/02/2013,4:33:23,NULL
27/02/2013,4:39:29,NULL
27/02/2013,4:45:00,8.382222222
27/02/2013,5:00:00,8.282222222
27/02/2013,5:05:46,NULL
27/02/2013,5:15:00,8.282222222
27/02/2013,5:30:00,8.282222222
27/02/2013,5:37:54,NULL
27/02/2013,5:41:38,NULL
27/02/2013,5:45:00,8.282222222
27/02/2013,5:46:19,NULL
27/02/2013,5:56:12,NULL
27/02/2013,5:59:17,NULL
27/02/2013,6:00:00,8.282222222
27/02/2013,6:03:13,NULL
27/02/2013,6:15:00,8.282222222
27/02/2013,6:21:02,NULL
27/02/2013,6:24:56,NULL
27/02/2013,6:30:00,8.382222222
27/02/2013,6:30:58,NULL
27/02/2013,6:32:55,NULL
27/02/2013,6:37:27,NULL
27/02/2013,6:45:00,8.382222222
27/02/2013,7:00:00,8.581111111
27/02/2013,7:15:00,8.68
27/02/2013,7:30:00,8.778888889
27/02/2013,7:45:00,8.977777778
27/02/2013,8:00:00,9.176111111
27/02/2013,8:06:48,NULL
27/02/2013,8:12:52,NULL
27/02/2013,8:15:00,9.472222222
27/02/2013,8:21:33,NULL
27/02/2013,8:30:00,10.25888889
27/02/2013,8:45:00,10.94388889
27/02/2013,9:00:00,13.17277778
27/02/2013,9:15:00,12.20722222
27/02/2013,9:30:00,13.07611111
27/02/2013,9:45:00,12.88277778
27/02/2013,10:00:00,13.07611111
27/02/2013,10:04:14,NULL
27/02/2013,10:07:26,NULL
27/02/2013,10:09:48,NULL
27/02/2013,10:11:49,NULL
27/02/2013,10:13:36,NULL
27/02/2013,10:15:00,12.20722222
27/02/2013,10:15:28,NULL
27/02/2013,10:17:05,NULL
27/02/2013,10:19:06,NULL
27/02/2013,10:21:05,NULL
27/02/2013,10:22:17,NULL
27/02/2013,10:23:31,NULL
27/02/2013,10:24:48,NULL
27/02/2013,10:26:26,NULL
27/02/2013,10:28:34,NULL
27/02/2013,10:30:00,12.49722222
27/02/2013,10:31:19,NULL
27/02/2013,10:35:37,NULL
27/02/2013,10:42:29,NULL
27/02/2013,10:45:00,12.20722222
27/02/2013,10:46:09,NULL
27/02/2013,10:48:59,NULL
27/02/2013,10:54:06,NULL
27/02/2013,11:00:00,11.43111111
27/02/2013,11:01:08,NULL
27/02/2013,11:03:07,NULL
27/02/2013,11:05:13,NULL
27/02/2013,11:06:44,NULL
27/02/2013,11:08:45,NULL
27/02/2013,11:11:14,NULL
27/02/2013,11:14:18,NULL
27/02/2013,11:15:00,11.91611111
27/02/2013,11:17:39,NULL
27/02/2013,11:22:50,NULL
27/02/2013,11:27:00,NULL
27/02/2013,11:30:00,12.40111111
27/02/2013,11:35:57,NULL
27/02/2013,11:44:55,NULL
27/02/2013,11:45:00,13.365
27/02/2013,12:00:00,13.55777778
27/02/2013,12:09:09,NULL
27/02/2013,12:11:50,NULL
27/02/2013,12:15:00,12.59388889
27/02/2013,12:15:40,NULL
27/02/2013,12:19:52,NULL
27/02/2013,12:24:34,NULL
27/02/2013,12:30:00,13.65388889
27/02/2013,12:36:35,NULL
27/02/2013,12:45:00,12.98
27/02/2013,12:50:59,NULL
27/02/2013,12:52:37,NULL
27/02/2013,12:54:25,NULL
27/02/2013,12:56:39,NULL
27/02/2013,12:59:05,NULL
27/02/2013,13:00:00,12.20722222
27/02/2013,13:01:42,NULL
27/02/2013,13:05:58,NULL
27/02/2013,13:15:00,12.11
27/02/2013,13:30:00,12.01277778
27/02/2013,13:30:45,NULL
27/02/2013,13:44:36,NULL
27/02/2013,13:45:00,11.81888889
27/02/2013,13:47:40,NULL
27/02/2013,13:49:32,NULL
27/02/2013,13:50:57,NULL
27/02/2013,13:52:34,NULL
27/02/2013,13:53:56,NULL
27/02/2013,13:55:42,NULL
27/02/2013,13:56:54,NULL
27/02/2013,13:58:09,NULL
27/02/2013,13:59:19,NULL
27/02/2013,14:00:00,12.11
27/02/2013,14:00:44,NULL
27/02/2013,14:01:47,NULL
27/02/2013,14:02:58,NULL
27/02/2013,14:04:21,NULL
27/02/2013,14:06:05,NULL
27/02/2013,14:08:52,NULL
27/02/2013,14:11:19,NULL
27/02/2013,14:15:00,12.30388889
27/02/2013,14:15:21,NULL
27/02/2013,14:22:06,NULL
27/02/2013,14:30:00,13.365
27/02/2013,14:45:00,12.69
27/02/2013,14:45:45,NULL
27/02/2013,15:00:00,12.11
27/02/2013,15:01:30,NULL
27/02/2013,15:15:00,12.01277778
27/02/2013,15:22:39,NULL
27/02/2013,15:25:51,NULL
27/02/2013,15:30:00,11.72222222
27/02/2013,15:33:08,NULL
27/02/2013,15:41:19,NULL
27/02/2013,15:45:00,11.52777778
27/02/2013,15:48:33,NULL
27/02/2013,15:56:56,NULL
27/02/2013,16:00:00,11.52777778
27/02/2013,16:02:05,NULL
27/02/2013,16:15:00,11.23611111
27/02/2013,16:16:52,NULL
27/02/2013,16:25:33,NULL
27/02/2013,16:30:00,11.04111111
27/02/2013,16:32:59,NULL
27/02/2013,16:45:00,10.84611111
27/02/2013,17:00:00,10.74777778
27/02/2013,17:15:00,10.455
27/02/2013,17:30:00,10.35722222
27/02/2013,17:45:00,10.455
27/02/2013,18:00:00,10.25888889
27/02/2013,18:15:00,10.06277778
27/02/2013,18:30:00,10.06277778
27/02/2013,18:45:00,9.965
27/02/2013,19:00:00,9.866111111
27/02/2013,19:09:55,NULL
27/02/2013,19:15:00,9.866111111
27/02/2013,19:30:00,9.767777778
27/02/2013,19:41:48,NULL
27/02/2013,19:45:00,9.668888889
27/02/2013,20:00:00,9.668888889
27/02/2013,20:15:00,9.571111111
27/02/2013,20:30:00,9.668888889
27/02/2013,20:45:00,9.668888889
27/02/2013,20:47:56,NULL
27/02/2013,21:00:00,9.571111111
27/02/2013,21:15:00,9.571111111
27/02/2013,21:30:00,9.571111111
27/02/2013,21:45:00,9.571111111
27/02/2013,22:00:00,9.571111111
27/02/2013,22:15:00,9.571111111
27/02/2013,22:27:42,NULL
27/02/2013,22:30:00,9.571111111
27/02/2013,22:42:38,NULL
27/02/2013,22:45:00,9.472222222
27/02/2013,23:00:00,9.472222222
27/02/2013,23:03:26,NULL
27/02/2013,23:12:08,NULL
27/02/2013,23:15:00,9.472222222
27/02/2013,23:17:38,NULL
27/02/2013,23:21:49,NULL
27/02/2013,23:25:52,NULL
27/02/2013,23:30:00,9.372777778
27/02/2013,23:30:22,NULL
27/02/2013,23:39:04,NULL
27/02/2013,23:45:00,9.372777778
27/02/2013,23:49:51,NULL
27/02/2013,23:57:54,NULL
28/02/2013,0:00:00,9.372777778
28/02/2013,0:15:00,9.275
28/02/2013,0:30:00,9.275
28/02/2013,0:33:54,NULL
28/02/2013,0:45:00,9.275
28/02/2013,0:46:25,NULL
28/02/2013,1:00:00,9.176111111
28/02/2013,1:15:00,9.176111111
28/02/2013,1:21:26,NULL
28/02/2013,1:30:00,9.176111111
28/02/2013,1:39:41,NULL
28/02/2013,1:45:00,9.176111111
28/02/2013,1:48:20,NULL
28/02/2013,1:52:53,NULL
28/02/2013,2:00:00,9.077222222
28/02/2013,2:01:00,NULL
28/02/2013,2:05:13,NULL
28/02/2013,2:07:54,NULL
28/02/2013,2:10:48,NULL
28/02/2013,2:14:11,NULL
28/02/2013,2:15:00,9.077222222
28/02/2013,2:16:45,NULL
28/02/2013,2:19:01,NULL
28/02/2013,2:21:36,NULL
28/02/2013,2:24:14,NULL
28/02/2013,2:27:21,NULL
28/02/2013,2:30:00,9.077222222
28/02/2013,2:30:27,NULL
28/02/2013,2:33:34,NULL
28/02/2013,2:36:41,NULL
28/02/2013,2:40:45,NULL
28/02/2013,2:43:46,NULL
28/02/2013,2:45:00,8.977777778
28/02/2013,2:46:40,NULL
28/02/2013,2:49:29,NULL
28/02/2013,2:52:01,NULL
28/02/2013,2:53:44,NULL
28/02/2013,2:55:51,NULL
28/02/2013,2:58:23,NULL
28/02/2013,3:00:00,8.977777778
28/02/2013,3:00:50,NULL
28/02/2013,3:02:56,NULL
28/02/2013,3:05:38,NULL
28/02/2013,3:08:47,NULL
28/02/2013,3:11:43,NULL
28/02/2013,3:14:29,NULL
28/02/2013,3:15:00,8.878888889
28/02/2013,3:17:29,NULL
28/02/2013,3:21:52,NULL
28/02/2013,3:25:30,NULL
28/02/2013,3:29:26,NULL
28/02/2013,3:30:00,8.878888889
28/02/2013,3:34:04,NULL
28/02/2013,3:37:43,NULL
28/02/2013,3:41:40,NULL
28/02/2013,3:45:00,8.778888889
28/02/2013,3:45:45,NULL
28/02/2013,3:49:23,NULL
28/02/2013,3:52:59,NULL
28/02/2013,3:56:33,NULL
28/02/2013,4:00:00,8.68
28/02/2013,4:00:50,NULL
28/02/2013,4:08:50,NULL
28/02/2013,4:13:15,NULL
28/02/2013,4:15:00,8.481111111
28/02/2013,4:16:18,NULL
28/02/2013,4:20:29,NULL
28/02/2013,4:24:18,NULL
28/02/2013,4:26:41,NULL
28/02/2013,4:29:56,NULL
28/02/2013,4:30:00,8.282222222
28/02/2013,4:32:47,NULL
28/02/2013,4:36:31,NULL
28/02/2013,4:40:52,NULL
28/02/2013,4:45:00,8.082222222
28/02/2013,4:45:57,NULL
28/02/2013,4:52:48,NULL
28/02/2013,5:00:00,7.982777778
28/02/2013,5:01:55,NULL
28/02/2013,5:10:10,NULL
28/02/2013,5:15:00,7.882222222
28/02/2013,5:24:04,NULL
28/02/2013,5:30:00,7.882222222
28/02/2013,5:34:12,NULL
28/02/2013,5:40:01,NULL
28/02/2013,5:45:00,7.782222222
28/02/2013,5:46:38,NULL
28/02/2013,6:00:00,7.682222222
28/02/2013,6:00:46,NULL
28/02/2013,6:14:28,NULL
28/02/2013,6:15:00,7.682222222
28/02/2013,6:30:00,7.582222222
28/02/2013,6:36:45,NULL
28/02/2013,6:45:00,7.782222222
28/02/2013,7:00:00,7.982777778
28/02/2013,7:02:19,NULL
28/02/2013,7:15:00,8.182222222
28/02/2013,7:23:55,NULL
28/02/2013,7:30:00,8.282222222
28/02/2013,7:40:18,NULL
28/02/2013,7:45:00,8.282222222
28/02/2013,7:52:08,NULL
28/02/2013,8:00:00,8.68
28/02/2013,8:00:41,NULL
28/02/2013,8:15:00,8.977777778
28/02/2013,8:30:00,9.472222222
28/02/2013,8:45:00,9.866111111
28/02/2013,9:00:00,10.455
28/02/2013,9:15:00,11.13888889
28/02/2013,9:30:00,12.30388889
28/02/2013,9:45:00,13.07611111
28/02/2013,10:00:00,13.55777778
28/02/2013,10:15:00,13.46111111
28/02/2013,10:30:00,13.365
28/02/2013,10:45:00,14.23
28/02/2013,11:00:00,13.65388889
28/02/2013,11:15:00,13.07611111
28/02/2013,11:30:00,12.78722222
28/02/2013,11:45:00,13.46111111
28/02/2013,12:00:00,13.75
28/02/2013,12:06:56,NULL
28/02/2013,12:15:00,13.55777778
28/02/2013,12:30:00,13.84611111
28/02/2013,12:45:00,13.94222222
28/02/2013,13:00:00,14.325
28/02/2013,13:15:00,14.80388889
28/02/2013,13:30:00,14.03777778
28/02/2013,13:45:00,13.84611111
28/02/2013,14:00:00,13.75
28/02/2013,14:15:00,14.325
28/02/2013,14:30:00,14.61277778
28/02/2013,14:45:00,14.80388889
28/02/2013,15:00:00,14.61277778
28/02/2013,15:15:00,14.23
28/02/2013,15:30:00,14.23
28/02/2013,15:45:00,13.65388889
28/02/2013,16:00:00,13.07611111
28/02/2013,16:15:00,12.88277778
28/02/2013,16:30:00,12.11
28/02/2013,16:40:53,NULL
28/02/2013,16:44:46,NULL
28/02/2013,16:45:00,11.91611111
28/02/2013,16:49:23,NULL
28/02/2013,17:00:00,11.52777778
28/02/2013,17:15:00,11.13888889
28/02/2013,17:30:00,10.84611111
28/02/2013,17:30:47,NULL
28/02/2013,17:45:00,10.74777778
28/02/2013,18:00:00,10.65111111
28/02/2013,18:15:00,10.65111111
28/02/2013,18:30:00,10.455
28/02/2013,18:45:00,10.25888889
28/02/2013,19:00:00,10.16111111
28/02/2013,19:15:00,9.965
28/02/2013,19:30:00,9.965
28/02/2013,19:45:00,9.965
28/02/2013,20:00:00,9.866111111
28/02/2013,20:15:00,9.767777778
28/02/2013,20:30:00,9.767777778
28/02/2013,20:45:00,9.767777778
28/02/2013,21:00:00,9.668888889
28/02/2013,21:15:00,9.472222222
28/02/2013,21:30:00,9.571111111
28/02/2013,21:45:00,9.571111111
28/02/2013,22:00:00,9.571111111
28/02/2013,22:15:00,9.571111111
28/02/2013,22:30:00,9.571111111
28/02/2013,22:45:00,9.668888889
28/02/2013,23:00:00,9.767777778
28/02/2013,23:15:00,9.767777778
28/02/2013,23:30:00,9.767777778
28/02/2013,23:45:00,9.668888889
01/03/2013,0:00:00,9.571111111
01/03/2013,0:15:00,9.472222222
01/03/2013,0:30:00,9.472222222
01/03/2013,0:45:00,9.372777778
01/03/2013,1:00:00,9.275
01/03/2013,1:15:00,9.275
01/03/2013,1:30:00,9.176111111
01/03/2013,1:45:00,9.176111111
01/03/2013,2:00:00,9.176111111
01/03/2013,2:15:00,9.176111111
01/03/2013,2:30:00,9.176111111
01/03/2013,2:45:00,9.176111111
01/03/2013,3:00:00,9.275
01/03/2013,3:15:00,9.275
01/03/2013,3:16:00,NULL
01/03/2013,3:22:00,NULL
01/03/2013,3:25:00,NULL
01/03/2013,3:27:00,NULL
01/03/2013,3:29:00,NULL
01/03/2013,3:30:00,9.176111111
01/03/2013,3:32:00,NULL
01/03/2013,3:34:00,NULL
01/03/2013,3:37:00,NULL
01/03/2013,3:39:00,NULL
01/03/2013,3:42:00,NULL
01/03/2013,3:45:00,8.977777778
01/03/2013,3:45:00,NULL
01/03/2013,3:49:00,NULL
01/03/2013,3:52:00,NULL
01/03/2013,3:54:00,NULL
01/03/2013,3:55:00,NULL
01/03/2013,3:57:00,NULL
01/03/2013,3:59:00,NULL
01/03/2013,4:00:00,8.878888889
01/03/2013,4:01:00,NULL
01/03/2013,4:03:00,NULL
01/03/2013,4:05:00,NULL
01/03/2013,4:06:00,NULL
01/03/2013,4:08:00,NULL
01/03/2013,4:10:00,NULL
01/03/2013,4:12:00,NULL
01/03/2013,4:14:00,NULL
01/03/2013,4:15:00,8.778888889
01/03/2013,4:15:00,NULL
01/03/2013,4:17:00,NULL
01/03/2013,4:19:00,NULL
01/03/2013,23:45:00,7.882222222
01/03/2013,23:30:00,7.882222222
01/03/2013,23:15:00,7.682222222
01/03/2013,23:00:00,7.582222222
01/03/2013,22:45:00,7.682222222
01/03/2013,22:30:00,7.882222222
01/03/2013,22:15:00,8.182222222
01/03/2013,22:00:00,8.282222222
01/03/2013,21:45:00,8.581111111
01/03/2013,21:30:00,8.481111111
01/03/2013,21:15:00,8.581111111
01/03/2013,21:00:00,8.481111111
01/03/2013,20:45:00,8.878888889
01/03/2013,20:30:00,9.176111111
01/03/2013,20:15:00,9.275
01/03/2013,20:00:00,9.472222222
01/03/2013,19:45:00,9.668888889
01/03/2013,19:30:00,9.668888889
01/03/2013,19:15:00,9.668888889
01/03/2013,19:00:00,9.668888889
01/03/2013,18:45:00,9.767777778
01/03/2013,18:30:00,9.767777778
01/03/2013,18:15:00,9.866111111
01/03/2013,18:00:00,10.06277778
01/03/2013,17:45:00,10.25888889
01/03/2013,17:30:00,10.35722222
01/03/2013,17:15:00,10.74777778
01/03/2013,17:00:00,11.04111111
01/03/2013,16:45:00,11.43111111
01/03/2013,16:30:00,11.23611111
01/03/2013,16:15:00,11.72222222
01/03/2013,16:00:00,12.49722222
01/03/2013,15:45:00,12.69
01/03/2013,15:30:00,13.07611111
01/03/2013,15:15:00,13.55777778
01/03/2013,15:00:00,14.03777778
01/03/2013,14:45:00,13.94222222
01/03/2013,14:30:00,13.94222222
01/03/2013,14:15:00,14.03777778
01/03/2013,14:00:00,14.23
01/03/2013,13:45:00,14.13388889
01/03/2013,13:30:00,14.42111111
01/03/2013,13:15:00,14.325
01/03/2013,13:00:00,13.84611111
01/03/2013,12:45:00,14.42111111
01/03/2013,12:30:00,13.84611111
01/03/2013,12:15:00,13.65388889
01/03/2013,12:00:00,15.37777778
01/03/2013,11:45:00,13.65388889
01/03/2013,11:30:00,13.07611111
01/03/2013,11:15:00,12.88277778
01/03/2013,11:00:00,13.55777778
01/03/2013,10:45:00,12.59388889
01/03/2013,10:30:00,10.94388889
01/03/2013,10:15:00,11.33388889
01/03/2013,10:00:00,11.33388889
01/03/2013,9:45:00,11.43111111
01/03/2013,9:30:00,11.81888889
01/03/2013,9:15:00,12.69
01/03/2013,9:00:00,12.59388889
01/03/2013,8:45:00,13.365
01/03/2013,8:30:00,11.91611111
01/03/2013,8:15:00,11.52777778
01/03/2013,8:00:00,10.94388889
01/03/2013,7:45:00,10.06277778
01/03/2013,7:30:00,8.878888889
01/03/2013,7:15:00,8.282222222
01/03/2013,7:00:00,7.882222222
01/03/2013,6:45:00,7.582222222
01/03/2013,6:30:00,7.582222222
01/03/2013,6:15:00,7.782222222
01/03/2013,6:00:00,NULL
01/03/2013,6:00:00,8.082222222
01/03/2013,5:45:00,8.282222222
01/03/2013,5:33:00,NULL
01/03/2013,5:30:00,8.382222222
01/03/2013,5:20:00,NULL
01/03/2013,5:15:00,8.68
01/03/2013,5:13:00,NULL
01/03/2013,5:08:00,NULL
01/03/2013,5:04:00,NULL
01/03/2013,5:01:00,NULL
01/03/2013,5:00:00,8.778888889
01/03/2013,4:58:00,NULL
01/03/2013,4:55:00,NULL
01/03/2013,4:52:00,NULL
01/03/2013,4:49:00,NULL
01/03/2013,4:46:00,NULL
01/03/2013,4:45:00,8.778888889
01/03/2013,4:44:00,NULL
01/03/2013,4:43:00,NULL
01/03/2013,4:41:00,NULL
01/03/2013,4:40:00,NULL
01/03/2013,4:37:00,NULL
01/03/2013,4:35:00,NULL
01/03/2013,4:33:00,NULL
01/03/2013,4:31:00,NULL
01/03/2013,4:30:00,8.778888889
01/03/2013,4:29:00,NULL
01/03/2013,4:26:00,NULL
01/03/2013,4:23:00,NULL
01/03/2013,4:21:00,NULL
02/03/2013,22:00:00,9.077222222
02/03/2013,22:15:00,9.176111111
02/03/2013,22:30:00,9.176111111
02/03/2013,22:45:00,9.176111111
02/03/2013,23:00:00,9.176111111
02/03/2013,23:15:00,9.176111111
02/03/2013,23:30:00,9.176111111
02/03/2013,23:45:00,9.176111111
02/03/2013,21:45:00,8.977777778
02/03/2013,21:30:00,8.778888889
02/03/2013,21:15:00,8.581111111
02/03/2013,21:00:00,8.68
02/03/2013,20:45:00,9.275
02/03/2013,20:30:00,9.472222222
02/03/2013,20:15:00,9.571111111
02/03/2013,20:00:00,9.571111111
02/03/2013,19:45:00,9.668888889
02/03/2013,19:30:00,9.767777778
02/03/2013,19:15:00,9.866111111
02/03/2013,19:00:00,9.866111111
02/03/2013,18:45:00,9.767777778
