"Título de trazado: JTU-01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10725305, SEN S/N: 10725305)";"Final de archivo (LGR S/N: 10725305)"
60;25/01/16 05:59:23;5.9;
61;25/01/16 06:01:36;6.0;
62;25/01/16 06:03:40;6.1;
63;25/01/16 06:06:16;6.2;
64;25/01/16 06:08:44;6.3;
65;25/01/16 06:12:17;6.4;
66;25/01/16 06:14:28;6.5;
67;25/01/16 06:16:55;6.6;
68;25/01/16 06:19:10;6.7;
69;25/01/16 06:21:08;6.8;
70;25/01/16 06:23:15;6.9;
71;25/01/16 06:26:21;7.0;
72;25/01/16 06:29:31;7.1;
73;25/01/16 06:33:34;7.2;
74;25/01/16 06:36:55;7.3;
75;25/01/16 06:41:03;7.4;
76;25/01/16 06:44:41;7.5;
77;25/01/16 06:48:57;7.6;
78;25/01/16 06:54:47;7.7;
79;25/01/16 07:03:57;7.8;
80;25/01/16 07:18:16;7.9;
81;25/01/16 07:55:50;8.0;
82;26/01/16 07:28:09;8.1;
83;05/02/16 07:27:55;8.2;
84;08/02/16 12:38:51;8.3;
85;08/02/16 13:28:25;8.4;
86;08/02/16 23:54:10;8.5;
87;09/02/16 01:29:44;8.6;
88;09/02/16 06:09:17;8.7;
89;09/02/16 08:51:49;8.8;
90;09/02/16 09:12:00;8.9;
91;09/02/16 09:33:13;9.0;
92;09/02/16 09:37:32;9.1;
93;09/02/16 09:46:17;9.2;
94;09/02/16 09:54:24;9.3;
95;09/02/16 10:20:56;9.4;
96;09/02/16 10:41:55;9.5;
97;10/02/16 00:47:27;9.6;
98;10/02/16 01:24:29;9.7;
99;10/02/16 01:40:01;9.8;
100;10/02/16 02:03:02;9.9;
101;10/02/16 02:19:15;10.0;
102;10/02/16 02:27:53;10.1;
103;10/02/16 03:06:01;10.2;
104;10/02/16 03:19:46;10.3;
105;10/02/16 03:40:01;10.4;
106;10/02/16 04:12:50;10.5;
107;10/02/16 04:55:19;10.6;
108;10/02/16 05:10:24;10.7;
109;10/02/16 05:37:12;10.8;
110;10/02/16 06:10:05;10.9;
111;10/02/16 06:20:01;11.0;
112;10/02/16 06:26:51;11.1;
113;10/02/16 06:42:52;11.2;
114;10/02/16 07:11:11;11.3;
115;10/02/16 07:26:53;11.4;
116;10/02/16 08:04:29;11.5;
117;10/02/16 08:41:05;11.6;
118;10/02/16 08:50:20;11.7;
119;10/02/16 08:59:38;11.8;
120;10/02/16 09:07:40;11.9;
121;10/02/16 09:35:35;12.0;
122;10/02/16 09:57:42;12.1;
123;10/02/16 10:05:45;12.2;
124;10/02/16 10:17:41;12.3;
125;10/02/16 10:32:49;12.4;
126;10/02/16 10:39:55;12.5;
127;10/02/16 10:42:16;12.6;
128;10/02/16 10:48:42;12.7;
129;10/02/16 11:01:50;12.8;
130;10/02/16 11:11:37;12.9;
131;10/02/16 11:21:01;13.0;
132;10/02/16 11:26:28;13.1;
133;10/02/16 11:37:18;13.2;
134;10/02/16 11:42:06;13.3;
135;10/02/16 11:56:40;13.4;
136;10/02/16 12:30:48;13.5;
137;10/02/16 13:08:29;13.6;
138;10/02/16 13:28:17;13.7;
139;10/02/16 13:38:38;13.8;
140;10/02/16 14:01:36;13.9;
141;10/02/16 14:13:47;14.0;
142;10/02/16 14:17:03;14.1;
143;10/02/16 14:18:37;14.2;
144;10/02/16 14:30:20;14.3;
145;10/02/16 14:43:28;14.4;
146;10/02/16 20:29:35;14.5;
147;10/02/16 20:39:01;14.6;
148;10/02/16 20:58:16;14.7;
149;10/02/16 21:16:55;14.8;
150;10/02/16 21:35:30;14.9;
151;10/02/16 21:48:07;15.0;
152;10/02/16 22:05:57;15.1;
153;10/02/16 22:30:56;15.2;
154;10/02/16 22:43:46;15.3;
155;10/02/16 22:59:50;15.4;
156;10/02/16 23:07:52;15.5;
157;10/02/16 23:16:46;15.6;
158;10/02/16 23:22:44;15.7;
159;10/02/16 23:30:24;15.8;
160;10/02/16 23:38:32;15.9;
161;10/02/16 23:43:13;16.0;
162;10/02/16 23:46:19;16.1;
163;10/02/16 23:52:48;16.2;
164;11/02/16 01:54:19;16.3;
165;11/02/16 03:31:34;16.4;
166;11/02/16 03:58:26;16.5;
167;11/02/16 04:30:51;16.6;
168;11/02/16 04:51:57;16.7;
169;11/02/16 06:02:05;16.8;
170;11/02/16 11:52:24;16.8;Registrado
