"Título de trazado: JTU_01_PT_83"
"N.º","Fecha Tiempo, GMT-05:00","Precipitacion, mm (LGR S/N: 2412759, SEN S/N: 2412759)","Final de archivo (LGR S/N: 2412759)"
362,08/11/17 13:38:28,36.1,
363,08/11/17 13:38:47,36.2,
364,08/11/17 13:39:14,36.3,
365,08/11/17 13:39:39,36.4,
366,08/11/17 13:40:04,36.5,
367,08/11/17 13:40:26,36.6,
368,08/11/17 13:40:45,36.7,
369,08/11/17 13:41:05,36.8,
370,08/11/17 13:41:26,36.9,
371,08/11/17 13:41:46,37.0,
372,08/11/17 13:42:05,37.1,
373,08/11/17 13:42:25,37.2,
374,08/11/17 13:42:46,37.3,
375,08/11/17 13:43:06,37.4,
376,08/11/17 13:43:30,37.5,
377,08/11/17 13:43:54,37.6,
378,08/11/17 13:44:15,37.7,
379,08/11/17 13:44:40,37.8,
380,08/11/17 13:45:06,37.9,
381,08/11/17 13:45:39,38.0,
382,08/11/17 13:46:27,38.1,
383,08/11/17 13:47:17,38.2,
384,08/11/17 13:48:30,38.3,
385,08/11/17 13:50:22,38.4,
386,08/11/17 13:54:40,38.5,
387,08/11/17 14:11:17,38.6,
388,08/11/17 14:16:41,38.7,
389,08/11/17 14:18:20,38.8,
390,08/11/17 14:21:08,38.9,
391,08/11/17 14:24:57,39.0,
392,08/11/17 14:34:25,39.1,
393,08/11/17 14:35:49,39.2,
394,08/11/17 14:36:23,39.3,
395,08/11/17 14:36:55,39.4,
396,08/11/17 14:37:28,39.5,
397,08/11/17 14:38:11,39.6,
398,08/11/17 14:39:14,39.7,
399,08/11/17 14:41:07,39.8,
400,08/11/17 14:42:16,39.9,
401,08/11/17 14:42:52,40.0,
402,08/11/17 14:43:23,40.1,
403,08/11/17 14:43:48,40.2,
404,08/11/17 14:44:10,40.3,
405,08/11/17 14:44:30,40.4,
406,08/11/17 14:44:55,40.5,
407,08/11/17 14:45:19,40.6,
408,08/11/17 14:45:48,40.7,
409,08/11/17 14:46:15,40.8,
410,08/11/17 14:46:40,40.9,
411,08/11/17 14:47:05,41.0,
412,08/11/17 14:47:35,41.1,
413,08/11/17 14:48:10,41.2,
414,08/11/17 14:48:39,41.3,
415,08/11/17 14:49:17,41.4,
416,08/11/17 14:50:10,41.5,
417,08/11/17 14:51:25,41.6,
418,08/11/17 14:53:30,41.7,
419,08/11/17 14:54:38,41.8,
420,08/11/17 14:56:45,41.9,
421,08/11/17 15:00:32,42.0,
422,08/11/17 15:04:01,42.1,
423,08/11/17 15:08:50,42.2,
424,08/11/17 15:15:03,42.3,
425,08/11/17 15:17:56,42.4,
426,08/11/17 15:19:56,42.5,
427,08/11/17 15:21:34,42.6,
428,08/11/17 15:24:45,42.7,
429,08/11/17 15:31:30,42.8,
430,08/11/17 15:39:36,42.9,
431,08/11/17 15:48:10,43.0,
432,08/11/17 15:52:10,43.1,
433,08/11/17 15:57:48,43.2,
434,09/11/17 02:32:19,43.3,
435,09/11/17 02:38:49,43.4,
436,09/11/17 02:41:45,43.5,
437,09/11/17 02:44:06,43.6,
438,09/11/17 02:46:29,43.7,
439,09/11/17 02:49:13,43.8,
440,09/11/17 03:00:17,43.9,
441,09/11/17 17:16:23,44.0,
442,09/11/17 17:20:25,44.1,
443,09/11/17 17:24:32,44.2,
444,09/11/17 20:44:20,44.3,
445,10/11/17 17:22:35,44.4,
446,10/11/17 17:29:02,44.5,
447,10/11/17 17:34:57,44.6,
448,10/11/17 17:37:05,44.7,
449,10/11/17 17:38:36,44.8,
450,10/11/17 17:39:46,44.9,
451,10/11/17 17:40:41,45.0,
452,10/11/17 17:41:36,45.1,
453,10/11/17 17:42:32,45.2,
454,10/11/17 17:43:16,45.3,
455,10/11/17 17:44:12,45.4,
456,10/11/17 17:45:10,45.5,
457,10/11/17 17:46:12,45.6,
458,10/11/17 17:47:12,45.7,
459,10/11/17 17:48:09,45.8,
460,10/11/17 17:49:01,45.9,
461,10/11/17 17:50:55,46.0,
462,10/11/17 17:53:27,46.1,
463,10/11/17 17:58:39,46.2,
464,10/11/17 18:03:00,46.3,
465,10/11/17 18:04:56,46.4,
466,10/11/17 18:06:49,46.5,
467,10/11/17 18:08:30,46.6,
468,10/11/17 18:10:58,46.7,
469,10/11/17 18:15:24,46.8,
470,11/11/17 01:28:42,46.9,
471,13/11/17 04:26:22,47.0,
472,13/11/17 17:40:09,47.1,
473,13/11/17 17:40:57,47.2,
474,13/11/17 17:41:57,47.3,
475,13/11/17 17:43:14,47.4,
476,13/11/17 17:44:54,47.5,
477,13/11/17 17:46:57,47.6,
478,13/11/17 18:05:40,47.7,
479,13/11/17 20:17:52,47.8,
480,13/11/17 22:22:39,47.9,
481,13/11/17 23:47:40,48.0,
482,14/11/17 13:17:17,48.1,
483,14/11/17 13:18:21,48.2,
484,14/11/17 13:19:01,48.3,
485,14/11/17 13:19:31,48.4,
486,14/11/17 13:19:59,48.5,
487,14/11/17 13:20:39,48.6,
488,14/11/17 13:21:11,48.7,
489,14/11/17 13:21:59,48.8,
490,14/11/17 13:22:38,48.9,
491,14/11/17 13:23:27,49.0,
492,14/11/17 13:24:21,49.1,
493,14/11/17 13:25:20,49.2,
494,14/11/17 13:26:04,49.3,
495,14/11/17 13:26:37,49.4,
496,14/11/17 13:27:08,49.5,
497,14/11/17 13:27:44,49.6,
498,14/11/17 13:28:32,49.7,
499,14/11/17 13:29:21,49.8,
500,14/11/17 13:30:06,49.9,
501,14/11/17 13:31:12,50.0,
502,14/11/17 13:32:17,50.1,
503,14/11/17 13:33:14,50.2,
504,14/11/17 13:34:04,50.3,
505,14/11/17 13:34:47,50.4,
506,14/11/17 13:35:33,50.5,
507,14/11/17 13:36:10,50.6,
508,14/11/17 13:36:43,50.7,
509,14/11/17 13:37:18,50.8,
510,14/11/17 13:37:54,50.9,
511,14/11/17 13:38:20,51.0,
512,14/11/17 13:38:40,51.1,
513,14/11/17 13:39:10,51.2,
514,14/11/17 13:39:43,51.3,
515,14/11/17 13:40:14,51.4,
516,14/11/17 13:40:38,51.5,
517,14/11/17 13:40:58,51.6,
518,14/11/17 13:41:17,51.7,
519,14/11/17 13:41:35,51.8,
520,14/11/17 13:41:57,51.9,
521,14/11/17 13:42:18,52.0,
522,14/11/17 13:42:56,52.1,
523,14/11/17 13:43:38,52.2,
524,14/11/17 13:44:13,52.3,
525,14/11/17 13:44:45,52.4,
526,14/11/17 13:45:21,52.5,
527,14/11/17 13:45:58,52.6,
528,14/11/17 13:46:47,52.7,
529,14/11/17 13:47:29,52.8,
530,14/11/17 13:48:09,52.9,
531,14/11/17 13:48:55,53.0,
532,14/11/17 13:49:32,53.1,
533,14/11/17 13:49:59,53.2,
534,14/11/17 13:50:24,53.3,
535,14/11/17 13:50:59,53.4,
536,14/11/17 13:51:33,53.5,
537,14/11/17 13:51:59,53.6,
538,14/11/17 13:52:33,53.7,
539,14/11/17 13:53:14,53.8,
540,14/11/17 13:53:52,53.9,
541,14/11/17 13:54:31,54.0,
542,14/11/17 13:55:16,54.1,
543,14/11/17 13:55:58,54.2,
544,14/11/17 13:56:39,54.3,
545,14/11/17 13:57:16,54.4,
546,14/11/17 13:57:53,54.5,
547,14/11/17 13:58:35,54.6,
548,14/11/17 13:59:18,54.7,
549,14/11/17 14:00:01,54.8,
550,14/11/17 14:00:40,54.9,
551,14/11/17 14:01:15,55.0,
552,14/11/17 14:01:49,55.1,
553,14/11/17 14:02:26,55.2,
554,14/11/17 14:03:12,55.3,
555,14/11/17 14:04:12,55.4,
556,14/11/17 14:05:15,55.5,
557,14/11/17 14:06:17,55.6,
558,14/11/17 14:07:17,55.7,
559,14/11/17 14:08:19,55.8,
560,14/11/17 14:09:22,55.9,
561,14/11/17 14:10:34,56.0,
562,14/11/17 14:12:01,56.1,
563,14/11/17 14:13:24,56.2,
564,14/11/17 14:14:44,56.3,
565,14/11/17 14:16:11,56.4,
566,14/11/17 14:17:58,56.5,
567,14/11/17 14:20:19,56.6,
568,14/11/17 14:22:12,56.7,
569,14/11/17 14:23:31,56.8,
