"Título de trazado: JTU_01_PT_11"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10390583, SEN S/N: 10390583)";"Final de archivo (LGR S/N: 10390583)"
1;13/08/15 09:41:27;0,0;
2;14/08/15 01:59:22;0,1;
3;14/08/15 02:28:27;0,2;
4;14/08/15 02:31:55;0,3;
5;14/08/15 02:34:11;0,4;
6;14/08/15 02:37:31;0,5;
7;14/08/15 02:40:49;0,6;
8;14/08/15 02:46:28;0,7;
9;14/08/15 02:48:29;0,8;
10;14/08/15 02:50:55;0,9;
11;14/08/15 02:54:33;1,0;
12;14/08/15 03:06:57;1,1;
13;14/08/15 03:11:18;1,2;
14;14/08/15 03:29:13;1,3;
15;14/08/15 03:37:41;1,4;
16;14/08/15 03:45:50;1,5;
17;14/08/15 04:03:59;1,6;
18;14/08/15 04:10:20;1,7;
19;14/08/15 04:14:00;1,8;
20;14/08/15 04:16:51;1,9;
21;14/08/15 04:19:45;2,0;
22;14/08/15 04:23:10;2,1;
23;14/08/15 04:28:35;2,2;
24;14/08/15 04:35:31;2,3;
25;14/08/15 04:40:13;2,4;
26;14/08/15 04:43:08;2,5;
27;14/08/15 04:45:32;2,6;
28;14/08/15 04:47:23;2,7;
29;14/08/15 04:50:41;2,8;
30;14/08/15 04:55:25;2,9;
31;14/08/15 04:58:02;3,0;
32;14/08/15 05:01:28;3,1;
33;14/08/15 05:06:06;3,2;
34;14/08/15 05:08:46;3,3;
35;14/08/15 05:11:09;3,4;
36;14/08/15 05:12:41;3,5;
37;14/08/15 05:14:10;3,6;
38;14/08/15 05:17:39;3,7;
39;14/08/15 05:22:21;3,8;
40;14/08/15 05:26:19;3,9;
41;14/08/15 05:28:35;4,0;
42;14/08/15 05:30:06;4,1;
43;14/08/15 05:31:44;4,2;
44;14/08/15 05:34:29;4,3;
45;14/08/15 05:36:04;4,4;
46;14/08/15 05:37:35;4,5;
47;14/08/15 05:38:46;4,6;
48;14/08/15 05:40:19;4,7;
49;14/08/15 05:42:57;4,8;
50;14/08/15 05:49:13;4,9;
51;14/08/15 05:50:33;5,0;
52;14/08/15 05:58:57;5,1;
53;14/08/15 06:02:16;5,2;
54;14/08/15 06:04:26;5,3;
55;14/08/15 06:06:17;5,4;
56;14/08/15 06:08:29;5,5;
57;14/08/15 06:18:51;5,6;
58;14/08/15 06:21:32;5,7;
59;14/08/15 06:26:10;5,8;
60;14/08/15 06:30:44;5,9;
61;14/08/15 06:40:38;6,0;
62;14/08/15 06:46:31;6,1;
63;14/08/15 06:47:56;6,2;
64;14/08/15 06:49:12;6,3;
65;14/08/15 06:51:47;6,4;
66;14/08/15 06:59:15;6,5;
67;14/08/15 07:06:42;6,6;
68;14/08/15 07:22:00;6,7;
69;14/08/15 07:28:20;6,8;
70;14/08/15 07:31:42;6,9;
71;14/08/15 07:35:46;7,0;
72;14/08/15 07:38:10;7,1;
73;14/08/15 07:39:16;7,2;
74;14/08/15 07:40:35;7,3;
75;14/08/15 07:42:42;7,4;
76;14/08/15 07:44:45;7,5;
77;14/08/15 07:47:26;7,6;
78;14/08/15 07:50:14;7,7;
79;14/08/15 07:52:48;7,8;
80;14/08/15 07:56:29;7,9;
81;14/08/15 08:29:52;8,0;
82;14/08/15 08:35:56;8,1;
83;14/08/15 08:39:55;8,2;
84;14/08/15 09:37:09;8,3;
85;14/08/15 10:47:03;8,4;
