"Título de trazado: JTU_01_PT_11"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10390583, SEN S/N: 10390583)";"Final de archivo (LGR S/N: 10390583)"
1;06/10/15 13:13:55;0,0;
2;11/10/15 03:06:53;0,1;
3;11/10/15 03:45:25;0,2;
4;11/10/15 13:27:52;0,3;
5;11/10/15 13:29:34;0,4;
6;11/10/15 14:04:48;0,5;
7;11/10/15 23:54:40;0,6;
8;12/10/15 00:36:26;0,7;
9;12/10/15 18:59:02;0,8;
10;12/10/15 19:03:56;0,9;
11;12/10/15 19:06:29;1,0;
12;12/10/15 19:08:52;1,1;
13;12/10/15 19:10:42;1,2;
14;12/10/15 19:12:58;1,3;
15;12/10/15 19:28:51;1,4;
16;13/10/15 13:28:02;1,5;
17;13/10/15 13:35:44;1,6;
18;13/10/15 13:43:56;1,7;
19;13/10/15 13:46:58;1,8;
20;13/10/15 13:57:17;1,9;
21;13/10/15 13:59:21;2,0;
22;13/10/15 14:02:01;2,1;
23;13/10/15 14:04:08;2,2;
24;13/10/15 14:05:07;2,3;
25;13/10/15 14:06:24;2,4;
26;13/10/15 14:10:43;2,5;
27;13/10/15 14:14:16;2,6;
28;13/10/15 14:22:54;2,7;
29;13/10/15 14:24:14;2,8;
30;13/10/15 14:26:51;2,9;
31;13/10/15 14:28:19;3,0;
32;13/10/15 14:28:52;3,1;
33;13/10/15 14:29:30;3,2;
34;13/10/15 14:30:01;3,3;
35;13/10/15 14:30:24;3,4;
36;13/10/15 14:30:51;3,5;
37;13/10/15 14:31:11;3,6;
38;13/10/15 14:31:33;3,7;
39;13/10/15 14:32:02;3,8;
40;13/10/15 14:34:16;3,9;
41;13/10/15 14:36:57;4,0;
42;13/10/15 14:38:15;4,1;
43;13/10/15 14:39:17;4,2;
44;13/10/15 14:40:23;4,3;
45;13/10/15 14:41:16;4,4;
46;13/10/15 14:46:23;4,5;
47;13/10/15 14:47:13;4,6;
48;13/10/15 14:48:03;4,7;
49;13/10/15 14:48:30;4,8;
50;13/10/15 14:49:03;4,9;
51;13/10/15 14:49:39;5,0;
52;13/10/15 14:50:14;5,1;
53;13/10/15 14:50:35;5,2;
54;13/10/15 14:50:58;5,3;
55;13/10/15 14:51:13;5,4;
56;13/10/15 14:51:29;5,5;
57;13/10/15 14:51:41;5,6;
58;13/10/15 14:51:52;5,7;
59;13/10/15 14:52:04;5,8;
60;13/10/15 14:52:22;5,9;
61;13/10/15 14:52:42;6,0;
62;13/10/15 14:53:06;6,1;
63;13/10/15 14:53:37;6,2;
64;13/10/15 14:54:06;6,3;
65;13/10/15 14:54:38;6,4;
66;13/10/15 14:55:00;6,5;
67;13/10/15 14:55:23;6,6;
68;13/10/15 14:55:51;6,7;
69;13/10/15 14:56:24;6,8;
70;13/10/15 14:57:00;6,9;
71;13/10/15 14:57:42;7,0;
72;13/10/15 14:58:58;7,1;
73;13/10/15 15:00:04;7,2;
74;13/10/15 15:00:57;7,3;
75;13/10/15 15:01:26;7,4;
76;13/10/15 15:02:04;7,5;
77;13/10/15 15:02:54;7,6;
78;13/10/15 15:03:46;7,7;
79;13/10/15 15:04:09;7,8;
80;13/10/15 15:04:28;7,9;
81;13/10/15 15:04:49;8,0;
82;13/10/15 15:05:13;8,1;
83;13/10/15 15:05:35;8,2;
84;13/10/15 15:06:02;8,3;
85;13/10/15 15:06:27;8,4;
86;13/10/15 15:06:54;8,5;
87;13/10/15 15:07:30;8,6;
88;13/10/15 15:08:30;8,7;
89;13/10/15 15:09:54;8,8;
90;13/10/15 15:10:54;8,9;
91;13/10/15 15:11:43;9,0;
92;13/10/15 15:12:35;9,1;
93;13/10/15 15:15:22;9,2;
94;13/10/15 15:31:17;9,3;
95;13/10/15 15:33:43;9,4;
96;13/10/15 15:36:08;9,5;
97;13/10/15 15:37:36;9,6;
98;13/10/15 15:38:34;9,7;
99;13/10/15 15:39:29;9,8;
100;13/10/15 15:40:50;9,9;
101;13/10/15 15:42:09;10,0;
102;13/10/15 15:44:14;10,1;
103;13/10/15 15:46:23;10,2;
104;13/10/15 15:54:46;10,3;
105;13/10/15 16:57:03;10,4;
106;13/10/15 16:59:14;10,5;
107;13/10/15 17:00:01;10,6;
108;13/10/15 17:01:16;10,7;
109;13/10/15 17:02:40;10,8;
110;13/10/15 17:04:32;10,9;
111;13/10/15 17:06:24;11,0;
112;13/10/15 17:08:11;11,1;
113;13/10/15 17:09:02;11,2;
114;13/10/15 17:10:11;11,3;
115;13/10/15 17:12:16;11,4;
116;13/10/15 17:15:26;11,5;
117;13/10/15 17:20:30;11,6;
118;13/10/15 17:31:42;11,7;
119;13/10/15 17:44:01;11,8;
120;13/10/15 17:48:09;11,9;
121;13/10/15 17:50:40;12,0;
122;13/10/15 17:51:46;12,1;
123;13/10/15 17:52:49;12,2;
124;13/10/15 17:54:17;12,3;
125;13/10/15 17:55:44;12,4;
126;13/10/15 17:59:42;12,5;
127;13/10/15 18:21:25;12,6;
128;13/10/15 18:32:52;12,7;
129;13/10/15 18:39:25;12,8;
130;13/10/15 18:42:31;12,9;
131;13/10/15 18:44:57;13,0;
132;13/10/15 18:51:53;13,1;
133;13/10/15 19:10:33;13,2;
134;13/10/15 19:12:33;13,3;
135;13/10/15 19:14:31;13,4;
136;13/10/15 19:16:07;13,5;
137;13/10/15 19:19:43;13,6;
138;13/10/15 19:27:21;13,7;
139;13/10/15 19:52:08;13,8;
140;13/10/15 20:16:12;13,9;
141;13/10/15 22:14:54;14,0;
142;13/10/15 22:48:54;14,1;
143;14/10/15 12:09:00;14,2;
144;14/10/15 12:12:09;14,3;
145;14/10/15 12:14:00;14,4;
146;14/10/15 12:14:40;14,5;
147;14/10/15 12:15:15;14,6;
148;14/10/15 12:15:53;14,7;
149;14/10/15 12:17:26;14,8;
150;14/10/15 12:35:05;14,9;
151;14/10/15 13:27:50;15,0;
152;14/10/15 13:35:30;15,1;
153;14/10/15 13:37:30;15,2;
154;14/10/15 13:38:13;15,3;
155;14/10/15 13:38:31;15,4;
156;14/10/15 13:38:52;15,5;
157;14/10/15 13:39:31;15,6;
158;14/10/15 13:40:39;15,7;
159;14/10/15 13:41:21;15,8;
160;14/10/15 13:42:00;15,9;
161;14/10/15 13:44:39;16,0;
162;14/10/15 13:47:04;16,1;
163;14/10/15 13:49:04;16,2;
164;14/10/15 13:53:05;16,3;
165;14/10/15 14:14:51;16,4;
166;14/10/15 14:15:27;16,5;
167;14/10/15 14:16:04;16,6;
168;14/10/15 14:16:33;16,7;
169;14/10/15 14:17:43;16,8;
170;14/10/15 14:24:59;16,9;
171;14/10/15 14:30:35;17,0;
172;14/10/15 14:31:50;17,1;
173;14/10/15 14:32:43;17,2;
174;14/10/15 14:33:59;17,3;
175;14/10/15 14:36:02;17,4;
176;14/10/15 14:38:51;17,5;
177;14/10/15 14:46:37;17,6;
178;14/10/15 14:53:20;17,7;
179;14/10/15 15:02:34;17,8;
180;14/10/15 15:08:31;17,9;
181;14/10/15 15:11:46;18,0;
