"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
1;11/02/14 14:51:34;0.0;
2;11/02/14 19:34:57;0.1;
3;11/02/14 20:49:00;0.2;
4;13/02/14 07:06:32;0.3;
5;15/02/14 03:39:23;0.4;
6;17/02/14 12:36:00;0.5;
7;17/02/14 12:39:24;0.6;
8;17/02/14 12:48:38;0.7;
9;17/02/14 12:49:57;0.8;
10;17/02/14 12:51:17;0.9;
11;17/02/14 12:52:07;1.0;
12;17/02/14 12:53:15;1.1;
13;17/02/14 12:53:59;1.2;
14;17/02/14 12:54:52;1.3;
15;17/02/14 12:55:39;1.4;
16;17/02/14 12:56:31;1.5;
17;17/02/14 12:57:08;1.6;
18;17/02/14 12:58:22;1.7;
19;17/02/14 13:01:47;1.8;
20;17/02/14 13:02:52;1.9;
21;17/02/14 13:03:32;2.0;
22;17/02/14 13:04:51;2.1;
23;17/02/14 13:06:23;2.2;
24;17/02/14 13:09:41;2.3;
25;17/02/14 13:12:43;2.4;
26;18/02/14 15:51:57;2.5;
27;18/02/14 15:52:32;2.6;
28;18/02/14 15:53:47;2.7;
29;18/02/14 15:54:25;2.8;
30;18/02/14 15:56:01;2.9;
31;18/02/14 15:59:38;3.0;
32;18/02/14 16:13:09;3.1;
33;18/02/14 18:12:05;3.2;
34;21/02/14 13:51:38;3.3;
35;21/02/14 13:56:56;3.4;
36;21/02/14 13:58:41;3.5;
37;21/02/14 14:01:49;3.6;
38;21/02/14 14:10:32;3.7;
39;21/02/14 14:23:36;3.8;
40;21/02/14 14:50:16;3.9;
41;22/02/14 19:47:52;4.0;
42;22/02/14 19:49:52;4.1;
43;22/02/14 20:07:00;4.2;
44;22/02/14 22:27:02;4.3;
45;22/02/14 22:32:52;4.4;
46;23/02/14 14:50:22;4.5;
47;23/02/14 14:53:29;4.6;
48;23/02/14 15:09:16;4.7;
49;23/02/14 15:10:43;4.8;
50;23/02/14 15:12:41;4.9;
51;23/02/14 15:14:37;5.0;
52;23/02/14 15:49:09;5.1;
53;24/02/14 15:52:57;5.2;
54;24/02/14 15:58:00;5.3;
55;24/02/14 15:59:30;5.4;
56;24/02/14 16:01:23;5.5;
57;24/02/14 16:03:03;5.6;
58;24/02/14 16:05:27;5.7;
59;24/02/14 16:08:11;5.8;
60;24/02/14 16:09:50;5.9;
61;24/02/14 16:11:15;6.0;
62;24/02/14 16:13:07;6.1;
63;24/02/14 16:15:22;6.2;
64;24/02/14 16:20:47;6.3;
65;24/02/14 16:25:50;6.4;
66;24/02/14 16:32:38;6.5;
67;24/02/14 16:37:25;6.6;
68;24/02/14 16:43:00;6.7;
69;24/02/14 16:47:30;6.8;
70;24/02/14 16:51:22;6.9;
71;24/02/14 16:53:10;7.0;
72;24/02/14 16:54:48;7.1;
73;24/02/14 16:56:17;7.2;
74;24/02/14 16:59:18;7.3;
75;24/02/14 17:05:45;7.4;
76;24/02/14 17:17:33;7.5;
77;24/02/14 17:22:07;7.6;
78;24/02/14 17:26:31;7.7;
79;25/02/14 05:05:55;7.8;
80;25/02/14 11:42:43;7.9;
81;25/02/14 11:48:13;8.0;
82;27/02/14 13:20:31;8.1;
83;27/02/14 13:28:23;8.2;
84;27/02/14 13:31:03;8.3;
85;27/02/14 14:05:43;8.4;
86;27/02/14 14:07:49;8.5;
87;27/02/14 14:08:56;8.6;
88;27/02/14 14:10:01;8.7;
89;27/02/14 14:10:54;8.8;
90;27/02/14 14:11:49;8.9;
91;27/02/14 14:13:28;9.0;
92;27/02/14 14:15:59;9.1;
93;27/02/14 14:18:12;9.2;
94;27/02/14 14:19:49;9.3;
95;27/02/14 14:20:57;9.4;
96;27/02/14 14:22:16;9.5;
97;27/02/14 14:23:22;9.6;
98;27/02/14 14:25:27;9.7;
99;27/02/14 14:34:27;9.8;
100;27/02/14 16:33:01;9.9;
101;27/02/14 16:45:10;10.0;
102;27/02/14 16:53:24;10.1;
103;27/02/14 16:57:54;10.2;
104;27/02/14 17:02:44;10.3;
105;27/02/14 17:09:20;10.4;
106;27/02/14 17:16:46;10.5;
107;27/02/14 17:24:15;10.6;
108;27/02/14 17:37:07;10.7;
109;27/02/14 18:29:00;10.8;
110;27/02/14 18:58:36;10.9;
111;27/02/14 19:54:39;11.0;
112;27/02/14 20:26:46;11.1;
113;28/02/14 10:14:06;11.2;
114;01/03/14 06:20:34;11.3;
115;01/03/14 10:56:30;11.4;
116;01/03/14 11:06:17;11.5;
117;01/03/14 11:09:52;11.6;
