"Título de trazado: JTU-01_PT22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10725305, SEN S/N: 10725305)";"Final de archivo (LGR S/N: 10725305)"
222;28/11/15 14:59:35;22.1;
223;28/11/15 15:00:08;22.2;
224;28/11/15 15:00:54;22.3;
225;28/11/15 15:01:23;22.4;
226;28/11/15 15:01:48;22.5;
227;28/11/15 15:02:23;22.6;
228;28/11/15 15:03:20;22.7;
229;28/11/15 15:04:42;22.8;
230;28/11/15 15:06:43;22.9;
231;28/11/15 15:07:34;23.0;
232;28/11/15 15:08:22;23.1;
233;28/11/15 15:09:55;23.2;
234;28/11/15 15:27:50;23.3;
235;28/11/15 16:27:14;23.4;
236;28/11/15 16:29:29;23.5;
237;28/11/15 16:31:20;23.6;
238;28/11/15 16:33:23;23.7;
239;28/11/15 16:36:24;23.8;
240;28/11/15 19:09:12;23.9;
241;28/11/15 19:13:12;24.0;
242;28/11/15 19:19:41;24.1;
243;28/11/15 19:24:46;24.2;
244;28/11/15 19:30:10;24.3;
245;28/11/15 19:32:17;24.4;
246;28/11/15 19:36:36;24.5;
247;28/11/15 19:39:52;24.6;
248;28/11/15 19:42:47;24.7;
249;28/11/15 19:46:24;24.8;
250;28/11/15 19:55:31;24.9;
251;28/11/15 20:44:18;25.0;
252;29/11/15 02:36:29;25.1;
253;29/11/15 04:36:15;25.2;
254;29/11/15 04:49:11;25.3;
255;29/11/15 04:57:38;25.4;
256;29/11/15 05:03:37;25.5;
257;29/11/15 05:10:24;25.6;
258;29/11/15 05:16:08;25.7;
259;29/11/15 05:20:10;25.8;
260;29/11/15 05:24:37;25.9;
261;29/11/15 05:28:19;26.0;
262;29/11/15 05:32:03;26.1;
263;29/11/15 05:34:55;26.2;
264;29/11/15 05:39:35;26.3;
265;29/11/15 05:44:36;26.4;
266;29/11/15 05:50:55;26.5;
267;29/11/15 06:00:46;26.6;
268;30/11/15 06:37:26;26.7;
269;01/12/15 15:22:52;26.8;
270;01/12/15 21:52:50;26.9;
271;01/12/15 22:45:21;27.0;
272;01/12/15 23:09:02;27.1;
273;01/12/15 23:15:58;27.2;
274;01/12/15 23:32:41;27.3;
275;01/12/15 23:39:37;27.4;
276;02/12/15 00:06:24;27.5;
277;02/12/15 10:33:42;27.6;
278;05/12/15 16:10:19;27.7;
279;05/12/15 16:17:03;27.8;
280;08/12/15 12:10:02;27.8;Registrado
