"Título de trazado: JTU_01_PT_11"
"N.º","Fecha Tiempo, GMT-05:00","PRECIPITACION, mm (LGR S/N: 2412761, SEN S/N: 2412761)","Final de archivo (LGR S/N: 2412761)"
437,19/11/16 00:32:21,43.6,
438,19/11/16 00:37:35,43.7,
439,19/11/16 00:41:43,43.8,
440,19/11/16 00:46:36,43.9,
441,19/11/16 01:05:29,44.0,
442,20/11/16 06:57:12,44.1,
443,25/11/16 11:25:51,44.2,
444,25/11/16 11:29:44,44.3,
445,25/11/16 11:32:17,44.4,
446,25/11/16 11:35:58,44.5,
447,25/11/16 11:37:39,44.6,
448,25/11/16 11:39:16,44.7,
449,25/11/16 11:40:52,44.8,
450,25/11/16 11:42:48,44.9,
451,25/11/16 11:43:22,45.0,
452,25/11/16 11:44:36,45.1,
453,25/11/16 11:46:38,45.2,
454,25/11/16 11:49:27,45.3,
455,25/11/16 11:50:30,45.4,
456,25/11/16 11:51:03,45.5,
457,25/11/16 11:51:18,45.6,
458,25/11/16 11:51:31,45.7,
459,25/11/16 11:51:43,45.8,
460,25/11/16 11:51:59,45.9,
461,25/11/16 11:52:16,46.0,
462,25/11/16 11:52:31,46.1,
463,25/11/16 11:52:46,46.2,
464,25/11/16 11:53:12,46.3,
465,25/11/16 11:54:08,46.4,
466,25/11/16 11:55:20,46.5,
467,25/11/16 11:56:15,46.6,
468,25/11/16 11:56:43,46.7,
469,25/11/16 11:57:15,46.8,
470,25/11/16 11:57:37,46.9,
471,25/11/16 11:57:53,47.0,
472,25/11/16 11:58:10,47.1,
473,25/11/16 11:58:32,47.2,
474,25/11/16 11:58:55,47.3,
475,25/11/16 11:59:15,47.4,
476,25/11/16 11:59:36,47.5,
477,25/11/16 12:00:08,47.6,
478,25/11/16 12:00:40,47.7,
479,25/11/16 12:01:26,47.8,
480,25/11/16 12:02:30,47.9,
481,25/11/16 12:04:18,48.0,
482,25/11/16 12:05:17,48.1,
483,25/11/16 12:06:07,48.2,
484,25/11/16 12:07:18,48.3,
485,25/11/16 12:12:29,48.4,
486,25/11/16 12:20:17,48.5,
487,25/11/16 12:23:48,48.6,
488,25/11/16 12:25:22,48.7,
489,25/11/16 12:28:01,48.8,
490,25/11/16 12:30:47,48.9,
491,25/11/16 12:32:18,49.0,
492,25/11/16 12:35:56,49.1,
493,25/11/16 12:37:05,49.2,
494,25/11/16 12:38:29,49.3,
495,25/11/16 12:40:03,49.4,
496,25/11/16 12:40:40,49.5,
497,25/11/16 12:41:21,49.6,
498,25/11/16 12:42:20,49.7,
499,25/11/16 12:43:13,49.8,
500,25/11/16 12:43:58,49.9,
501,25/11/16 12:45:43,50.0,
502,25/11/16 12:47:30,50.1,
503,25/11/16 12:48:03,50.2,
504,25/11/16 12:48:29,50.3,
505,25/11/16 12:48:51,50.4,
506,25/11/16 12:49:11,50.5,
507,25/11/16 12:49:32,50.6,
508,25/11/16 12:50:28,50.7,
509,25/11/16 12:51:37,50.8,
510,25/11/16 12:54:01,50.9,
511,25/11/16 13:05:40,51.0,
512,25/11/16 13:08:52,51.1,
513,27/11/16 14:09:04,51.2,
514,27/11/16 14:09:54,51.3,
515,27/11/16 14:10:26,51.4,
516,27/11/16 14:11:22,51.5,
517,27/11/16 14:12:41,51.6,
518,27/11/16 14:13:44,51.7,
519,27/11/16 14:14:40,51.8,
520,27/11/16 14:15:17,51.9,
521,27/11/16 14:15:30,52.0,
522,27/11/16 14:15:43,52.1,
523,27/11/16 14:16:01,52.2,
524,27/11/16 14:16:32,52.3,
525,27/11/16 14:17:19,52.4,
526,27/11/16 14:18:13,52.5,
527,27/11/16 14:19:32,52.6,
528,27/11/16 14:20:53,52.7,
529,27/11/16 14:22:28,52.8,
530,27/11/16 14:24:08,52.9,
531,27/11/16 14:25:23,53.0,
532,27/11/16 14:26:50,53.1,
533,27/11/16 14:28:03,53.2,
534,27/11/16 14:29:20,53.3,
535,27/11/16 14:30:27,53.4,
536,27/11/16 14:32:44,53.5,
537,27/11/16 14:36:21,53.6,
538,27/11/16 14:38:59,53.7,
539,27/11/16 14:43:03,53.8,
540,27/11/16 14:44:16,53.9,
541,27/11/16 14:45:05,54.0,
542,27/11/16 14:45:43,54.1,
543,27/11/16 14:46:15,54.2,
544,27/11/16 14:46:39,54.3,
545,27/11/16 14:47:04,54.4,
546,27/11/16 14:47:39,54.5,
547,27/11/16 14:48:11,54.6,
548,27/11/16 14:48:42,54.7,
549,27/11/16 14:49:10,54.8,
550,27/11/16 14:49:38,54.9,
551,27/11/16 14:50:05,55.0,
552,27/11/16 14:50:35,55.1,
553,27/11/16 14:51:12,55.2,
554,27/11/16 14:51:49,55.3,
555,27/11/16 14:52:18,55.4,
556,27/11/16 14:53:04,55.5,
557,27/11/16 14:53:51,55.6,
558,27/11/16 14:54:52,55.7,
559,27/11/16 14:55:33,55.8,
560,27/11/16 14:56:21,55.9,
561,27/11/16 14:57:11,56.0,
562,27/11/16 14:57:59,56.1,
563,27/11/16 14:58:42,56.2,
564,27/11/16 14:59:23,56.3,
565,27/11/16 14:59:56,56.4,
566,27/11/16 15:00:33,56.5,
567,27/11/16 15:01:08,56.6,
568,27/11/16 15:01:51,56.7,
569,27/11/16 15:02:27,56.8,
570,27/11/16 15:03:20,56.9,
571,27/11/16 15:04:11,57.0,
572,27/11/16 15:05:25,57.1,
573,27/11/16 15:06:34,57.2,
574,27/11/16 15:07:52,57.3,
575,27/11/16 15:09:00,57.4,
576,27/11/16 15:10:34,57.5,
577,27/11/16 15:11:40,57.6,
578,27/11/16 15:14:24,57.7,
579,27/11/16 15:16:34,57.8,
580,27/11/16 15:18:50,57.9,
581,27/11/16 15:21:20,58.0,
582,27/11/16 15:26:35,58.1,
583,27/11/16 16:50:35,58.2,
584,27/11/16 16:58:29,58.3,
