"Título de trazado: JTU-01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10725305, SEN S/N: 10725305)";"Final de archivo (LGR S/N: 10725305)"
143;12/06/16 22:14:04;14.2;
144;12/06/16 22:16:28;14.3;
145;12/06/16 22:19:30;14.4;
146;12/06/16 22:22:45;14.5;
147;12/06/16 22:30:29;14.6;
148;12/06/16 22:37:47;14.7;
149;12/06/16 22:45:52;14.8;
150;12/06/16 23:03:33;14.9;
151;12/06/16 23:21:05;15.0;
152;12/06/16 23:36:31;15.1;
153;13/06/16 00:02:46;15.2;
154;13/06/16 00:21:02;15.3;
155;13/06/16 00:27:24;15.4;
156;13/06/16 00:35:14;15.5;
157;13/06/16 00:46:38;15.6;
158;13/06/16 01:17:24;15.7;
159;13/06/16 01:30:12;15.8;
160;13/06/16 01:53:13;15.9;
161;13/06/16 01:56:44;16.0;
162;13/06/16 02:07:52;16.1;
163;13/06/16 02:15:24;16.2;
164;13/06/16 02:32:01;16.3;
165;13/06/16 02:44:44;16.4;
166;13/06/16 02:50:14;16.5;
167;13/06/16 03:00:21;16.6;
168;13/06/16 03:26:06;16.7;
169;13/06/16 03:28:47;16.8;
170;13/06/16 03:34:36;16.9;
171;13/06/16 03:55:12;17.0;
172;13/06/16 04:27:49;17.1;
173;13/06/16 04:43:44;17.2;
174;13/06/16 05:19:35;17.3;
175;13/06/16 05:41:13;17.4;
176;13/06/16 05:47:11;17.5;
177;13/06/16 05:51:56;17.6;
178;13/06/16 06:03:27;17.7;
179;13/06/16 06:17:35;17.8;
180;13/06/16 06:29:15;17.9;
181;13/06/16 07:10:29;18.0;
182;13/06/16 07:20:44;18.1;
183;13/06/16 07:30:48;18.2;
184;13/06/16 07:35:42;18.3;
185;13/06/16 07:41:24;18.4;
186;13/06/16 07:47:51;18.5;
187;13/06/16 08:43:44;18.6;
188;13/06/16 09:23:17;18.7;
189;13/06/16 09:51:01;18.8;
190;13/06/16 09:59:32;18.9;
191;13/06/16 10:05:26;19.0;
192;13/06/16 10:15:56;19.1;
193;13/06/16 11:20:53;19.2;
194;13/06/16 11:29:46;19.3;
195;13/06/16 12:45:45;19.4;
196;13/06/16 12:59:12;19.5;
197;13/06/16 13:11:22;19.6;
198;13/06/16 13:20:46;19.7;
199;13/06/16 13:32:19;19.8;
200;13/06/16 13:40:30;19.9;
201;13/06/16 13:58:06;20.0;
202;13/06/16 15:26:42;20.1;
203;13/06/16 16:43:29;20.2;
204;13/06/16 17:21:29;20.3;
205;13/06/16 22:41:51;20.4;
206;14/06/16 01:22:25;20.5;
207;15/06/16 14:30:46;20.6;
208;15/06/16 14:35:28;20.7;
209;15/06/16 16:53:38;20.8;
210;15/06/16 17:29:19;20.9;
211;15/06/16 18:11:01;21.0;
212;15/06/16 18:23:43;21.1;
213;15/06/16 18:31:18;21.2;
214;15/06/16 19:12:47;21.3;
215;15/06/16 20:21:38;21.4;
216;15/06/16 21:08:37;21.5;
217;15/06/16 21:27:05;21.6;
218;15/06/16 21:37:15;21.7;
219;15/06/16 21:50:32;21.8;
220;15/06/16 22:03:12;21.9;
221;15/06/16 22:14:39;22.0;
222;15/06/16 22:26:25;22.1;
223;15/06/16 22:42:20;22.2;
224;15/06/16 22:49:58;22.3;
225;15/06/16 23:00:21;22.4;
226;15/06/16 23:18:00;22.5;
227;15/06/16 23:31:11;22.6;
228;15/06/16 23:40:58;22.7;
229;15/06/16 23:54:03;22.8;
230;16/06/16 00:04:27;22.9;
231;16/06/16 00:29:37;23.0;
232;16/06/16 00:52:34;23.1;
233;16/06/16 01:51:51;23.2;
234;16/06/16 02:21:52;23.3;
235;16/06/16 02:48:29;23.4;
236;16/06/16 03:15:40;23.5;
237;16/06/16 03:23:23;23.6;
238;16/06/16 03:26:24;23.7;
239;16/06/16 03:31:04;23.8;
240;16/06/16 03:35:52;23.9;
241;16/06/16 03:46:08;24.0;
242;16/06/16 03:57:56;24.1;
243;16/06/16 04:06:12;24.2;
244;16/06/16 04:11:25;24.3;
245;16/06/16 04:17:38;24.4;
246;16/06/16 04:32:48;24.5;
247;16/06/16 05:09:25;24.6;
248;16/06/16 05:51:39;24.7;
249;16/06/16 05:54:19;24.8;
250;16/06/16 05:56:10;24.9;
251;16/06/16 05:58:24;25.0;
252;16/06/16 06:00:28;25.1;
253;16/06/16 06:03:13;25.2;
254;16/06/16 06:05:13;25.3;
255;16/06/16 06:09:50;25.4;
256;16/06/16 06:15:22;25.5;
257;16/06/16 06:23:59;25.6;
258;16/06/16 06:32:12;25.7;
259;16/06/16 06:36:37;25.8;
260;16/06/16 06:43:29;25.9;
261;16/06/16 06:53:01;26.0;
262;16/06/16 07:04:08;26.1;
263;16/06/16 07:15:15;26.2;
264;16/06/16 07:18:07;26.3;
265;16/06/16 07:28:38;26.4;
266;16/06/16 07:38:25;26.5;
267;16/06/16 08:14:56;26.6;
268;16/06/16 09:07:38;26.7;
269;16/06/16 09:27:00;26.8;
270;16/06/16 11:23:06;26.9;
271;17/06/16 01:41:20;27.0;
272;17/06/16 02:52:21;27.1;
273;17/06/16 02:58:33;27.2;
274;17/06/16 03:06:18;27.3;
275;17/06/16 03:27:56;27.4;
276;17/06/16 04:12:19;27.5;
277;17/06/16 06:40:49;27.6;
278;17/06/16 07:09:24;27.7;
279;17/06/16 07:17:45;27.8;
280;17/06/16 07:53:42;27.9;
281;17/06/16 11:48:29;28.0;
282;17/06/16 13:47:29;28.1;
283;17/06/16 19:50:05;28.2;
284;17/06/16 20:54:18;28.3;
285;17/06/16 21:45:57;28.4;
286;17/06/16 22:07:35;28.5;
287;17/06/16 22:18:55;28.6;
288;17/06/16 22:27:08;28.7;
289;17/06/16 22:45:26;28.8;
290;17/06/16 23:05:55;28.9;
291;18/06/16 00:20:17;29.0;
292;18/06/16 00:59:52;29.1;
293;18/06/16 02:11:39;29.2;
294;18/06/16 02:57:47;29.3;
295;18/06/16 03:34:30;29.4;
296;18/06/16 04:09:47;29.5;
297;18/06/16 05:20:30;29.6;
298;18/06/16 06:07:45;29.7;
299;18/06/16 06:38:36;29.8;
300;18/06/16 07:24:08;29.9;
301;18/06/16 07:27:10;30.0;
302;18/06/16 07:30:30;30.1;
303;18/06/16 08:03:44;30.2;
304;18/06/16 08:11:17;30.3;
305;18/06/16 08:23:25;30.4;
306;18/06/16 08:49:37;30.5;
307;18/06/16 09:12:10;30.6;
308;18/06/16 10:55:28;30.7;
309;18/06/16 11:02:10;30.8;
310;18/06/16 11:24:36;30.9;
311;18/06/16 13:29:46;31.0;
312;18/06/16 14:14:49;31.1;
313;18/06/16 14:17:52;31.2;
314;18/06/16 14:40:12;31.3;
315;19/06/16 11:40:19;31.4;
316;19/06/16 12:49:54;31.5;
317;19/06/16 12:52:30;31.6;
318;19/06/16 12:59:13;31.7;
319;19/06/16 13:10:21;31.8;
320;19/06/16 13:13:05;31.9;
321;19/06/16 13:17:49;32.0;
322;19/06/16 13:26:31;32.1;
323;19/06/16 14:44:12;32.2;
324;19/06/16 14:56:10;32.3;
325;19/06/16 15:10:40;32.4;
326;19/06/16 16:18:24;32.5;
327;19/06/16 21:35:43;32.6;
328;19/06/16 22:49:09;32.7;
329;19/06/16 23:23:15;32.8;
330;19/06/16 23:39:58;32.9;
331;19/06/16 23:58:18;33.0;
332;20/06/16 01:18:33;33.1;
333;20/06/16 01:55:43;33.2;
334;20/06/16 02:14:40;33.3;
335;20/06/16 02:34:21;33.4;
336;20/06/16 02:58:47;33.5;
337;20/06/16 03:06:17;33.6;
338;20/06/16 03:46:56;33.7;
339;20/06/16 04:14:35;33.8;
340;20/06/16 04:27:10;33.9;
341;20/06/16 04:51:05;34.0;
342;20/06/16 05:03:45;34.1;
343;20/06/16 05:17:03;34.2;
344;20/06/16 06:08:03;34.3;
345;20/06/16 06:23:51;34.4;
346;20/06/16 06:29:58;34.5;
347;20/06/16 06:53:54;34.6;
348;20/06/16 07:28:11;34.7;
349;20/06/16 07:42:06;34.8;
350;20/06/16 07:49:52;34.9;
351;20/06/16 07:56:49;35.0;
352;20/06/16 08:02:47;35.1;
353;20/06/16 08:09:40;35.2;
354;20/06/16 08:21:48;35.3;
355;20/06/16 08:32:08;35.4;
356;20/06/16 08:40:29;35.5;
357;20/06/16 08:46:13;35.6;
358;20/06/16 08:54:22;35.7;
359;20/06/16 08:58:31;35.8;
360;20/06/16 09:11:07;35.9;
361;20/06/16 09:16:43;36.0;
362;20/06/16 09:29:33;36.1;
363;20/06/16 09:34:40;36.2;
364;20/06/16 09:37:52;36.3;
365;20/06/16 09:41:45;36.4;
366;20/06/16 09:44:54;36.5;
367;20/06/16 09:52:34;36.6;
368;20/06/16 10:07:48;36.7;
369;20/06/16 10:20:48;36.8;
370;20/06/16 10:37:16;36.9;
371;20/06/16 10:43:59;37.0;
372;20/06/16 10:48:23;37.1;
373;20/06/16 10:54:39;37.2;
374;20/06/16 10:58:40;37.3;
375;20/06/16 11:03:41;37.4;
376;20/06/16 11:08:37;37.5;
377;20/06/16 11:29:34;37.6;
378;20/06/16 11:56:09;37.7;
379;20/06/16 12:05:18;37.8;
380;20/06/16 12:19:03;37.9;
381;20/06/16 12:50:14;38.0;
382;20/06/16 13:00:12;38.1;
383;20/06/16 13:40:21;38.2;
384;20/06/16 13:42:25;38.3;
385;20/06/16 13:48:50;38.4;
386;20/06/16 13:51:33;38.5;
387;20/06/16 13:57:58;38.6;
388;20/06/16 15:31:51;38.7;
389;20/06/16 20:05:28;38.8;
390;20/06/16 22:50:34;38.9;
391;21/06/16 01:29:09;39.0;
392;21/06/16 03:19:46;39.1;
