"Título de trazado: JTU_01_PP_11"
"N.º";"Fecha Tiempo, GMT-05:00";"Lluvia, mm (LGR S/N: 10390583, SEN S/N: 10390583)";"Final de archivo (LGR S/N: 10390583)"
195;15/09/14 10:40:25;19,4;
196;15/09/14 10:41:00;19,5;
197;15/09/14 10:41:44;19,6;
198;15/09/14 10:42:17;19,7;
199;15/09/14 10:42:54;19,8;
200;15/09/14 10:43:31;19,9;
201;15/09/14 10:44:19;20,0;
202;15/09/14 10:44:42;20,1;
203;15/09/14 10:45:11;20,2;
204;15/09/14 10:45:38;20,3;
205;15/09/14 10:46:31;20,4;
206;15/09/14 10:46:56;20,5;
207;15/09/14 10:47:48;20,6;
208;15/09/14 10:48:19;20,7;
209;15/09/14 10:49:13;20,8;
210;15/09/14 10:49:52;20,9;
211;15/09/14 10:50:41;21,0;
212;15/09/14 10:51:22;21,1;
213;15/09/14 10:52:12;21,2;
214;15/09/14 10:52:52;21,3;
215;15/09/14 10:53:45;21,4;
216;15/09/14 10:54:26;21,5;
217;15/09/14 10:55:29;21,6;
218;15/09/14 10:55:59;21,7;
219;15/09/14 10:56:40;21,8;
220;15/09/14 10:57:19;21,9;
221;15/09/14 10:58:16;22,0;
222;15/09/14 10:59:06;22,1;
223;15/09/14 11:00:14;22,2;
224;15/09/14 11:01:11;22,3;
225;15/09/14 11:02:15;22,4;
226;15/09/14 11:03:19;22,5;
227;15/09/14 11:04:17;22,6;
228;15/09/14 11:05:06;22,7;
229;15/09/14 11:05:52;22,8;
230;15/09/14 11:06:43;22,9;
231;15/09/14 11:07:53;23,0;
232;15/09/14 11:09:01;23,1;
233;15/09/14 11:10:34;23,2;
234;15/09/14 11:11:42;23,3;
235;15/09/14 11:13:16;23,4;
236;15/09/14 11:15:56;23,5;
237;15/09/14 13:31:18;23,6;
238;15/09/14 19:56:22;23,7;
239;15/09/14 23:11:03;23,8;
240;15/09/14 23:43:14;23,9;
241;15/09/14 23:44:35;24,0;
242;16/09/14 01:36:58;24,1;
243;16/09/14 02:46:07;24,2;
244;16/09/14 03:06:57;24,3;
245;16/09/14 03:11:58;24,4;
246;16/09/14 03:15:51;24,5;
247;16/09/14 03:19:08;24,6;
248;16/09/14 03:20:58;24,7;
249;16/09/14 03:24:05;24,8;
250;16/09/14 03:31:55;24,9;
251;16/09/14 03:34:52;25,0;
252;16/09/14 03:37:46;25,1;
253;16/09/14 03:46:43;25,2;
254;16/09/14 03:52:28;25,3;
255;16/09/14 04:02:29;25,4;
256;16/09/14 04:12:06;25,5;
257;16/09/14 04:14:16;25,6;
258;16/09/14 04:17:35;25,7;
259;16/09/14 04:21:43;25,8;
260;16/09/14 04:25:05;25,9;
261;16/09/14 04:29:26;26,0;
262;16/09/14 04:33:43;26,1;
263;16/09/14 04:37:36;26,2;
264;16/09/14 04:39:53;26,3;
265;16/09/14 04:42:45;26,4;
266;16/09/14 04:45:54;26,5;
267;16/09/14 04:51:11;26,6;
268;16/09/14 04:53:41;26,7;
269;16/09/14 04:57:51;26,8;
270;16/09/14 05:00:59;26,9;
271;16/09/14 05:03:29;27,0;
272;16/09/14 05:08:15;27,1;
273;16/09/14 05:13:49;27,2;
274;16/09/14 05:17:01;27,3;
275;16/09/14 05:23:25;27,4;
276;16/09/14 05:28:17;27,5;
277;16/09/14 05:36:58;27,6;
278;16/09/14 05:58:20;27,7;
279;16/09/14 06:08:43;27,8;
280;16/09/14 06:20:11;27,9;
281;16/09/14 06:26:52;28,0;
282;16/09/14 06:50:44;28,1;
283;16/09/14 06:55:46;28,2;
284;16/09/14 07:02:42;28,3;
285;16/09/14 07:20:12;28,4;
286;16/09/14 07:46:47;28,5;
287;16/09/14 08:51:04;28,6;
288;16/09/14 09:26:16;28,7;
289;16/09/14 10:37:47;28,8;
290;16/09/14 10:46:39;28,9;
291;16/09/14 10:52:38;29,0;
292;16/09/14 11:03:11;29,1;
293;16/09/14 11:16:53;29,2;
294;16/09/14 11:19:29;29,3;
295;16/09/14 11:26:45;29,4;
296;16/09/14 11:29:20;29,5;
297;16/09/14 11:31:38;29,6;
298;16/09/14 11:34:03;29,7;
299;16/09/14 11:39:17;29,8;
300;16/09/14 11:45:05;29,9;
301;16/09/14 11:52:35;30,0;
302;16/09/14 12:08:19;30,1;
303;16/09/14 12:41:29;30,2;
304;16/09/14 13:32:45;30,3;
305;16/09/14 14:31:04;30,4;
306;17/09/14 07:02:20;30,5;
307;19/09/14 07:38:12;30,6;
308;19/09/14 20:32:00;30,7;
309;20/09/14 12:57:29;30,8;
310;20/09/14 12:59:02;30,9;
311;20/09/14 13:03:48;31,0;
312;20/09/14 13:15:54;31,1;
313;20/09/14 13:29:38;31,2;
314;21/09/14 00:09:24;31,3;
315;21/09/14 00:14:50;31,4;
316;21/09/14 00:18:31;31,5;
317;21/09/14 00:21:52;31,6;
318;21/09/14 00:24:09;31,7;
319;21/09/14 00:26:43;31,8;
320;21/09/14 00:29:18;31,9;
321;21/09/14 00:32:35;32,0;
322;21/09/14 00:36:30;32,1;
323;21/09/14 00:50:08;32,2;
324;21/09/14 00:57:55;32,3;
325;21/09/14 01:21:51;32,4;
326;21/09/14 01:41:27;32,5;
327;21/09/14 04:13:29;32,6;
328;21/09/14 04:25:40;32,7;
329;21/09/14 04:47:41;32,8;
330;21/09/14 04:54:57;32,9;
331;21/09/14 05:00:23;33,0;
332;21/09/14 05:03:40;33,1;
333;21/09/14 05:08:22;33,2;
334;21/09/14 05:16:49;33,3;
335;21/09/14 05:29:03;33,4;
336;21/09/14 05:36:20;33,5;
337;21/09/14 07:11:53;33,6;
338;21/09/14 16:52:20;33,7;
339;21/09/14 16:53:14;33,8;
340;21/09/14 16:53:49;33,9;
341;21/09/14 16:54:28;34,0;
342;21/09/14 16:54:54;34,1;
343;21/09/14 16:55:23;34,2;
344;21/09/14 16:55:48;34,3;
345;21/09/14 16:56:14;34,4;
346;21/09/14 16:56:47;34,5;
347;21/09/14 16:57:21;34,6;
348;21/09/14 16:57:47;34,7;
349;21/09/14 16:58:17;34,8;
350;21/09/14 16:58:44;34,9;
351;21/09/14 16:59:13;35,0;
352;21/09/14 16:59:44;35,1;
353;21/09/14 17:00:24;35,2;
354;21/09/14 17:01:00;35,3;
355;21/09/14 17:01:58;35,4;
356;21/09/14 17:02:47;35,5;
357;21/09/14 17:04:13;35,6;
358;21/09/14 17:06:30;35,7;
359;21/09/14 17:10:03;35,8;
360;21/09/14 17:14:25;35,9;
361;21/09/14 18:28:56;36,0;
362;21/09/14 18:33:57;36,1;
363;21/09/14 23:43:21;36,2;
364;22/09/14 06:53:32;36,3;
365;22/09/14 08:01:50;36,4;
366;22/09/14 08:26:14;36,5;
367;22/09/14 08:51:53;36,6;
368;22/09/14 11:30:53;36,7;
369;22/09/14 11:36:07;36,8;
370;22/09/14 11:49:14;36,9;
371;22/09/14 11:51:58;37,0;
372;22/09/14 11:54:34;37,1;
373;22/09/14 11:59:14;37,2;
374;22/09/14 12:01:51;37,3;
375;22/09/14 12:04:38;37,4;
376;22/09/14 12:06:19;37,5;
377;22/09/14 12:09:16;37,6;
378;22/09/14 12:11:54;37,7;
379;22/09/14 12:13:28;37,8;
380;22/09/14 12:14:52;37,9;
381;22/09/14 12:17:54;38,0;
382;22/09/14 12:20:11;38,1;
383;22/09/14 12:22:09;38,2;
384;22/09/14 12:26:42;38,3;
385;22/09/14 12:32:45;38,4;
386;22/09/14 12:35:52;38,5;
387;22/09/14 12:37:13;38,6;
388;22/09/14 12:37:53;38,7;
389;22/09/14 12:38:42;38,8;
390;22/09/14 12:39:18;38,9;
391;22/09/14 12:40:54;39,0;
392;22/09/14 12:42:26;39,1;
393;22/09/14 12:44:03;39,2;
394;22/09/14 12:45:01;39,3;
395;22/09/14 12:46:50;39,4;
396;22/09/14 12:48:01;39,5;
397;22/09/14 12:49:14;39,6;
398;22/09/14 12:49:59;39,7;
399;22/09/14 12:51:05;39,8;
400;22/09/14 12:52:36;39,9;
401;22/09/14 12:54:31;40,0;
402;22/09/14 12:56:22;40,1;
403;22/09/14 12:58:25;40,2;
404;22/09/14 13:01:17;40,3;
405;22/09/14 13:03:57;40,4;
406;22/09/14 13:05:41;40,5;
407;22/09/14 13:07:51;40,6;
408;22/09/14 13:09:29;40,7;
409;22/09/14 13:12:14;40,8;
410;22/09/14 13:14:20;40,9;
411;22/09/14 13:16:27;41,0;
412;22/09/14 13:18:40;41,1;
413;22/09/14 13:20:46;41,2;
414;22/09/14 13:22:19;41,3;
415;22/09/14 13:24:05;41,4;
416;22/09/14 13:26:18;41,5;
417;22/09/14 13:28:18;41,6;
418;22/09/14 13:30:46;41,7;
419;22/09/14 13:32:30;41,8;
420;22/09/14 13:34:02;41,9;
421;22/09/14 13:35:59;42,0;
422;22/09/14 13:38:04;42,1;
423;22/09/14 13:40:25;42,2;
424;22/09/14 13:42:03;42,3;
425;22/09/14 13:44:04;42,4;
426;22/09/14 13:45:47;42,5;
427;22/09/14 13:48:42;42,6;
428;22/09/14 13:50:50;42,7;
429;22/09/14 13:52:59;42,8;
430;22/09/14 13:55:03;42,9;
431;22/09/14 13:58:02;43,0;
432;22/09/14 14:01:28;43,1;
433;22/09/14 14:06:26;43,2;
434;22/09/14 14:11:07;43,3;
435;22/09/14 14:15:10;43,4;
436;22/09/14 14:19:41;43,5;
437;22/09/14 14:32:33;43,6;
438;22/09/14 14:40:50;43,7;
439;22/09/14 14:47:21;43,8;
440;22/09/14 15:05:02;43,9;
441;22/09/14 15:15:46;44,0;
442;22/09/14 17:15:51;44,1;
443;22/09/14 17:17:43;44,2;
444;22/09/14 17:19:08;44,3;
445;22/09/14 17:20:39;44,4;
446;22/09/14 17:21:55;44,5;
447;22/09/14 17:25:15;44,6;
448;22/09/14 17:32:08;44,7;
449;22/09/14 17:39:29;44,8;
450;22/09/14 17:44:33;44,9;
451;22/09/14 17:50:34;45,0;
452;22/09/14 17:55:43;45,1;
453;22/09/14 17:59:58;45,2;
454;22/09/14 18:03:57;45,3;
455;22/09/14 18:08:10;45,4;
456;22/09/14 18:13:15;45,5;
457;22/09/14 18:15:47;45,6;
458;22/09/14 18:19:23;45,7;
459;22/09/14 18:22:57;45,8;
460;22/09/14 18:24:53;45,9;
461;22/09/14 18:27:23;46,0;
462;22/09/14 18:31:41;46,1;
463;22/09/14 18:37:01;46,2;
464;22/09/14 18:40:08;46,3;
465;22/09/14 18:45:21;46,4;
466;22/09/14 18:50:40;46,5;
467;22/09/14 18:58:57;46,6;
468;22/09/14 19:07:18;46,7;
469;22/09/14 19:10:17;46,8;
470;22/09/14 19:13:07;46,9;
471;22/09/14 19:17:34;47,0;
472;22/09/14 19:28:58;47,1;
473;22/09/14 23:51:11;47,2;
474;23/09/14 00:10:23;47,3;
475;23/09/14 00:15:46;47,4;
476;23/09/14 00:25:41;47,5;
477;23/09/14 00:55:49;47,6;
478;23/09/14 01:40:16;47,7;
479;23/09/14 02:55:40;47,8;
480;23/09/14 14:39:59;47,9;
481;25/09/14 15:50:29;48,0;
482;25/09/14 15:51:19;48,1;
483;25/09/14 15:53:00;48,2;
484;25/09/14 15:55:40;48,3;
485;25/09/14 15:57:28;48,4;
486;25/09/14 15:58:30;48,5;
487;25/09/14 16:01:44;48,6;
488;25/09/14 16:04:11;48,7;
489;30/09/14 20:36:33;48,8;
490;30/09/14 21:06:36;48,9;
491;30/09/14 21:21:26;49,0;
492;01/10/14 04:19:03;49,1;
493;01/10/14 05:39:32;49,2;
494;01/10/14 13:23:21;49,3;
495;01/10/14 13:27:47;49,4;
496;01/10/14 13:34:24;49,5;
497;01/10/14 13:47:15;49,6;
498;02/10/14 11:03:18;49,7;
499;02/10/14 11:10:47;49,8;
500;02/10/14 11:13:47;49,9;
501;02/10/14 11:19:30;50,0;
502;02/10/14 11:23:37;50,1;
503;02/10/14 11:30:17;50,2;
504;02/10/14 12:48:56;50,3;
505;02/10/14 13:04:27;50,4;
506;02/10/14 13:08:58;50,5;
507;02/10/14 13:14:17;50,6;
508;02/10/14 13:19:05;50,7;
509;02/10/14 13:26:23;50,8;
510;02/10/14 13:34:29;50,9;
511;02/10/14 14:13:23;51,0;
512;03/10/14 08:05:26;51,1;
513;03/10/14 14:33:26;51,2;
514;03/10/14 16:45:40;51,3;
515;03/10/14 17:23:48;51,4;
516;03/10/14 17:52:10;51,5;
517;03/10/14 18:01:16;51,6;
518;03/10/14 18:09:25;51,7;
519;03/10/14 19:35:53;51,8;
520;06/10/14 03:58:53;51,9;
521;06/10/14 13:35:59;52,0;
522;06/10/14 13:38:50;52,1;
523;06/10/14 13:40:04;52,2;
524;06/10/14 13:41:58;52,3;
525;06/10/14 13:46:02;52,4;
526;06/10/14 13:49:26;52,5;
527;06/10/14 13:55:11;52,6;
528;06/10/14 13:57:47;52,7;
529;06/10/14 14:01:33;52,8;
530;06/10/14 15:35:08;52,9;
531;06/10/14 15:50:03;53,0;
532;06/10/14 15:55:16;53,1;
533;06/10/14 16:03:03;53,2;
534;06/10/14 16:10:22;53,3;
535;06/10/14 16:16:29;53,4;
536;06/10/14 16:26:21;53,5;
537;06/10/14 17:29:28;53,6;
538;06/10/14 17:32:31;53,7;
539;06/10/14 17:35:41;53,8;
540;06/10/14 17:39:49;53,9;
541;06/10/14 17:42:21;54,0;
542;06/10/14 17:45:16;54,1;
543;06/10/14 18:02:22;54,2;
544;06/10/14 18:12:51;54,3;
545;06/10/14 22:52:11;54,4;
546;07/10/14 03:41:56;54,5;
547;07/10/14 04:09:12;54,6;
548;07/10/14 08:48:33;54,7;
549;07/10/14 08:49:28;54,8;
550;07/10/14 08:49:42;54,9;
551;07/10/14 08:49:54;54,9;Registrado
