"Título de trazado: JTU_01_PP_11"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, mm (LGR S/N: 10390583, SEN S/N: 10390583)","Final de archivo (LGR S/N: 10390583)"
301,14/06/14 11:28:24,30.0,
302,14/06/14 11:33:26,30.1,
303,14/06/14 11:38:28,30.2,
304,14/06/14 11:44:41,30.3,
305,14/06/14 12:02:44,30.4,
306,14/06/14 12:14:59,30.5,
307,14/06/14 14:17:05,30.6,
308,14/06/14 14:22:09,30.7,
309,14/06/14 14:25:01,30.8,
310,14/06/14 14:28:44,30.9,
311,14/06/14 14:34:05,31.0,
312,14/06/14 14:41:37,31.1,
313,14/06/14 15:04:08,31.2,
314,14/06/14 15:17:11,31.3,
315,14/06/14 15:53:23,31.4,
316,14/06/14 16:04:48,31.5,
317,14/06/14 16:09:43,31.6,
318,14/06/14 16:41:04,31.7,
319,14/06/14 16:53:17,31.8,
320,14/06/14 17:06:50,31.9,
321,14/06/14 17:10:06,32.0,
322,14/06/14 17:12:31,32.1,
323,14/06/14 17:15:19,32.2,
324,14/06/14 17:22:23,32.3,
325,14/06/14 17:47:04,32.4,
326,14/06/14 19:03:32,32.5,
327,14/06/14 21:14:32,32.6,
328,14/06/14 21:20:35,32.7,
329,14/06/14 21:32:21,32.8,
330,14/06/14 21:38:37,32.9,
331,14/06/14 22:07:44,33.0,
332,14/06/14 22:38:26,33.1,
333,14/06/14 22:48:50,33.2,
334,14/06/14 23:05:09,33.3,
335,14/06/14 23:18:31,33.4,
336,14/06/14 23:30:34,33.5,
337,14/06/14 23:39:50,33.6,
338,15/06/14 00:03:34,33.7,
339,15/06/14 00:12:20,33.8,
340,15/06/14 00:21:15,33.9,
341,15/06/14 00:28:40,34.0,
342,15/06/14 00:53:07,34.1,
343,15/06/14 01:08:29,34.2,
344,15/06/14 01:28:19,34.3,
345,15/06/14 01:36:20,34.4,
346,15/06/14 01:41:45,34.5,
347,15/06/14 01:45:40,34.6,
348,15/06/14 02:00:36,34.7,
349,15/06/14 02:04:58,34.8,
350,15/06/14 02:10:31,34.9,
351,15/06/14 02:16:11,35.0,
352,15/06/14 02:18:59,35.1,
353,15/06/14 02:40:27,35.2,
354,15/06/14 02:52:13,35.3,
355,15/06/14 02:57:08,35.4,
356,15/06/14 03:09:24,35.5,
357,15/06/14 03:22:13,35.6,
358,15/06/14 03:27:56,35.7,
359,15/06/14 03:31:01,35.8,
360,15/06/14 03:34:17,35.9,
361,15/06/14 03:40:19,36.0,
362,15/06/14 03:47:33,36.1,
363,15/06/14 03:51:25,36.2,
364,15/06/14 03:58:09,36.3,
365,15/06/14 04:08:25,36.4,
366,15/06/14 04:20:33,36.5,
367,15/06/14 04:30:13,36.6,
368,15/06/14 04:34:09,36.7,
369,15/06/14 04:38:59,36.8,
370,15/06/14 04:42:07,36.9,
371,15/06/14 04:45:33,37.0,
372,15/06/14 04:50:46,37.1,
373,15/06/14 04:58:03,37.2,
374,15/06/14 05:08:59,37.3,
375,15/06/14 05:16:09,37.4,
376,15/06/14 05:54:42,37.5,
377,15/06/14 06:10:23,37.6,
378,15/06/14 06:43:03,37.7,
379,15/06/14 06:44:47,37.8,
380,15/06/14 06:47:13,37.9,
381,15/06/14 06:50:19,38.0,
382,15/06/14 07:05:44,38.1,
383,15/06/14 07:11:39,38.2,
384,15/06/14 07:17:37,38.3,
385,15/06/14 07:20:26,38.4,
386,15/06/14 07:24:23,38.5,
387,15/06/14 07:28:23,38.6,
388,15/06/14 07:34:48,38.7,
389,15/06/14 07:43:51,38.8,
390,15/06/14 07:49:10,38.9,
391,15/06/14 07:52:32,39.0,
392,15/06/14 08:34:15,39.1,
393,15/06/14 08:41:04,39.2,
394,15/06/14 08:45:27,39.3,
395,15/06/14 08:50:43,39.4,
396,15/06/14 08:53:07,39.5,
397,15/06/14 08:54:45,39.6,
398,15/06/14 08:56:30,39.7,
399,15/06/14 08:58:31,39.8,
400,15/06/14 09:01:39,39.9,
401,15/06/14 09:04:04,40.0,
402,15/06/14 09:07:59,40.1,
403,15/06/14 09:11:36,40.2,
404,15/06/14 09:15:42,40.3,
405,15/06/14 09:17:52,40.4,
406,15/06/14 09:20:23,40.5,
407,15/06/14 09:23:55,40.6,
408,15/06/14 09:28:24,40.7,
409,15/06/14 09:35:16,40.8,
410,15/06/14 09:39:04,40.9,
411,15/06/14 09:44:32,41.0,
412,15/06/14 09:50:00,41.1,
413,15/06/14 09:55:15,41.2,
414,15/06/14 11:23:42,41.3,
415,15/06/14 11:37:23,41.4,
416,15/06/14 11:45:17,41.5,
417,15/06/14 12:06:50,41.6,
418,15/06/14 12:23:14,41.7,
419,15/06/14 13:56:24,41.8,
420,20/06/14 07:36:35,41.9,
421,20/06/14 07:36:41,42.0,
422,20/06/14 07:37:03,42.1,
423,20/06/14 20:52:27,42.2,
424,20/06/14 20:53:00,42.3,
425,20/06/14 20:59:32,42.4,
426,20/06/14 22:24:11,42.5,
427,20/06/14 23:30:24,42.6,
428,23/06/14 04:45:29,42.7,
429,23/06/14 21:53:09,42.8,
430,23/06/14 22:03:21,42.9,
431,24/06/14 00:01:03,43.0,
432,24/06/14 01:07:11,43.1,
433,24/06/14 02:01:09,43.2,
434,24/06/14 11:22:31,43.3,
435,24/06/14 11:23:00,43.4,
436,24/06/14 11:27:04,43.5,
437,24/06/14 11:32:13,43.6,
438,24/06/14 11:54:21,43.7,
439,24/06/14 12:36:55,43.8,
440,24/06/14 12:39:09,43.9,
441,24/06/14 12:47:10,44.0,
442,24/06/14 12:57:06,44.1,
443,24/06/14 13:01:54,44.2,
444,24/06/14 13:04:50,44.3,
445,24/06/14 13:07:08,44.4,
446,24/06/14 13:09:54,44.5,
447,24/06/14 13:13:36,44.6,
448,24/06/14 14:18:39,44.7,
449,24/06/14 19:16:36,44.8,
450,24/06/14 19:19:27,44.9,
451,24/06/14 19:22:33,45.0,
452,24/06/14 19:25:39,45.1,
453,24/06/14 19:28:19,45.2,
454,24/06/14 19:30:55,45.3,
455,24/06/14 19:32:49,45.4,
456,24/06/14 19:35:44,45.5,
457,24/06/14 19:38:48,45.6,
458,24/06/14 19:41:30,45.7,
459,24/06/14 19:43:22,45.8,
460,24/06/14 19:45:42,45.9,
461,24/06/14 19:48:01,46.0,
462,24/06/14 19:50:38,46.1,
463,24/06/14 19:52:55,46.2,
464,24/06/14 19:55:35,46.3,
465,24/06/14 19:57:55,46.4,
466,24/06/14 20:00:42,46.5,
467,24/06/14 20:04:16,46.6,
468,24/06/14 20:06:42,46.7,
469,24/06/14 20:08:07,46.8,
470,24/06/14 20:09:46,46.9,
471,24/06/14 20:10:45,47.0,
472,24/06/14 20:11:40,47.1,
473,24/06/14 20:12:20,47.2,
474,24/06/14 20:13:11,47.3,
475,24/06/14 20:13:47,47.4,
476,24/06/14 20:14:29,47.5,
477,24/06/14 20:15:02,47.6,
478,24/06/14 20:15:48,47.7,
479,24/06/14 20:16:22,47.8,
480,24/06/14 20:16:59,47.9,
481,24/06/14 20:17:42,48.0,
482,24/06/14 20:18:38,48.1,
483,24/06/14 20:19:28,48.2,
484,24/06/14 20:20:23,48.3,
485,24/06/14 20:21:15,48.4,
486,24/06/14 20:22:29,48.5,
487,24/06/14 20:23:40,48.6,
488,24/06/14 20:25:15,48.7,
489,24/06/14 20:26:31,48.8,
490,24/06/14 20:28:00,48.9,
491,24/06/14 20:29:07,49.0,
492,24/06/14 20:30:30,49.1,
493,24/06/14 20:31:49,49.2,
494,24/06/14 20:33:52,49.3,
495,24/06/14 20:35:27,49.4,
496,24/06/14 20:38:18,49.5,
497,24/06/14 20:41:09,49.6,
498,24/06/14 20:45:38,49.7,
499,24/06/14 20:50:40,49.8,
500,24/06/14 20:58:26,49.9,
501,24/06/14 21:04:31,50.0,
502,24/06/14 21:11:35,50.1,
503,24/06/14 21:36:43,50.2,
504,24/06/14 21:57:12,50.3,
505,24/06/14 22:10:39,50.4,
506,24/06/14 22:21:32,50.5,
507,24/06/14 22:26:03,50.6,
508,24/06/14 22:30:19,50.7,
509,24/06/14 22:34:04,50.8,
510,24/06/14 22:39:16,50.9,
511,24/06/14 22:44:48,51.0,
512,24/06/14 22:51:47,51.1,
513,24/06/14 22:56:39,51.2,
514,24/06/14 23:00:56,51.3,
515,24/06/14 23:07:09,51.4,
516,24/06/14 23:16:02,51.5,
517,24/06/14 23:21:42,51.6,
518,24/06/14 23:46:15,51.7,
519,25/06/14 02:56:47,51.8,
520,25/06/14 03:18:14,51.9,
521,25/06/14 03:36:20,52.0,
522,25/06/14 04:00:44,52.1,
523,25/06/14 04:10:16,52.2,
524,25/06/14 04:58:38,52.3,
525,25/06/14 07:15:01,52.4,
526,25/06/14 07:39:23,52.5,
527,25/06/14 08:10:47,52.6,
528,25/06/14 09:13:12,52.7,
529,26/06/14 02:50:22,52.8,
530,26/06/14 03:10:10,52.9,
531,26/06/14 05:08:15,53.0,
532,26/06/14 06:29:30,53.1,
533,26/06/14 06:57:15,53.2,
534,27/06/14 22:34:51,53.3,
535,28/06/14 04:25:01,53.4,
536,28/06/14 05:05:19,53.5,
537,28/06/14 05:14:33,53.6,
538,28/06/14 05:19:27,53.7,
539,28/06/14 05:22:23,53.8,
540,28/06/14 05:27:02,53.9,
541,28/06/14 05:34:36,54.0,
542,28/06/14 05:37:57,54.1,
543,28/06/14 05:39:34,54.2,
544,28/06/14 05:42:24,54.3,
545,28/06/14 05:45:38,54.4,
546,28/06/14 05:49:01,54.5,
547,28/06/14 05:53:29,54.6,
548,28/06/14 05:58:54,54.7,
549,28/06/14 06:02:38,54.8,
550,28/06/14 06:04:59,54.9,
551,28/06/14 06:08:02,55.0,
552,28/06/14 12:05:40,55.1,
553,28/06/14 14:21:40,55.2,
554,30/06/14 12:09:31,55.3,
555,30/06/14 12:25:47,55.4,
556,01/07/14 16:46:34,55.5,
557,01/07/14 16:47:10,55.6,
558,01/07/14 16:47:43,55.7,
559,01/07/14 16:48:04,55.8,
560,01/07/14 16:48:24,55.9,
561,01/07/14 16:48:40,56.0,
562,01/07/14 16:48:58,56.1,
563,01/07/14 16:49:21,56.2,
564,01/07/14 16:49:45,56.3,
565,01/07/14 16:50:03,56.4,
566,01/07/14 16:50:49,56.5,
567,01/07/14 17:58:09,56.6,
568,01/07/14 18:10:43,56.7,
569,01/07/14 18:13:02,56.8,
570,01/07/14 18:15:48,56.9,
571,01/07/14 18:27:28,57.0,
572,01/07/14 18:30:45,57.1,
573,01/07/14 20:38:38,57.2,
574,02/07/14 20:08:40,57.3,
575,03/07/14 15:53:50,57.4,
576,03/07/14 15:56:18,57.5,
577,03/07/14 15:57:25,57.6,
578,03/07/14 15:59:49,57.7,
579,03/07/14 16:02:05,57.8,
580,03/07/14 16:05:31,57.9,
581,03/07/14 16:07:34,58.0,
582,03/07/14 16:10:08,58.1,
583,03/07/14 16:12:36,58.2,
584,03/07/14 16:23:47,58.3,
585,04/07/14 23:07:36,58.4,
586,04/07/14 23:14:26,58.5,
587,04/07/14 23:51:43,58.6,
588,05/07/14 04:13:23,58.7,
589,05/07/14 04:24:49,58.8,
590,05/07/14 04:45:57,58.9,
591,05/07/14 05:16:44,59.0,
592,05/07/14 07:17:40,59.1,
593,06/07/14 06:27:52,59.2,
594,06/07/14 06:31:38,59.3,
595,06/07/14 06:41:13,59.4,
596,06/07/14 06:47:43,59.5,
597,06/07/14 06:53:23,59.6,
598,06/07/14 06:58:47,59.7,
599,06/07/14 07:07:10,59.8,
600,06/07/14 07:12:15,59.9,
601,06/07/14 07:15:57,60.0,
602,06/07/14 07:18:59,60.1,
603,06/07/14 07:24:27,60.2,
604,06/07/14 07:29:22,60.3,
605,06/07/14 07:41:03,60.4,
606,06/07/14 09:27:24,60.5,
607,06/07/14 09:37:22,60.6,
608,06/07/14 11:06:37,60.7,
609,06/07/14 11:35:01,60.8,
610,06/07/14 12:12:49,60.9,
611,06/07/14 12:15:06,61.0,
612,06/07/14 12:17:15,61.1,
613,06/07/14 12:21:06,61.2,
614,06/07/14 12:22:29,61.3,
615,06/07/14 12:24:30,61.4,
616,06/07/14 12:26:50,61.5,
617,06/07/14 12:28:52,61.6,
618,06/07/14 12:37:24,61.7,
619,06/07/14 12:41:53,61.8,
620,06/07/14 12:53:08,61.9,
621,06/07/14 13:22:51,62.0,
622,06/07/14 13:57:47,62.1,
623,06/07/14 16:59:27,62.2,
624,06/07/14 17:07:40,62.3,
625,06/07/14 17:15:53,62.4,
626,06/07/14 17:24:12,62.5,
627,06/07/14 17:27:02,62.6,
628,06/07/14 17:31:11,62.7,
629,06/07/14 17:49:37,62.8,
630,06/07/14 17:55:55,62.9,
631,06/07/14 18:02:28,63.0,
632,06/07/14 18:22:10,63.1,
633,06/07/14 19:13:38,63.2,
634,06/07/14 22:06:25,63.3,
635,06/07/14 22:19:26,63.4,
636,06/07/14 22:29:09,63.5,
637,07/07/14 00:01:32,63.6,
638,07/07/14 00:15:43,63.7,
639,07/07/14 00:28:13,63.8,
640,07/07/14 00:36:55,63.9,
641,07/07/14 00:38:27,64.0,
642,07/07/14 00:46:48,64.1,
643,07/07/14 01:08:16,64.2,
644,07/07/14 01:14:45,64.3,
645,07/07/14 02:55:50,64.4,
646,07/07/14 03:07:35,64.5,
647,07/07/14 04:03:38,64.6,
648,07/07/14 04:12:14,64.7,
649,07/07/14 04:15:51,64.8,
650,07/07/14 04:18:03,64.9,
651,07/07/14 04:20:25,65.0,
652,07/07/14 04:22:06,65.1,
653,07/07/14 04:35:12,65.2,
654,07/07/14 04:38:39,65.3,
655,07/07/14 04:51:19,65.4,
656,07/07/14 04:53:47,65.5,
657,07/07/14 04:56:11,65.6,
658,07/07/14 04:59:05,65.7,
659,07/07/14 05:02:54,65.8,
660,07/07/14 05:25:23,65.9,
661,07/07/14 05:34:45,66.0,
662,07/07/14 05:36:51,66.1,
663,07/07/14 05:39:16,66.2,
664,07/07/14 05:45:04,66.3,
665,07/07/14 10:11:48,66.4,
666,07/07/14 10:24:13,66.5,
667,07/07/14 10:32:48,66.6,
668,07/07/14 10:35:06,66.7,
669,07/07/14 10:37:48,66.8,
670,07/07/14 10:43:33,66.9,
671,07/07/14 11:04:51,67.0,
672,07/07/14 11:09:52,67.1,
673,07/07/14 11:16:18,67.2,
674,07/07/14 11:21:50,67.3,
675,07/07/14 11:23:46,67.4,
676,07/07/14 11:27:37,67.5,
677,07/07/14 11:33:20,67.6,
678,07/07/14 11:36:57,67.7,
679,07/07/14 11:39:45,67.8,
680,07/07/14 11:43:09,67.9,
681,07/07/14 11:46:26,68.0,
682,07/07/14 11:50:22,68.1,
683,07/07/14 11:52:22,68.2,
684,07/07/14 11:54:37,68.3,
685,07/07/14 11:57:06,68.4,
686,07/07/14 12:01:09,68.5,
687,07/07/14 12:03:37,68.6,
688,07/07/14 12:10:20,68.7,
689,07/07/14 12:14:49,68.8,
690,07/07/14 12:21:47,68.9,
691,07/07/14 12:34:59,69.0,
692,07/07/14 12:43:20,69.1,
693,07/07/14 12:50:59,69.2,
694,07/07/14 12:59:57,69.3,
695,07/07/14 13:10:18,69.4,
696,07/07/14 13:17:06,69.5,
697,07/07/14 13:45:14,69.6,
698,07/07/14 14:10:23,69.7,
699,07/07/14 14:15:35,69.8,
700,07/07/14 14:24:08,69.9,
701,07/07/14 14:27:44,70.0,
702,07/07/14 14:32:37,70.1,
703,07/07/14 14:34:11,70.2,
704,07/07/14 14:35:21,70.3,
705,07/07/14 14:36:21,70.4,
706,07/07/14 14:37:28,70.5,
707,07/07/14 14:38:32,70.6,
708,07/07/14 14:40:06,70.7,
709,07/07/14 14:41:13,70.8,
710,07/07/14 14:42:31,70.9,
711,07/07/14 14:44:49,71.0,
712,07/07/14 14:49:18,71.1,
713,07/07/14 14:52:21,71.2,
714,07/07/14 15:06:06,71.3,
715,07/07/14 15:25:21,71.4,
716,07/07/14 15:39:05,71.5,
717,07/07/14 15:45:12,71.6,
718,07/07/14 17:00:59,71.7,
719,07/07/14 21:23:22,71.8,
720,07/07/14 21:35:50,71.9,
721,07/07/14 21:47:09,72.0,
722,07/07/14 21:56:02,72.1,
723,07/07/14 21:59:28,72.2,
724,07/07/14 22:05:31,72.3,
725,07/07/14 22:12:36,72.4,
726,07/07/14 22:21:45,72.5,
