"Título de trazado: JTU_01_PT_11"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10390583, SEN S/N: 10390583)";"Final de archivo (LGR S/N: 10390583)"
1;07/09/15 10:51:45;0,0;
2;07/09/15 16:09:52;0,1;
3;07/09/15 16:30:27;0,2;
4;15/09/15 22:14:57;0,3;
5;16/09/15 15:38:17;0,4;
6;18/09/15 07:52:57;0,5;
7;18/09/15 08:14:00;0,6;
8;19/09/15 12:17:45;0,7;
9;20/09/15 00:57:57;0,8;
10;21/09/15 14:36:33;0,9;
11;21/09/15 14:37:53;1,0;
12;21/09/15 14:42:35;1,1;
13;21/09/15 15:52:42;1,2;
14;24/09/15 06:59:47;1,3;
15;30/09/15 12:14:37;1,4;
16;30/09/15 12:15:45;1,5;
17;30/09/15 12:16:11;1,6;
18;30/09/15 12:17:01;1,7;
19;30/09/15 12:17:20;1,8;
20;30/09/15 12:17:48;1,9;
21;30/09/15 12:19:34;2,0;
22;30/09/15 12:20:41;2,1;
23;30/09/15 12:21:07;2,2;
24;30/09/15 12:21:46;2,3;
25;30/09/15 12:22:09;2,4;
26;30/09/15 12:22:41;2,5;
27;30/09/15 12:23:21;2,6;
28;30/09/15 12:24:02;2,7;
29;30/09/15 12:24:30;2,8;
30;30/09/15 12:24:56;2,9;
31;30/09/15 12:25:23;3,0;
32;30/09/15 12:25:51;3,1;
33;30/09/15 12:26:15;3,2;
34;30/09/15 12:26:35;3,3;
35;30/09/15 12:27:04;3,4;
36;30/09/15 12:27:32;3,5;
37;30/09/15 12:28:02;3,6;
38;30/09/15 12:29:02;3,7;
39;30/09/15 12:29:52;3,8;
40;30/09/15 12:33:48;3,9;
41;30/09/15 12:34:57;4,0;
42;30/09/15 12:35:30;4,1;
43;30/09/15 12:36:05;4,2;
44;30/09/15 12:36:42;4,3;
45;30/09/15 12:37:02;4,4;
46;30/09/15 12:37:19;4,5;
47;30/09/15 12:37:37;4,6;
48;30/09/15 12:38:05;4,7;
49;30/09/15 12:39:57;4,8;
50;30/09/15 13:23:56;4,9;
51;30/09/15 13:28:05;5,0;
52;30/09/15 13:28:54;5,1;
53;30/09/15 13:29:28;5,2;
54;30/09/15 13:30:10;5,3;
55;30/09/15 13:30:57;5,4;
56;30/09/15 13:32:03;5,5;
57;30/09/15 13:33:18;5,6;
58;30/09/15 13:34:54;5,7;
59;30/09/15 13:36:30;5,8;
60;30/09/15 14:23:34;5,9;
61;30/09/15 14:24:24;6,0;
62;30/09/15 14:25:19;6,1;
63;30/09/15 14:25:47;6,2;
64;30/09/15 14:26:02;6,3;
65;30/09/15 14:26:25;6,4;
66;30/09/15 14:27:13;6,5;
67;30/09/15 14:28:14;6,6;
68;30/09/15 14:29:32;6,7;
69;30/09/15 14:31:02;6,8;
70;30/09/15 14:32:28;6,9;
71;30/09/15 14:33:35;7,0;
72;30/09/15 16:20:42;7,1;
73;30/09/15 16:25:14;7,2;
74;30/09/15 16:30:54;7,3;
75;30/09/15 16:38:24;7,4;
76;30/09/15 16:42:55;7,5;
77;30/09/15 16:51:59;7,6;
78;30/09/15 16:58:29;7,7;
79;30/09/15 17:05:11;7,8;
80;30/09/15 17:10:06;7,9;
81;30/09/15 17:12:29;8,0;
82;30/09/15 17:13:38;8,1;
83;30/09/15 17:14:27;8,2;
84;30/09/15 17:15:20;8,3;
85;30/09/15 17:16:08;8,4;
86;30/09/15 17:16:54;8,5;
87;30/09/15 17:17:34;8,6;
88;30/09/15 17:18:27;8,7;
89;30/09/15 17:19:25;8,8;
90;30/09/15 17:20:46;8,9;
91;30/09/15 17:22:37;9,0;
92;30/09/15 17:24:19;9,1;
93;30/09/15 17:25:51;9,2;
94;30/09/15 17:27:15;9,3;
95;30/09/15 17:28:18;9,4;
96;30/09/15 17:29:37;9,5;
97;30/09/15 17:30:43;9,6;
98;30/09/15 17:32:18;9,7;
99;30/09/15 17:33:59;9,8;
100;30/09/15 17:38:00;9,9;
101;30/09/15 17:41:33;10,0;
102;30/09/15 18:26:50;10,1;
103;30/09/15 21:58:53;10,2;
104;30/09/15 22:06:02;10,3;
105;30/09/15 22:26:22;10,4;
106;30/09/15 22:32:46;10,5;
107;30/09/15 22:47:27;10,6;
108;02/10/15 03:07:15;10,7;
109;02/10/15 03:08:36;10,8;
110;02/10/15 03:09:58;10,9;
111;02/10/15 03:12:18;11,0;
112;02/10/15 03:15:42;11,1;
113;02/10/15 03:17:09;11,2;
114;02/10/15 03:18:27;11,3;
115;02/10/15 03:19:48;11,4;
116;02/10/15 03:21:27;11,5;
117;02/10/15 03:22:44;11,6;
118;02/10/15 03:25:54;11,7;
119;02/10/15 03:31:34;11,8;
120;04/10/15 07:01:31;11,9;
121;04/10/15 07:14:27;12,0;
122;04/10/15 07:23:07;12,1;
123;04/10/15 21:30:30;12,2;
124;05/10/15 00:11:10;12,3;
125;05/10/15 01:03:20;12,4;
126;05/10/15 01:43:45;12,5;
127;05/10/15 02:32:25;12,6;
128;05/10/15 03:05:06;12,7;
129;05/10/15 03:57:52;12,8;
130;05/10/15 05:39:00;12,9;
131;05/10/15 06:02:54;13,0;
132;06/10/15 12:51:21;13,0;Registrado
