"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, units (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
182;14/10/15 10:45:03;18.1;
183;14/10/15 10:47:47;18.2;
184;14/10/15 10:49:32;18.3;
185;14/10/15 10:51:55;18.4;
186;14/10/15 10:54:06;18.5;
187;14/10/15 10:56:46;18.6;
188;14/10/15 10:59:36;18.7;
189;14/10/15 11:02:27;18.8;
190;14/10/15 11:05:44;18.9;
191;14/10/15 11:12:13;19.0;
192;14/10/15 11:30:16;19.1;
193;14/10/15 11:34:46;19.2;
194;14/10/15 11:35:15;19.3;
195;14/10/15 11:36:34;19.4;
196;14/10/15 11:48:34;19.5;
197;14/10/15 11:54:54;19.6;
198;14/10/15 11:55:26;19.7;
199;14/10/15 11:55:48;19.8;
200;14/10/15 11:56:05;19.9;
201;14/10/15 11:56:34;20.0;
202;14/10/15 11:57:01;20.1;
203;14/10/15 11:57:45;20.2;
204;14/10/15 12:02:16;20.3;
205;14/10/15 12:05:00;20.4;
206;14/10/15 12:07:45;20.5;
207;14/10/15 12:12:07;20.6;
208;14/10/15 12:12:46;20.7;
209;14/10/15 12:13:22;20.8;
210;14/10/15 12:14:27;20.9;
211;14/10/15 12:16:16;21.0;
212;14/10/15 12:17:34;21.1;
213;14/10/15 12:20:04;21.2;
214;14/10/15 12:21:54;21.3;
215;14/10/15 12:27:39;21.4;
216;14/10/15 12:29:58;21.5;
217;14/10/15 12:30:34;21.6;
218;14/10/15 12:31:45;21.7;
219;14/10/15 12:36:39;21.8;
220;14/10/15 12:38:33;21.9;
221;14/10/15 12:40:21;22.0;
222;14/10/15 12:43:57;22.1;
223;14/10/15 12:45:09;22.2;
224;14/10/15 12:46:06;22.3;
225;14/10/15 12:47:00;22.4;
226;14/10/15 12:48:08;22.5;
227;14/10/15 12:50:22;22.6;
228;14/10/15 13:09:57;22.7;
229;14/10/15 13:20:47;22.8;
230;14/10/15 13:21:28;22.9;
231;14/10/15 13:24:09;23.0;
232;14/10/15 13:25:05;23.1;
233;14/10/15 13:25:40;23.2;
234;14/10/15 13:26:14;23.3;
235;14/10/15 13:26:50;23.4;
236;14/10/15 13:27:02;23.5;
237;14/10/15 13:27:12;23.6;
238;14/10/15 13:27:20;23.7;
239;14/10/15 13:27:32;23.8;
240;14/10/15 13:27:41;23.9;
241;14/10/15 13:27:49;24.0;
242;14/10/15 13:27:57;24.1;
243;14/10/15 13:28:06;24.2;
244;14/10/15 13:28:12;24.3;
245;14/10/15 13:28:21;24.4;
246;14/10/15 13:28:32;24.5;
247;14/10/15 13:28:43;24.6;
248;14/10/15 13:28:55;24.7;
249;14/10/15 13:29:07;24.8;
250;14/10/15 13:29:15;24.9;
251;14/10/15 13:29:26;25.0;
252;14/10/15 13:29:42;25.1;
253;14/10/15 13:30:02;25.2;
254;14/10/15 13:30:34;25.3;
255;14/10/15 13:32:06;25.4;
256;14/10/15 13:32:50;25.5;
257;14/10/15 13:34:13;25.6;
258;14/10/15 13:35:32;25.7;
259;14/10/15 13:37:47;25.8;
260;14/10/15 13:39:19;25.9;
261;14/10/15 13:40:42;26.0;
262;14/10/15 13:41:50;26.1;
263;14/10/15 13:44:03;26.2;
264;14/10/15 13:47:09;26.3;
265;14/10/15 13:50:00;26.4;
266;14/10/15 13:52:25;26.5;
267;14/10/15 13:55:01;26.6;
268;14/10/15 13:57:31;26.7;
269;14/10/15 14:01:21;26.8;
270;14/10/15 14:04:15;26.9;
271;14/10/15 14:11:08;27.0;
272;14/10/15 14:13:00;27.1;
273;14/10/15 14:16:13;27.2;
274;14/10/15 14:17:28;27.3;
275;14/10/15 14:18:21;27.4;
276;14/10/15 14:19:50;27.5;
277;14/10/15 14:21:09;27.6;
278;14/10/15 14:22:07;27.7;
279;14/10/15 14:25:30;27.8;
280;14/10/15 14:26:18;27.9;
281;14/10/15 14:27:05;28.0;
282;14/10/15 14:27:45;28.1;
283;14/10/15 14:28:56;28.2;
284;14/10/15 14:30:49;28.3;
285;14/10/15 14:37:24;28.4;
286;14/10/15 14:42:06;28.5;
287;14/10/15 14:46:42;28.6;
288;14/10/15 14:50:46;28.7;
289;14/10/15 14:56:03;28.8;
290;14/10/15 14:59:16;28.9;
291;14/10/15 15:01:39;29.0;
292;14/10/15 15:04:17;29.1;
293;14/10/15 15:15:37;29.2;
294;14/10/15 15:20:21;29.3;
295;14/10/15 15:21:48;29.4;
296;14/10/15 15:23:02;29.5;
297;14/10/15 15:26:04;29.6;
298;14/10/15 15:32:55;29.7;
299;14/10/15 15:36:18;29.8;
300;14/10/15 15:38:08;29.9;
301;14/10/15 15:40:24;30.0;
302;14/10/15 15:41:22;30.1;
303;14/10/15 15:42:26;30.2;
304;14/10/15 15:44:11;30.3;
305;14/10/15 15:45:53;30.4;
306;14/10/15 15:47:16;30.5;
307;14/10/15 15:48:47;30.6;
308;14/10/15 15:49:54;30.7;
309;14/10/15 15:51:28;30.8;
310;14/10/15 15:52:47;30.9;
311;14/10/15 15:54:19;31.0;
312;14/10/15 15:55:44;31.1;
313;14/10/15 15:58:11;31.2;
314;14/10/15 16:00:35;31.3;
315;14/10/15 16:02:36;31.4;
316;14/10/15 16:04:10;31.5;
317;14/10/15 16:06:38;31.6;
318;14/10/15 16:08:48;31.7;
319;14/10/15 16:12:12;31.8;
320;14/10/15 16:15:43;31.9;
321;14/10/15 16:17:54;32.0;
322;14/10/15 16:19:38;32.1;
323;14/10/15 16:21:57;32.2;
324;14/10/15 16:24:44;32.3;
325;14/10/15 16:35:21;32.4;
326;14/10/15 17:06:05;32.5;
327;14/10/15 17:09:23;32.6;
328;14/10/15 17:10:36;32.7;
329;14/10/15 17:13:30;32.8;
330;14/10/15 17:22:00;32.9;
331;14/10/15 18:00:05;33.0;
332;14/10/15 18:53:16;33.1;
333;14/10/15 18:58:41;33.2;
334;14/10/15 19:01:59;33.3;
335;14/10/15 19:06:48;33.4;
336;14/10/15 19:09:58;33.5;
337;14/10/15 19:14:46;33.6;
338;14/10/15 19:20:09;33.7;
339;14/10/15 19:24:02;33.8;
340;14/10/15 19:26:36;33.9;
341;14/10/15 19:30:02;34.0;
342;14/10/15 19:33:52;34.1;
343;14/10/15 19:38:20;34.2;
344;14/10/15 19:43:13;34.3;
345;14/10/15 20:29:36;34.4;
346;14/10/15 20:42:36;34.5;
347;14/10/15 20:54:34;34.6;
348;14/10/15 20:59:05;34.7;
349;14/10/15 21:03:48;34.8;
350;14/10/15 21:07:28;34.9;
351;14/10/15 21:10:14;35.0;
352;14/10/15 21:13:18;35.1;
353;14/10/15 21:17:25;35.2;
354;14/10/15 21:21:28;35.3;
355;14/10/15 21:37:58;35.4;
356;14/10/15 21:42:30;35.5;
357;14/10/15 22:07:58;35.6;
358;14/10/15 23:46:21;35.7;
359;14/10/15 23:59:15;35.8;
360;15/10/15 00:05:32;35.9;
361;15/10/15 00:14:38;36.0;
362;15/10/15 00:49:30;36.1;
363;15/10/15 01:18:01;36.2;
364;15/10/15 01:33:38;36.3;
365;15/10/15 03:17:24;36.4;
366;15/10/15 03:20:32;36.5;
367;15/10/15 03:24:30;36.6;
368;15/10/15 03:27:44;36.7;
369;15/10/15 03:37:05;36.8;
370;15/10/15 03:42:30;36.9;
371;15/10/15 03:46:08;37.0;
372;15/10/15 03:48:21;37.1;
373;15/10/15 03:51:08;37.2;
374;15/10/15 03:55:37;37.3;
375;15/10/15 04:01:06;37.4;
376;15/10/15 04:10:03;37.5;
377;15/10/15 04:24:49;37.6;
378;15/10/15 04:35:17;37.7;
379;15/10/15 04:42:59;37.8;
380;15/10/15 04:57:40;37.9;
381;15/10/15 05:02:24;38.0;
382;15/10/15 05:06:04;38.1;
383;15/10/15 05:11:35;38.2;
384;15/10/15 05:17:59;38.3;
385;15/10/15 05:27:59;38.4;
386;15/10/15 07:27:46;38.5;
387;15/10/15 11:06:05;38.6;
388;15/10/15 11:08:59;38.7;
389;15/10/15 11:10:11;38.8;
390;15/10/15 11:11:12;38.9;
391;15/10/15 11:12:30;39.0;
392;15/10/15 11:13:35;39.1;
393;15/10/15 11:14:45;39.2;
394;15/10/15 11:15:56;39.3;
395;15/10/15 11:17:19;39.4;
396;15/10/15 11:18:33;39.5;
397;15/10/15 11:20:10;39.6;
398;15/10/15 11:22:01;39.7;
399;15/10/15 11:25:07;39.8;
400;15/10/15 11:29:34;39.9;
401;15/10/15 11:37:07;40.0;
402;15/10/15 13:22:44;40.1;
403;15/10/15 13:27:48;40.2;
404;15/10/15 13:28:24;40.3;
405;15/10/15 13:28:45;40.4;
406;15/10/15 13:29:17;40.5;
407;15/10/15 13:29:59;40.6;
408;15/10/15 13:31:00;40.7;
409;15/10/15 13:32:10;40.8;
410;15/10/15 13:32:57;40.9;
411;15/10/15 13:33:52;41.0;
412;15/10/15 13:34:55;41.1;
413;15/10/15 13:40:03;41.2;
414;15/10/15 13:44:09;41.3;
415;15/10/15 13:45:32;41.4;
416;15/10/15 13:45:52;41.5;
417;15/10/15 13:46:14;41.6;
418;15/10/15 13:46:49;41.7;
419;15/10/15 13:47:35;41.8;
420;15/10/15 13:48:10;41.9;
421;15/10/15 13:48:38;42.0;
422;15/10/15 13:49:00;42.1;
423;15/10/15 13:50:00;42.2;
424;15/10/15 13:51:44;42.3;
425;15/10/15 13:52:37;42.4;
426;15/10/15 13:53:21;42.5;
427;15/10/15 13:53:47;42.6;
428;15/10/15 13:54:12;42.7;
429;15/10/15 13:54:52;42.8;
430;15/10/15 14:01:59;42.9;
431;15/10/15 14:33:00;43.0;
432;15/10/15 14:34:28;43.1;
433;15/10/15 14:39:41;43.2;
434;15/10/15 15:07:57;43.3;
435;15/10/15 15:10:32;43.4;
436;15/10/15 15:12:05;43.5;
437;15/10/15 15:15:08;43.6;
438;15/10/15 15:16:30;43.7;
439;15/10/15 15:17:39;43.8;
440;15/10/15 15:18:28;43.9;
441;15/10/15 15:20:15;44.0;
442;15/10/15 15:22:33;44.1;
443;15/10/15 15:23:33;44.2;
444;15/10/15 15:24:50;44.3;
445;15/10/15 15:25:53;44.4;
446;15/10/15 15:27:24;44.5;
447;15/10/15 15:33:56;44.6;
448;15/10/15 16:19:00;44.7;
449;15/10/15 16:23:39;44.8;
450;15/10/15 16:24:51;44.9;
451;15/10/15 16:25:38;45.0;
452;15/10/15 16:26:03;45.1;
453;15/10/15 16:26:46;45.2;
454;15/10/15 16:27:40;45.3;
455;15/10/15 16:29:43;45.4;
456;15/10/15 16:30:22;45.5;
457;15/10/15 16:30:49;45.6;
458;15/10/15 16:31:16;45.7;
459;15/10/15 16:31:49;45.8;
460;15/10/15 16:32:22;45.9;
461;15/10/15 16:33:00;46.0;
462;15/10/15 16:33:33;46.1;
463;15/10/15 16:34:06;46.2;
464;15/10/15 16:34:42;46.3;
465;15/10/15 16:35:15;46.4;
466;15/10/15 16:35:38;46.5;
467;15/10/15 16:36:12;46.6;
468;15/10/15 16:36:53;46.7;
469;15/10/15 16:38:03;46.8;
470;15/10/15 16:39:15;46.9;
471;15/10/15 16:40:07;47.0;
472;15/10/15 16:40:53;47.1;
473;15/10/15 16:41:51;47.2;
474;15/10/15 16:42:36;47.3;
475;15/10/15 16:43:11;47.4;
476;15/10/15 16:43:50;47.5;
477;15/10/15 16:44:35;47.6;
478;15/10/15 16:45:25;47.7;
479;15/10/15 16:46:40;47.8;
480;15/10/15 16:47:51;47.9;
481;15/10/15 16:55:17;48.0;
482;15/10/15 17:00:36;48.1;
483;15/10/15 17:10:13;48.2;
484;15/10/15 17:32:19;48.3;
485;15/10/15 17:57:25;48.4;
486;15/10/15 18:04:33;48.5;
487;15/10/15 18:11:31;48.6;
488;15/10/15 18:17:59;48.7;
489;15/10/15 18:42:37;48.8;
490;15/10/15 19:10:57;48.9;
491;15/10/15 19:21:26;49.0;
492;15/10/15 19:26:24;49.1;
493;15/10/15 19:32:17;49.2;
494;15/10/15 20:03:48;49.3;
495;16/10/15 01:48:43;49.4;
496;16/10/15 04:36:36;49.5;
497;16/10/15 06:08:00;49.6;
498;17/10/15 06:21:38;49.7;
499;18/10/15 16:11:29;49.8;
500;18/10/15 22:19:02;49.9;
501;20/10/15 13:33:27;50.0;
502;20/10/15 13:39:29;50.1;
503;20/10/15 14:09:41;50.2;
504;20/10/15 14:10:50;50.3;
505;20/10/15 14:12:12;50.4;
506;20/10/15 14:15:15;50.5;
507;21/10/15 15:21:19;50.6;
508;21/10/15 15:22:50;50.7;
509;21/10/15 15:25:45;50.8;
510;22/10/15 06:53:15;50.9;
511;24/10/15 04:50:11;51.0;
512;24/10/15 14:41:33;51.1;
513;24/10/15 14:42:28;51.2;
514;24/10/15 14:43:23;51.3;
515;24/10/15 14:44:54;51.4;
516;24/10/15 14:50:07;51.5;
517;25/10/15 15:29:11;51.6;
518;25/10/15 15:37:06;51.7;
519;25/10/15 15:39:30;51.8;
520;25/10/15 15:41:51;51.9;
521;25/10/15 15:44:50;52.0;
522;25/10/15 15:48:50;52.1;
523;25/10/15 16:05:43;52.2;
524;25/10/15 16:07:14;52.3;
525;25/10/15 16:08:49;52.4;
526;25/10/15 16:10:23;52.5;
527;25/10/15 16:13:08;52.6;
528;25/10/15 16:16:29;52.7;
529;25/10/15 16:22:18;52.8;
530;25/10/15 16:28:13;52.9;
531;25/10/15 16:36:42;53.0;
532;25/10/15 19:52:20;53.1;
533;26/10/15 14:30:40;53.2;
534;26/10/15 14:32:34;53.3;
535;26/10/15 14:34:57;53.4;
536;26/10/15 14:39:29;53.5;
537;26/10/15 14:47:21;53.6;
538;26/10/15 14:59:09;53.7;
539;27/10/15 15:23:57;53.8;
540;27/10/15 15:46:26;53.9;
541;27/10/15 15:51:58;54.0;
542;28/10/15 02:55:29;54.1;
543;29/10/15 16:06:35;54.2;
544;30/10/15 06:45:25;54.3;
545;30/10/15 08:12:51;54.4;
546;31/10/15 15:24:10;54.5;
547;31/10/15 15:29:00;54.6;
548;31/10/15 15:34:49;54.7;
549;31/10/15 15:42:25;54.8;
550;31/10/15 15:46:39;54.9;
551;31/10/15 15:50:57;55.0;
552;31/10/15 15:56:30;55.1;
553;01/11/15 15:16:53;55.2;
554;01/11/15 15:21:36;55.3;
555;01/11/15 15:25:36;55.4;
556;01/11/15 16:06:51;55.5;
557;01/11/15 17:24:38;55.6;
558;01/11/15 17:43:58;55.7;
559;01/11/15 17:59:03;55.8;
560;01/11/15 18:22:57;55.9;
561;01/11/15 19:05:00;56.0;
562;01/11/15 19:52:51;56.1;
563;04/11/15 10:45:10;56.2;
564;04/11/15 10:46:53;56.3;
565;04/11/15 10:49:41;56.4;
566;04/11/15 11:30:37;56.5;
567;04/11/15 11:32:11;56.6;
568;04/11/15 11:33:14;56.7;
569;04/11/15 11:33:54;56.8;
570;04/11/15 11:34:23;56.9;
571;04/11/15 11:35:10;57.0;
572;04/11/15 11:36:45;57.1;
573;04/11/15 11:39:31;57.2;
574;04/11/15 11:46:30;57.3;
575;04/11/15 11:51:40;57.4;
576;04/11/15 11:53:31;57.5;
577;04/11/15 11:55:10;57.6;
578;04/11/15 11:56:01;57.7;
579;04/11/15 11:56:49;57.8;
580;04/11/15 11:57:33;57.9;
581;04/11/15 11:58:22;58.0;
582;04/11/15 11:58:57;58.1;
583;04/11/15 11:59:42;58.2;
584;04/11/15 12:00:39;58.3;
585;04/11/15 12:01:35;58.4;
586;04/11/15 12:03:06;58.5;
587;04/11/15 12:06:05;58.6;
588;04/11/15 12:12:30;58.7;
589;04/11/15 12:17:56;58.8;
590;04/11/15 12:19:40;58.9;
591;04/11/15 12:21:08;59.0;
592;04/11/15 12:24:06;59.1;
593;04/11/15 12:32:05;59.2;
594;04/11/15 12:33:18;59.3;
595;04/11/15 12:33:58;59.4;
596;04/11/15 12:34:46;59.5;
597;04/11/15 12:35:47;59.6;
598;04/11/15 12:36:33;59.7;
599;04/11/15 12:37:51;59.8;
600;04/11/15 12:38:19;59.9;
601;04/11/15 12:38:41;60.0;
602;04/11/15 12:39:05;60.1;
603;04/11/15 12:39:33;60.2;
604;04/11/15 12:40:03;60.3;
605;04/11/15 12:41:04;60.4;
606;04/11/15 12:42:28;60.5;
607;04/11/15 12:45:01;60.6;
608;04/11/15 12:46:45;60.7;
609;04/11/15 12:48:30;60.8;
610;04/11/15 12:50:51;60.9;
611;04/11/15 12:54:31;61.0;
612;04/11/15 12:58:34;61.1;
613;04/11/15 13:03:33;61.2;
614;04/11/15 13:07:46;61.3;
615;04/11/15 13:09:01;61.4;
616;04/11/15 13:10:05;61.5;
617;04/11/15 13:11:18;61.6;
618;04/11/15 13:12:24;61.7;
619;04/11/15 13:13:55;61.8;
620;04/11/15 13:15:37;61.9;
621;04/11/15 13:18:03;62.0;
622;04/11/15 13:20:47;62.1;
623;04/11/15 13:23:20;62.2;
624;04/11/15 13:25:43;62.3;
625;04/11/15 13:28:10;62.4;
626;04/11/15 13:30:34;62.5;
627;04/11/15 13:36:06;62.6;
628;04/11/15 13:42:23;62.7;
629;05/11/15 13:32:35;62.8;
630;05/11/15 13:33:00;62.9;
631;05/11/15 13:33:15;63.0;
632;05/11/15 13:33:25;63.1;
633;05/11/15 13:33:41;63.2;
634;05/11/15 13:33:55;63.3;
635;05/11/15 13:34:24;63.4;
636;05/11/15 13:35:01;63.5;
637;05/11/15 13:36:42;63.6;
638;05/11/15 13:37:35;63.7;
639;05/11/15 13:38:27;63.8;
640;05/11/15 13:39:06;63.9;
641;05/11/15 13:41:17;64.0;
642;05/11/15 15:11:43;64.1;
643;05/11/15 15:13:04;64.2;
644;05/11/15 15:16:05;64.3;
645;05/11/15 16:38:35;64.4;
646;05/11/15 16:46:17;64.5;
647;05/11/15 16:48:32;64.6;
648;05/11/15 16:51:11;64.7;
649;05/11/15 16:53:11;64.8;
650;05/11/15 16:54:50;64.9;
651;05/11/15 16:57:21;65.0;
652;05/11/15 16:59:04;65.1;
653;05/11/15 17:00:57;65.2;
654;05/11/15 17:02:27;65.3;
655;05/11/15 17:03:49;65.4;
656;05/11/15 17:05:10;65.5;
657;05/11/15 17:06:59;65.6;
658;05/11/15 17:08:44;65.7;
659;05/11/15 17:12:21;65.8;
660;05/11/15 17:16:55;65.9;
661;05/11/15 17:20:43;66.0;
662;05/11/15 17:22:37;66.1;
663;05/11/15 17:24:18;66.2;
664;05/11/15 17:27:59;66.3;
665;05/11/15 17:42:28;66.4;
666;05/11/15 17:45:50;66.5;
667;05/11/15 17:49:55;66.6;
668;05/11/15 17:52:54;66.7;
669;05/11/15 17:56:20;66.8;
670;05/11/15 18:03:15;66.9;
671;05/11/15 18:18:42;67.0;
672;05/11/15 18:30:30;67.1;
673;05/11/15 18:48:34;67.2;
674;05/11/15 18:55:19;67.3;
675;05/11/15 19:00:29;67.4;
676;05/11/15 19:03:36;67.5;
677;05/11/15 19:09:05;67.6;
678;05/11/15 19:12:14;67.7;
679;05/11/15 19:17:49;67.8;
680;05/11/15 19:20:16;67.9;
681;05/11/15 19:35:17;68.0;
682;05/11/15 19:44:47;68.1;
683;05/11/15 19:47:35;68.2;
684;05/11/15 19:54:00;68.3;
685;05/11/15 20:01:17;68.4;
686;05/11/15 20:05:16;68.5;
687;05/11/15 20:10:20;68.6;
688;05/11/15 20:25:30;68.7;
689;05/11/15 21:14:25;68.8;
690;05/11/15 23:30:10;68.9;
691;06/11/15 00:06:02;69.0;
692;06/11/15 00:12:56;69.1;
693;06/11/15 00:17:45;69.2;
694;06/11/15 00:21:11;69.3;
695;06/11/15 00:24:54;69.4;
696;06/11/15 00:27:58;69.5;
697;06/11/15 00:31:14;69.6;
698;06/11/15 00:33:54;69.7;
699;06/11/15 00:35:56;69.8;
700;06/11/15 00:37:18;69.9;
701;06/11/15 00:40:01;70.0;
702;06/11/15 00:42:31;70.1;
703;06/11/15 00:45:31;70.2;
704;06/11/15 00:48:58;70.3;
705;06/11/15 00:53:03;70.4;
706;06/11/15 00:55:21;70.5;
707;06/11/15 00:57:11;70.6;
708;06/11/15 00:58:36;70.7;
709;06/11/15 01:00:22;70.8;
710;06/11/15 01:02:01;70.9;
711;06/11/15 01:04:19;71.0;
712;06/11/15 01:06:18;71.1;
713;06/11/15 01:08:22;71.2;
714;06/11/15 01:10:07;71.3;
715;06/11/15 01:12:06;71.4;
716;06/11/15 01:13:31;71.5;
717;06/11/15 01:15:13;71.6;
718;06/11/15 01:16:31;71.7;
719;06/11/15 01:18:14;71.8;
720;06/11/15 01:20:03;71.9;
721;06/11/15 01:21:43;72.0;
722;06/11/15 01:23:11;72.1;
723;06/11/15 01:25:27;72.2;
724;06/11/15 01:27:25;72.3;
725;06/11/15 01:29:45;72.4;
726;06/11/15 01:31:23;72.5;
