med_fecha;med_hora;med_valor 
29/09/2010;12:44:12;13.69
29/09/2010;12:59:12;12.92
29/09/2010;13:14:12;12.968
29/09/2010;13:29:12;14.96
29/09/2010;13:44:12;18.176
29/09/2010;13:59:12;14.936
29/09/2010;14:14:12;13.738
29/09/2010;14:29:12;11.856
29/09/2010;14:44:12;9.805
29/09/2010;14:59:12;7.92
29/09/2010;15:14:12;9.015
29/09/2010;15:29:12;9.386
29/09/2010;15:44:12;11.175
29/09/2010;15:59:12;12.34
29/09/2010;16:14:12;11.467
29/09/2010;16:29:12;11.37
29/09/2010;16:44:12;13.257
29/09/2010;16:59:12;10.394
29/09/2010;17:14:12;11.613
29/09/2010;17:29:12;10.296
29/09/2010;17:44:12;9.361
29/09/2010;17:59:12;9.015
29/09/2010;18:14:12;8.17
29/09/2010;18:29:12;7.87
29/09/2010;18:44:12;7.393
29/09/2010;18:59:12;6.99
29/09/2010;19:14:12;7.142
29/09/2010;19:29:12;6.661
29/09/2010;19:44:12;6.687
29/09/2010;19:59:12;6.56
29/09/2010;20:14:12;6.737
29/09/2010;20:29:12;6.788
29/09/2010;20:44:12;6.484
29/09/2010;20:59:12;6.179
29/09/2010;21:14:12;5.949
29/09/2010;21:29:12;4.869
29/09/2010;21:44:12;6
29/09/2010;21:59:12;6.763
29/09/2010;22:14:12;6.864
29/09/2010;22:29:12;7.544
29/09/2010;22:44:12;7.192
29/09/2010;22:59:12;6.965
29/09/2010;23:14:12;8.941
29/09/2010;23:29:12;8.916
29/09/2010;23:44:12;8.841
29/09/2010;23:59:12;9.435
30/09/2010;0:14:12;9.015
30/09/2010;0:29:12;8.916
30/09/2010;0:44:12;9.262
30/09/2010;0:59:12;9.064
30/09/2010;1:14:12;8.668
30/09/2010;1:29:12;8.916
30/09/2010;1:44:12;9.509
30/09/2010;1:59:12;8.941
30/09/2010;2:14:12;9.361
30/09/2010;2:29:12;6.382
30/09/2010;2:44:12;7.97
30/09/2010;2:59:12;8.965
30/09/2010;3:14:12;8.494
30/09/2010;3:29:12;8.419
30/09/2010;3:44:12;8.145
30/09/2010;3:59:12;8.344
30/09/2010;4:14:12;8.593
30/09/2010;4:29:12;8.817
30/09/2010;4:44:12;8.693
30/09/2010;4:59:12;8.568
30/09/2010;5:14:12;9.163
30/09/2010;5:29:12;7.343
30/09/2010;5:44:12;8.07
30/09/2010;5:59:12;8.742
30/09/2010;6:14:12;8.767
30/09/2010;6:29:12;9.361
30/09/2010;6:44:12;10.638
30/09/2010;6:59:12;10.614
30/09/2010;7:14:12;11.419
30/09/2010;7:29:12;11.856
30/09/2010;7:44:12;12.461
30/09/2010;7:59:12;12.775
30/09/2010;8:14:12;13.473
30/09/2010;8:29:12;13.449
30/09/2010;8:44:12;11.516
30/09/2010;8:59:12;12.582
30/09/2010;9:14:12;13.906
30/09/2010;9:29:12;15.557
30/09/2010;9:44:12;14.888
30/09/2010;9:59:12;13.81
30/09/2010;10:14:12;14.601
30/09/2010;10:29:12;14.912
30/09/2010;10:44:12;13.546
30/09/2010;10:59:12;15.796
30/09/2010;11:14:12;14.146
30/09/2010;11:29:12;13.401
30/09/2010;11:44:12;12.509
30/09/2010;11:59:12;12.292
30/09/2010;12:14:12;12.558
30/09/2010;12:29:12;12.751
30/09/2010;12:44:12;12.195
30/09/2010;12:59:12;12.968
30/09/2010;13:14:12;13.257
30/09/2010;13:29:12;13.257
30/09/2010;13:44:12;13.257
30/09/2010;13:59:12;13.257
30/09/2010;14:14:12;13.618
30/09/2010;14:29:12;12.437
30/09/2010;14:44:12;12.05
30/09/2010;14:59:12;12.654
30/09/2010;15:14:12;12.944
30/09/2010;15:29:12;13.161
30/09/2010;15:44:12;12.968
30/09/2010;15:59:12;11.297
30/09/2010;16:14:12;10.492
30/09/2010;16:29:12;10.492
30/09/2010;16:44:12;11.467
30/09/2010;16:59:12;11.224
30/09/2010;17:14:12;10.785
30/09/2010;17:29:12;11.589
30/09/2010;17:44:12;12.461
30/09/2010;17:59:12;9.435
30/09/2010;18:14:12;8.369
30/09/2010;18:29:12;8.668
30/09/2010;18:44:12;8.394
30/09/2010;18:59:12;8.618
30/09/2010;19:14:12;8.145
30/09/2010;19:29:12;9.361
30/09/2010;19:44:12;9.534
30/09/2010;19:59:12;8.419
30/09/2010;20:14:12;7.72
30/09/2010;20:29:12;7.469
30/09/2010;20:44:12;8.22
30/09/2010;20:59:12;9.46
30/09/2010;21:14:12;9.534
30/09/2010;21:29:12;9.583
30/09/2010;21:44:12;9.706
30/09/2010;21:59:12;9.731
30/09/2010;22:14:12;9.213
30/09/2010;22:29:12;8.618
30/09/2010;22:44:12;8.295
30/09/2010;22:59:12;8.742
30/09/2010;23:14:12;8.419
30/09/2010;23:29:12;9.213
30/09/2010;23:44:12;9.879
30/09/2010;23:59:12;9.485
01/10/2010;0:14:12;9.608
01/10/2010;0:29:12;8.593
01/10/2010;0:44:12;8.344
01/10/2010;0:59:12;8.295
01/10/2010;1:14:12;7.92
01/10/2010;1:29:12;8.543
01/10/2010;1:44:12;8.12
01/10/2010;1:59:12;7.116
01/10/2010;2:14:12;7.795
01/10/2010;2:29:12;6.636
01/10/2010;2:44:12;6.687
01/10/2010;2:59:12;7.393
01/10/2010;3:14:12;6.102
01/10/2010;3:29:12;7.419
01/10/2010;3:44:12;7.066
01/10/2010;3:59:12;6.331
01/10/2010;4:14:12;6.636
01/10/2010;4:29:12;6.281
01/10/2010;4:44:12;6.153
01/10/2010;4:59:12;5.821
01/10/2010;5:14:12;7.041
01/10/2010;5:29:12;6.56
01/10/2010;5:44:12;6.763
01/10/2010;5:59:12;7.82
01/10/2010;6:14:12;7.167
01/10/2010;6:29:12;8.12
01/10/2010;6:44:12;8.295
01/10/2010;6:59:12;9.903
01/10/2010;7:14:12;9.632
01/10/2010;7:29:12;11.273
01/10/2010;7:44:12;11.88
01/10/2010;7:59:12;11.832
01/10/2010;8:14:12;13.04
01/10/2010;8:29:12;13.353
01/10/2010;8:44:12;14.218
01/10/2010;8:59:12;15.414
01/10/2010;9:14:12;15.652
01/10/2010;9:29:12;14.409
01/10/2010;9:44:12;14.936
01/10/2010;9:59:12;15.891
01/10/2010;10:14:12;15.533
01/10/2010;10:29:12;18.01
01/10/2010;10:44:12;16.677
01/10/2010;10:59:12;17.843
01/10/2010;11:14:12;18.58
01/10/2010;11:29:12;16.225
01/10/2010;11:44:12;16.773
01/10/2010;11:59:12;15.175
01/10/2010;12:14:12;16.558
01/10/2010;12:29:12;17.796
01/10/2010;12:44:12;19.389
01/10/2010;12:59:12;18.818
01/10/2010;13:14:12;19.96
01/10/2010;13:29:12;16.487
01/10/2010;13:44:12;15.748
01/10/2010;13:59:12;18.842
01/10/2010;14:14:12;18.176
01/10/2010;14:29:12;15.986
01/10/2010;14:44:12;14.122
01/10/2010;14:59:12;13.401
01/10/2010;15:14:12;13.209
01/10/2010;15:29:12;12.509
01/10/2010;15:44:12;10.59
01/10/2010;15:59:12;8.27
01/10/2010;16:14:12;7.268
01/10/2010;16:29:12;7.67
01/10/2010;16:44:12;8.693
01/10/2010;16:59:12;9.089
01/10/2010;17:14:12;8.965
01/10/2010;17:29:12;9.04
01/10/2010;17:44:12;9.485
01/10/2010;17:59:12;8.618
01/10/2010;18:14:12;7.72
01/10/2010;18:29:12;7.795
01/10/2010;18:44:12;7.895
01/10/2010;18:59:12;7.67
01/10/2010;19:14:12;7.217
01/10/2010;19:29:12;7.645
01/10/2010;19:44:12;6.965
01/10/2010;19:59:12;6.585
01/10/2010;20:14:12;7.167
01/10/2010;20:29:12;7.368
01/10/2010;20:44:12;7.393
01/10/2010;20:59:12;6.914
01/10/2010;21:14:12;6.484
01/10/2010;21:29:12;6.458
01/10/2010;21:44:12;6.026
01/10/2010;21:59:12;6.509
01/10/2010;22:14:12;5.847
01/10/2010;22:29:12;6.128
01/10/2010;22:44:12;6.077
01/10/2010;22:59:12;6.255
01/10/2010;23:14:12;5.591
01/10/2010;23:29:12;6.281
01/10/2010;23:44:12;6.077
01/10/2010;23:59:12;5.565
02/10/2010;0:14:12;6.357
02/10/2010;0:29:12;5.693
02/10/2010;0:44:12;5.821
02/10/2010;0:59:12;5.975
02/10/2010;1:14:12;5.898
02/10/2010;1:29:12;6.56
02/10/2010;1:44:12;5.668
02/10/2010;1:59:12;5.334
02/10/2010;2:14:12;4.895
02/10/2010;2:29:12;5.282
02/10/2010;2:44:12;5.745
02/10/2010;2:59:12;5.488
02/10/2010;3:14:12;4.272
02/10/2010;3:29:12;5.231
02/10/2010;3:44:12;4.636
02/10/2010;3:59:12;5.205
02/10/2010;4:14:12;4.141
02/10/2010;4:29:12;4.584
02/10/2010;4:44:12;5.154
02/10/2010;4:59:12;5.668
02/10/2010;5:14:12;5.231
02/10/2010;5:29:12;5.616
02/10/2010;5:44:12;5.745
02/10/2010;5:59:12;4.895
02/10/2010;6:14:12;5.847
02/10/2010;6:29:12;6.026
02/10/2010;6:44:12;6.661
02/10/2010;6:59:12;6.763
02/10/2010;7:14:12;8.394
02/10/2010;7:29:12;10.785
02/10/2010;7:44:12;10.785
02/10/2010;7:59:12;10.638
02/10/2010;8:14:12;11.443
02/10/2010;8:29:12;12.147
02/10/2010;8:44:12;12.147
02/10/2010;8:59:12;12.558
02/10/2010;9:14:12;12.775
02/10/2010;9:29:12;13.064
02/10/2010;9:44:12;13.425
02/10/2010;9:59:12;13.762
02/10/2010;10:14:12;14.912
02/10/2010;10:29:12;14.984
02/10/2010;10:44:12;15.27
02/10/2010;10:59:12;15.629
02/10/2010;11:14:12;16.225
02/10/2010;11:29:12;16.939
02/10/2010;11:44:12;17.32
02/10/2010;11:59:12;17.582
02/10/2010;12:14:12;16.749
02/10/2010;12:29:12;17.915
02/10/2010;12:44:12;15.031
02/10/2010;12:59:12;16.939
02/10/2010;13:14:12;17.51
02/10/2010;13:29:12;19.032
02/10/2010;13:44:12;16.939
02/10/2010;13:59:12;15.581
02/10/2010;14:14:12;15.819
02/10/2010;14:29:12;15.461
02/10/2010;14:44:12;12.63
02/10/2010;14:59:12;11.88
02/10/2010;15:14:12;10.173
02/10/2010;15:29:12;9.682
02/10/2010;15:44:12;10.345
02/10/2010;15:59:12;9.41
02/10/2010;16:14:12;9.361
02/10/2010;16:29:12;9.312
02/10/2010;16:44:12;8.27
02/10/2010;16:59:12;7.995
02/10/2010;17:14:12;7.82
02/10/2010;17:29:12;7.82
02/10/2010;17:44:12;7.619
02/10/2010;17:59:12;7.494
02/10/2010;18:14:12;7.268
02/10/2010;18:29:12;7.293
02/10/2010;18:44:12;7.217
02/10/2010;18:59:12;7.368
02/10/2010;19:14:12;7.167
02/10/2010;19:29:12;7.066
02/10/2010;19:44:12;7.066
02/10/2010;19:59:12;7.066
02/10/2010;20:14:12;7.066
02/10/2010;20:29:12;7.116
02/10/2010;20:44:12;7.116
02/10/2010;20:59:12;7.066
02/10/2010;21:14:12;7.015
02/10/2010;21:29:12;6.864
02/10/2010;21:44:12;6.687
02/10/2010;21:59:12;6.763
02/10/2010;22:14:12;6.864
02/10/2010;22:29:12;6.914
02/10/2010;22:44:12;6.813
02/10/2010;22:59:12;6.535
02/10/2010;23:14:12;6.357
02/10/2010;23:29:12;6.382
02/10/2010;23:44:12;6.153
02/10/2010;23:59:12;5.796
03/10/2010;0:14:12;6.051
03/10/2010;0:29:12;5.77
03/10/2010;0:44:12;6.077
03/10/2010;0:59:12;6.026
03/10/2010;1:14:12;6.128
03/10/2010;1:29:12;6.179
03/10/2010;1:44:12;6.128
03/10/2010;1:59:12;6.128
03/10/2010;2:14:12;5.102
03/10/2010;2:29:12;5.488
03/10/2010;2:44:12;5.642
03/10/2010;2:59:12;5.179
03/10/2010;3:14:12;4.869
03/10/2010;3:29:12;5.179
03/10/2010;3:44:12;6.255
03/10/2010;3:59:12;6.23
03/10/2010;4:14:12;6.331
03/10/2010;4:29:12;6.763
03/10/2010;4:44:12;6.281
03/10/2010;4:59:12;5.77
03/10/2010;5:14:12;5.024
03/10/2010;5:29:12;4.921
03/10/2010;5:44:12;4.947
03/10/2010;5:59:12;4.454
03/10/2010;6:14:12;4.037
03/10/2010;6:29:12;4.532
03/10/2010;6:44:12;5.179
03/10/2010;6:59:12;5.693
03/10/2010;7:14:12;6.051
03/10/2010;7:29:12;6.509
03/10/2010;7:44:12;6.813
03/10/2010;7:59:12;8.519
03/10/2010;8:14:12;8.767
03/10/2010;8:29:12;8.916
03/10/2010;8:44:12;10.051
03/10/2010;8:59:12;10.271
03/10/2010;9:14:12;11.078
03/10/2010;9:29:12;12.243
03/10/2010;9:44:12;11.977
03/10/2010;9:59:12;13.161
03/10/2010;10:14:12;12.92
03/10/2010;10:29:12;12.025
03/10/2010;10:44:12;12.268
03/10/2010;10:59:12;12.727
03/10/2010;11:14:12;15.199
03/10/2010;11:29:12;15.891
03/10/2010;11:44:12;15.581
03/10/2010;11:59:12;16.892
03/10/2010;12:14:12;16.201
03/10/2010;12:29:12;17.034
03/10/2010;12:44:12;14.792
03/10/2010;12:59:12;14.481
03/10/2010;13:14:12;14.888
03/10/2010;13:29:12;14.936
03/10/2010;13:44:12;13.497
03/10/2010;13:59:12;10.638
03/10/2010;14:14:12;9.977
03/10/2010;14:29:12;10.001
03/10/2010;14:44:12;9.262
03/10/2010;14:59:12;8.717
03/10/2010;15:14:12;8.319
03/10/2010;15:29:12;8.319
03/10/2010;15:44:12;8.295
03/10/2010;15:59:12;7.77
03/10/2010;16:14:12;7.72
03/10/2010;16:29:12;7.469
03/10/2010;16:44:12;7.419
03/10/2010;16:59:12;7.268
03/10/2010;17:14:12;7.242
03/10/2010;17:29:12;6.914
03/10/2010;17:44:12;6.864
03/10/2010;17:59:12;6.687
03/10/2010;18:14:12;6.712
03/10/2010;18:29:12;6.712
03/10/2010;18:44:12;6.99
03/10/2010;18:59:12;6.889
03/10/2010;19:14:12;6.788
03/10/2010;19:29:12;6.813
03/10/2010;19:44:12;6.864
03/10/2010;19:59:12;6.737
03/10/2010;20:14:12;6.712
03/10/2010;20:29:12;6.611
03/10/2010;20:44:12;6.712
03/10/2010;20:59:12;7.142
03/10/2010;21:14:12;6.864
03/10/2010;21:29:12;7.268
03/10/2010;21:44:12;7.066
03/10/2010;21:59:12;7.569
03/10/2010;22:14:12;6.712
03/10/2010;22:29:12;7.116
03/10/2010;22:44:12;7.242
03/10/2010;22:59:12;7.318
03/10/2010;23:14:12;6.661
03/10/2010;23:29:12;6.408
03/10/2010;23:44:12;6.56
03/10/2010;23:59:12;6.051
04/10/2010;0:14:12;5.745
04/10/2010;0:29:12;6.051
04/10/2010;0:44:12;6.051
04/10/2010;0:59:12;5.308
04/10/2010;1:14:12;5.488
04/10/2010;1:29:12;5.591
04/10/2010;1:44:12;6.408
04/10/2010;1:59:12;6.788
04/10/2010;2:14:12;6.839
04/10/2010;2:29:12;6.331
04/10/2010;2:44:12;6.509
04/10/2010;2:59:12;7.041
04/10/2010;3:14:12;6.889
04/10/2010;3:29:12;7.242
04/10/2010;3:44:12;6.763
04/10/2010;3:59:12;6.965
04/10/2010;4:14:12;7.343
04/10/2010;4:29:12;6.433
04/10/2010;4:44:12;6.509
04/10/2010;4:59:12;5.924
04/10/2010;5:14:12;5.231
04/10/2010;5:29:12;5.847
04/10/2010;5:44:12;6.23
04/10/2010;5:59:12;5.668
04/10/2010;6:14:12;5.924
04/10/2010;6:29:12;5.745
04/10/2010;6:44:12;5.949
04/10/2010;6:59:12;6.408
04/10/2010;7:14:12;6.661
04/10/2010;7:29:12;7.318
04/10/2010;7:44:12;8.045
04/10/2010;7:59:12;8.693
04/10/2010;8:14:12;8.543
04/10/2010;8:29:12;10.1
04/10/2010;8:44:12;10.932
04/10/2010;8:59:12;10.443
04/10/2010;9:14:12;9.756
04/10/2010;9:29:12;9.435
04/10/2010;9:44:12;10.247
04/10/2010;9:59:12;9.41
04/10/2010;10:14:12;10.687
04/10/2010;10:29:12;12.944
04/10/2010;10:44:12;11.977
04/10/2010;10:59:12;12.871
04/10/2010;11:14:12;14.577
04/10/2010;11:29:12;12.944
04/10/2010;11:44:12;11.977
04/10/2010;11:59:12;13.112
04/10/2010;12:14:12;15.509
04/10/2010;12:29:12;14.768
04/10/2010;12:44:12;14.984
04/10/2010;12:59:12;15.891
04/10/2010;13:14:12;17.058
04/10/2010;13:29:12;16.058
04/10/2010;13:44:12;16.177
04/10/2010;13:59:12;15.247
04/10/2010;14:14:12;15.318
04/10/2010;14:29:12;15.031
04/10/2010;14:44:12;14.361
04/10/2010;14:59:12;14.074
04/10/2010;15:14:12;14.385
04/10/2010;15:29:12;14.002
04/10/2010;15:44:12;12.195
04/10/2010;15:59:12;14.29
04/10/2010;16:14:12;12.799
04/10/2010;16:29:12;12.63
04/10/2010;16:44:12;11.613
04/10/2010;16:59:12;11.516
04/10/2010;17:14:12;10.907
04/10/2010;17:29:12;10.394
04/10/2010;17:44:12;10.051
04/10/2010;17:59:12;9.361
04/10/2010;18:14:12;9.015
04/10/2010;18:29:12;8.568
04/10/2010;18:44:12;8.593
04/10/2010;18:59:12;8.444
04/10/2010;19:14:12;8.369
04/10/2010;19:29:12;8.22
04/10/2010;19:44:12;8.27
04/10/2010;19:59:12;8.27
04/10/2010;20:14:12;8.27
04/10/2010;20:29:12;8.27
04/10/2010;20:44:12;8.145
04/10/2010;20:59:12;7.995
04/10/2010;21:14:12;7.619
04/10/2010;21:29:12;7.519
04/10/2010;21:44:12;7.343
04/10/2010;21:59:12;7.318
04/10/2010;22:14:12;7.242
04/10/2010;22:29:12;6.965
04/10/2010;22:44:12;6.484
04/10/2010;22:59:12;7.569
04/10/2010;23:14:12;7.619
04/10/2010;23:29:12;7.393
04/10/2010;23:44:12;7.318
04/10/2010;23:59:12;6.661
05/10/2010;0:14:12;6.965
05/10/2010;0:29:12;7.142
05/10/2010;0:44:12;7.242
05/10/2010;0:59:12;6.153
05/10/2010;1:14:12;6.687
05/10/2010;1:29:12;6.408
05/10/2010;1:44:12;6.23
05/10/2010;1:59:12;5.591
05/10/2010;2:14:12;5.847
05/10/2010;2:29:12;5.565
05/10/2010;2:44:12;4.895
05/10/2010;2:59:12;4.584
05/10/2010;3:14:12;4.636
05/10/2010;3:29:12;5.076
05/10/2010;3:44:12;5.05
05/10/2010;3:59:12;5.205
05/10/2010;4:14:12;5.205
05/10/2010;4:29:12;5.539
05/10/2010;4:44:12;6.56
05/10/2010;4:59:12;6.712
05/10/2010;5:14:12;6.661
05/10/2010;5:29:12;6.712
05/10/2010;5:44:12;6.788
05/10/2010;5:59:12;7.041
05/10/2010;6:14:12;7.217
05/10/2010;6:29:12;6.408
05/10/2010;6:44:12;6.535
05/10/2010;6:59:12;7.82
05/10/2010;7:14:12;8.965
05/10/2010;7:29:12;8.792
05/10/2010;7:44:12;9.682
05/10/2010;7:59:12;9.903
05/10/2010;8:14:12;9.163
05/10/2010;8:29:12;10.1
05/10/2010;8:44:12;12.243
05/10/2010;8:59:12;11.078
05/10/2010;9:14:12;13.112
05/10/2010;9:29:12;12.509
05/10/2010;9:44:12;13.449
05/10/2010;9:59:12;12.316
05/10/2010;10:14:12;12.34
05/10/2010;10:29:12;12.558
05/10/2010;10:44:12;13.522
05/10/2010;10:59:12;12.534
05/10/2010;11:14:12;14.002
05/10/2010;11:29:12;12.823
05/10/2010;11:44:12;13.04
05/10/2010;11:59:12;12.678
05/10/2010;12:14:12;12.219
05/10/2010;12:29:12;11.37
05/10/2010;12:44:12;10.638
05/10/2010;12:59:12;9.534
05/10/2010;13:14:12;9.312
05/10/2010;13:29:12;8.419
05/10/2010;13:44:12;8.519
05/10/2010;13:59:12;8.12
05/10/2010;14:14:12;7.469
05/10/2010;14:29:12;7.619
05/10/2010;14:44:12;7.167
05/10/2010;14:59:12;7.419
05/10/2010;15:14:12;7.544
05/10/2010;15:29:12;8.27
05/10/2010;15:44:12;7.97
05/10/2010;15:59:12;7.945
05/10/2010;16:14:12;7.419
05/10/2010;16:29:12;7.268
05/10/2010;16:44:12;7.594
05/10/2010;16:59:12;8.12
05/10/2010;17:14:12;7.82
05/10/2010;17:29:12;7.419
05/10/2010;17:44:12;7.066
05/10/2010;17:59:12;7.015
05/10/2010;18:14:12;7.242
05/10/2010;18:29:12;7.116
05/10/2010;18:44:12;7.192
05/10/2010;18:59:12;6.914
05/10/2010;19:14:12;6.99
05/10/2010;19:29:12;7.142
05/10/2010;19:44:12;7.167
05/10/2010;19:59:12;7.318
05/10/2010;20:14:12;7.519
05/10/2010;20:29:12;7.192
05/10/2010;20:44:12;7.066
05/10/2010;20:59:12;6.914
05/10/2010;21:14:12;7.015
05/10/2010;21:29:12;6.204
05/10/2010;21:44:12;6.255
05/10/2010;21:59:12;6.813
05/10/2010;22:14:12;5.872
05/10/2010;22:29:12;6.153
05/10/2010;22:44:12;6.153
05/10/2010;22:59:12;5.847
05/10/2010;23:14:12;5.796
05/10/2010;23:29:12;5.565
05/10/2010;23:44:12;5.719
05/10/2010;23:59:12;4.999
06/10/2010;0:14:12;5.488
06/10/2010;0:29:12;5.102
06/10/2010;0:44:12;6.255
06/10/2010;0:59:12;6.102
06/10/2010;1:14:12;6.026
06/10/2010;1:29:12;4.973
06/10/2010;1:44:12;4.48
06/10/2010;1:59:12;5.257
06/10/2010;2:14:12;5.334
06/10/2010;2:29:12;5.179
06/10/2010;2:44:12;5.462
06/10/2010;2:59:12;5.128
06/10/2010;3:14:12;5.179
06/10/2010;3:29:12;5.102
06/10/2010;3:44:12;4.74
06/10/2010;3:59:12;4.999
06/10/2010;4:14:12;4.766
06/10/2010;4:29:12;5.488
06/10/2010;4:44:12;4.921
06/10/2010;4:59:12;4.61
06/10/2010;5:14:12;4.792
06/10/2010;5:29:12;4.324
06/10/2010;5:44:12;5.385
06/10/2010;5:59:12;4.558
06/10/2010;6:14:12;5.77
06/10/2010;6:29:12;5.821
06/10/2010;6:44:12;6.102
06/10/2010;6:59:12;6.788
06/10/2010;7:14:12;8.419
06/10/2010;7:29:12;10.271
06/10/2010;7:44:12;9.46
06/10/2010;7:59:12;9.558
06/10/2010;8:14:12;10.394
06/10/2010;8:29:12;11.492
06/10/2010;8:44:12;10.858
06/10/2010;8:59:12;12.243
06/10/2010;9:14:12;11.467
06/10/2010;9:29:12;13.064
06/10/2010;9:44:12;13.112
06/10/2010;9:59:12;13.233
06/10/2010;10:14:12;13.546
06/10/2010;10:29:12;14.505
06/10/2010;10:44:12;15.414
06/10/2010;10:59:12;13.449
06/10/2010;11:14:12;13.281
06/10/2010;11:29:12;13.834
06/10/2010;11:44:12;15.055
06/10/2010;11:59:12;13.112
06/10/2010;12:14:12;13.762
06/10/2010;12:29:12;14.266
06/10/2010;12:44:12;13.786
06/10/2010;12:59:12;13.714
06/10/2010;13:14:12;13.93
06/10/2010;13:29:12;13.425
06/10/2010;13:44:12;14.122
06/10/2010;13:59:12;17.225
06/10/2010;14:14:12;13.666
06/10/2010;14:29:12;12.098
06/10/2010;14:44:12;11.904
06/10/2010;14:59:12;12.074
06/10/2010;15:14:12;10.296
06/10/2010;15:29:12;9.583
06/10/2010;15:44:12;8.792
06/10/2010;15:59:12;8.419
06/10/2010;16:14:12;8.469
06/10/2010;16:29:12;8.519
06/10/2010;16:44:12;8.344
06/10/2010;16:59:12;7.895
06/10/2010;17:14:12;7.87
06/10/2010;17:29:12;7.92
06/10/2010;17:44:12;7.569
06/10/2010;17:59:12;7.343
06/10/2010;18:14:12;6.965
06/10/2010;18:29:12;6.889
06/10/2010;18:44:12;6.661
06/10/2010;18:59:12;6.611
06/10/2010;19:14:12;6.94
06/10/2010;19:29:12;7.142
06/10/2010;19:44:12;7.368
06/10/2010;19:59:12;6.331
06/10/2010;20:14:12;6.712
06/10/2010;20:29:12;7.469
06/10/2010;20:44:12;7.419
06/10/2010;20:59:12;6.611
06/10/2010;21:14:12;6.661
06/10/2010;21:29:12;6.077
06/10/2010;21:44:12;6.864
06/10/2010;21:59:12;6.153
06/10/2010;22:14:12;6.611
06/10/2010;22:29:12;6
06/10/2010;22:44:12;6.813
06/10/2010;22:59:12;7.845
06/10/2010;23:14:12;7.97
06/10/2010;23:29:12;7.066
06/10/2010;23:44:12;6.763
06/10/2010;23:59:12;6.763
07/10/2010;0:14:12;6.687
07/10/2010;0:29:12;6.077
07/10/2010;0:44:12;6.331
07/10/2010;0:59:12;5.745
07/10/2010;1:14:12;6.128
07/10/2010;1:29:12;5.872
07/10/2010;1:44:12;5.539
07/10/2010;1:59:12;5.539
07/10/2010;2:14:12;5.898
07/10/2010;2:29:12;5.668
07/10/2010;2:44:12;5.437
07/10/2010;2:59:12;5.205
07/10/2010;3:14:12;4.48
07/10/2010;3:29:12;5.642
07/10/2010;3:44:12;5.231
07/10/2010;3:59:12;5.411
07/10/2010;4:14:12;5.693
07/10/2010;4:29:12;5.282
07/10/2010;4:44:12;5.898
07/10/2010;4:59:12;5.411
07/10/2010;5:14:12;6.535
07/10/2010;5:29:12;6
07/10/2010;5:44:12;5.231
07/10/2010;5:59:12;5.847
07/10/2010;6:14:12;6.357
07/10/2010;6:29:12;5.898
07/10/2010;6:44:12;7.419
07/10/2010;6:59:12;8.02
07/10/2010;7:14:12;8.916
07/10/2010;7:29:12;11.175
07/10/2010;7:44:12;11.565
07/10/2010;7:59:12;11.904
07/10/2010;8:14:12;11.2
07/10/2010;8:29:12;11.783
07/10/2010;8:44:12;11.346
07/10/2010;8:59:12;12.219
07/10/2010;9:14:12;11.783
07/10/2010;9:29:12;12.992
07/10/2010;9:44:12;13.449
07/10/2010;9:59:12;14.529
07/10/2010;10:14:12;14.074
07/10/2010;10:29:12;15.7
07/10/2010;10:44:12;15.39
07/10/2010;10:59:12;15.485
07/10/2010;11:14:12;16.439
07/10/2010;11:29:12;16.701
07/10/2010;11:44:12;15.796
07/10/2010;11:59:12;15.748
07/10/2010;12:14:12;17.225
07/10/2010;12:29:12;14.864
07/10/2010;12:44:12;16.487
07/10/2010;12:59:12;18.628
07/10/2010;13:14:12;14.697
07/10/2010;13:29:12;15.294
07/10/2010;13:44:12;15.891
07/10/2010;13:59:12;15.055
07/10/2010;14:14:12;16.415
07/10/2010;14:29:12;17.32
07/10/2010;14:44:12;17.177
07/10/2010;14:59:12;17.51
07/10/2010;15:14:12;15.509
07/10/2010;15:29:12;14.888
07/10/2010;15:44:12;14.792
07/10/2010;15:59:12;14.337
07/10/2010;16:14:12;13.738
07/10/2010;16:29:12;13.93
07/10/2010;16:44:12;13.425
07/10/2010;16:59:12;13.112
07/10/2010;17:14:12;11.321
07/10/2010;17:29:12;10.81
07/10/2010;17:44:12;10.222
07/10/2010;17:59:12;9.903
07/10/2010;18:14:12;9.854
07/10/2010;18:29:12;9.509
07/10/2010;18:44:12;9.312
07/10/2010;18:59:12;9.262
07/10/2010;19:14:12;9.04
07/10/2010;19:29:12;8.792
07/10/2010;19:44:12;8.369
07/10/2010;19:59:12;8.344
07/10/2010;20:14:12;8.394
07/10/2010;20:29:12;7.97
07/10/2010;20:44:12;7.745
07/10/2010;20:59:12;7.469
07/10/2010;21:14:12;7.293
07/10/2010;21:29:12;6.763
07/10/2010;21:44:12;7.041
07/10/2010;21:59:12;7.091
07/10/2010;22:14:12;6.864
07/10/2010;22:29:12;6.965
07/10/2010;22:44:12;6.408
07/10/2010;22:59:12;8.27
07/10/2010;23:14:12;8.245
07/10/2010;23:29:12;8.07
07/10/2010;23:44:12;8.742
07/10/2010;23:59:12;7.268
08/10/2010;0:14:12;8.618
08/10/2010;0:29:12;9.163
08/10/2010;0:44:12;8.817
08/10/2010;0:59:12;8.693
08/10/2010;1:14:12;8.593
08/10/2010;1:29:12;8.519
08/10/2010;1:44:12;8.319
08/10/2010;1:59:12;8.07
