"Título de trazado: JTU_01_PT_32"
"N.º";"Fecha Tiempo, GMT-05:00";"PRECIPITACION, mm (LGR S/N: 2412761, SEN S/N: 2412761)";"Final de archivo (LGR S/N: 2412761)"
420;05/06/15 06:15:54;41,9;
421;05/06/15 06:19:55;42,0;
422;05/06/15 06:34:45;42,1;
423;05/06/15 06:45:03;42,2;
424;05/06/15 06:51:39;42,3;
425;05/06/15 06:57:32;42,4;
426;05/06/15 07:39:23;42,5;
427;05/06/15 08:15:01;42,6;
428;05/06/15 08:22:59;42,7;
429;05/06/15 08:32:01;42,8;
430;05/06/15 08:36:40;42,9;
431;05/06/15 08:41:09;43,0;
432;05/06/15 08:46:16;43,1;
433;05/06/15 08:49:51;43,2;
434;05/06/15 08:52:08;43,3;
435;05/06/15 08:54:22;43,4;
436;05/06/15 08:56:33;43,5;
437;05/06/15 08:58:24;43,6;
438;05/06/15 09:00:41;43,7;
439;05/06/15 09:02:07;43,8;
440;05/06/15 09:04:02;43,9;
441;05/06/15 09:05:57;44,0;
442;05/06/15 09:08:35;44,1;
443;05/06/15 09:11:46;44,2;
444;05/06/15 09:16:03;44,3;
445;05/06/15 09:21:46;44,4;
446;05/06/15 09:31:04;44,5;
447;05/06/15 09:40:54;44,6;
448;05/06/15 10:06:02;44,7;
449;05/06/15 10:29:56;44,8;
450;05/06/15 10:51:58;44,9;
451;05/06/15 11:43:09;45,0;
452;05/06/15 11:59:15;45,1;
453;05/06/15 12:14:47;45,2;
454;05/06/15 12:55:36;45,3;
455;05/06/15 13:16:01;45,4;
456;05/06/15 14:37:44;45,5;
457;05/06/15 14:57:33;45,6;
458;05/06/15 15:58:28;45,7;
459;05/06/15 16:23:33;45,8;
460;05/06/15 16:32:08;45,9;
461;05/06/15 17:04:39;46,0;
462;05/06/15 17:16:52;46,1;
463;05/06/15 20:13:15;46,2;
464;05/06/15 21:33:10;46,3;
465;05/06/15 21:47:39;46,4;
466;05/06/15 22:00:49;46,5;
467;05/06/15 22:03:36;46,6;
468;05/06/15 22:23:21;46,7;
469;06/06/15 01:46:48;46,8;
470;06/06/15 20:13:02;46,9;
471;06/06/15 20:48:59;47,0;
472;06/06/15 21:07:08;47,1;
473;06/06/15 21:24:02;47,2;
474;06/06/15 21:41:45;47,3;
475;06/06/15 21:47:04;47,4;
476;06/06/15 21:54:09;47,5;
477;06/06/15 22:17:09;47,6;
478;06/06/15 23:00:13;47,7;
479;06/06/15 23:13:55;47,8;
480;06/06/15 23:30:02;47,9;
481;07/06/15 00:07:33;48,0;
482;07/06/15 01:22:09;48,1;
483;07/06/15 02:42:06;48,2;
484;07/06/15 03:02:08;48,3;
485;07/06/15 03:54:22;48,4;
486;07/06/15 05:02:48;48,5;
487;07/06/15 19:44:47;48,6;
488;07/06/15 21:16:53;48,7;
489;07/06/15 21:25:51;48,8;
490;07/06/15 23:27:23;48,9;
491;08/06/15 04:03:03;49,0;
492;08/06/15 05:27:54;49,1;
493;08/06/15 05:31:15;49,2;
494;08/06/15 05:34:23;49,3;
495;08/06/15 05:36:56;49,4;
496;08/06/15 05:39:45;49,5;
497;08/06/15 05:42:52;49,6;
498;08/06/15 05:45:44;49,7;
499;08/06/15 05:47:13;49,8;
500;08/06/15 05:48:56;49,9;
501;08/06/15 05:50:19;50,0;
502;08/06/15 05:51:54;50,1;
503;08/06/15 05:53:15;50,2;
504;08/06/15 05:54:50;50,3;
505;08/06/15 05:56:33;50,4;
506;08/06/15 05:58:12;50,5;
507;08/06/15 05:59:58;50,6;
508;08/06/15 06:01:57;50,7;
509;08/06/15 06:03:20;50,8;
510;08/06/15 06:04:56;50,9;
511;08/06/15 06:06:11;51,0;
512;08/06/15 06:07:47;51,1;
513;08/06/15 06:08:51;51,2;
514;08/06/15 06:09:56;51,3;
515;08/06/15 06:10:58;51,4;
516;08/06/15 06:12:06;51,5;
517;08/06/15 06:13:20;51,6;
