"TOA5","M5022","CR2xx","No_SN","CR200X.Std.02","M5022_01-11-2017.CR2","65489","Intervalo"
"TIMESTAMP","RECORD","batt_volt_Min","Lluvia_Tot","TempAire_Avg"
"TS","RN","Volts","mm","Deg C"
"","","Min","Tot","Avg"
"2018-02-27 18:15:00",34080,13.04992,0,6.862088
"2018-02-27 18:20:00",34081,12.99451,0,6.885012
"2018-02-27 18:25:00",34082,12.94415,0,6.921683
"2018-02-27 18:30:00",34083,12.91645,0,6.907707
"2018-02-27 18:35:00",34084,12.90637,0,6.905462
"2018-02-27 18:40:00",34085,12.8963,0,6.861322
"2018-02-27 18:45:00",34086,12.89042,0,6.769824
"2018-02-27 18:50:00",34087,12.88539,0,6.742637
"2018-02-27 18:55:00",34088,12.88287,0,6.560545
"2018-02-27 19:00:00",34089,12.88203,0,6.473623
"2018-02-27 19:05:00",34090,12.88119,0,6.452896
"2018-02-27 19:10:00",34091,12.88035,0,6.490155
"2018-02-27 19:15:00",34092,12.88119,0,6.537662
"2018-02-27 19:20:00",34093,12.88287,0,6.523681
"2018-02-27 19:25:00",34094,12.88119,0,6.49216
"2018-02-27 19:30:00",34095,12.88203,0,6.523514
"2018-02-27 19:35:00",34096,12.88287,0,6.685656
"2018-02-27 19:40:00",34097,12.88203,0,6.698269
"2018-02-27 19:45:00",34098,12.88287,0,6.716286
"2018-02-27 19:50:00",34099,12.88119,0,6.727893
"2018-02-27 19:55:00",34100,12.88203,0,6.758691
"2018-02-27 20:00:00",34101,12.88287,0,6.574968
"2018-02-27 20:05:00",34102,12.88203,0,6.467248
"2018-02-27 20:10:00",34103,12.88119,0,6.597161
"2018-02-27 20:15:00",34104,12.88119,0,6.652194
"2018-02-27 20:20:00",34105,12.88119,0,6.586322
"2018-02-27 20:25:00",34106,12.88035,0,6.452952
"2018-02-27 20:30:00",34107,12.87867,0,6.292888
"2018-02-27 20:35:00",34108,12.87951,0,6.10606
"2018-02-27 20:40:00",34109,12.86944,0,6.075004
"2018-02-27 20:45:00",34110,12.87867,0,5.964126
"2018-02-27 20:50:00",34111,12.87699,0,5.809504
"2018-02-27 20:55:00",34112,12.87447,0,5.80783
"2018-02-27 21:00:00",34113,12.87447,0,5.957623
"2018-02-27 21:05:00",34114,12.87363,0,6.038407
"2018-02-27 21:10:00",34115,12.87447,0,6.048483
"2018-02-27 21:15:00",34116,12.87447,0,5.964179
"2018-02-27 21:20:00",34117,12.87363,0,5.642826
"2018-02-27 21:25:00",34118,12.8728,0,5.365361
"2018-02-27 21:30:00",34119,12.87195,0.1,5.35277
"2018-02-27 21:35:00",34120,12.87112,0,5.489584
"2018-02-27 21:40:00",34121,12.87028,0,5.528579
"2018-02-27 21:45:00",34122,12.86944,0,5.55135
"2018-02-27 21:50:00",34123,12.86944,0,5.40712
"2018-02-27 21:55:00",34124,12.86776,0,5.524771
"2018-02-27 22:00:00",34125,12.86608,0,5.313138
"2018-02-27 22:05:00",34126,12.86524,0,5.237947
"2018-02-27 22:10:00",34127,12.8644,0,5.325271
"2018-02-27 22:15:00",34128,12.86188,0,5.47677
"2018-02-27 22:20:00",34129,12.86188,0,5.539873
"2018-02-27 22:25:00",34130,12.86104,0,5.537786
"2018-02-27 22:30:00",34131,12.8602,0,5.524083
"2018-02-27 22:35:00",34132,12.8602,0,5.654944
"2018-02-27 22:40:00",34133,12.86104,0,5.808195
"2018-02-27 22:45:00",34134,12.85936,0,5.84992
"2018-02-27 22:50:00",34135,12.8602,0,5.863482
"2018-02-27 22:55:00",34136,12.8602,0,5.861021
"2018-02-27 23:00:00",34137,12.8602,0,5.909268
"2018-02-27 23:05:00",34138,12.85936,0,6.037133
"2018-02-27 23:10:00",34139,12.85936,0,6.025674
"2018-02-27 23:15:00",34140,12.85936,0,6.222139
"2018-02-27 23:20:00",34141,12.8602,0,6.177115
