"Título de trazado: JTU_01_PT_11"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 2412760, SEN S/N: 2412760)";"Final de archivo (LGR S/N: 2412760)"
281;28/05/16 12:39:39;28,0;
282;28/05/16 12:41:59;28,1;
283;28/05/16 12:44:44;28,2;
284;28/05/16 12:47:45;28,3;
285;28/05/16 12:50:19;28,4;
286;28/05/16 12:52:45;28,5;
287;28/05/16 12:54:53;28,6;
288;28/05/16 12:56:57;28,7;
289;28/05/16 12:58:08;28,8;
290;28/05/16 12:59:02;28,9;
291;28/05/16 13:00:00;29,0;
292;28/05/16 13:01:07;29,1;
293;28/05/16 13:02:15;29,2;
294;28/05/16 13:03:43;29,3;
295;28/05/16 13:05:37;29,4;
296;28/05/16 13:07:04;29,5;
297;28/05/16 13:08:12;29,6;
298;28/05/16 13:09:11;29,7;
299;28/05/16 13:10:19;29,8;
300;28/05/16 13:11:12;29,9;
301;28/05/16 13:12:09;30,0;
302;28/05/16 13:12:45;30,1;
303;28/05/16 13:13:29;30,2;
304;28/05/16 13:14:12;30,3;
305;28/05/16 13:15:15;30,4;
306;28/05/16 13:16:11;30,5;
307;28/05/16 13:17:12;30,6;
308;28/05/16 13:18:10;30,7;
309;28/05/16 13:19:01;30,8;
310;28/05/16 13:19:54;30,9;
311;28/05/16 13:21:25;31,0;
312;28/05/16 13:22:51;31,1;
313;28/05/16 13:25:13;31,2;
314;28/05/16 13:28:14;31,3;
315;28/05/16 13:31:27;31,4;
316;28/05/16 13:36:55;31,5;
317;28/05/16 13:43:25;31,6;
318;28/05/16 13:46:05;31,7;
319;28/05/16 14:14:53;31,8;
320;28/05/16 14:30:46;31,9;
321;28/05/16 14:49:44;32,0;
322;28/05/16 18:16:37;32,1;
323;28/05/16 20:53:54;32,2;
324;28/05/16 21:29:53;32,3;
325;28/05/16 22:05:52;32,4;
326;28/05/16 22:25:26;32,5;
327;28/05/16 23:13:31;32,6;
328;28/05/16 23:28:57;32,7;
329;28/05/16 23:49:49;32,8;
330;29/05/16 00:30:22;32,9;
331;29/05/16 00:45:22;33,0;
332;29/05/16 00:57:06;33,1;
333;29/05/16 04:03:17;33,2;
334;29/05/16 04:16:40;33,3;
335;29/05/16 05:33:41;33,4;
336;29/05/16 06:15:55;33,5;
337;29/05/16 06:40:33;33,6;
338;29/05/16 07:12:40;33,7;
339;29/05/16 07:38:50;33,8;
340;30/05/16 12:23:01;33,9;
341;30/05/16 12:25:52;34,0;
342;30/05/16 12:33:06;34,1;
343;30/05/16 12:34:11;34,2;
344;30/05/16 12:34:36;34,3;
345;30/05/16 12:35:20;34,4;
346;30/05/16 12:35:56;34,5;
347;30/05/16 12:36:30;34,6;
348;30/05/16 12:36:54;34,7;
349;30/05/16 12:37:19;34,8;
350;30/05/16 12:37:39;34,9;
351;30/05/16 12:38:02;35,0;
352;30/05/16 12:38:20;35,1;
353;30/05/16 12:38:43;35,2;
354;30/05/16 12:39:05;35,3;
355;30/05/16 12:39:30;35,4;
356;30/05/16 12:39:49;35,5;
357;30/05/16 12:40:16;35,6;
358;30/05/16 12:40:37;35,7;
359;30/05/16 12:40:57;35,8;
360;30/05/16 12:41:11;35,9;
361;30/05/16 12:41:27;36,0;
362;30/05/16 12:41:43;36,1;
363;30/05/16 12:42:04;36,2;
364;30/05/16 12:42:29;36,3;
365;30/05/16 12:43:16;36,4;
366;30/05/16 12:43:45;36,5;
367;30/05/16 12:44:21;36,6;
368;30/05/16 12:44:52;36,7;
369;30/05/16 12:45:30;36,8;
370;30/05/16 12:46:05;36,9;
371;30/05/16 12:46:40;37,0;
372;30/05/16 12:47:14;37,1;
373;30/05/16 12:48:06;37,2;
374;30/05/16 12:49:19;37,3;
375;30/05/16 12:51:17;37,4;
376;30/05/16 12:53:12;37,5;
377;30/05/16 12:55:44;37,6;
378;30/05/16 12:59:41;37,7;
379;30/05/16 17:02:30;37,8;
380;30/05/16 17:03:55;37,9;
381;30/05/16 17:05:09;38,0;
382;30/05/16 17:05:57;38,1;
383;30/05/16 17:06:51;38,2;
384;30/05/16 17:08:01;38,3;
385;30/05/16 17:11:16;38,4;
386;30/05/16 17:14:05;38,5;
387;30/05/16 17:15:55;38,6;
388;30/05/16 17:17:06;38,7;
389;30/05/16 17:19:00;38,8;
390;30/05/16 17:20:39;38,9;
391;30/05/16 17:24:40;39,0;
392;30/05/16 17:29:02;39,1;
393;30/05/16 17:35:40;39,2;
394;30/05/16 17:41:53;39,3;
395;30/05/16 17:48:24;39,4;
396;30/05/16 17:52:43;39,5;
397;30/05/16 17:58:36;39,6;
398;31/05/16 00:53:02;39,7;
399;31/05/16 11:24:11;39,8;
400;02/06/16 07:07:33;39,9;
401;02/06/16 07:14:39;40,0;
402;02/06/16 07:20:44;40,1;
403;02/06/16 07:26:15;40,2;
404;02/06/16 07:29:18;40,3;
405;02/06/16 07:32:44;40,4;
406;02/06/16 07:35:59;40,5;
407;02/06/16 07:39:23;40,6;
408;02/06/16 07:42:54;40,7;
409;02/06/16 07:44:47;40,8;
410;02/06/16 07:46:30;40,9;
411;02/06/16 07:49:34;41,0;
412;02/06/16 07:52:51;41,1;
413;02/06/16 07:55:11;41,2;
414;02/06/16 07:57:37;41,3;
415;02/06/16 07:59:55;41,4;
416;02/06/16 08:01:18;41,5;
417;02/06/16 08:02:47;41,6;
418;02/06/16 08:04:31;41,7;
419;02/06/16 08:07:39;41,8;
420;02/06/16 08:54:32;41,9;
421;02/06/16 09:11:30;42,0;
422;02/06/16 11:51:57;42,1;
423;02/06/16 11:59:52;42,2;
424;02/06/16 12:24:45;42,3;
425;02/06/16 12:29:55;42,4;
426;02/06/16 12:32:51;42,5;
427;02/06/16 12:37:20;42,6;
428;02/06/16 12:53:05;42,7;
429;03/06/16 02:36:41;42,8;
430;03/06/16 04:37:11;42,9;
431;03/06/16 04:46:56;43,0;
432;03/06/16 04:51:02;43,1;
433;03/06/16 04:55:27;43,2;
434;03/06/16 04:59:32;43,3;
435;03/06/16 05:04:19;43,4;
436;03/06/16 05:13:27;43,5;
437;03/06/16 05:26:09;43,6;
438;03/06/16 05:33:48;43,7;
439;03/06/16 05:46:17;43,8;
440;03/06/16 06:40:38;43,9;
441;03/06/16 06:45:46;44,0;
442;03/06/16 06:50:59;44,1;
443;03/06/16 07:04:06;44,2;
444;03/06/16 07:12:13;44,3;
445;03/06/16 08:06:23;44,4;
446;03/06/16 08:35:19;44,5;
447;03/06/16 08:48:42;44,6;
448;03/06/16 08:51:50;44,7;
449;03/06/16 09:00:30;44,8;
450;03/06/16 09:58:39;44,9;
451;03/06/16 10:07:17;45,0;
452;03/06/16 10:14:25;45,1;
453;03/06/16 10:25:58;45,2;
454;03/06/16 10:34:31;45,3;
455;03/06/16 10:40:05;45,4;
456;03/06/16 10:43:48;45,5;
457;03/06/16 10:50:29;45,6;
458;03/06/16 11:37:22;45,7;
459;03/06/16 11:45:43;45,8;
460;03/06/16 11:46:55;45,9;
461;03/06/16 11:47:49;46,0;
462;03/06/16 11:48:14;46,1;
463;03/06/16 11:48:39;46,2;
464;03/06/16 11:49:34;46,3;
465;03/06/16 11:50:40;46,4;
466;03/06/16 11:54:25;46,5;
467;03/06/16 12:00:12;46,6;
468;03/06/16 12:02:24;46,7;
469;03/06/16 12:12:01;46,8;
470;03/06/16 12:48:34;46,9;
471;03/06/16 12:50:20;47,0;
472;03/06/16 12:52:50;47,1;
473;03/06/16 12:56:53;47,2;
474;03/06/16 14:06:06;47,3;
475;03/06/16 14:16:03;47,4;
476;03/06/16 14:33:14;47,5;
477;03/06/16 14:33:45;47,6;
478;03/06/16 14:34:15;47,7;
479;03/06/16 14:34:58;47,8;
480;03/06/16 14:35:29;47,9;
481;03/06/16 14:36:03;48,0;
482;03/06/16 14:37:06;48,1;
483;03/06/16 14:39:01;48,2;
484;03/06/16 14:41:36;48,3;
485;03/06/16 14:43:16;48,4;
486;03/06/16 14:45:29;48,5;
487;03/06/16 14:46:09;48,6;
488;03/06/16 14:46:50;48,7;
489;03/06/16 14:47:39;48,8;
490;03/06/16 14:48:16;48,9;
491;03/06/16 14:48:57;49,0;
492;03/06/16 14:49:51;49,1;
493;03/06/16 14:50:33;49,2;
494;03/06/16 14:51:06;49,3;
495;03/06/16 14:51:48;49,4;
496;03/06/16 14:52:35;49,5;
497;03/06/16 14:53:52;49,6;
498;03/06/16 14:54:41;49,7;
499;03/06/16 14:56:31;49,8;
500;03/06/16 14:57:19;49,9;
501;03/06/16 14:58:07;50,0;
502;03/06/16 14:58:56;50,1;
503;03/06/16 15:00:17;50,2;
504;03/06/16 15:01:29;50,3;
505;03/06/16 15:02:07;50,4;
506;03/06/16 15:02:25;50,5;
507;03/06/16 15:02:56;50,6;
508;03/06/16 15:03:40;50,7;
509;03/06/16 15:04:42;50,8;
510;03/06/16 15:05:49;50,9;
511;03/06/16 15:07:31;51,0;
512;03/06/16 15:08:54;51,1;
513;03/06/16 15:11:33;51,2;
514;03/06/16 15:27:20;51,3;
515;03/06/16 15:55:58;51,4;
516;03/06/16 16:14:11;51,5;
517;03/06/16 16:57:18;51,6;
518;03/06/16 17:17:42;51,7;
519;03/06/16 17:24:11;51,8;
520;03/06/16 17:31:09;51,9;
521;03/06/16 17:35:48;52,0;
522;03/06/16 17:38:57;52,1;
523;03/06/16 17:43:11;52,2;
524;03/06/16 17:50:55;52,3;
525;03/06/16 17:59:05;52,4;
526;03/06/16 18:05:32;52,5;
527;03/06/16 18:12:38;52,6;
528;03/06/16 18:19:52;52,7;
529;03/06/16 18:33:20;52,8;
530;04/06/16 05:31:49;52,9;
531;04/06/16 05:46:33;53,0;
532;04/06/16 05:56:37;53,1;
533;04/06/16 06:10:43;53,2;
534;04/06/16 06:24:19;53,3;
535;04/06/16 06:35:52;53,4;
536;04/06/16 06:49:16;53,5;
537;04/06/16 07:05:51;53,6;
538;04/06/16 07:31:00;53,7;
539;04/06/16 07:43:07;53,8;
540;04/06/16 07:45:59;53,9;
541;04/06/16 07:49:31;54,0;
542;04/06/16 07:53:28;54,1;
543;04/06/16 07:58:27;54,2;
544;04/06/16 08:03:11;54,3;
545;04/06/16 08:10:30;54,4;
546;04/06/16 08:18:03;54,5;
547;04/06/16 08:32:29;54,6;
548;04/06/16 08:55:17;54,7;
549;05/06/16 12:41:55;54,8;
550;05/06/16 12:49:31;54,9;
551;05/06/16 12:52:22;55,0;
552;05/06/16 12:55:14;55,1;
553;05/06/16 12:59:06;55,2;
554;05/06/16 13:04:59;55,3;
555;05/06/16 14:45:33;55,4;
556;05/06/16 14:46:51;55,5;
557;05/06/16 14:51:40;55,6;
558;05/06/16 15:21:23;55,7;
559;06/06/16 00:44:52;55,8;
560;06/06/16 02:33:56;55,9;
561;06/06/16 02:41:10;56,0;
562;06/06/16 02:44:02;56,1;
563;06/06/16 02:47:35;56,2;
564;06/06/16 02:50:05;56,3;
565;06/06/16 02:52:24;56,4;
566;06/06/16 02:54:14;56,5;
567;06/06/16 02:55:32;56,6;
568;06/06/16 02:56:38;56,7;
569;06/06/16 02:58:06;56,8;
570;06/06/16 02:59:41;56,9;
571;06/06/16 03:01:10;57,0;
572;06/06/16 03:02:19;57,1;
573;06/06/16 03:03:52;57,2;
574;06/06/16 03:05:21;57,3;
575;06/06/16 03:07:21;57,4;
576;06/06/16 03:08:50;57,5;
577;06/06/16 03:10:24;57,6;
578;06/06/16 03:11:25;57,7;
579;06/06/16 03:12:42;57,8;
580;06/06/16 03:13:47;57,9;
581;06/06/16 03:14:48;58,0;
582;06/06/16 03:15:43;58,1;
583;06/06/16 03:16:34;58,2;
584;06/06/16 03:17:28;58,3;
585;06/06/16 03:18:27;58,4;
586;06/06/16 03:19:21;58,5;
587;06/06/16 03:20:29;58,6;
588;06/06/16 03:21:26;58,7;
589;06/06/16 03:22:26;58,8;
590;06/06/16 03:23:23;58,9;
591;06/06/16 03:24:27;59,0;
592;06/06/16 03:25:24;59,1;
593;06/06/16 03:26:18;59,2;
594;06/06/16 03:27:32;59,3;
595;06/06/16 03:28:33;59,4;
596;06/06/16 03:29:28;59,5;
597;06/06/16 03:30:27;59,6;
598;06/06/16 03:31:17;59,7;
599;06/06/16 03:32:19;59,8;
600;06/06/16 03:33:13;59,9;
601;06/06/16 03:34:28;60,0;
602;06/06/16 03:35:44;60,1;
603;06/06/16 03:37:29;60,2;
604;06/06/16 03:39:03;60,3;
605;06/06/16 03:41:00;60,4;
606;06/06/16 03:42:52;60,5;
607;06/06/16 03:45:26;60,6;
608;06/06/16 03:47:53;60,7;
609;06/06/16 03:50:34;60,8;
610;06/06/16 03:52:36;60,9;
611;06/06/16 03:55:14;61,0;
612;06/06/16 03:57:29;61,1;
613;06/06/16 03:59:27;61,2;
614;06/06/16 04:05:54;61,3;
615;06/06/16 04:19:43;61,4;
616;06/06/16 04:27:05;61,5;
617;06/06/16 04:32:07;61,6;
618;06/06/16 04:37:30;61,7;
619;06/06/16 06:32:16;61,8;
620;06/06/16 09:54:44;61,9;
621;06/06/16 11:21:57;62,0;
622;06/06/16 11:29:08;62,1;
623;06/06/16 11:33:38;62,2;
624;06/06/16 11:38:14;62,3;
625;06/06/16 11:55:46;62,4;
626;06/06/16 12:00:04;62,5;
627;06/06/16 12:05:51;62,6;
628;06/06/16 12:08:56;62,7;
629;06/06/16 12:12:34;62,8;
630;06/06/16 12:41:35;62,9;
631;06/06/16 12:53:37;63,0;
632;06/06/16 13:02:40;63,1;
633;06/06/16 13:09:33;63,2;
634;06/06/16 13:20:30;63,2;Registrado
