"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
1;06/09/14 11:12:53 AM;0.0;
2;06/10/14 12:52:29 AM;0.1;
3;06/10/14 12:55:34 AM;0.2;
4;06/10/14 01:01:10 AM;0.3;
5;06/10/14 01:11:04 AM;0.4;
6;06/10/14 01:16:57 AM;0.5;
7;06/10/14 01:26:02 AM;0.6;
8;06/10/14 01:31:13 AM;0.7;
9;06/10/14 01:34:31 AM;0.8;
10;06/10/14 01:37:23 AM;0.9;
11;06/10/14 01:39:30 AM;1.0;
12;06/10/14 01:41:31 AM;1.1;
13;06/10/14 01:43:20 AM;1.2;
14;06/10/14 01:46:21 AM;1.3;
15;06/10/14 01:50:42 AM;1.4;
16;06/10/14 01:54:42 AM;1.5;
17;06/10/14 01:57:06 AM;1.6;
18;06/10/14 01:59:19 AM;1.7;
19;06/10/14 02:01:48 AM;1.8;
20;06/10/14 02:04:00 AM;1.9;
21;06/10/14 02:06:35 AM;2.0;
22;06/10/14 02:09:17 AM;2.1;
23;06/10/14 02:13:20 AM;2.2;
24;06/10/14 02:17:30 AM;2.3;
25;06/10/14 02:27:10 AM;2.4;
26;06/10/14 02:56:51 AM;2.5;
27;06/10/14 04:10:38 AM;2.6;
28;06/10/14 04:21:19 AM;2.7;
29;06/10/14 04:28:50 AM;2.8;
30;06/10/14 04:38:20 AM;2.9;
31;06/10/14 04:55:22 AM;3.0;
32;06/10/14 05:03:46 AM;3.1;
33;06/10/14 05:09:06 AM;3.2;
34;06/10/14 06:08:33 AM;3.3;
35;06/10/14 06:17:06 AM;3.4;
36;06/10/14 06:24:01 AM;3.5;
37;06/10/14 06:30:04 AM;3.6;
38;06/10/14 06:35:12 AM;3.7;
39;06/10/14 06:38:47 AM;3.8;
40;06/10/14 06:41:51 AM;3.9;
41;06/10/14 06:44:17 AM;4.0;
42;06/10/14 06:46:33 AM;4.1;
43;06/10/14 06:48:08 AM;4.2;
44;06/10/14 06:50:02 AM;4.3;
45;06/10/14 06:51:25 AM;4.4;
46;06/10/14 06:52:51 AM;4.5;
47;06/10/14 06:54:07 AM;4.6;
48;06/10/14 06:55:39 AM;4.7;
49;06/10/14 07:20:40 AM;4.8;
50;06/10/14 08:29:45 AM;4.9;
