"Título de trazado: JTU-01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10725305, SEN S/N: 10725305)";"Final de archivo (LGR S/N: 10725305)"
1;16/03/16 12:05:29;0.0;
2;16/03/16 23:16:21;0.1;
3;16/03/16 23:30:11;0.2;
4;16/03/16 23:54:52;0.3;
5;16/03/16 23:56:38;0.4;
6;16/03/16 23:58:43;0.5;
7;17/03/16 00:00:31;0.6;
8;17/03/16 00:02:29;0.7;
9;17/03/16 00:04:39;0.8;
10;17/03/16 00:08:17;0.9;
11;17/03/16 00:14:02;1.0;
12;17/03/16 00:25:59;1.1;
13;17/03/16 00:40:40;1.2;
14;17/03/16 00:50:27;1.3;
15;17/03/16 00:57:30;1.4;
16;17/03/16 01:17:51;1.5;
17;17/03/16 02:45:44;1.6;
18;17/03/16 02:59:43;1.7;
19;17/03/16 03:21:59;1.8;
20;17/03/16 03:39:48;1.9;
21;17/03/16 03:43:35;2.0;
22;17/03/16 03:49:21;2.1;
23;17/03/16 03:55:33;2.2;
24;17/03/16 05:44:50;2.3;
25;17/03/16 06:05:22;2.4;
26;17/03/16 07:05:12;2.5;
27;17/03/16 07:36:47;2.6;
28;17/03/16 07:55:54;2.7;
29;17/03/16 08:18:16;2.8;
30;17/03/16 08:32:34;2.9;
31;17/03/16 08:46:20;3.0;
32;17/03/16 09:05:21;3.1;
33;17/03/16 09:19:23;3.2;
34;17/03/16 09:24:39;3.3;
35;17/03/16 09:32:03;3.4;
36;17/03/16 09:40:08;3.5;
37;17/03/16 09:44:56;3.6;
38;17/03/16 09:49:54;3.7;
39;17/03/16 09:52:17;3.8;
40;17/03/16 09:55:01;3.9;
41;17/03/16 09:57:49;4.0;
42;17/03/16 10:02:31;4.1;
43;17/03/16 10:07:24;4.2;
44;17/03/16 10:15:01;4.3;
45;17/03/16 10:21:11;4.4;
46;17/03/16 10:27:51;4.5;
47;17/03/16 10:48:32;4.6;
48;17/03/16 11:02:49;4.7;
49;17/03/16 11:09:58;4.8;
50;17/03/16 11:23:36;4.9;
51;17/03/16 11:34:47;5.0;
52;17/03/16 11:40:50;5.1;
53;17/03/16 11:45:18;5.2;
54;17/03/16 11:51:47;5.3;
55;17/03/16 11:56:24;5.4;
56;17/03/16 11:59:49;5.5;
57;17/03/16 12:06:31;5.6;
58;17/03/16 12:22:22;5.7;
59;17/03/16 12:33:07;5.8;
60;17/03/16 12:40:19;5.9;
61;17/03/16 12:45:29;6.0;
62;17/03/16 12:51:36;6.1;
63;17/03/16 13:02:49;6.2;
64;18/03/16 01:12:40;6.3;
65;18/03/16 18:33:53;6.4;
66;18/03/16 18:36:10;6.5;
67;19/03/16 06:41:21;6.6;
68;19/03/16 21:13:32;6.7;
69;19/03/16 21:42:59;6.8;
70;19/03/16 21:49:40;6.9;
71;19/03/16 21:54:36;7.0;
72;19/03/16 22:00:42;7.1;
73;19/03/16 22:08:47;7.2;
74;19/03/16 22:13:00;7.3;
75;19/03/16 22:16:13;7.4;
76;19/03/16 22:49:48;7.5;
77;20/03/16 00:29:15;7.6;
78;20/03/16 00:36:59;7.7;
79;20/03/16 00:40:27;7.8;
80;20/03/16 00:45:18;7.9;
81;20/03/16 00:49:16;8.0;
82;20/03/16 01:04:47;8.1;
83;20/03/16 01:12:02;8.2;
84;20/03/16 01:17:01;8.3;
85;20/03/16 01:20:42;8.4;
86;20/03/16 01:26:44;8.5;
87;20/03/16 01:31:56;8.6;
88;20/03/16 01:43:17;8.7;
89;20/03/16 01:55:44;8.8;
90;20/03/16 10:59:56;8.9;
91;20/03/16 12:41:34;9.0;
92;20/03/16 12:52:59;9.1;
93;20/03/16 13:05:47;9.2;
94;21/03/16 01:04:02;9.3;
95;21/03/16 01:15:08;9.4;
96;21/03/16 01:18:34;9.5;
97;21/03/16 01:23:56;9.6;
98;21/03/16 01:43:22;9.7;
99;21/03/16 01:44:13;9.8;
100;21/03/16 01:45:04;9.9;
101;21/03/16 01:45:49;10.0;
102;21/03/16 01:46:42;10.1;
103;21/03/16 01:47:51;10.2;
104;21/03/16 01:49:12;10.3;
105;21/03/16 01:51:17;10.4;
106;21/03/16 01:53:23;10.5;
107;21/03/16 01:55:02;10.6;
108;21/03/16 01:58:46;10.7;
