"Título de trazado: JTU-01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10725305, SEN S/N: 10725305)";"Final de archivo (LGR S/N: 10725305)"
1;15/04/16 11:18:58;0.0;
2;16/04/16 12:32:56;0.1;
3;16/04/16 12:37:55;0.2;
4;16/04/16 12:40:33;0.3;
5;16/04/16 12:56:13;0.4;
6;16/04/16 13:05:56;0.5;
7;16/04/16 13:11:25;0.6;
8;16/04/16 13:13:41;0.7;
9;16/04/16 13:48:40;0.8;
10;16/04/16 14:00:54;0.9;
11;16/04/16 14:49:41;1.0;
12;16/04/16 18:54:28;1.1;
13;16/04/16 18:57:57;1.2;
14;16/04/16 19:00:42;1.3;
15;16/04/16 19:06:57;1.4;
16;16/04/16 19:21:17;1.5;
17;16/04/16 19:37:06;1.6;
18;16/04/16 19:47:56;1.7;
19;16/04/16 22:15:12;1.8;
20;17/04/16 04:49:15;1.9;
21;22/04/16 18:08:21;2.0;
22;22/04/16 18:32:44;2.1;
23;22/04/16 19:29:54;2.2;
24;22/04/16 20:03:01;2.3;
25;23/04/16 02:27:39;2.4;
26;23/04/16 02:36:31;2.5;
27;23/04/16 02:49:17;2.6;
28;23/04/16 02:53:24;2.7;
29;23/04/16 03:00:35;2.8;
30;23/04/16 03:06:25;2.9;
31;23/04/16 03:15:12;3.0;
32;23/04/16 03:22:42;3.1;
33;23/04/16 03:32:22;3.2;
34;23/04/16 03:38:27;3.3;
35;23/04/16 03:44:11;3.4;
36;23/04/16 03:50:29;3.5;
37;23/04/16 03:57:23;3.6;
38;23/04/16 04:00:55;3.7;
39;23/04/16 04:08:24;3.8;
40;23/04/16 04:16:45;3.9;
41;23/04/16 04:21:36;4.0;
42;23/04/16 04:26:58;4.1;
43;23/04/16 04:32:59;4.2;
44;23/04/16 04:40:18;4.3;
45;23/04/16 04:47:16;4.4;
46;23/04/16 04:53:30;4.5;
47;23/04/16 05:15:40;4.6;
48;23/04/16 05:43:38;4.7;
49;23/04/16 05:50:51;4.8;
50;23/04/16 06:22:21;4.9;
51;23/04/16 06:32:49;5.0;
52;23/04/16 14:08:55;5.1;
53;23/04/16 14:30:07;5.2;
54;24/04/16 14:12:48;5.3;
55;24/04/16 14:13:56;5.4;
56;24/04/16 14:14:17;5.5;
57;24/04/16 14:14:45;5.6;
58;24/04/16 14:15:16;5.7;
59;24/04/16 14:16:10;5.8;
60;24/04/16 14:19:53;5.9;
61;24/04/16 14:25:51;6.0;
62;24/04/16 15:04:24;6.1;
63;25/04/16 17:29:44;6.2;
64;25/04/16 17:36:06;6.3;
65;25/04/16 17:49:07;6.4;
66;25/04/16 18:00:15;6.5;
67;25/04/16 18:11:15;6.6;
68;25/04/16 18:13:33;6.7;
69;25/04/16 18:16:48;6.8;
70;25/04/16 18:22:01;6.9;
71;25/04/16 18:29:43;7.0;
72;25/04/16 18:55:26;7.1;
73;25/04/16 19:00:22;7.2;
74;25/04/16 19:04:13;7.3;
75;25/04/16 23:17:56;7.4;
76;26/04/16 05:43:24;7.5;
77;27/04/16 14:50:06;7.6;
78;27/04/16 14:52:15;7.7;
79;27/04/16 14:53:23;7.8;
80;27/04/16 14:54:04;7.9;
81;27/04/16 14:54:57;8.0;
82;27/04/16 14:55:32;8.1;
83;27/04/16 14:56:02;8.2;
84;27/04/16 14:56:29;8.3;
85;27/04/16 14:57:05;8.4;
86;27/04/16 14:57:56;8.5;
87;27/04/16 14:59:01;8.6;
88;27/04/16 15:00:35;8.7;
89;27/04/16 15:03:43;8.8;
90;27/04/16 15:06:08;8.9;
91;27/04/16 15:09:52;9.0;
92;27/04/16 15:13:56;9.1;
93;27/04/16 15:14:42;9.2;
94;27/04/16 15:15:14;9.3;
95;27/04/16 15:15:55;9.4;
96;27/04/16 15:16:53;9.5;
97;27/04/16 15:18:05;9.6;
98;27/04/16 15:19:00;9.7;
99;27/04/16 15:20:03;9.8;
100;27/04/16 15:20:57;9.9;
101;27/04/16 15:22:05;10.0;
102;27/04/16 15:23:23;10.1;
103;27/04/16 15:24:26;10.2;
104;27/04/16 15:25:06;10.3;
105;27/04/16 15:25:52;10.4;
106;27/04/16 15:26:14;10.5;
107;27/04/16 15:26:37;10.6;
108;27/04/16 15:26:56;10.7;
109;27/04/16 15:27:17;10.8;
110;27/04/16 15:27:36;10.9;
111;27/04/16 15:28:07;11.0;
112;27/04/16 15:28:34;11.1;
113;27/04/16 15:29:06;11.2;
114;27/04/16 15:29:44;11.3;
115;27/04/16 15:30:19;11.4;
116;27/04/16 15:30:41;11.5;
117;27/04/16 15:31:08;11.6;
118;27/04/16 15:31:38;11.7;
119;27/04/16 15:32:19;11.8;
120;27/04/16 15:33:03;11.9;
121;27/04/16 15:33:49;12.0;
122;27/04/16 15:34:35;12.1;
123;27/04/16 15:35:28;12.2;
124;27/04/16 15:35:59;12.3;
125;27/04/16 15:36:35;12.4;
126;27/04/16 15:37:23;12.5;
127;27/04/16 15:38:44;12.6;
128;27/04/16 15:40:32;12.7;
129;27/04/16 15:43:38;12.8;
130;27/04/16 15:45:05;12.9;
131;27/04/16 15:46:09;13.0;
132;27/04/16 15:46:42;13.1;
133;27/04/16 15:47:30;13.2;
134;27/04/16 15:48:40;13.3;
135;27/04/16 15:50:44;13.4;
136;27/04/16 15:56:12;13.5;
137;27/04/16 16:01:51;13.6;
138;27/04/16 16:04:45;13.7;
139;27/04/16 16:08:31;13.8;
140;27/04/16 16:13:27;13.9;
141;27/04/16 16:16:35;14.0;
142;27/04/16 16:21:01;14.1;
143;27/04/16 20:24:34;14.2;
144;27/04/16 22:00:23;14.3;
145;27/04/16 22:07:04;14.4;
146;27/04/16 22:10:57;14.5;
147;27/04/16 22:14:16;14.6;
148;27/04/16 22:16:04;14.7;
149;27/04/16 22:17:52;14.8;
150;27/04/16 22:19:53;14.9;
151;27/04/16 22:22:46;15.0;
152;27/04/16 22:25:49;15.1;
153;27/04/16 22:29:07;15.2;
154;27/04/16 22:30:51;15.3;
155;27/04/16 22:33:09;15.4;
156;27/04/16 22:34:33;15.5;
157;27/04/16 22:36:00;15.6;
158;27/04/16 22:37:41;15.7;
159;27/04/16 22:39:10;15.8;
160;27/04/16 22:40:35;15.9;
161;27/04/16 22:42:48;16.0;
162;27/04/16 22:45:44;16.1;
163;27/04/16 22:47:51;16.2;
164;27/04/16 22:49:10;16.3;
165;27/04/16 22:51:01;16.4;
166;27/04/16 22:52:58;16.5;
167;27/04/16 22:57:11;16.6;
168;27/04/16 22:59:35;16.7;
169;27/04/16 23:04:19;16.8;
170;27/04/16 23:09:03;16.9;
171;27/04/16 23:17:19;17.0;
172;27/04/16 23:30:33;17.1;
173;27/04/16 23:39:44;17.2;
174;27/04/16 23:45:34;17.3;
175;27/04/16 23:56:14;17.4;
176;27/04/16 23:58:58;17.5;
177;28/04/16 00:04:46;17.6;
178;28/04/16 00:22:20;17.7;
179;28/04/16 00:28:17;17.8;
180;28/04/16 00:34:29;17.9;
181;28/04/16 00:40:17;18.0;
182;28/04/16 00:53:31;18.1;
183;28/04/16 01:17:26;18.2;
184;28/04/16 01:24:00;18.3;
185;28/04/16 01:27:07;18.4;
186;28/04/16 01:30:12;18.5;
187;28/04/16 01:33:12;18.6;
188;28/04/16 01:36:33;18.7;
189;28/04/16 01:40:15;18.8;
190;28/04/16 01:45:44;18.9;
191;28/04/16 02:08:17;19.0;
192;28/04/16 02:28:08;19.1;
193;28/04/16 05:07:19;19.2;
194;28/04/16 06:55:05;19.3;
195;28/04/16 11:41:45;19.4;
196;28/04/16 11:42:54;19.5;
197;28/04/16 11:47:00;19.6;
198;28/04/16 11:49:39;19.7;
199;28/04/16 11:51:26;19.8;
200;28/04/16 12:05:03;19.9;
201;28/04/16 12:27:37;20.0;
202;28/04/16 12:39:16;20.1;
203;28/04/16 13:11:10;20.2;
204;28/04/16 13:44:44;20.3;
205;28/04/16 13:55:12;20.4;
206;28/04/16 14:16:50;20.5;
207;28/04/16 15:34:06;20.6;
208;28/04/16 15:38:46;20.7;
209;29/04/16 01:53:15;20.8;
210;29/04/16 02:26:42;20.9;
211;29/04/16 05:18:50;21.0;
212;29/04/16 05:51:13;21.1;
213;29/04/16 08:13:54;21.2;
214;29/04/16 11:52:32;21.3;
215;29/04/16 12:22:19;21.4;
216;29/04/16 12:24:40;21.5;
217;29/04/16 12:26:11;21.6;
218;29/04/16 12:27:21;21.7;
219;29/04/16 12:28:47;21.8;
220;29/04/16 12:30:55;21.9;
221;29/04/16 12:34:01;22.0;
222;29/04/16 12:34:54;22.1;
223;29/04/16 12:36:34;22.2;
224;29/04/16 12:47:15;22.3;
225;29/04/16 13:10:02;22.4;
226;29/04/16 13:10:58;22.5;
227;29/04/16 13:12:12;22.6;
228;29/04/16 13:12:47;22.7;
229;29/04/16 13:13:18;22.8;
230;29/04/16 13:13:58;22.9;
231;29/04/16 13:14:54;23.0;
232;29/04/16 13:15:24;23.1;
233;29/04/16 13:15:48;23.2;
234;29/04/16 13:16:07;23.3;
235;29/04/16 13:16:26;23.4;
236;29/04/16 13:16:42;23.5;
237;29/04/16 13:17:00;23.6;
238;29/04/16 13:17:14;23.7;
239;29/04/16 13:17:38;23.8;
