"Título de trazado: JTU-01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10725305, SEN S/N: 10725305)";"Final de archivo (LGR S/N: 10725305)"
164;30/05/16 11:57:48;16.3;
165;30/05/16 11:59:18;16.4;
166;30/05/16 12:00:07;16.5;
167;30/05/16 12:00:45;16.6;
168;30/05/16 12:01:29;16.7;
169;30/05/16 12:01:58;16.8;
170;30/05/16 12:02:28;16.9;
171;30/05/16 12:02:59;17.0;
172;30/05/16 12:03:35;17.1;
173;30/05/16 12:04:11;17.2;
174;30/05/16 12:04:57;17.3;
175;30/05/16 12:05:44;17.4;
176;30/05/16 12:06:39;17.5;
177;30/05/16 12:07:32;17.6;
178;30/05/16 12:08:46;17.7;
179;30/05/16 12:11:31;17.8;
180;30/05/16 12:14:26;17.9;
181;30/05/16 12:15:37;18.0;
182;30/05/16 12:16:56;18.1;
183;30/05/16 12:18:07;18.2;
184;30/05/16 12:19:26;18.3;
185;30/05/16 12:20:19;18.4;
186;30/05/16 12:21:06;18.5;
187;30/05/16 12:21:49;18.6;
188;30/05/16 12:22:27;18.7;
189;30/05/16 12:22:59;18.8;
190;30/05/16 12:23:33;18.9;
191;30/05/16 12:24:01;19.0;
192;30/05/16 12:24:27;19.1;
193;30/05/16 12:24:51;19.2;
194;30/05/16 12:25:20;19.3;
195;30/05/16 12:25:46;19.4;
196;30/05/16 12:26:13;19.5;
197;30/05/16 12:26:46;19.6;
198;30/05/16 12:27:24;19.7;
199;30/05/16 12:27:56;19.8;
200;30/05/16 12:28:16;19.9;
201;30/05/16 12:28:35;20.0;
202;30/05/16 12:28:59;20.1;
203;30/05/16 12:29:22;20.2;
204;30/05/16 12:29:47;20.3;
205;30/05/16 12:30:09;20.4;
206;30/05/16 12:30:36;20.5;
207;30/05/16 12:31:04;20.6;
208;30/05/16 12:31:34;20.7;
209;30/05/16 12:31:59;20.8;
210;30/05/16 12:32:32;20.9;
211;30/05/16 12:33:21;21.0;
212;30/05/16 12:34:23;21.1;
213;30/05/16 12:35:00;21.2;
214;30/05/16 12:35:43;21.3;
215;30/05/16 12:36:24;21.4;
216;30/05/16 12:37:00;21.5;
217;30/05/16 12:37:27;21.6;
218;30/05/16 12:37:55;21.7;
219;30/05/16 12:38:21;21.8;
220;30/05/16 12:38:53;21.9;
221;30/05/16 12:39:24;22.0;
222;30/05/16 12:40:01;22.1;
223;30/05/16 12:40:33;22.2;
224;30/05/16 12:41:04;22.3;
225;30/05/16 12:41:32;22.4;
226;30/05/16 12:42:05;22.5;
227;30/05/16 12:42:34;22.6;
228;30/05/16 12:43:09;22.7;
229;30/05/16 12:43:40;22.8;
230;30/05/16 12:44:14;22.9;
231;30/05/16 12:44:45;23.0;
232;30/05/16 12:45:22;23.1;
233;30/05/16 12:45:55;23.2;
234;30/05/16 12:46:33;23.3;
235;30/05/16 12:47:09;23.4;
236;30/05/16 12:47:51;23.5;
237;30/05/16 12:48:30;23.6;
238;30/05/16 12:49:16;23.7;
239;30/05/16 12:50:02;23.8;
240;30/05/16 12:50:53;23.9;
241;30/05/16 12:51:42;24.0;
242;30/05/16 12:52:38;24.1;
243;30/05/16 12:53:27;24.2;
244;30/05/16 12:54:27;24.3;
245;30/05/16 12:55:07;24.4;
246;30/05/16 12:55:48;24.5;
247;30/05/16 12:56:35;24.6;
248;30/05/16 12:57:36;24.7;
249;30/05/16 12:58:28;24.8;
250;30/05/16 12:59:29;24.9;
251;30/05/16 13:00:25;25.0;
252;30/05/16 13:01:46;25.1;
253;30/05/16 13:02:40;25.2;
254;30/05/16 13:03:52;25.3;
255;30/05/16 13:05:03;25.4;
256;30/05/16 13:06:20;25.5;
257;30/05/16 13:07:44;25.6;
258;30/05/16 13:09:34;25.7;
259;30/05/16 13:10:57;25.8;
260;30/05/16 13:12:34;25.9;
261;30/05/16 13:14:12;26.0;
262;30/05/16 13:15:55;26.1;
263;30/05/16 13:20:10;26.2;
264;30/05/16 21:30:33;26.3;
265;02/06/16 07:13:13;26.4;
266;02/06/16 07:23:48;26.5;
267;02/06/16 07:30:28;26.6;
268;02/06/16 07:33:26;26.7;
269;02/06/16 07:35:45;26.8;
270;02/06/16 07:38:09;26.9;
271;02/06/16 07:40:01;27.0;
272;02/06/16 07:41:55;27.1;
273;02/06/16 07:43:59;27.2;
274;02/06/16 07:46:24;27.3;
275;02/06/16 07:49:01;27.4;
276;02/06/16 07:51:58;27.5;
277;02/06/16 07:53:54;27.6;
278;02/06/16 07:56:12;27.7;
279;02/06/16 07:59:02;27.8;
280;02/06/16 08:02:04;27.9;
281;02/06/16 08:04:59;28.0;
282;02/06/16 08:10:06;28.1;
283;02/06/16 08:23:15;28.2;
284;02/06/16 09:23:16;28.3;
285;02/06/16 11:40:45;28.4;
286;02/06/16 11:41:37;28.5;
287;02/06/16 11:42:01;28.6;
288;02/06/16 11:42:45;28.7;
289;02/06/16 11:43:34;28.8;
290;02/06/16 11:44:48;28.9;
291;02/06/16 11:47:01;29.0;
292;02/06/16 11:52:32;29.1;
293;02/06/16 11:57:39;29.2;
294;02/06/16 12:01:55;29.3;
295;02/06/16 12:21:06;29.4;
296;02/06/16 12:29:38;29.5;
297;02/06/16 12:34:10;29.6;
298;02/06/16 12:40:26;29.7;
299;02/06/16 13:02:16;29.8;
300;02/06/16 13:55:19;29.9;
301;02/06/16 13:58:46;30.0;
302;02/06/16 14:35:42;30.1;
303;02/06/16 14:44:07;30.2;
304;02/06/16 14:55:29;30.3;
305;02/06/16 19:16:33;30.4;
306;02/06/16 19:19:47;30.5;
307;02/06/16 19:22:38;30.6;
308;02/06/16 19:26:21;30.7;
309;03/06/16 03:14:07;30.8;
310;03/06/16 04:22:27;30.9;
311;03/06/16 04:36:32;31.0;
312;03/06/16 04:47:02;31.1;
313;03/06/16 04:53:23;31.2;
314;03/06/16 04:56:36;31.3;
315;03/06/16 05:01:14;31.4;
316;03/06/16 05:08:38;31.5;
317;03/06/16 05:27:36;31.6;
318;03/06/16 06:08:25;31.7;
319;03/06/16 06:33:21;31.8;
320;03/06/16 06:55:38;31.9;
321;03/06/16 07:09:13;32.0;
322;03/06/16 07:17:17;32.1;
323;03/06/16 08:03:49;32.2;
324;03/06/16 08:26:22;32.3;
325;03/06/16 08:48:07;32.4;
326;03/06/16 09:20:04;32.5;
327;03/06/16 09:33:45;32.6;
328;03/06/16 09:43:36;32.7;
329;03/06/16 10:30:31;32.8;
330;03/06/16 10:43:41;32.9;
331;03/06/16 11:04:11;33.0;
332;03/06/16 11:45:22;33.1;
333;03/06/16 11:48:26;33.2;
334;03/06/16 11:55:17;33.3;
335;03/06/16 12:00:53;33.4;
336;03/06/16 12:03:54;33.5;
337;03/06/16 12:12:18;33.6;
338;03/06/16 14:50:28;33.7;
339;03/06/16 14:51:20;33.8;
340;03/06/16 14:52:49;33.9;
341;03/06/16 14:54:36;34.0;
342;03/06/16 14:57:52;34.1;
343;03/06/16 15:00:16;34.2;
344;03/06/16 15:01:08;34.3;
345;03/06/16 15:01:44;34.4;
346;03/06/16 15:02:44;34.5;
347;03/06/16 15:03:36;34.6;
348;03/06/16 15:04:34;34.7;
349;03/06/16 15:05:30;34.8;
350;03/06/16 15:06:38;34.9;
351;03/06/16 15:07:46;35.0;
352;03/06/16 15:08:49;35.1;
353;03/06/16 15:09:56;35.2;
354;03/06/16 15:10:45;35.3;
355;03/06/16 15:11:14;35.4;
356;03/06/16 15:11:44;35.5;
357;03/06/16 15:12:17;35.6;
358;03/06/16 15:13:17;35.7;
359;03/06/16 15:14:56;35.8;
360;03/06/16 15:15:57;35.9;
361;03/06/16 15:19:01;36.0;
362;03/06/16 15:24:01;36.1;
363;03/06/16 15:30:31;36.2;
364;03/06/16 15:32:35;36.3;
365;03/06/16 15:33:47;36.4;
366;03/06/16 15:35:02;36.5;
367;03/06/16 15:36:11;36.6;
368;03/06/16 15:38:31;36.7;
369;03/06/16 15:40:14;36.8;
370;03/06/16 15:41:13;36.9;
371;03/06/16 15:42:02;37.0;
372;03/06/16 15:42:48;37.1;
373;03/06/16 15:43:29;37.2;
374;03/06/16 15:44:22;37.3;
375;03/06/16 15:45:34;37.4;
376;03/06/16 15:46:28;37.5;
377;03/06/16 15:47:45;37.6;
378;03/06/16 15:48:32;37.7;
379;03/06/16 15:48:45;37.8;
380;03/06/16 15:49:17;37.9;
381;03/06/16 15:49:54;38.0;
382;03/06/16 15:51:03;38.1;
383;03/06/16 15:52:28;38.2;
384;03/06/16 15:56:10;38.3;
385;03/06/16 16:02:08;38.4;
386;03/06/16 16:05:38;38.5;
387;03/06/16 16:08:15;38.6;
388;03/06/16 16:10:20;38.7;
389;03/06/16 16:11:30;38.8;
390;03/06/16 16:13:39;38.9;
391;03/06/16 16:16:07;39.0;
392;03/06/16 16:19:01;39.1;
393;03/06/16 16:21:04;39.2;
394;03/06/16 16:24:24;39.3;
395;03/06/16 16:41:15;39.4;
396;03/06/16 17:15:02;39.5;
397;03/06/16 17:16:48;39.6;
398;03/06/16 17:19:33;39.7;
399;03/06/16 17:22:17;39.8;
400;03/06/16 17:24:50;39.9;
401;03/06/16 17:28:01;40.0;
402;03/06/16 17:30:41;40.1;
403;03/06/16 17:33:47;40.2;
404;03/06/16 17:36:44;40.3;
405;03/06/16 17:38:19;40.4;
406;03/06/16 17:40:25;40.5;
407;03/06/16 17:42:23;40.6;
408;03/06/16 17:44:22;40.7;
409;03/06/16 17:45:55;40.8;
410;03/06/16 17:48:20;40.9;
411;03/06/16 17:50:45;41.0;
412;03/06/16 17:54:16;41.1;
413;03/06/16 17:58:20;41.2;
414;03/06/16 18:08:28;41.3;
415;03/06/16 18:16:38;41.4;
416;03/06/16 18:36:13;41.5;
417;03/06/16 19:11:12;41.6;
418;03/06/16 19:17:37;41.7;
419;03/06/16 19:25:56;41.8;
420;03/06/16 19:41:34;41.9;
421;03/06/16 19:44:56;42.0;
422;03/06/16 20:13:07;42.1;
423;04/06/16 05:36:45;42.2;
424;04/06/16 05:55:06;42.3;
425;04/06/16 06:14:30;42.4;
426;04/06/16 06:35:54;42.5;
427;04/06/16 06:51:59;42.6;
428;04/06/16 07:42:11;42.7;
429;04/06/16 07:48:34;42.8;
430;04/06/16 07:55:40;42.9;
431;04/06/16 08:05:23;43.0;
432;04/06/16 08:38:20;43.1;
433;05/06/16 07:04:42;43.2;
434;05/06/16 14:12:14;43.3;
435;05/06/16 14:15:43;43.4;
436;05/06/16 14:17:58;43.5;
437;06/06/16 00:18:14;43.6;
438;06/06/16 00:47:28;43.7;
439;06/06/16 02:37:10;43.8;
440;06/06/16 02:41:31;43.9;
441;06/06/16 02:43:45;44.0;
442;06/06/16 02:46:10;44.1;
443;06/06/16 02:48:35;44.2;
444;06/06/16 02:51:24;44.3;
445;06/06/16 02:53:30;44.4;
446;06/06/16 02:54:57;44.5;
447;06/06/16 02:56:16;44.6;
448;06/06/16 02:57:46;44.7;
449;06/06/16 02:59:12;44.8;
450;06/06/16 03:00:34;44.9;
451;06/06/16 03:01:55;45.0;
452;06/06/16 03:03:25;45.1;
453;06/06/16 03:04:32;45.2;
454;06/06/16 03:05:41;45.3;
455;06/06/16 03:06:51;45.4;
456;06/06/16 03:08:26;45.5;
457;06/06/16 03:10:15;45.6;
458;06/06/16 03:11:57;45.7;
459;06/06/16 03:12:58;45.8;
460;06/06/16 03:14:17;45.9;
461;06/06/16 03:15:32;46.0;
462;06/06/16 03:16:49;46.1;
463;06/06/16 03:17:56;46.2;
464;06/06/16 03:19:06;46.3;
465;06/06/16 03:20:04;46.4;
466;06/06/16 03:21:06;46.5;
467;06/06/16 03:22:08;46.6;
468;06/06/16 03:23:24;46.7;
469;06/06/16 03:24:43;46.8;
470;06/06/16 03:26:27;46.9;
471;06/06/16 03:27:55;47.0;
472;06/06/16 03:29:48;47.1;
473;06/06/16 03:31:52;47.2;
474;06/06/16 03:34:39;47.3;
475;06/06/16 03:40:57;47.4;
476;06/06/16 03:46:36;47.5;
477;06/06/16 03:50:03;47.6;
478;06/06/16 03:53:10;47.7;
479;06/06/16 03:54:49;47.8;
480;06/06/16 03:56:32;47.9;
481;06/06/16 03:58:26;48.0;
482;06/06/16 04:00:51;48.1;
483;06/06/16 04:04:56;48.2;
484;06/06/16 04:09:41;48.3;
485;06/06/16 04:14:11;48.4;
486;06/06/16 04:20:04;48.5;
487;06/06/16 04:25:58;48.6;
488;06/06/16 04:33:04;48.7;
489;06/06/16 04:41:54;48.8;
490;06/06/16 04:56:46;48.9;
491;06/06/16 05:42:15;49.0;
492;06/06/16 06:02:13;49.1;
493;06/06/16 06:24:07;49.2;
494;06/06/16 06:47:10;49.3;
495;06/06/16 08:22:08;49.4;
496;06/06/16 11:38:43;49.5;
497;06/06/16 11:59:16;49.6;
498;06/06/16 12:05:02;49.7;
499;06/06/16 12:09:25;49.8;
500;06/06/16 12:46:22;49.9;
501;06/06/16 12:55:22;50.0;
502;06/06/16 13:05:21;50.1;
503;06/06/16 13:13:25;50.2;
504;07/06/16 11:40:10;50.2;Registrado
