"Título de trazado: JTU_01_PT_63"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10390582, SEN S/N: 10390582)";"Final de archivo (LGR S/N: 10390582)"
1;12/11/14 13:16:31;0,0;
2;12/11/14 13:19:12;0,1;
3;12/11/14 16:14:08;0,2;
4;12/11/14 16:15:04;0,3;
5;12/11/14 16:15:59;0,4;
6;12/11/14 16:16:38;0,5;
7;12/11/14 16:17:48;0,6;
8;12/11/14 16:18:34;0,7;
9;12/11/14 16:19:26;0,8;
10;12/11/14 16:20:19;0,9;
11;12/11/14 16:22:03;1,0;
12;12/11/14 16:23:28;1,1;
13;12/11/14 16:24:56;1,2;
14;12/11/14 16:25:58;1,3;
15;12/11/14 16:27:16;1,4;
16;12/11/14 16:28:16;1,5;
17;12/11/14 16:29:22;1,6;
18;12/11/14 16:30:22;1,7;
19;12/11/14 16:31:44;1,8;
20;12/11/14 16:32:55;1,9;
21;12/11/14 16:34:17;2,0;
22;12/11/14 16:35:16;2,1;
23;12/11/14 16:36:11;2,2;
24;12/11/14 16:36:51;2,3;
25;12/11/14 16:37:43;2,4;
26;12/11/14 16:38:17;2,5;
27;12/11/14 16:39:07;2,6;
28;12/11/14 16:39:43;2,7;
29;12/11/14 16:40:20;2,8;
30;12/11/14 16:40:46;2,9;
31;12/11/14 16:41:24;3,0;
32;12/11/14 16:41:54;3,1;
33;12/11/14 16:42:32;3,2;
34;12/11/14 16:43:13;3,3;
35;12/11/14 16:44:13;3,4;
36;12/11/14 16:44:59;3,5;
37;12/11/14 16:46:12;3,6;
38;12/11/14 16:47:12;3,7;
39;12/11/14 16:48:52;3,8;
40;12/11/14 16:50:23;3,9;
41;12/11/14 16:52:26;4,0;
42;12/11/14 16:54:26;4,1;
43;12/11/14 16:58:22;4,2;
44;12/11/14 17:02:17;4,3;
45;12/11/14 17:08:07;4,4;
46;12/11/14 17:13:04;4,5;
47;12/11/14 18:44:59;4,6;
48;12/11/14 19:35:25;4,7;
49;12/11/14 19:49:59;4,8;
50;13/11/14 16:44:48;4,9;
51;16/11/14 02:03:00;5,0;
52;16/11/14 02:53:57;5,1;
53;16/11/14 07:40:25;5,2;
54;16/11/14 08:35:07;5,3;
55;16/11/14 08:52:17;5,4;
56;16/11/14 13:38:07;5,5;
57;17/11/14 05:16:06;5,6;
58;17/11/14 05:24:50;5,7;
59;17/11/14 05:53:28;5,8;
60;18/11/14 14:55:16;5,9;
61;18/11/14 14:56:51;6,0;
62;18/11/14 14:58:14;6,1;
63;18/11/14 15:02:59;6,2;
64;18/11/14 16:47:01;6,3;
65;18/11/14 17:00:27;6,4;
66;18/11/14 17:02:38;6,5;
67;18/11/14 17:09:19;6,6;
68;18/11/14 18:28:41;6,7;
69;18/11/14 19:11:50;6,8;
70;18/11/14 19:38:48;6,9;
71;18/11/14 19:44:42;7,0;
72;18/11/14 19:47:54;7,1;
73;18/11/14 19:52:06;7,2;
74;18/11/14 19:54:16;7,3;
75;18/11/14 19:56:34;7,4;
76;18/11/14 19:57:56;7,5;
77;18/11/14 19:59:28;7,6;
78;18/11/14 20:01:17;7,7;
79;18/11/14 20:09:26;7,8;
80;18/11/14 20:17:47;7,9;
81;18/11/14 20:18:48;8,0;
82;18/11/14 20:22:30;8,1;
83;18/11/14 23:48:38;8,2;
84;19/11/14 01:19:42;8,3;
85;19/11/14 11:17:53;8,4;
86;19/11/14 11:19:11;8,5;
87;19/11/14 11:20:34;8,6;
88;19/11/14 11:27:10;8,7;
89;19/11/14 12:03:33;8,8;
90;19/11/14 12:07:54;8,9;
91;19/11/14 12:17:50;9,0;
92;19/11/14 12:19:48;9,1;
93;19/11/14 12:22:38;9,2;
94;19/11/14 12:26:09;9,3;
95;19/11/14 12:28:10;9,4;
96;19/11/14 12:29:14;9,5;
97;19/11/14 12:32:45;9,6;
98;19/11/14 12:34:15;9,7;
99;19/11/14 12:40:06;9,8;
100;19/11/14 12:47:54;9,9;
101;19/11/14 12:52:53;10,0;
102;19/11/14 15:36:51;10,1;
103;20/11/14 11:09:30;10,1;Registrado
