"TOA5","M5076","CR2xx","No_SN","CR200X.Std.01","RainTempAir_M5076.CR2","8566","Intervalo"
"TIMESTAMP","RECORD","batt_volt_Min","Lluvia_Tot","TempAire_Avg"
"TS","RN","Volts","mm","Deg C"
"","","Min","Tot","Avg"
"2018-01-24 12:35:00",82680,13.55526,0,9.241401
"2018-01-24 12:40:00",82681,13.59219,0,9.515799
"2018-01-24 12:45:00",82682,13.62661,0,9.292279
"2018-01-24 12:50:00",82683,13.61738,0,9.210221
"2018-01-24 12:55:00",82684,13.62073,0,8.972278
"2018-01-24 13:00:00",82685,13.61402,0,8.729284
"2018-01-24 13:05:00",82686,13.60646,0,9.332247
"2018-01-24 13:10:00",82687,13.59807,0,9.275064
"2018-01-24 13:15:00",82688,13.59052,0,9.815784
"2018-01-24 13:20:00",82689,13.58548,0,9.534763
"2018-01-24 13:25:00",82690,13.57457,0,9.901884
"2018-01-24 13:30:00",82691,13.56953,0,10.38487
"2018-01-24 13:35:00",82692,13.55442,0,10.18424
"2018-01-24 13:40:00",82693,13.56197,0,10.57122
"2018-01-24 13:45:00",82694,13.54519,0,10.86271
"2018-01-24 13:50:00",82695,13.53931,0,10.28709
"2018-01-24 13:55:00",82696,13.53427,0,10.94943
"2018-01-24 14:00:00",82697,13.5284,0,10.44569
"2018-01-24 14:05:00",82698,13.53008,0,10.42017
"2018-01-24 14:10:00",82699,13.53259,0,10.24109
"2018-01-24 14:15:00",82700,13.54351,0,10.03416
"2018-01-24 14:20:00",82701,13.55358,0,10.43077
"2018-01-24 14:25:00",82702,13.55442,0,10.33411
"2018-01-24 14:30:00",82703,13.55946,0,10.65484
"2018-01-24 14:35:00",82704,13.54686,0,10.14377
"2018-01-24 14:40:00",82705,13.54854,0,9.815494
"2018-01-24 14:45:00",82706,13.54686,0,9.899407
"2018-01-24 14:50:00",82707,13.54854,0,9.828063
"2018-01-24 14:55:00",82708,13.5519,0,9.59163
"2018-01-24 15:00:00",82709,13.56449,0,9.503158
"2018-01-24 15:05:00",82710,13.56617,0,8.978518
"2018-01-24 15:10:00",82711,13.57541,0,9.493167
"2018-01-24 15:15:00",82712,13.57373,0,9.343423
"2018-01-24 15:20:00",82713,13.57457,0,9.707503
"2018-01-24 15:25:00",82714,13.56197,0,9.568741
"2018-01-24 15:30:00",82715,13.55358,0,9.259709
"2018-01-24 15:35:00",82716,13.5561,0,9.902839
"2018-01-24 15:40:00",82717,13.53679,0,9.951778
"2018-01-24 15:45:00",82718,13.51581,0,9.91932
"2018-01-24 15:50:00",82719,13.51497,0,9.890905
"2018-01-24 15:55:00",82720,13.52,0,9.751914
"2018-01-24 16:00:00",82721,13.5242,0,9.718992
"2018-01-24 16:05:00",82722,13.52168,0,10.07402
"2018-01-24 16:10:00",82723,13.52336,0,9.87295
"2018-01-24 16:15:00",82724,13.54267,0,9.85863
"2018-01-24 16:20:00",82725,13.55022,0,9.496285
"2018-01-24 16:25:00",82726,13.55106,0,9.518159
"2018-01-24 16:30:00",82727,13.55526,0,9.626309
"2018-01-24 16:35:00",82728,13.56113,0,10.12409
"2018-01-24 16:40:00",82729,13.54435,0,10.1185
"2018-01-24 16:45:00",82730,13.54267,0,10.34777
"2018-01-24 16:50:00",82731,13.54099,0,9.844135
"2018-01-24 16:55:00",82732,13.54938,0,9.833673
"2018-01-24 17:00:00",82733,13.55526,0,8.937892
"2018-01-24 17:05:00",82734,13.57457,0,8.598293
"2018-01-24 17:10:00",82735,13.60478,0,8.455438
"2018-01-24 17:15:00",82736,13.62409,0,8.38284
"2018-01-24 17:20:00",82737,13.62829,0,7.920982
"2018-01-24 17:25:00",82738,13.65683,0,7.666667
"2018-01-24 17:30:00",82739,13.67446,0,7.602858
"2018-01-24 17:35:00",82740,13.66187,0,8.102431
"2018-01-24 17:40:00",82741,13.67782,0,7.800946
"2018-01-24 17:45:00",82742,13.65851,0,7.623589
"2018-01-24 17:50:00",82743,13.66019,0,7.346251
"2018-01-24 17:55:00",82744,13.67026,0,7.282473
"2018-01-24 18:00:00",82745,13.46796,0,7.258223
"2018-01-24 18:05:00",82746,13.47299,0,7.015012
"2018-01-24 18:10:00",82747,13.4008,0,6.922326
"2018-01-24 18:15:00",82748,13.22872,0,6.746991
"2018-01-24 18:20:00",82749,13.30427,0,6.610433
"2018-01-24 18:25:00",82750,13.29335,0,6.583583
"2018-01-24 18:30:00",82751,13.28832,0,6.57125
"2018-01-24 18:35:00",82752,13.27573,0,6.392959
"2018-01-24 18:40:00",82753,13.29419,0,6.215704
"2018-01-24 18:45:00",82754,13.2774,0,6.123095
"2018-01-24 18:50:00",82755,13.29084,0,6.160677
"2018-01-24 18:55:00",82756,13.23291,0,6.150529
"2018-01-24 19:00:00",82757,13.19598,0,6.116776
"2018-01-24 19:05:00",82758,13.21864,0,6.087279
"2018-01-24 19:10:00",82759,13.2304,0,6.004839
"2018-01-24 19:15:00",82760,13.22704,0,5.883775
"2018-01-24 19:20:00",82761,13.24886,0,5.75533
"2018-01-24 19:25:00",82762,13.23627,0,5.760458
"2018-01-24 19:30:00",82763,13.25726,0,5.744822
"2018-01-24 19:35:00",82764,13.26062,0,5.711911
"2018-01-24 19:40:00",82765,13.24802,0,5.782113
"2018-01-24 19:45:00",82766,13.24299,0.1,5.79506
"2018-01-24 19:50:00",82767,13.20605,0,5.682112
"2018-01-24 19:55:00",82768,13.22032,0,5.585998
"2018-01-24 20:00:00",82769,13.18926,0,5.540916
"2018-01-24 20:05:00",82770,13.23711,0.1,5.520927
"2018-01-24 20:10:00",82771,13.23711,0,5.530694
"2018-01-24 20:15:00",82772,13.222,0,5.338495
"2018-01-24 20:20:00",82773,13.18003,0,5.151703
"2018-01-24 20:25:00",82774,13.14813,0,5.067918
"2018-01-24 20:30:00",82775,13.15904,0,5.035012
"2018-01-24 20:35:00",82776,13.21445,0,4.864135
"2018-01-24 20:40:00",82777,13.21864,0,4.878585
"2018-01-24 20:45:00",82778,13.22704,0,4.901072
"2018-01-24 20:50:00",82779,13.23291,0,4.947893
"2018-01-24 20:55:00",82780,13.2178,0,5.017793
