"Título de trazado: JTU_01_PT_11"
"N.º";"Fecha Tiempo, GMT-05:00";"PRECIPITACION, mm (LGR S/N: 2412761, SEN S/N: 2412761)";"Final de archivo (LGR S/N: 2412761)"
1;07/04/17 01:08:19 PM;0.0;
2;07/05/17 02:01:48 PM;0.1;
3;07/06/17 02:12:39 AM;0.2;
4;07/06/17 02:56:51 AM;0.3;
5;07/06/17 03:05:43 AM;0.4;
6;07/06/17 08:29:29 PM;0.5;
7;07/06/17 08:52:24 PM;0.6;
8;07/06/17 09:17:35 PM;0.7;
9;07/06/17 09:29:13 PM;0.8;
10;07/06/17 09:42:31 PM;0.9;
11;07/06/17 10:01:34 PM;1.0;
12;07/06/17 10:58:48 PM;1.1;
13;07/07/17 12:10:47 AM;1.2;
14;07/07/17 12:33:57 AM;1.3;
15;07/07/17 02:02:04 AM;1.4;
16;07/07/17 03:06:02 AM;1.5;
17;07/07/17 03:10:40 AM;1.6;
18;07/07/17 03:13:47 AM;1.7;
19;07/07/17 03:16:59 AM;1.8;
20;07/07/17 03:21:56 AM;1.9;
21;07/07/17 03:26:46 AM;2.0;
22;07/07/17 03:30:48 AM;2.1;
23;07/07/17 03:37:03 AM;2.2;
24;07/07/17 03:44:56 AM;2.3;
25;07/07/17 03:48:44 AM;2.4;
26;07/07/17 03:52:43 AM;2.5;
27;07/07/17 03:57:29 AM;2.6;
28;07/07/17 04:03:05 AM;2.7;
29;07/07/17 04:06:41 AM;2.8;
30;07/07/17 04:10:11 AM;2.9;
31;07/07/17 04:12:54 AM;3.0;
32;07/07/17 04:15:01 AM;3.1;
33;07/07/17 04:17:51 AM;3.2;
34;07/07/17 04:21:11 AM;3.3;
35;07/07/17 04:24:31 AM;3.4;
36;07/07/17 04:27:13 AM;3.5;
37;07/07/17 04:29:50 AM;3.6;
38;07/07/17 04:31:57 AM;3.7;
39;07/07/17 04:33:45 AM;3.8;
40;07/07/17 04:35:24 AM;3.9;
41;07/07/17 04:36:50 AM;4.0;
42;07/07/17 04:38:42 AM;4.1;
43;07/07/17 04:40:15 AM;4.2;
44;07/07/17 04:41:31 AM;4.3;
45;07/07/17 04:42:59 AM;4.4;
46;07/07/17 04:44:39 AM;4.5;
47;07/07/17 04:47:07 AM;4.6;
48;07/07/17 04:50:10 AM;4.7;
49;07/07/17 04:54:23 AM;4.8;
50;07/07/17 04:58:14 AM;4.9;
51;07/07/17 05:01:29 AM;5.0;
52;07/07/17 05:22:41 AM;5.1;
53;07/07/17 05:29:30 AM;5.2;
54;07/07/17 05:31:17 AM;5.3;
55;07/07/17 05:33:19 AM;5.4;
56;07/07/17 05:35:26 AM;5.5;
57;07/07/17 05:40:22 AM;5.6;
58;07/07/17 05:45:27 AM;5.7;
59;07/07/17 05:46:35 AM;5.8;
60;07/07/17 05:47:38 AM;5.9;
61;07/07/17 05:50:10 AM;6.0;
62;07/07/17 05:53:05 AM;6.1;
63;07/07/17 05:57:15 AM;6.2;
64;07/07/17 05:59:51 AM;6.3;
65;07/07/17 06:02:17 AM;6.4;
66;07/07/17 06:03:38 AM;6.5;
67;07/07/17 06:05:06 AM;6.6;
68;07/07/17 06:06:58 AM;6.7;
69;07/07/17 06:10:02 AM;6.8;
70;07/07/17 06:17:00 AM;6.9;
71;07/07/17 06:19:37 AM;7.0;
72;07/07/17 06:23:58 AM;7.1;
73;07/07/17 06:29:02 AM;7.2;
74;07/07/17 06:37:05 AM;7.3;
75;07/07/17 06:48:09 AM;7.4;
76;07/07/17 06:53:11 AM;7.5;
77;07/07/17 06:57:07 AM;7.6;
78;07/07/17 07:01:26 AM;7.7;
79;07/07/17 07:09:13 AM;7.8;
80;07/07/17 07:26:24 AM;7.9;
81;07/07/17 08:09:46 AM;8.0;
82;07/07/17 08:31:00 AM;8.1;
83;07/07/17 09:17:29 AM;8.2;
84;07/07/17 12:01:34 PM;8.3;
85;07/07/17 12:34:46 PM;8.4;
86;07/07/17 02:01:47 PM;8.5;
87;07/07/17 02:24:24 PM;8.6;
88;07/07/17 02:42:09 PM;8.7;
89;07/07/17 11:10:12 PM;8.8;
90;07/08/17 07:00:08 PM;8.9;
91;07/08/17 11:35:03 PM;9.0;
92;07/10/17 10:22:07 PM;9.1;
93;07/10/17 10:27:35 PM;9.2;
94;07/10/17 10:34:15 PM;9.3;
95;07/10/17 10:49:07 PM;9.4;
96;07/10/17 10:55:04 PM;9.5;
97;07/11/17 12:10:03 AM;9.6;
98;07/11/17 12:41:55 AM;9.7;
99;07/11/17 01:28:20 AM;9.8;
100;07/11/17 01:35:28 AM;9.9;
101;07/11/17 03:40:36 AM;10.0;
102;07/11/17 05:45:01 AM;10.1;
103;07/11/17 10:04:11 PM;10.2;
104;07/11/17 10:18:50 PM;10.3;
105;07/12/17 12:14:00 AM;10.4;
106;07/14/17 07:28:22 AM;10.5;
107;07/17/17 04:18:42 AM;10.6;
108;07/17/17 04:46:13 AM;10.7;
109;07/17/17 06:07:34 AM;10.8;
110;07/17/17 06:09:19 AM;10.9;
111;07/17/17 06:11:40 AM;11.0;
112;07/17/17 06:23:32 AM;11.1;
113;07/17/17 06:51:28 AM;11.2;
114;07/17/17 07:05:51 AM;11.3;
115;07/17/17 07:15:52 AM;11.4;
116;07/17/17 08:02:26 AM;11.5;
117;07/17/17 09:27:29 AM;11.6;
118;07/17/17 09:34:17 AM;11.7;
119;07/17/17 09:38:06 AM;11.8;
120;07/17/17 09:40:25 AM;11.9;
121;07/17/17 09:43:04 AM;12.0;
122;07/17/17 09:45:07 AM;12.1;
123;07/17/17 09:47:44 AM;12.2;
124;07/17/17 09:49:52 AM;12.3;
125;07/17/17 09:51:50 AM;12.4;
126;07/17/17 09:54:07 AM;12.5;
127;07/17/17 09:56:07 AM;12.6;
128;07/17/17 09:58:59 AM;12.7;
129;07/17/17 10:03:16 AM;12.8;
130;07/17/17 10:06:11 AM;12.9;
131;07/17/17 10:09:15 AM;13.0;
132;07/17/17 10:12:02 AM;13.1;
133;07/17/17 10:14:45 AM;13.2;
134;07/17/17 10:17:35 AM;13.3;
135;07/17/17 10:20:34 AM;13.4;
136;07/17/17 10:22:52 AM;13.5;
137;07/17/17 10:25:28 AM;13.6;
138;07/17/17 10:28:22 AM;13.7;
139;07/17/17 10:30:41 AM;13.8;
140;07/17/17 10:32:40 AM;13.9;
141;07/17/17 10:34:25 AM;14.0;
142;07/17/17 10:35:40 AM;14.1;
143;07/17/17 10:37:08 AM;14.2;
144;07/17/17 10:40:19 AM;14.3;
145;07/17/17 11:08:37 AM;14.4;
146;07/18/17 06:34:14 AM;14.5;
147;07/18/17 07:00:58 AM;14.6;
148;07/18/17 07:07:07 AM;14.7;
149;07/18/17 07:10:50 AM;14.8;
150;07/18/17 07:15:57 AM;14.9;
151;07/18/17 07:25:35 AM;15.0;
152;07/18/17 07:29:03 AM;15.1;
153;07/18/17 07:32:23 AM;15.2;
154;07/18/17 07:54:46 AM;15.3;
155;07/18/17 08:06:32 AM;15.4;
156;07/18/17 08:14:13 AM;15.5;
157;07/18/17 08:18:13 AM;15.6;
158;07/18/17 08:24:07 AM;15.7;
159;07/18/17 08:27:43 AM;15.8;
160;07/18/17 08:30:09 AM;15.9;
161;07/18/17 08:32:34 AM;16.0;
162;07/18/17 08:35:19 AM;16.1;
163;07/18/17 08:39:15 AM;16.2;
164;07/18/17 08:46:11 AM;16.3;
165;07/18/17 08:49:42 AM;16.4;
166;07/18/17 08:55:10 AM;16.5;
167;07/18/17 09:05:31 AM;16.6;
168;07/18/17 09:12:16 AM;16.7;
169;07/18/17 09:17:15 AM;16.8;
170;07/18/17 09:22:09 AM;16.9;
171;07/18/17 09:26:42 AM;17.0;
172;07/18/17 09:30:54 AM;17.1;
173;07/18/17 09:34:35 AM;17.2;
174;07/18/17 09:38:18 AM;17.3;
175;07/18/17 09:44:36 AM;17.4;
176;07/18/17 09:51:04 AM;17.5;
177;07/18/17 09:55:40 AM;17.6;
178;07/18/17 10:01:41 AM;17.7;
179;07/18/17 10:08:02 AM;17.8;
180;07/18/17 10:16:00 AM;17.9;
181;07/18/17 10:20:25 AM;18.0;
182;07/18/17 10:24:38 AM;18.1;
183;07/18/17 10:30:19 AM;18.2;
184;07/18/17 10:37:25 AM;18.3;
185;07/18/17 10:42:46 AM;18.4;
186;07/18/17 10:49:40 AM;18.5;
187;07/18/17 10:54:01 AM;18.6;
188;07/18/17 11:00:52 AM;18.7;
189;07/18/17 11:09:11 AM;18.8;
190;07/18/17 11:12:53 AM;18.9;
191;07/18/17 11:25:21 AM;19.0;
192;07/18/17 11:58:58 AM;19.1;
193;07/18/17 12:03:02 PM;19.2;
194;07/18/17 12:06:55 PM;19.3;
195;07/18/17 12:19:24 PM;19.4;
196;07/18/17 12:38:23 PM;19.5;
197;07/18/17 01:06:53 PM;19.6;
198;07/18/17 01:35:01 PM;19.7;
199;07/18/17 01:41:34 PM;19.8;
200;07/18/17 01:57:17 PM;19.9;
201;07/18/17 02:38:49 PM;20.0;
202;07/18/17 02:46:03 PM;20.1;
203;07/18/17 02:49:21 PM;20.2;
204;07/18/17 02:55:01 PM;20.3;
205;07/18/17 05:38:45 PM;20.4;
206;07/18/17 05:56:46 PM;20.5;
207;07/18/17 06:04:08 PM;20.6;
208;07/18/17 06:12:35 PM;20.7;
209;07/18/17 06:18:35 PM;20.8;
210;07/18/17 06:28:15 PM;20.9;
211;07/18/17 06:36:47 PM;21.0;
212;07/18/17 06:51:47 PM;21.1;
213;07/18/17 06:56:44 PM;21.2;
214;07/18/17 07:02:22 PM;21.3;
215;07/18/17 07:15:32 PM;21.4;
216;07/18/17 07:31:40 PM;21.5;
217;07/18/17 07:40:48 PM;21.6;
218;07/18/17 08:01:02 PM;21.7;
219;07/18/17 08:37:37 PM;21.8;
220;07/18/17 08:53:53 PM;21.9;
221;07/18/17 09:10:26 PM;22.0;
222;07/18/17 09:15:37 PM;22.1;
223;07/18/17 09:27:04 PM;22.2;
224;07/18/17 09:36:46 PM;22.3;
225;07/18/17 09:42:46 PM;22.4;
226;07/18/17 09:47:57 PM;22.5;
227;07/18/17 09:52:16 PM;22.6;
228;07/18/17 09:56:11 PM;22.7;
229;07/18/17 10:02:25 PM;22.8;
230;07/18/17 10:07:15 PM;22.9;
231;07/18/17 10:10:56 PM;23.0;
232;07/18/17 10:15:23 PM;23.1;
233;07/18/17 10:21:10 PM;23.2;
234;07/18/17 10:25:45 PM;23.3;
235;07/18/17 10:33:39 PM;23.4;
236;07/18/17 10:40:07 PM;23.5;
237;07/18/17 10:54:00 PM;23.6;
238;07/18/17 10:59:34 PM;23.7;
239;07/18/17 11:05:14 PM;23.8;
240;07/18/17 11:12:51 PM;23.9;
241;07/18/17 11:28:12 PM;24.0;
242;07/18/17 11:29:56 PM;24.1;
243;07/18/17 11:31:34 PM;24.2;
244;07/18/17 11:33:05 PM;24.3;
245;07/18/17 11:35:03 PM;24.4;
246;07/18/17 11:37:46 PM;24.5;
247;07/18/17 11:40:36 PM;24.6;
248;07/18/17 11:42:25 PM;24.7;
249;07/18/17 11:45:01 PM;24.8;
250;07/18/17 11:48:42 PM;24.9;
251;07/18/17 11:53:11 PM;25.0;
252;07/18/17 11:58:53 PM;25.1;
253;07/19/17 12:04:23 AM;25.2;
254;07/19/17 12:15:54 AM;25.3;
255;07/19/17 12:25:09 AM;25.4;
256;07/19/17 12:27:28 AM;25.5;
257;07/19/17 12:36:21 AM;25.6;
258;07/19/17 12:40:12 AM;25.7;
259;07/19/17 12:50:31 AM;25.8;
260;07/19/17 01:13:16 AM;25.9;
261;07/19/17 01:25:36 AM;26.0;
262;07/19/17 01:32:18 AM;26.1;
263;07/19/17 01:40:23 AM;26.2;
264;07/19/17 01:53:18 AM;26.3;
265;07/19/17 02:00:45 AM;26.4;
266;07/19/17 02:06:59 AM;26.5;
267;07/19/17 02:12:28 AM;26.6;
268;07/19/17 02:20:20 AM;26.7;
269;07/19/17 02:30:26 AM;26.8;
270;07/19/17 02:43:02 AM;26.9;
271;07/19/17 02:57:05 AM;27.0;
272;07/19/17 03:04:10 AM;27.1;
273;07/19/17 03:08:30 AM;27.2;
274;07/19/17 03:13:21 AM;27.3;
275;07/19/17 03:17:43 AM;27.4;
276;07/19/17 03:22:07 AM;27.5;
277;07/19/17 03:27:07 AM;27.6;
278;07/19/17 03:33:28 AM;27.7;
279;07/19/17 03:46:01 AM;27.8;
280;07/19/17 04:02:28 AM;27.9;
281;07/19/17 04:13:08 AM;28.0;
282;07/19/17 04:18:09 AM;28.1;
283;07/19/17 04:23:25 AM;28.2;
284;07/19/17 04:27:04 AM;28.3;
285;07/19/17 04:30:41 AM;28.4;
286;07/19/17 04:38:09 AM;28.5;
287;07/19/17 04:46:59 AM;28.6;
288;07/19/17 04:54:22 AM;28.7;
289;07/19/17 05:01:06 AM;28.8;
290;07/19/17 05:04:48 AM;28.9;
291;07/19/17 05:09:34 AM;29.0;
292;07/19/17 05:15:46 AM;29.1;
293;07/19/17 05:20:07 AM;29.2;
294;07/19/17 05:25:12 AM;29.3;
295;07/19/17 05:32:55 AM;29.4;
296;07/19/17 05:45:02 AM;29.5;
297;07/19/17 05:54:47 AM;29.6;
298;07/19/17 06:11:38 AM;29.7;
299;07/19/17 06:25:49 AM;29.8;
300;07/19/17 06:44:31 AM;29.9;
301;07/19/17 07:00:46 AM;30.0;
302;07/19/17 07:10:08 AM;30.1;
303;07/19/17 08:05:09 AM;30.2;
304;07/19/17 09:09:53 AM;30.3;
305;07/19/17 10:02:31 AM;30.4;
306;07/19/17 10:07:19 AM;30.5;
307;07/19/17 10:11:58 AM;30.6;
308;07/19/17 10:13:33 AM;30.7;
309;07/19/17 10:15:58 AM;30.8;
310;07/19/17 10:18:17 AM;30.9;
311;07/19/17 10:20:02 AM;31.0;
312;07/19/17 10:22:28 AM;31.1;
313;07/19/17 10:27:17 AM;31.2;
314;07/19/17 10:36:12 AM;31.3;
315;07/19/17 10:40:14 AM;31.4;
316;07/19/17 10:44:09 AM;31.5;
317;07/19/17 10:46:18 AM;31.6;
318;07/19/17 10:50:11 AM;31.7;
319;07/19/17 10:52:26 AM;31.8;
320;07/19/17 10:58:03 AM;31.9;
321;07/19/17 11:06:21 AM;32.0;
322;07/19/17 11:08:00 AM;32.1;
323;07/19/17 11:09:27 AM;32.2;
324;07/19/17 11:14:38 AM;32.3;
325;07/19/17 11:19:20 AM;32.4;
326;07/19/17 11:22:47 AM;32.5;
327;07/19/17 11:27:34 AM;32.6;
328;07/19/17 11:34:14 AM;32.7;
329;07/19/17 11:37:34 AM;32.8;
330;07/19/17 11:42:52 AM;32.9;
331;07/19/17 11:49:22 AM;33.0;
332;07/19/17 11:58:52 AM;33.1;
333;07/19/17 12:07:25 PM;33.2;
334;07/19/17 12:16:52 PM;33.3;
335;07/19/17 12:19:53 PM;33.4;
336;07/19/17 12:24:26 PM;33.5;
337;07/19/17 12:32:24 PM;33.6;
338;07/19/17 12:42:11 PM;33.7;
339;07/19/17 12:53:29 PM;33.8;
340;07/19/17 12:59:28 PM;33.9;
341;07/19/17 01:04:00 PM;34.0;
342;07/19/17 01:05:53 PM;34.1;
343;07/19/17 01:08:53 PM;34.2;
344;07/19/17 01:13:26 PM;34.3;
345;07/19/17 01:17:06 PM;34.4;
346;07/19/17 01:24:04 PM;34.5;
347;07/19/17 01:29:49 PM;34.6;
348;07/19/17 01:37:48 PM;34.7;
349;07/19/17 01:43:38 PM;34.8;
350;07/19/17 01:49:39 PM;34.9;
351;07/19/17 02:07:37 PM;35.0;
352;07/19/17 02:18:46 PM;35.1;
353;07/19/17 02:25:37 PM;35.2;
354;07/19/17 02:32:15 PM;35.3;
355;07/19/17 02:36:16 PM;35.4;
356;07/19/17 02:41:29 PM;35.5;
357;07/19/17 02:49:35 PM;35.6;
358;07/19/17 02:55:14 PM;35.7;
359;07/19/17 03:00:01 PM;35.8;
360;07/19/17 03:08:06 PM;35.9;
361;07/19/17 03:16:15 PM;36.0;
362;07/19/17 03:19:26 PM;36.1;
363;07/19/17 03:23:49 PM;36.2;
364;07/21/17 07:19:31 AM;36.3;
365;07/22/17 02:51:37 AM;36.4;
366;07/22/17 05:05:49 AM;36.5;
367;07/22/17 06:25:01 AM;36.6;
368;07/22/17 06:53:00 AM;36.7;
369;07/22/17 07:21:18 AM;36.8;
370;07/22/17 07:57:06 AM;36.9;
371;07/22/17 10:21:39 AM;37.0;
372;07/22/17 12:32:14 PM;37.1;
373;07/22/17 12:34:45 PM;37.2;
374;07/22/17 12:37:53 PM;37.3;
375;07/22/17 12:45:17 PM;37.4;
376;07/22/17 12:53:09 PM;37.5;
377;07/22/17 12:58:46 PM;37.6;
378;07/22/17 01:37:12 PM;37.7;
379;07/22/17 02:23:46 PM;37.8;
380;07/22/17 02:29:17 PM;37.9;
381;07/22/17 02:33:28 PM;38.0;
382;07/22/17 02:37:51 PM;38.1;
383;07/22/17 04:09:51 PM;38.2;
384;07/22/17 04:29:50 PM;38.3;
385;07/22/17 04:41:29 PM;38.4;
386;07/22/17 04:47:27 PM;38.5;
387;07/22/17 04:50:16 PM;38.6;
388;07/22/17 05:00:32 PM;38.7;
389;07/22/17 05:05:56 PM;38.8;
390;07/22/17 05:17:49 PM;38.9;
391;07/23/17 05:26:19 PM;39.0;
392;07/23/17 05:33:30 PM;39.1;
393;07/23/17 05:45:57 PM;39.2;
394;07/23/17 05:58:51 PM;39.3;
395;07/23/17 06:16:45 PM;39.4;
396;07/23/17 06:31:28 PM;39.5;
397;07/24/17 03:18:51 AM;39.6;
398;07/24/17 06:19:13 AM;39.7;
399;07/24/17 07:51:57 AM;39.8;
400;07/24/17 08:35:00 AM;39.9;
401;07/24/17 09:08:31 AM;40.0;
402;07/24/17 01:03:28 PM;40.1;
403;07/24/17 01:48:34 PM;40.2;
404;07/24/17 01:59:58 PM;40.3;
405;07/24/17 02:08:24 PM;40.4;
406;07/24/17 02:26:40 PM;40.5;
407;07/24/17 02:32:41 PM;40.6;
408;07/24/17 03:01:05 PM;40.7;
409;07/24/17 03:17:49 PM;40.8;
410;07/24/17 03:39:40 PM;40.9;
411;07/24/17 03:49:22 PM;41.0;
412;07/24/17 04:05:38 PM;41.1;
413;07/24/17 04:20:16 PM;41.2;
414;07/24/17 04:29:25 PM;41.3;
415;07/24/17 05:19:09 PM;41.4;
416;07/24/17 05:26:21 PM;41.5;
417;07/24/17 05:39:55 PM;41.6;
418;07/24/17 05:59:23 PM;41.7;
419;07/24/17 08:20:04 PM;41.8;
420;07/24/17 10:39:07 PM;41.9;
421;07/24/17 10:44:22 PM;42.0;
422;07/24/17 10:46:49 PM;42.1;
423;07/24/17 11:04:06 PM;42.2;
424;07/24/17 11:46:56 PM;42.3;
425;07/25/17 12:45:54 AM;42.4;
426;07/25/17 01:59:34 AM;42.5;
427;07/25/17 02:26:57 AM;42.6;
428;07/25/17 02:46:07 AM;42.7;
429;07/25/17 03:17:23 AM;42.8;
430;07/25/17 03:56:33 AM;42.9;
431;07/25/17 04:26:03 AM;43.0;
432;07/25/17 05:09:18 AM;43.1;
433;07/25/17 05:42:43 AM;43.2;
434;07/25/17 06:05:49 AM;43.3;
435;07/25/17 06:14:41 AM;43.4;
436;07/25/17 06:19:53 AM;43.5;
437;07/25/17 06:30:16 AM;43.6;
438;07/25/17 06:32:46 AM;43.7;
439;07/25/17 06:41:04 AM;43.8;
440;07/25/17 06:49:10 AM;43.9;
441;07/25/17 06:52:12 AM;44.0;
442;07/25/17 07:00:44 AM;44.1;
443;07/25/17 07:04:42 AM;44.2;
444;07/25/17 07:16:09 AM;44.3;
