"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
1;08/11/14 11:55:00 AM;0.0;
2;08/12/14 01:37:26 AM;0.1;
3;08/12/14 01:46:55 AM;0.2;
4;08/12/14 01:58:49 AM;0.3;
5;08/12/14 02:14:01 AM;0.4;
6;08/12/14 02:58:36 AM;0.5;
7;08/12/14 06:53:49 AM;0.6;
8;08/12/14 11:54:13 AM;0.7;
9;08/12/14 12:12:58 PM;0.8;
10;08/12/14 12:20:18 PM;0.9;
11;08/12/14 04:35:16 PM;1.0;
12;08/12/14 04:46:07 PM;1.1;
13;08/12/14 04:54:02 PM;1.2;
14;08/12/14 05:40:43 PM;1.3;
15;08/12/14 06:07:50 PM;1.4;
16;08/12/14 06:16:24 PM;1.5;
17;08/12/14 07:09:56 PM;1.6;
18;08/12/14 07:20:21 PM;1.7;
19;08/12/14 07:25:46 PM;1.8;
20;08/12/14 07:29:13 PM;1.9;
21;08/12/14 07:32:09 PM;2.0;
22;08/12/14 07:33:36 PM;2.1;
23;08/12/14 07:35:13 PM;2.2;
24;08/12/14 07:37:11 PM;2.3;
25;08/12/14 07:39:24 PM;2.4;
26;08/12/14 07:41:15 PM;2.5;
27;08/12/14 07:43:16 PM;2.6;
28;08/12/14 07:44:41 PM;2.7;
29;08/12/14 07:46:06 PM;2.8;
30;08/12/14 07:47:20 PM;2.9;
31;08/12/14 07:48:45 PM;3.0;
32;08/12/14 07:50:07 PM;3.1;
33;08/12/14 07:51:55 PM;3.2;
34;08/12/14 07:54:12 PM;3.3;
35;08/12/14 08:07:51 PM;3.4;
36;08/12/14 08:11:54 PM;3.5;
37;08/12/14 08:16:58 PM;3.6;
38;08/12/14 08:23:04 PM;3.7;
39;08/12/14 08:44:58 PM;3.8;
40;08/12/14 08:53:11 PM;3.9;
41;08/12/14 09:11:53 PM;4.0;
42;08/12/14 09:29:56 PM;4.1;
43;08/12/14 09:42:29 PM;4.2;
44;08/12/14 09:53:03 PM;4.3;
45;08/12/14 10:03:29 PM;4.4;
46;08/12/14 10:11:53 PM;4.5;
47;08/12/14 10:19:10 PM;4.6;
48;08/12/14 10:29:08 PM;4.7;
49;08/13/14 01:16:16 AM;4.8;
50;08/13/14 04:12:45 AM;4.9;
51;08/13/14 04:41:30 AM;5.0;
52;08/13/14 04:52:08 AM;5.1;
53;08/13/14 05:19:41 AM;5.2;
54;08/13/14 10:49:45 AM;5.3;
55;08/13/14 11:54:13 AM;5.4;
56;08/13/14 11:58:15 AM;5.5;
57;08/13/14 12:01:56 PM;5.6;
58;08/13/14 12:19:15 PM;5.7;
59;08/13/14 12:29:47 PM;5.8;
60;08/13/14 12:48:19 PM;5.9;
61;08/13/14 02:12:10 PM;6.0;
62;08/13/14 02:34:05 PM;6.1;
63;08/13/14 02:39:51 PM;6.2;
64;08/13/14 02:52:45 PM;6.3;
65;08/13/14 03:01:13 PM;6.4;
66;08/13/14 03:19:46 PM;6.5;
67;08/13/14 09:54:01 PM;6.6;
68;08/15/14 06:34:20 AM;6.7;
69;08/16/14 06:02:03 AM;6.8;
70;08/16/14 08:42:42 AM;6.9;
71;08/17/14 12:31:05 AM;7.0;
72;08/17/14 02:19:56 AM;7.1;
73;08/17/14 02:28:40 AM;7.2;
74;08/17/14 02:39:14 AM;7.3;
75;08/17/14 02:55:34 AM;7.4;
76;08/17/14 03:12:35 AM;7.5;
77;08/17/14 04:11:14 AM;7.6;
78;08/17/14 04:41:19 AM;7.7;
79;08/17/14 08:17:26 AM;7.8;
80;08/17/14 08:20:14 AM;7.9;
81;08/17/14 08:23:21 AM;8.0;
82;08/17/14 08:26:48 AM;8.1;
83;08/17/14 08:46:19 AM;8.2;
84;08/18/14 12:08:46 AM;8.3;
85;08/18/14 03:43:54 AM;8.4;
86;08/18/14 04:32:15 AM;8.5;
87;08/18/14 04:35:18 AM;8.6;
88;08/18/14 04:48:24 AM;8.7;
89;08/18/14 05:07:50 AM;8.8;
90;08/18/14 05:20:34 AM;8.9;
91;08/18/14 05:49:33 AM;9.0;
92;08/18/14 06:01:25 AM;9.1;
93;08/18/14 06:54:06 AM;9.2;
94;08/18/14 08:09:19 AM;9.3;
95;08/18/14 11:00:08 AM;9.4;
96;08/18/14 11:39:37 AM;9.5;
97;08/18/14 12:28:25 PM;9.6;
98;08/18/14 12:55:46 PM;9.7;
