"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, units (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
712;16/06/15 03:56:06;71.1;
713;16/06/15 05:48:42;71.2;
714;16/06/15 06:04:16;71.3;
715;16/06/15 06:13:52;71.4;
716;16/06/15 07:00:47;71.5;
717;16/06/15 07:11:00;71.6;
718;16/06/15 10:39:46;71.7;
719;16/06/15 10:47:51;71.8;
720;16/06/15 12:12:49;71.9;
721;16/06/15 12:23:14;72.0;
722;16/06/15 12:29:13;72.1;
723;16/06/15 12:33:23;72.2;
724;16/06/15 12:58:09;72.3;
725;16/06/15 13:03:40;72.4;
726;16/06/15 22:41:41;72.5;
727;16/06/15 22:46:06;72.6;
728;16/06/15 22:51:00;72.7;
729;16/06/15 22:54:29;72.8;
730;16/06/15 23:20:14;72.9;
731;17/06/15 00:23:14;73.0;
732;17/06/15 00:34:49;73.1;
733;17/06/15 00:38:40;73.2;
734;17/06/15 00:55:23;73.3;
735;17/06/15 01:05:25;73.4;
736;17/06/15 01:18:59;73.5;
737;17/06/15 02:23:10;73.6;
738;17/06/15 03:50:07;73.7;
739;17/06/15 04:06:39;73.8;
740;17/06/15 04:23:43;73.9;
741;17/06/15 04:27:54;74.0;
742;17/06/15 04:30:51;74.1;
743;17/06/15 04:35:02;74.2;
744;17/06/15 04:56:31;74.3;
745;17/06/15 05:09:19;74.4;
746;17/06/15 05:39:48;74.5;
747;17/06/15 06:14:11;74.6;
748;17/06/15 06:28:56;74.7;
749;17/06/15 07:09:38;74.8;
750;17/06/15 10:40:09;74.9;
751;17/06/15 11:59:35;75.0;
752;17/06/15 13:19:42;75.1;
753;17/06/15 15:12:37;75.2;
754;17/06/15 15:46:59;75.3;
755;17/06/15 16:10:59;75.4;
756;17/06/15 16:13:24;75.5;
757;17/06/15 16:15:43;75.6;
758;17/06/15 16:28:47;75.7;
759;17/06/15 16:32:28;75.8;
760;17/06/15 16:36:59;75.9;
761;17/06/15 16:38:55;76.0;
762;17/06/15 16:40:44;76.1;
763;17/06/15 16:42:01;76.2;
764;17/06/15 16:44:39;76.3;
765;17/06/15 16:47:00;76.4;
766;17/06/15 16:50:24;76.5;
767;17/06/15 16:53:48;76.6;
768;17/06/15 17:01:25;76.7;
769;17/06/15 17:05:41;76.8;
770;17/06/15 17:08:55;76.9;
771;17/06/15 17:12:53;77.0;
772;17/06/15 17:53:26;77.1;
773;17/06/15 17:59:14;77.2;
774;17/06/15 18:20:46;77.3;
775;17/06/15 22:50:33;77.4;
776;17/06/15 23:28:48;77.5;
777;17/06/15 23:32:00;77.6;
778;18/06/15 01:09:59;77.7;
779;18/06/15 01:43:28;77.8;
780;18/06/15 01:54:08;77.9;
781;18/06/15 01:59:43;78.0;
782;18/06/15 02:07:17;78.1;
783;18/06/15 02:14:37;78.2;
784;18/06/15 02:21:01;78.3;
785;18/06/15 02:24:54;78.4;
786;18/06/15 02:32:08;78.5;
787;18/06/15 02:39:44;78.6;
788;18/06/15 02:51:33;78.7;
789;18/06/15 02:57:57;78.8;
790;18/06/15 03:08:57;78.9;
791;18/06/15 03:25:24;79.0;
792;18/06/15 03:33:25;79.1;
793;18/06/15 03:44:28;79.2;
794;18/06/15 03:55:52;79.3;
795;18/06/15 04:02:05;79.4;
796;18/06/15 04:16:27;79.5;
797;18/06/15 04:47:29;79.6;
798;18/06/15 04:56:28;79.7;
799;18/06/15 05:04:02;79.8;
800;18/06/15 05:36:46;79.9;
801;18/06/15 05:50:52;80.0;
802;18/06/15 06:12:45;80.1;
803;18/06/15 06:37:23;80.2;
804;18/06/15 06:57:14;80.3;
805;18/06/15 07:11:41;80.4;
806;18/06/15 07:25:45;80.5;
807;18/06/15 07:46:35;80.6;
808;18/06/15 08:05:28;80.7;
809;18/06/15 08:17:15;80.8;
810;18/06/15 08:40:49;80.9;
811;18/06/15 10:55:10;81.0;
812;18/06/15 12:24:42;81.1;
813;18/06/15 16:53:57;81.2;
814;18/06/15 16:59:43;81.3;
815;18/06/15 17:11:12;81.4;
816;18/06/15 17:16:52;81.5;
817;18/06/15 17:36:08;81.6;
818;19/06/15 03:49:43;81.7;
819;19/06/15 04:20:20;81.8;
820;19/06/15 05:54:38;81.9;
821;19/06/15 06:17:02;82.0;
822;19/06/15 06:43:18;82.1;
823;19/06/15 06:52:32;82.2;
824;19/06/15 06:59:45;82.3;
825;19/06/15 07:07:30;82.4;
826;19/06/15 17:41:22;82.5;
827;19/06/15 18:09:47;82.6;
828;19/06/15 18:34:30;82.7;
829;19/06/15 19:01:50;82.8;
830;19/06/15 20:53:33;82.9;
831;19/06/15 22:39:40;83.0;
832;19/06/15 23:18:52;83.1;
833;19/06/15 23:51:41;83.2;
834;20/06/15 00:16:38;83.3;
835;20/06/15 00:34:50;83.4;
836;20/06/15 01:51:07;83.5;
837;20/06/15 02:21:41;83.6;
838;20/06/15 02:43:22;83.7;
839;20/06/15 03:19:38;83.8;
840;20/06/15 04:17:48;83.9;
841;20/06/15 05:22:11;84.0;
842;20/06/15 06:54:05;84.1;
843;20/06/15 20:00:23;84.2;
844;20/06/15 21:30:24;84.3;
845;20/06/15 21:33:31;84.4;
846;20/06/15 21:37:14;84.5;
847;20/06/15 21:41:05;84.6;
848;20/06/15 21:48:49;84.7;
849;20/06/15 22:01:44;84.8;
850;20/06/15 22:13:56;84.9;
851;20/06/15 22:29:44;85.0;
852;20/06/15 23:32:11;85.1;
853;20/06/15 23:55:51;85.2;
854;21/06/15 00:06:33;85.3;
855;21/06/15 00:31:13;85.4;
856;21/06/15 01:03:56;85.5;
857;21/06/15 01:12:29;85.6;
858;21/06/15 01:45:39;85.7;
859;21/06/15 02:28:34;85.8;
860;21/06/15 03:04:22;85.9;
861;21/06/15 03:33:15;86.0;
862;21/06/15 04:00:48;86.1;
863;21/06/15 04:20:20;86.2;
864;21/06/15 04:29:50;86.3;
865;21/06/15 04:41:59;86.4;
866;21/06/15 04:57:44;86.5;
867;21/06/15 05:20:08;86.6;
868;21/06/15 06:29:06;86.7;
869;21/06/15 06:33:43;86.8;
870;21/06/15 07:02:23;86.9;
871;21/06/15 08:20:52;87.0;
872;21/06/15 09:13:37;87.1;
873;21/06/15 09:48:09;87.2;
874;21/06/15 09:58:10;87.3;
875;21/06/15 10:06:52;87.4;
876;21/06/15 10:26:07;87.5;
877;21/06/15 10:35:11;87.6;
878;21/06/15 10:52:19;87.7;
879;21/06/15 10:58:07;87.8;
880;21/06/15 11:08:47;87.9;
881;21/06/15 11:20:45;88.0;
882;21/06/15 11:43:14;88.1;
883;21/06/15 14:53:08;88.2;
884;21/06/15 16:23:39;88.3;
885;21/06/15 16:45:59;88.4;
886;21/06/15 17:06:01;88.5;
887;21/06/15 17:44:21;88.6;
888;21/06/15 18:15:31;88.7;
889;21/06/15 19:12:50;88.8;
890;21/06/15 19:25:51;88.9;
891;21/06/15 20:01:03;89.0;
892;22/06/15 00:24:06;89.1;
893;22/06/15 06:30:14;89.2;
894;23/06/15 00:08:37;89.3;
895;23/06/15 01:59:57;89.4;
896;23/06/15 05:33:35;89.5;
897;23/06/15 06:17:46;89.6;
898;24/06/15 02:24:29;89.7;
899;24/06/15 03:19:48;89.8;
900;24/06/15 03:34:05;89.9;
901;24/06/15 03:38:47;90.0;
902;24/06/15 04:06:49;90.1;
903;24/06/15 04:21:59;90.2;
904;24/06/15 04:33:08;90.3;
905;24/06/15 04:46:49;90.4;
906;24/06/15 05:03:23;90.5;
907;24/06/15 05:29:43;90.6;
908;24/06/15 06:13:59;90.7;
909;24/06/15 06:41:13;90.8;
910;24/06/15 07:08:57;90.9;
911;24/06/15 07:14:41;91.0;
912;24/06/15 07:23:30;91.1;
913;24/06/15 07:44:17;91.2;
914;24/06/15 07:54:00;91.3;
915;24/06/15 07:55:22;91.4;
916;24/06/15 07:58:42;91.5;
917;24/06/15 08:22:47;91.6;
918;24/06/15 08:49:17;91.7;
919;24/06/15 09:24:04;91.8;
920;24/06/15 11:20:08;91.9;
921;24/06/15 13:29:41;92.0;
922;24/06/15 14:20:24;92.1;
923;24/06/15 14:39:57;92.2;
924;24/06/15 15:03:18;92.3;
925;24/06/15 15:42:09;92.4;
926;24/06/15 16:06:41;92.5;
927;24/06/15 16:36:28;92.6;
928;24/06/15 18:25:20;92.7;
929;24/06/15 20:16:27;92.8;
930;25/06/15 01:33:29;92.9;
931;25/06/15 04:18:32;93.0;
932;25/06/15 16:19:34;93.1;
933;25/06/15 16:23:58;93.2;
934;25/06/15 16:33:55;93.3;
935;25/06/15 16:40:44;93.4;
936;25/06/15 16:54:47;93.5;
937;25/06/15 17:38:46;93.6;
938;25/06/15 20:07:30;93.7;
939;26/06/15 01:56:49;93.8;
940;26/06/15 04:47:05;93.9;
941;26/06/15 22:27:05;94.0;
942;27/06/15 00:48:54;94.1;
943;27/06/15 02:46:28;94.2;
944;27/06/15 03:38:46;94.3;
945;27/06/15 05:25:50;94.4;
946;27/06/15 07:11:20;94.5;
947;27/06/15 09:03:31;94.6;
948;28/06/15 00:21:20;94.7;
949;28/06/15 02:01:46;94.8;
950;28/06/15 04:21:50;94.9;
951;28/06/15 06:05:31;95.0;
952;29/06/15 10:05:58;95.0;Registrado
