"Título de trazado: JTU-01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10725305, SEN S/N: 10725305)";"Final de archivo (LGR S/N: 10725305)"
1;07/05/16 11:39:58 AM;0.0;
2;07/05/16 02:45:04 PM;0.1;
3;07/05/16 02:50:41 PM;0.2;
4;07/05/16 02:58:26 PM;0.3;
5;07/06/16 02:05:54 PM;0.4;
6;07/10/16 05:40:00 AM;0.5;
7;07/10/16 05:01:54 PM;0.6;
8;07/10/16 05:05:24 PM;0.7;
9;07/10/16 05:07:19 PM;0.8;
10;07/10/16 05:08:46 PM;0.9;
11;07/10/16 05:10:07 PM;1.0;
12;07/10/16 05:12:14 PM;1.1;
13;07/10/16 05:14:51 PM;1.2;
14;07/10/16 05:18:21 PM;1.3;
15;07/10/16 05:24:49 PM;1.4;
16;07/11/16 07:28:07 AM;1.5;
17;07/11/16 08:13:42 AM;1.6;
18;07/11/16 08:31:09 AM;1.7;
19;07/11/16 08:39:15 AM;1.8;
20;07/11/16 09:24:22 AM;1.9;
21;07/11/16 12:49:01 PM;2.0;
22;07/14/16 06:44:37 AM;2.1;
23;07/16/16 07:04:02 AM;2.2;
24;07/17/16 08:18:18 AM;2.3;
25;07/17/16 08:21:13 AM;2.4;
26;07/17/16 08:24:03 AM;2.5;
27;07/17/16 08:30:04 AM;2.6;
28;07/17/16 10:29:55 PM;2.7;
29;07/17/16 11:02:17 PM;2.8;
30;07/18/16 12:20:54 AM;2.9;
31;07/18/16 01:56:08 AM;3.0;
32;07/20/16 02:32:31 AM;3.1;
33;07/20/16 02:39:59 AM;3.2;
34;07/20/16 02:52:29 AM;3.3;
35;07/20/16 03:37:53 AM;3.4;
36;07/20/16 03:50:57 AM;3.5;
37;07/20/16 03:54:29 AM;3.6;
38;07/20/16 04:08:43 AM;3.7;
39;07/20/16 05:28:13 AM;3.8;
40;07/20/16 06:04:15 AM;3.9;
41;07/20/16 06:07:20 AM;4.0;
42;07/20/16 06:11:37 AM;4.1;
43;07/20/16 06:15:35 AM;4.2;
44;07/20/16 06:21:21 AM;4.3;
45;07/20/16 06:24:13 AM;4.4;
46;07/20/16 06:27:06 AM;4.5;
47;07/20/16 06:29:48 AM;4.6;
48;07/20/16 06:32:03 AM;4.7;
49;07/20/16 06:33:51 AM;4.8;
50;07/20/16 06:36:21 AM;4.9;
51;07/20/16 06:40:13 AM;5.0;
52;07/20/16 06:48:06 AM;5.1;
53;07/20/16 06:49:47 AM;5.2;
54;07/20/16 06:51:41 AM;5.3;
55;07/20/16 06:55:32 AM;5.4;
56;07/20/16 07:12:49 AM;5.5;
57;07/20/16 07:26:05 AM;5.6;
58;07/20/16 07:29:23 AM;5.7;
59;07/20/16 07:33:14 AM;5.8;
60;07/20/16 07:38:42 AM;5.9;
61;07/20/16 07:41:35 AM;6.0;
62;07/20/16 07:44:10 AM;6.1;
63;07/20/16 07:46:13 AM;6.2;
64;07/20/16 07:47:44 AM;6.3;
65;07/20/16 07:48:59 AM;6.4;
66;07/20/16 07:50:13 AM;6.5;
67;07/20/16 07:51:49 AM;6.6;
68;07/20/16 07:52:59 AM;6.7;
69;07/20/16 07:53:59 AM;6.8;
70;07/20/16 07:55:18 AM;6.9;
71;07/20/16 07:56:39 AM;7.0;
72;07/20/16 07:58:04 AM;7.1;
73;07/20/16 07:59:30 AM;7.2;
74;07/20/16 08:00:58 AM;7.3;
75;07/20/16 08:02:41 AM;7.4;
76;07/20/16 08:05:15 AM;7.5;
77;07/20/16 08:13:01 AM;7.6;
78;07/20/16 08:18:08 AM;7.7;
79;07/20/16 08:22:43 AM;7.8;
80;07/20/16 08:25:41 AM;7.9;
81;07/20/16 08:27:58 AM;8.0;
82;07/20/16 08:30:08 AM;8.1;
83;07/20/16 08:32:57 AM;8.2;
84;07/20/16 08:42:06 AM;8.3;
85;07/20/16 08:58:28 AM;8.4;
86;07/20/16 09:06:17 AM;8.5;
87;07/20/16 09:08:04 AM;8.6;
88;07/20/16 09:09:08 AM;8.7;
89;07/20/16 09:09:55 AM;8.8;
90;07/20/16 09:10:47 AM;8.9;
91;07/20/16 09:11:54 AM;9.0;
92;07/20/16 09:13:23 AM;9.1;
93;07/20/16 09:14:31 AM;9.2;
94;07/20/16 09:15:36 AM;9.3;
95;07/20/16 09:16:45 AM;9.4;
96;07/20/16 09:18:35 AM;9.5;
97;07/20/16 09:20:23 AM;9.6;
98;07/20/16 09:21:58 AM;9.7;
99;07/20/16 09:23:03 AM;9.8;
100;07/20/16 09:24:20 AM;9.9;
101;07/20/16 09:25:31 AM;10.0;
102;07/20/16 09:26:43 AM;10.1;
103;07/20/16 09:27:47 AM;10.2;
104;07/20/16 09:28:58 AM;10.3;
105;07/20/16 09:30:14 AM;10.4;
106;07/20/16 09:31:53 AM;10.5;
107;07/20/16 09:34:02 AM;10.6;
108;07/20/16 09:36:56 AM;10.7;
109;07/20/16 09:39:11 AM;10.8;
110;07/20/16 09:45:51 AM;10.9;
111;07/20/16 09:50:05 AM;11.0;
112;07/20/16 09:52:39 AM;11.1;
113;07/20/16 10:03:10 AM;11.2;
114;07/20/16 10:16:44 AM;11.3;
115;07/20/16 10:23:18 AM;11.4;
116;07/20/16 10:27:03 AM;11.5;
117;07/20/16 10:29:05 AM;11.6;
118;07/20/16 10:31:08 AM;11.7;
119;07/20/16 10:33:33 AM;11.8;
120;07/20/16 10:37:36 AM;11.9;
121;07/20/16 10:45:05 AM;12.0;
122;07/20/16 10:54:18 AM;12.1;
123;07/20/16 11:18:31 AM;12.2;
124;07/20/16 11:21:55 AM;12.3;
125;07/20/16 11:24:43 AM;12.4;
126;07/20/16 11:30:01 AM;12.5;
127;07/20/16 11:33:30 AM;12.6;
128;07/20/16 11:38:28 AM;12.7;
129;07/20/16 11:46:54 AM;12.8;
130;07/20/16 12:56:38 PM;12.9;
131;07/20/16 01:16:23 PM;13.0;
132;07/20/16 02:21:10 PM;13.1;
133;07/20/16 02:53:39 PM;13.2;
134;07/20/16 03:08:38 PM;13.3;
135;07/20/16 03:24:36 PM;13.4;
136;07/20/16 10:17:45 PM;13.5;
137;07/21/16 02:07:05 AM;13.6;
138;07/21/16 05:48:41 AM;13.7;
139;07/21/16 06:11:38 AM;13.8;
140;07/21/16 06:27:41 AM;13.9;
141;07/21/16 09:49:31 PM;14.0;
142;07/21/16 10:46:22 PM;14.1;
143;07/21/16 10:53:26 PM;14.2;
144;07/22/16 12:25:23 AM;14.3;
145;07/22/16 12:41:22 AM;14.4;
146;07/22/16 01:26:15 AM;14.5;
147;07/22/16 02:31:45 AM;14.6;
148;07/22/16 02:59:45 AM;14.7;
149;07/22/16 03:05:23 AM;14.8;
150;07/22/16 03:12:39 AM;14.9;
151;07/22/16 03:20:52 AM;15.0;
152;07/22/16 03:25:08 AM;15.1;
153;07/22/16 03:29:50 AM;15.2;
154;07/22/16 03:54:24 AM;15.3;
155;07/22/16 04:13:55 AM;15.4;
156;07/22/16 04:17:51 AM;15.5;
157;07/22/16 04:20:28 AM;15.6;
158;07/22/16 04:23:55 AM;15.7;
159;07/22/16 04:26:29 AM;15.8;
160;07/22/16 04:29:46 AM;15.9;
161;07/22/16 04:32:27 AM;16.0;
162;07/22/16 04:37:35 AM;16.1;
163;07/22/16 04:45:47 AM;16.2;
164;07/22/16 04:52:19 AM;16.3;
165;07/22/16 04:57:15 AM;16.4;
166;07/22/16 05:13:50 AM;16.5;
167;07/22/16 05:23:18 AM;16.6;
168;07/22/16 05:27:35 AM;16.7;
169;07/22/16 05:43:30 AM;16.8;
170;07/22/16 05:58:34 AM;16.9;
171;07/22/16 06:23:58 AM;17.0;
172;07/22/16 07:25:19 AM;17.1;
173;07/22/16 08:02:19 AM;17.2;
174;07/22/16 08:15:16 AM;17.3;
175;07/22/16 08:22:08 AM;17.4;
176;07/22/16 09:24:08 AM;17.5;
177;07/22/16 09:42:42 AM;17.6;
178;07/22/16 10:29:05 AM;17.7;
179;07/22/16 11:04:17 AM;17.8;
180;07/22/16 07:38:34 PM;17.9;
181;07/22/16 08:02:41 PM;18.0;
182;07/22/16 09:27:55 PM;18.1;
183;07/22/16 09:44:45 PM;18.2;
184;07/22/16 10:27:07 PM;18.3;
185;07/23/16 12:19:52 AM;18.4;
186;07/23/16 12:56:47 AM;18.5;
187;07/23/16 01:05:09 AM;18.6;
188;07/23/16 01:43:47 AM;18.7;
189;07/23/16 02:42:52 AM;18.8;
190;07/23/16 03:46:41 AM;18.9;
191;07/23/16 04:44:38 AM;19.0;
192;07/23/16 05:04:31 AM;19.1;
193;07/23/16 05:19:19 AM;19.2;
194;07/23/16 05:53:11 AM;19.3;
195;07/23/16 06:16:12 AM;19.4;
196;07/23/16 07:17:39 AM;19.5;
197;07/23/16 07:58:36 AM;19.6;
198;07/23/16 10:24:25 AM;19.7;
199;07/23/16 10:34:49 AM;19.8;
200;07/23/16 12:00:36 PM;19.9;
201;07/23/16 12:07:53 PM;20.0;
202;07/23/16 12:16:08 PM;20.1;
203;07/23/16 03:05:24 PM;20.2;
204;07/23/16 03:22:49 PM;20.3;
205;07/23/16 03:28:13 PM;20.4;
206;07/23/16 03:34:44 PM;20.5;
207;07/23/16 03:42:50 PM;20.6;
208;07/23/16 03:51:39 PM;20.7;
209;07/23/16 04:21:03 PM;20.8;
210;07/23/16 04:28:26 PM;20.9;
211;07/23/16 04:54:21 PM;21.0;
212;07/23/16 05:03:01 PM;21.1;
213;07/23/16 05:07:22 PM;21.2;
214;07/23/16 05:14:17 PM;21.3;
215;07/23/16 05:21:07 PM;21.4;
216;07/23/16 05:23:09 PM;21.5;
217;07/23/16 05:26:10 PM;21.6;
218;07/23/16 05:31:48 PM;21.7;
219;07/23/16 05:38:44 PM;21.8;
220;07/23/16 05:56:42 PM;21.9;
221;07/24/16 12:48:38 AM;22.0;
222;07/24/16 10:47:24 AM;22.1;
223;07/24/16 04:48:30 PM;22.2;
224;07/24/16 08:12:36 PM;22.3;
225;07/24/16 11:46:12 PM;22.4;
226;07/25/16 11:32:02 AM;22.5;
227;07/25/16 12:16:27 PM;22.6;
228;07/25/16 12:18:44 PM;22.7;
229;07/25/16 12:20:52 PM;22.8;
230;07/25/16 12:36:14 PM;22.9;
231;07/27/16 01:22:11 AM;23.0;
232;07/27/16 06:09:15 AM;23.1;
233;07/27/16 06:15:28 AM;23.2;
234;07/27/16 06:39:31 AM;23.3;
235;07/27/16 07:42:40 AM;23.4;
236;07/27/16 07:57:24 AM;23.5;
237;07/27/16 08:12:38 AM;23.6;
238;07/27/16 11:27:51 AM;23.7;
239;07/27/16 02:03:41 PM;23.8;
240;07/27/16 02:11:02 PM;23.9;
241;07/27/16 02:12:57 PM;24.0;
242;07/27/16 02:14:57 PM;24.1;
243;07/27/16 02:16:21 PM;24.2;
244;07/27/16 02:17:57 PM;24.3;
245;07/27/16 02:19:24 PM;24.4;
246;07/27/16 02:20:59 PM;24.5;
247;07/27/16 02:22:13 PM;24.6;
248;07/27/16 02:23:24 PM;24.7;
249;07/27/16 02:24:24 PM;24.8;
250;07/27/16 02:25:28 PM;24.9;
251;07/27/16 02:26:28 PM;25.0;
252;07/27/16 02:27:36 PM;25.1;
253;07/27/16 02:28:38 PM;25.2;
254;07/27/16 02:29:46 PM;25.3;
255;07/27/16 02:30:56 PM;25.4;
