"Título de trazado: JTU_01_PT_11"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 2412760, SEN S/N: 2412760)";"Final de archivo (LGR S/N: 2412760)"
1;11/01/16 13:23:41;0,0;
2;12/01/16 00:09:23;0,1;
3;12/01/16 01:06:35;0,2;
4;12/01/16 01:16:46;0,3;
5;12/01/16 01:24:19;0,4;
6;12/01/16 01:27:50;0,5;
7;12/01/16 01:29:38;0,6;
8;12/01/16 01:32:38;0,7;
9;12/01/16 01:36:10;0,8;
10;12/01/16 01:43:05;0,9;
11;12/01/16 02:20:41;1,0;
12;12/01/16 02:42:50;1,1;
13;12/01/16 03:15:58;1,2;
14;15/01/16 07:18:02;1,3;
15;16/01/16 16:11:29;1,4;
16;16/01/16 16:58:56;1,5;
17;16/01/16 17:02:09;1,6;
18;16/01/16 17:05:57;1,7;
19;16/01/16 17:11:00;1,8;
20;17/01/16 07:33:11;1,9;
21;18/01/16 08:50:31;2,0;
22;21/01/16 15:37:35;2,1;
23;21/01/16 15:39:36;2,2;
24;21/01/16 15:49:15;2,3;
25;23/01/16 05:11:52;2,4;
26;24/01/16 17:53:22;2,5;
27;24/01/16 17:57:16;2,6;
28;24/01/16 18:03:05;2,7;
29;24/01/16 18:08:01;2,8;
30;24/01/16 18:10:52;2,9;
31;24/01/16 18:14:02;3,0;
32;24/01/16 18:18:29;3,1;
33;24/01/16 18:23:34;3,2;
34;24/01/16 18:30:01;3,3;
35;24/01/16 18:31:06;3,4;
36;24/01/16 18:32:34;3,5;
37;24/01/16 18:33:24;3,6;
38;24/01/16 18:35:56;3,7;
39;24/01/16 18:42:04;3,8;
40;24/01/16 18:55:25;3,9;
41;24/01/16 22:01:08;4,0;
42;24/01/16 22:23:58;4,1;
43;24/01/16 22:51:26;4,2;
44;25/01/16 00:59:36;4,3;
45;25/01/16 01:07:34;4,4;
46;25/01/16 03:03:39;4,5;
47;25/01/16 03:43:04;4,6;
48;25/01/16 03:49:15;4,7;
49;25/01/16 03:54:22;4,8;
50;25/01/16 04:03:26;4,9;
51;25/01/16 04:10:16;5,0;
52;25/01/16 04:19:58;5,1;
53;25/01/16 04:40:29;5,2;
54;25/01/16 04:51:52;5,3;
55;25/01/16 04:57:58;5,4;
56;25/01/16 05:03:05;5,5;
57;25/01/16 05:06:20;5,6;
58;25/01/16 05:10:41;5,7;
59;25/01/16 05:14:05;5,8;
60;25/01/16 05:16:59;5,9;
61;25/01/16 05:19:23;6,0;
62;25/01/16 05:23:21;6,1;
63;25/01/16 05:25:59;6,2;
64;25/01/16 05:29:45;6,3;
65;25/01/16 05:34:03;6,4;
66;25/01/16 05:38:43;6,5;
67;25/01/16 05:41:31;6,6;
68;25/01/16 05:44:36;6,7;
69;25/01/16 05:47:57;6,8;
70;25/01/16 05:50:48;6,9;
71;25/01/16 05:52:24;7,0;
72;25/01/16 05:54:41;7,1;
73;25/01/16 05:56:34;7,2;
74;25/01/16 05:59:25;7,3;
75;25/01/16 06:01:25;7,4;
76;25/01/16 06:03:48;7,5;
77;25/01/16 06:05:19;7,6;
78;25/01/16 06:07:25;7,7;
79;25/01/16 06:08:50;7,8;
80;25/01/16 06:10:30;7,9;
81;25/01/16 06:11:36;8,0;
82;25/01/16 06:12:39;8,1;
83;25/01/16 06:13:45;8,2;
84;25/01/16 06:15:11;8,3;
85;25/01/16 06:16:28;8,4;
86;25/01/16 06:17:55;8,5;
87;25/01/16 06:19:17;8,6;
88;25/01/16 06:21:15;8,7;
89;25/01/16 06:23:09;8,8;
90;25/01/16 06:26:51;8,9;
91;25/01/16 06:30:07;9,0;
92;25/01/16 06:33:48;9,1;
93;25/01/16 06:37:26;9,2;
94;25/01/16 06:44:02;9,3;
95;25/01/16 06:51:02;9,4;
96;25/01/16 06:59:02;9,5;
97;25/01/16 07:07:19;9,6;
98;25/01/16 07:20:41;9,7;
99;25/01/16 07:44:34;9,8;
100;26/01/16 08:17:50;9,9;
101;08/02/16 05:24:17;10,0;
102;08/02/16 11:12:42;10,1;
103;08/02/16 11:46:33;10,2;
104;08/02/16 12:02:19;10,3;
105;08/02/16 12:07:17;10,4;
106;08/02/16 12:15:46;10,5;
107;08/02/16 12:21:05;10,6;
108;08/02/16 12:28:18;10,7;
109;08/02/16 12:40:51;10,8;
110;08/02/16 12:47:53;10,9;
111;08/02/16 23:03:18;11,0;
112;08/02/16 23:03:20;11,1;
113;08/02/16 23:05:03;11,2;
114;08/02/16 23:09:36;11,3;
115;08/02/16 23:16:03;11,4;
116;08/02/16 23:53:14;11,5;
117;09/02/16 00:12:58;11,6;
118;09/02/16 00:46:59;11,7;
119;09/02/16 01:19:19;11,8;
120;09/02/16 03:18:55;11,9;
121;09/02/16 06:30:44;12,0;
122;09/02/16 07:48:02;12,1;
123;09/02/16 09:29:34;12,2;
124;09/02/16 09:32:31;12,3;
125;09/02/16 09:33:05;12,4;
126;09/02/16 09:34:03;12,5;
127;09/02/16 09:35:09;12,6;
128;09/02/16 09:40:45;12,7;
129;09/02/16 09:49:45;12,8;
130;09/02/16 10:15:23;12,9;
131;09/02/16 10:39:21;13,0;
132;09/02/16 22:07:59;13,1;
133;09/02/16 22:26:57;13,2;
134;09/02/16 22:48:19;13,3;
135;10/02/16 01:04:23;13,4;
136;10/02/16 01:54:47;13,5;
137;10/02/16 02:18:07;13,6;
138;10/02/16 02:21:59;13,7;
139;10/02/16 02:25:56;13,8;
140;10/02/16 02:34:48;13,9;
141;10/02/16 02:49:35;14,0;
142;10/02/16 03:04:16;14,1;
143;10/02/16 03:21:27;14,2;
144;10/02/16 03:56:22;14,3;
145;10/02/16 04:43:49;14,4;
146;10/02/16 05:03:47;14,5;
147;10/02/16 05:19:26;14,6;
148;10/02/16 05:34:32;14,7;
149;10/02/16 06:05:21;14,8;
150;10/02/16 06:16:00;14,9;
151;10/02/16 06:25:50;15,0;
152;10/02/16 06:33:25;15,1;
153;10/02/16 06:37:50;15,2;
154;10/02/16 06:43:57;15,3;
155;10/02/16 06:57:04;15,4;
156;10/02/16 07:05:42;15,5;
157;10/02/16 07:09:00;15,6;
158;10/02/16 07:22:13;15,7;
159;10/02/16 07:31:53;15,8;
160;10/02/16 07:38:34;15,9;
161;10/02/16 07:43:23;16,0;
162;10/02/16 07:51:17;16,1;
163;10/02/16 07:56:16;16,2;
164;10/02/16 08:01:05;16,3;
165;10/02/16 08:13:11;16,4;
166;10/02/16 08:28:06;16,5;
167;10/02/16 08:34:24;16,6;
168;10/02/16 08:41:24;16,7;
169;10/02/16 08:44:26;16,8;
170;10/02/16 08:48:04;16,9;
171;10/02/16 08:51:25;17,0;
172;10/02/16 08:55:19;17,1;
173;10/02/16 08:59:06;17,2;
174;10/02/16 09:06:42;17,3;
175;10/02/16 09:17:05;17,4;
176;10/02/16 09:59:05;17,5;
177;10/02/16 10:25:02;17,6;
178;10/02/16 10:58:10;17,7;
179;10/02/16 11:20:41;17,8;
180;10/02/16 11:26:10;17,9;
181;10/02/16 11:33:41;18,0;
182;10/02/16 11:40:52;18,1;
183;10/02/16 12:29:53;18,2;
184;10/02/16 12:32:39;18,3;
185;10/02/16 12:34:22;18,4;
186;10/02/16 12:40:09;18,5;
187;10/02/16 13:19:43;18,5;Registrado
