"Título de trazado: JTU_01_PP_11"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, mm (LGR S/N: 10390583, SEN S/N: 10390583)","Final de archivo (LGR S/N: 10390583)"
128,22/05/14 15:21:17,12.7,
129,22/05/14 15:21:31,12.8,
130,22/05/14 15:21:46,12.9,
131,22/05/14 15:22:00,13.0,
132,22/05/14 15:22:18,13.1,
133,22/05/14 15:22:34,13.2,
134,22/05/14 15:22:56,13.3,
135,22/05/14 15:23:15,13.4,
136,22/05/14 15:23:36,13.5,
137,22/05/14 15:23:55,13.6,
138,22/05/14 15:24:19,13.7,
139,22/05/14 15:24:40,13.8,
140,22/05/14 15:25:04,13.9,
141,22/05/14 15:25:25,14.0,
142,22/05/14 15:25:49,14.1,
143,22/05/14 15:26:11,14.2,
144,22/05/14 15:26:42,14.3,
145,22/05/14 15:27:20,14.4,
146,22/05/14 15:28:01,14.5,
147,22/05/14 15:28:41,14.6,
148,22/05/14 15:29:28,14.7,
149,22/05/14 15:30:08,14.8,
150,22/05/14 15:31:16,14.9,
151,22/05/14 15:32:20,15.0,
152,22/05/14 15:33:20,15.1,
153,22/05/14 15:34:27,15.2,
154,22/05/14 15:35:36,15.3,
155,22/05/14 15:37:28,15.4,
156,22/05/14 15:40:24,15.5,
157,22/05/14 15:42:03,15.6,
158,22/05/14 15:43:29,15.7,
159,22/05/14 15:44:54,15.8,
160,22/05/14 15:46:30,15.9,
161,22/05/14 15:48:38,16.0,
162,22/05/14 15:51:30,16.1,
163,22/05/14 15:55:32,16.2,
164,22/05/14 16:20:31,16.3,
165,22/05/14 17:06:41,16.4,
166,23/05/14 14:47:41,16.5,
167,23/05/14 14:48:39,16.6,
168,23/05/14 14:49:41,16.7,
169,23/05/14 14:50:21,16.8,
170,23/05/14 14:51:06,16.9,
171,23/05/14 14:51:54,17.0,
172,23/05/14 14:53:00,17.1,
173,23/05/14 14:54:02,17.2,
174,23/05/14 14:55:30,17.3,
175,23/05/14 14:57:46,17.4,
176,23/05/14 15:29:13,17.5,
177,23/05/14 15:31:37,17.6,
178,23/05/14 15:39:06,17.7,
179,23/05/14 15:42:36,17.8,
180,23/05/14 15:48:29,17.9,
181,23/05/14 15:51:12,18.0,
182,23/05/14 15:55:36,18.1,
183,23/05/14 15:58:35,18.2,
184,23/05/14 16:02:02,18.3,
185,23/05/14 16:04:23,18.4,
186,23/05/14 16:08:51,18.5,
187,23/05/14 16:19:18,18.6,
188,23/05/14 16:26:13,18.7,
189,23/05/14 16:44:14,18.8,
190,23/05/14 16:47:31,18.9,
191,23/05/14 16:49:33,19.0,
192,23/05/14 16:51:19,19.1,
193,23/05/14 16:52:20,19.2,
194,23/05/14 16:53:31,19.3,
195,23/05/14 16:54:40,19.4,
196,23/05/14 16:56:04,19.5,
197,23/05/14 16:57:51,19.6,
198,23/05/14 16:59:25,19.7,
199,23/05/14 17:00:46,19.8,
200,23/05/14 17:01:53,19.9,
201,23/05/14 17:03:22,20.0,
202,23/05/14 17:04:50,20.1,
203,23/05/14 17:06:17,20.2,
204,23/05/14 17:08:08,20.3,
205,23/05/14 17:09:38,20.4,
206,23/05/14 17:11:10,20.5,
207,23/05/14 17:12:48,20.6,
208,23/05/14 17:14:40,20.7,
209,23/05/14 17:16:29,20.8,
210,23/05/14 17:19:36,20.9,
211,23/05/14 17:21:59,21.0,
212,23/05/14 17:25:46,21.1,
213,23/05/14 17:34:33,21.2,
214,26/05/14 21:25:29,21.3,
215,26/05/14 21:41:43,21.4,
216,26/05/14 21:49:35,21.5,
217,26/05/14 22:36:00,21.6,
218,27/05/14 23:06:25,21.7,
219,27/05/14 23:42:40,21.8,
220,28/05/14 01:55:54,21.9,
221,28/05/14 06:06:14,22.0,
222,28/05/14 10:06:39,22.1,
223,28/05/14 10:09:20,22.2,
224,28/05/14 10:37:12,22.3,
225,28/05/14 10:39:42,22.4,
226,28/05/14 10:58:03,22.5,
227,28/05/14 11:40:19,22.6,
228,28/05/14 11:46:36,22.7,
229,28/05/14 11:51:12,22.8,
230,28/05/14 12:38:02,22.9,
231,28/05/14 13:08:18,23.0,
232,28/05/14 13:13:10,23.1,
233,28/05/14 13:14:14,23.2,
234,28/05/14 13:15:56,23.3,
235,28/05/14 13:17:17,23.4,
236,28/05/14 13:20:22,23.5,
237,28/05/14 13:21:14,23.6,
238,28/05/14 13:23:11,23.7,
239,28/05/14 13:25:46,23.8,
240,28/05/14 14:00:32,23.9,
241,28/05/14 14:07:35,24.0,
242,28/05/14 14:36:25,24.1,
243,28/05/14 14:49:59,24.2,
244,28/05/14 14:59:49,24.3,
245,28/05/14 19:35:27,24.4,
246,28/05/14 22:51:10,24.5,
247,28/05/14 23:37:58,24.6,
248,29/05/14 01:18:22,24.7,
249,29/05/14 01:42:02,24.8,
250,29/05/14 01:44:08,24.9,
251,29/05/14 01:46:52,25.0,
252,29/05/14 02:04:33,25.1,
253,29/05/14 02:17:44,25.2,
254,29/05/14 02:48:17,25.3,
255,29/05/14 03:16:31,25.4,
256,29/05/14 03:20:49,25.5,
257,29/05/14 03:35:36,25.6,
258,29/05/14 06:26:15,25.7,
259,29/05/14 06:32:19,25.8,
260,29/05/14 06:37:42,25.9,
261,29/05/14 06:59:32,26.0,
262,29/05/14 07:14:44,26.1,
263,29/05/14 07:24:20,26.2,
264,29/05/14 07:30:33,26.3,
265,29/05/14 07:39:47,26.4,
266,29/05/14 07:59:13,26.5,
267,29/05/14 08:13:32,26.6,
268,29/05/14 08:23:13,26.7,
269,29/05/14 10:34:35,26.8,
270,29/05/14 10:38:36,26.9,
271,29/05/14 10:39:51,27.0,
272,29/05/14 10:48:19,27.1,
273,29/05/14 11:07:45,27.2,
274,29/05/14 11:20:14,27.3,
275,29/05/14 11:22:00,27.4,
276,29/05/14 11:27:39,27.5,
277,29/05/14 11:31:51,27.6,
278,29/05/14 11:35:58,27.7,
279,29/05/14 11:56:55,27.8,
280,29/05/14 12:01:49,27.9,
281,29/05/14 12:06:09,28.0,
282,29/05/14 12:20:48,28.1,
283,29/05/14 12:27:26,28.2,
284,29/05/14 13:09:08,28.3,
285,29/05/14 13:14:59,28.4,
286,29/05/14 13:25:21,28.5,
287,29/05/14 13:26:48,28.6,
288,29/05/14 13:28:23,28.7,
289,29/05/14 13:29:24,28.8,
290,29/05/14 13:30:34,28.9,
291,29/05/14 13:32:02,29.0,
292,29/05/14 13:33:22,29.1,
293,29/05/14 13:34:33,29.2,
294,29/05/14 13:36:00,29.3,
295,29/05/14 13:43:52,29.4,
296,29/05/14 16:30:58,29.5,
297,29/05/14 16:33:20,29.6,
298,29/05/14 16:35:56,29.7,
299,29/05/14 16:37:46,29.8,
300,29/05/14 16:39:33,29.9,
301,29/05/14 16:42:34,30.0,
302,29/05/14 18:15:15,30.1,
303,29/05/14 18:18:31,30.2,
304,29/05/14 18:22:13,30.3,
305,29/05/14 18:44:34,30.4,
306,29/05/14 18:46:05,30.5,
307,29/05/14 18:46:57,30.6,
308,29/05/14 18:47:54,30.7,
309,29/05/14 18:48:41,30.8,
310,29/05/14 18:49:44,30.9,
311,29/05/14 18:51:02,31.0,
312,29/05/14 18:53:58,31.1,
313,29/05/14 20:51:23,31.2,
314,29/05/14 22:32:38,31.3,
315,31/05/14 14:40:29,31.4,
316,01/06/14 02:22:02,31.5,
317,01/06/14 02:29:11,31.6,
318,01/06/14 02:30:32,31.7,
319,01/06/14 02:31:59,31.8,
320,01/06/14 02:33:05,31.9,
321,01/06/14 02:34:18,32.0,
322,01/06/14 02:35:35,32.1,
323,01/06/14 02:37:06,32.2,
324,01/06/14 02:38:32,32.3,
325,01/06/14 02:39:36,32.4,
326,01/06/14 02:40:57,32.5,
327,01/06/14 02:42:16,32.6,
328,01/06/14 02:43:45,32.7,
329,01/06/14 02:44:43,32.8,
330,01/06/14 02:46:02,32.9,
331,01/06/14 02:47:54,33.0,
332,01/06/14 02:50:04,33.1,
333,01/06/14 02:51:57,33.2,
334,01/06/14 02:53:50,33.3,
335,01/06/14 02:56:15,33.4,
336,01/06/14 02:59:02,33.5,
337,01/06/14 03:00:57,33.6,
338,01/06/14 03:02:31,33.7,
339,01/06/14 03:04:21,33.8,
340,01/06/14 03:07:05,33.9,
341,01/06/14 03:11:36,34.0,
342,01/06/14 03:14:29,34.1,
343,01/06/14 03:17:16,34.2,
344,01/06/14 03:24:02,34.3,
345,01/06/14 03:34:08,34.4,
346,01/06/14 03:43:58,34.5,
347,01/06/14 03:52:46,34.6,
348,01/06/14 04:08:24,34.7,
349,01/06/14 05:08:25,34.8,
350,01/06/14 05:11:05,34.9,
351,01/06/14 05:14:16,35.0,
352,01/06/14 05:17:44,35.1,
353,01/06/14 05:24:16,35.2,
354,01/06/14 05:41:07,35.3,
355,01/06/14 05:42:38,35.4,
356,01/06/14 05:45:01,35.5,
357,01/06/14 05:47:09,35.6,
358,01/06/14 05:48:41,35.7,
359,01/06/14 05:50:30,35.8,
360,01/06/14 06:02:16,35.9,
361,01/06/14 06:06:51,36.0,
362,01/06/14 06:09:15,36.1,
363,01/06/14 06:12:02,36.2,
364,01/06/14 06:13:22,36.3,
365,01/06/14 06:15:32,36.4,
366,01/06/14 06:17:08,36.5,
367,01/06/14 06:18:44,36.6,
368,01/06/14 06:21:16,36.7,
369,01/06/14 06:23:23,36.8,
370,01/06/14 06:25:26,36.9,
371,01/06/14 06:27:34,37.0,
372,01/06/14 06:29:59,37.1,
373,01/06/14 06:31:26,37.2,
374,01/06/14 06:32:32,37.3,
375,01/06/14 06:33:35,37.4,
376,01/06/14 06:34:15,37.5,
377,01/06/14 06:34:57,37.6,
378,01/06/14 06:36:07,37.7,
379,01/06/14 06:39:42,37.8,
380,01/06/14 06:49:15,37.9,
381,01/06/14 06:52:31,38.0,
382,01/06/14 07:04:06,38.1,
383,01/06/14 07:08:53,38.2,
384,01/06/14 07:12:11,38.3,
385,01/06/14 07:14:26,38.4,
386,01/06/14 07:17:51,38.5,
387,01/06/14 08:05:46,38.6,
388,01/06/14 08:07:39,38.7,
389,01/06/14 08:09:27,38.8,
390,01/06/14 08:10:20,38.9,
391,01/06/14 08:11:40,39.0,
392,01/06/14 08:13:07,39.1,
393,01/06/14 08:15:56,39.2,
394,01/06/14 08:20:46,39.3,
395,01/06/14 08:23:31,39.4,
396,01/06/14 08:25:08,39.5,
397,01/06/14 08:26:25,39.6,
398,01/06/14 08:27:37,39.7,
399,01/06/14 08:29:34,39.8,
400,01/06/14 08:31:36,39.9,
401,01/06/14 08:32:53,40.0,
402,01/06/14 08:34:15,40.1,
403,01/06/14 08:37:19,40.2,
404,01/06/14 08:40:06,40.3,
405,01/06/14 08:46:25,40.4,
406,01/06/14 08:50:37,40.5,
407,01/06/14 08:53:03,40.6,
408,01/06/14 08:57:24,40.7,
409,01/06/14 09:03:13,40.8,
410,01/06/14 10:20:28,40.9,
411,01/06/14 10:23:23,41.0,
412,01/06/14 10:25:20,41.1,
413,01/06/14 10:28:54,41.2,
414,01/06/14 11:13:18,41.3,
415,01/06/14 11:25:34,41.4,
416,01/06/14 12:12:01,41.5,
417,01/06/14 13:13:05,41.6,
418,01/06/14 13:19:12,41.7,
419,01/06/14 13:22:08,41.8,
420,01/06/14 13:27:07,41.9,
421,01/06/14 13:28:52,42.0,
422,01/06/14 13:34:16,42.1,
423,01/06/14 13:43:04,42.2,
424,01/06/14 13:46:27,42.3,
425,01/06/14 13:49:18,42.4,
426,01/06/14 13:51:21,42.5,
427,01/06/14 14:00:56,42.6,
428,02/06/14 00:33:30,42.7,
429,02/06/14 01:24:14,42.8,
430,02/06/14 01:41:55,42.9,
431,02/06/14 01:46:26,43.0,
432,02/06/14 03:54:34,43.1,
433,02/06/14 04:04:47,43.2,
434,02/06/14 04:07:55,43.3,
435,02/06/14 04:09:35,43.4,
436,02/06/14 04:13:03,43.5,
437,02/06/14 04:16:36,43.6,
438,02/06/14 04:40:22,43.7,
439,02/06/14 04:59:18,43.8,
440,02/06/14 05:19:21,43.9,
441,02/06/14 05:24:24,44.0,
442,02/06/14 05:29:24,44.1,
443,02/06/14 05:34:36,44.2,
444,02/06/14 06:35:43,44.3,
445,02/06/14 07:08:49,44.4,
446,02/06/14 07:10:37,44.5,
447,02/06/14 07:15:08,44.6,
448,02/06/14 08:03:08,44.7,
449,02/06/14 10:42:48,44.8,
450,02/06/14 11:22:14,44.9,
451,02/06/14 11:32:55,45.0,
452,02/06/14 11:39:13,45.1,
453,02/06/14 11:56:02,45.2,
454,02/06/14 11:59:52,45.3,
455,02/06/14 12:13:00,45.4,
456,02/06/14 12:22:36,45.5,
457,02/06/14 14:05:59,45.6,
458,03/06/14 06:38:18,45.7,
459,04/06/14 11:48:37,45.8,
460,04/06/14 12:05:23,45.9,
461,04/06/14 12:24:18,46.0,
462,04/06/14 12:26:22,46.1,
463,04/06/14 14:51:23,46.2,
464,04/06/14 20:11:58,46.3,
465,05/06/14 01:14:28,46.4,
466,05/06/14 01:26:26,46.5,
467,05/06/14 02:04:16,46.6,
468,05/06/14 02:09:14,46.7,
469,05/06/14 02:11:38,46.8,
470,05/06/14 02:15:01,46.9,
471,05/06/14 02:19:28,47.0,
472,05/06/14 02:24:12,47.1,
473,05/06/14 03:14:39,47.2,
474,05/06/14 05:54:42,47.3,
475,05/06/14 06:02:15,47.4,
476,05/06/14 06:37:26,47.5,
477,05/06/14 08:57:18,47.6,
478,05/06/14 10:24:37,47.7,
479,05/06/14 10:27:34,47.8,
480,05/06/14 10:29:17,47.9,
481,05/06/14 11:58:29,48.0,
482,05/06/14 12:02:58,48.1,
483,05/06/14 12:18:00,48.2,
484,05/06/14 12:19:52,48.3,
485,05/06/14 12:22:08,48.4,
486,05/06/14 12:29:01,48.5,
487,05/06/14 14:12:32,48.6,
488,05/06/14 15:00:17,48.7,
489,05/06/14 15:24:23,48.8,
490,05/06/14 15:33:37,48.9,
491,05/06/14 15:37:27,49.0,
492,05/06/14 15:52:42,49.1,
493,05/06/14 16:43:19,49.2,
494,05/06/14 18:07:18,49.3,
495,05/06/14 19:27:43,49.4,
496,05/06/14 19:44:14,49.5,
497,05/06/14 19:58:31,49.6,
498,05/06/14 20:30:33,49.7,
499,05/06/14 21:21:06,49.8,
500,05/06/14 21:46:46,49.9,
501,05/06/14 22:03:38,50.0,
502,05/06/14 22:30:10,50.1,
503,05/06/14 22:56:54,50.2,
504,05/06/14 23:04:28,50.3,
505,05/06/14 23:12:37,50.4,
506,06/06/14 00:00:03,50.5,
507,06/06/14 00:12:42,50.6,
508,06/06/14 00:57:15,50.7,
509,06/06/14 02:11:30,50.8,
510,06/06/14 02:15:09,50.9,
511,06/06/14 02:19:38,51.0,
512,06/06/14 02:36:32,51.1,
513,06/06/14 02:48:04,51.2,
514,06/06/14 02:51:46,51.3,
515,06/06/14 02:55:48,51.4,
516,06/06/14 02:58:19,51.5,
517,06/06/14 03:00:59,51.6,
518,06/06/14 03:07:35,51.7,
519,06/06/14 03:12:12,51.8,
520,06/06/14 03:15:54,51.9,
521,06/06/14 04:02:15,52.0,
522,06/06/14 04:16:39,52.1,
523,06/06/14 04:30:39,52.2,
524,06/06/14 04:36:36,52.3,
525,06/06/14 04:39:00,52.4,
526,06/06/14 04:42:50,52.5,
527,06/06/14 04:46:07,52.6,
528,06/06/14 04:49:08,52.7,
529,06/06/14 04:51:02,52.8,
530,06/06/14 04:53:50,52.9,
531,06/06/14 04:57:04,53.0,
532,06/06/14 05:01:08,53.1,
533,06/06/14 05:05:33,53.2,
534,06/06/14 05:09:45,53.3,
535,06/06/14 05:12:32,53.4,
536,06/06/14 05:15:24,53.5,
537,06/06/14 05:18:35,53.6,
538,06/06/14 05:21:26,53.7,
539,06/06/14 05:28:51,53.8,
540,06/06/14 05:47:25,53.9,
541,06/06/14 05:53:23,54.0,
542,06/06/14 05:56:58,54.1,
543,06/06/14 06:04:09,54.2,
544,06/06/14 06:11:10,54.3,
545,06/06/14 06:15:34,54.4,
546,06/06/14 06:25:44,54.5,
547,06/06/14 06:41:13,54.6,
548,06/06/14 07:04:09,54.7,
549,06/06/14 07:15:10,54.8,
550,06/06/14 07:35:45,54.9,
551,06/06/14 07:46:20,55.0,
552,06/06/14 07:59:14,55.1,
553,06/06/14 08:13:11,55.2,
554,06/06/14 09:18:56,55.3,
555,06/06/14 09:31:54,55.4,
556,06/06/14 09:51:33,55.5,
557,06/06/14 09:56:17,55.6,
558,06/06/14 10:04:31,55.7,
559,06/06/14 10:17:28,55.8,
560,06/06/14 10:50:33,55.9,
561,06/06/14 11:34:45,56.0,
562,06/06/14 11:44:56,56.1,
563,06/06/14 11:54:12,56.2,
564,06/06/14 12:11:29,56.3,
565,06/06/14 12:20:26,56.4,
566,06/06/14 13:16:15,56.5,
567,06/06/14 13:23:14,56.6,
568,06/06/14 13:30:09,56.7,
569,06/06/14 13:33:40,56.8,
570,06/06/14 13:39:30,56.9,
571,06/06/14 13:47:04,57.0,
572,06/06/14 14:39:10,57.1,
573,06/06/14 15:00:54,57.2,
574,06/06/14 15:03:11,57.3,
575,06/06/14 15:10:06,57.4,
576,06/06/14 15:31:53,57.5,
577,06/06/14 15:39:02,57.6,
578,06/06/14 15:42:51,57.7,
579,06/06/14 15:45:16,57.8,
580,06/06/14 15:47:48,57.9,
581,06/06/14 15:51:04,58.0,
582,06/06/14 17:29:12,58.1,
583,06/06/14 17:35:39,58.2,
584,06/06/14 17:40:17,58.3,
585,06/06/14 18:19:30,58.4,
586,06/06/14 20:12:46,58.5,
587,06/06/14 21:03:37,58.6,
588,06/06/14 21:45:45,58.7,
589,06/06/14 22:04:46,58.8,
590,06/06/14 22:20:58,58.9,
591,06/06/14 22:32:16,59.0,
592,06/06/14 22:40:30,59.1,
593,06/06/14 22:47:36,59.2,
594,06/06/14 22:58:39,59.3,
595,06/06/14 23:47:02,59.4,
596,06/06/14 23:54:15,59.5,
597,06/06/14 23:57:25,59.6,
598,07/06/14 00:03:06,59.7,
599,07/06/14 00:06:31,59.8,
600,07/06/14 00:10:49,59.9,
601,07/06/14 00:13:06,60.0,
602,07/06/14 00:15:26,60.1,
603,07/06/14 00:20:37,60.2,
604,07/06/14 00:28:09,60.3,
605,07/06/14 00:36:33,60.4,
606,07/06/14 00:45:52,60.5,
607,07/06/14 00:48:56,60.6,
608,07/06/14 00:51:09,60.7,
609,07/06/14 00:52:42,60.8,
610,07/06/14 00:54:12,60.9,
611,07/06/14 00:55:26,61.0,
612,07/06/14 00:57:05,61.1,
613,07/06/14 00:59:16,61.2,
614,07/06/14 01:01:42,61.3,
615,07/06/14 01:03:17,61.4,
616,07/06/14 01:06:05,61.5,
617,07/06/14 01:08:26,61.6,
618,07/06/14 01:13:18,61.7,
619,07/06/14 01:15:58,61.8,
620,07/06/14 01:19:03,61.9,
621,07/06/14 01:21:47,62.0,
622,07/06/14 01:25:43,62.1,
623,07/06/14 01:30:23,62.2,
624,07/06/14 01:35:48,62.3,
625,07/06/14 01:39:44,62.4,
626,07/06/14 01:43:40,62.5,
627,07/06/14 01:47:38,62.6,
628,07/06/14 01:52:03,62.7,
629,07/06/14 01:56:05,62.8,
630,07/06/14 02:01:50,62.9,
631,07/06/14 02:06:48,63.0,
632,07/06/14 02:15:55,63.1,
633,07/06/14 02:20:54,63.2,
634,07/06/14 02:29:36,63.3,
635,07/06/14 02:40:25,63.4,
636,07/06/14 03:10:42,63.5,
637,07/06/14 03:28:09,63.6,
638,07/06/14 03:43:16,63.7,
639,07/06/14 03:47:05,63.8,
640,07/06/14 03:58:31,63.9,
641,07/06/14 04:04:09,64.0,
642,07/06/14 04:09:30,64.1,
643,07/06/14 04:23:02,64.2,
644,07/06/14 05:03:00,64.3,
645,07/06/14 05:31:44,64.4,
646,07/06/14 05:44:02,64.5,
647,07/06/14 05:49:16,64.6,
648,07/06/14 05:58:50,64.7,
649,07/06/14 06:07:37,64.8,
650,07/06/14 06:23:59,64.9,
651,07/06/14 06:48:19,65.0,
652,07/06/14 07:14:12,65.1,
653,07/06/14 07:23:09,65.2,
654,07/06/14 07:36:41,65.3,
655,07/06/14 07:41:09,65.4,
656,07/06/14 07:49:18,65.5,
657,07/06/14 07:57:00,65.6,
658,07/06/14 08:36:19,65.7,
659,07/06/14 11:54:10,65.8,
660,07/06/14 12:12:33,65.9,
661,07/06/14 12:27:36,66.0,
662,07/06/14 12:48:59,66.1,
663,07/06/14 14:50:28,66.2,
664,07/06/14 21:49:51,66.3,
665,07/06/14 21:53:32,66.4,
666,07/06/14 21:57:46,66.5,
667,07/06/14 22:11:02,66.6,
668,07/06/14 22:22:48,66.7,
669,07/06/14 22:39:20,66.8,
670,07/06/14 22:54:08,66.9,
671,07/06/14 23:03:16,67.0,
672,07/06/14 23:15:23,67.1,
673,07/06/14 23:25:14,67.2,
674,07/06/14 23:33:52,67.3,
675,07/06/14 23:39:04,67.4,
676,07/06/14 23:46:56,67.5,
677,08/06/14 00:00:27,67.6,
678,08/06/14 00:13:17,67.7,
679,08/06/14 00:33:04,67.8,
680,08/06/14 00:56:00,67.9,
681,08/06/14 01:08:37,68.0,
682,08/06/14 01:18:20,68.1,
683,08/06/14 01:31:07,68.2,
684,08/06/14 01:40:14,68.3,
685,08/06/14 01:52:07,68.4,
686,08/06/14 02:03:58,68.5,
687,08/06/14 02:07:02,68.6,
688,08/06/14 02:32:42,68.7,
689,08/06/14 03:33:16,68.8,
690,08/06/14 04:39:34,68.9,
691,08/06/14 05:07:25,69.0,
692,08/06/14 05:27:20,69.1,
693,08/06/14 05:30:07,69.2,
694,08/06/14 05:46:59,69.3,
695,08/06/14 05:59:35,69.4,
696,08/06/14 06:09:54,69.5,
697,08/06/14 06:28:15,69.6,
698,08/06/14 06:35:24,69.7,
699,08/06/14 06:39:03,69.8,
700,08/06/14 06:44:00,69.9,
701,08/06/14 07:37:34,70.0,
702,08/06/14 07:55:08,70.1,
703,08/06/14 17:14:44,70.2,
704,08/06/14 17:27:28,70.3,
705,08/06/14 17:30:14,70.4,
706,08/06/14 17:32:51,70.5,
707,08/06/14 17:35:35,70.6,
708,08/06/14 23:20:09,70.7,
709,09/06/14 08:41:22,70.8,
710,09/06/14 09:50:20,70.8,Registrado
