"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
1;10/11/14 13:10:57;0.0;
2;10/11/14 13:11:29;0.1;
3;10/11/14 13:14:09;0.2;
4;10/11/14 13:17:30;0.3;
5;10/11/14 13:21:02;0.4;
6;10/11/14 13:23:55;0.5;
7;10/11/14 13:26:17;0.6;
8;10/11/14 13:27:00;0.7;
9;10/11/14 13:27:28;0.8;
10;10/11/14 13:27:53;0.9;
11;10/11/14 13:28:18;1.0;
12;10/11/14 13:28:52;1.1;
13;10/11/14 13:29:12;1.2;
14;10/11/14 13:30:15;1.3;
15;10/11/14 13:33:09;1.4;
16;10/11/14 14:58:35;1.5;
17;10/11/14 14:59:27;1.6;
18;10/11/14 15:00:09;1.7;
19;10/11/14 15:00:28;1.8;
20;10/11/14 15:00:52;1.9;
21;10/11/14 15:01:10;2.0;
22;10/11/14 15:01:27;2.1;
23;10/11/14 15:01:42;2.2;
24;10/11/14 15:02:08;2.3;
25;10/11/14 15:02:29;2.4;
26;10/11/14 15:02:50;2.5;
27;10/11/14 15:03:07;2.6;
28;10/11/14 15:03:30;2.7;
29;10/11/14 15:03:55;2.8;
30;10/11/14 15:04:24;2.9;
31;10/11/14 15:04:47;3.0;
32;10/11/14 15:05:15;3.1;
33;10/11/14 15:05:41;3.2;
34;10/11/14 15:06:06;3.3;
35;10/11/14 15:06:24;3.4;
36;10/11/14 15:06:46;3.5;
37;10/11/14 15:06:59;3.6;
38;10/11/14 15:07:17;3.7;
39;10/11/14 15:07:34;3.8;
40;10/11/14 15:07:47;3.9;
41;10/11/14 15:07:55;4.0;
42;10/11/14 15:08:04;4.1;
43;10/11/14 15:08:11;4.2;
44;10/11/14 15:08:21;4.3;
45;10/11/14 15:08:32;4.4;
46;10/11/14 15:08:44;4.5;
47;10/11/14 15:08:56;4.6;
48;10/11/14 15:09:10;4.7;
49;10/11/14 15:09:24;4.8;
50;10/11/14 15:09:41;4.9;
51;10/11/14 15:09:57;5.0;
52;10/11/14 15:10:16;5.1;
53;10/11/14 15:10:36;5.2;
54;10/11/14 15:10:58;5.3;
55;10/11/14 15:11:11;5.4;
56;10/11/14 15:11:24;5.5;
57;10/11/14 15:11:39;5.6;
58;10/11/14 15:11:55;5.7;
59;10/11/14 15:12:15;5.8;
60;10/11/14 15:12:43;5.9;
61;10/11/14 15:13:15;6.0;
62;10/11/14 15:14:05;6.1;
63;10/11/14 15:15:07;6.2;
64;10/11/14 15:15:52;6.3;
65;10/11/14 15:17:03;6.4;
66;10/11/14 15:18:11;6.5;
67;10/11/14 15:19:30;6.6;
68;10/11/14 15:23:34;6.7;
69;10/11/14 15:26:33;6.8;
70;10/11/14 15:27:38;6.9;
71;10/11/14 15:28:43;7.0;
72;10/11/14 15:31:08;7.1;
73;10/11/14 15:34:35;7.2;
74;10/11/14 15:36:04;7.3;
75;10/11/14 15:37:35;7.4;
76;10/11/14 15:39:16;7.5;
77;10/11/14 15:41:49;7.6;
78;10/11/14 15:45:00;7.7;
79;10/11/14 15:48:08;7.8;
80;10/11/14 15:57:05;7.9;
81;10/11/14 16:07:08;8.0;
82;11/11/14 11:58:53;8.1;
83;11/11/14 12:45:11;8.2;
84;11/11/14 12:46:36;8.3;
85;11/11/14 12:48:55;8.4;
86;11/11/14 12:51:28;8.5;
87;11/11/14 12:53:02;8.6;
88;11/11/14 12:53:26;8.7;
89;11/11/14 12:53:45;8.8;
90;11/11/14 12:54:07;8.9;
91;11/11/14 12:54:30;9.0;
92;11/11/14 12:55:00;9.1;
93;11/11/14 12:55:23;9.2;
94;11/11/14 12:55:53;9.3;
95;11/11/14 12:56:37;9.4;
96;11/11/14 12:57:15;9.5;
97;11/11/14 12:57:40;9.6;
98;11/11/14 12:58:03;9.7;
99;11/11/14 12:58:27;9.8;
100;11/11/14 12:58:57;9.9;
101;11/11/14 12:59:26;10.0;
102;11/11/14 12:59:59;10.1;
103;11/11/14 13:00:27;10.2;
104;11/11/14 13:00:51;10.3;
105;11/11/14 13:01:12;10.4;
106;11/11/14 13:01:32;10.5;
107;11/11/14 13:01:53;10.6;
108;11/11/14 13:02:18;10.7;
109;11/11/14 13:02:45;10.8;
110;11/11/14 13:03:21;10.9;
111;11/11/14 13:04:02;11.0;
112;11/11/14 13:04:36;11.1;
113;11/11/14 13:05:36;11.2;
114;11/11/14 13:06:47;11.3;
115;11/11/14 13:07:30;11.4;
116;11/11/14 13:08:02;11.5;
117;11/11/14 13:08:29;11.6;
118;11/11/14 13:08:52;11.7;
119;11/11/14 13:09:13;11.8;
120;11/11/14 13:09:44;11.9;
121;11/11/14 13:10:14;12.0;
122;11/11/14 13:10:51;12.1;
123;11/11/14 13:11:38;12.2;
124;11/11/14 13:12:45;12.3;
125;11/11/14 13:13:55;12.4;
126;11/11/14 13:14:41;12.5;
127;11/11/14 13:15:20;12.6;
128;11/11/14 13:16:18;12.7;
129;11/11/14 13:17:08;12.8;
130;11/11/14 13:17:54;12.9;
131;11/11/14 13:18:52;13.0;
132;11/11/14 13:20:23;13.1;
133;11/11/14 13:21:49;13.2;
134;11/11/14 13:23:11;13.3;
135;11/11/14 13:24:24;13.4;
136;11/11/14 13:26:21;13.5;
137;11/11/14 13:27:44;13.6;
138;11/11/14 13:28:56;13.7;
139;11/11/14 13:29:50;13.8;
140;11/11/14 13:31:01;13.9;
141;11/11/14 13:32:30;14.0;
142;11/11/14 13:33:29;14.1;
143;11/11/14 13:34:25;14.2;
144;11/11/14 13:35:56;14.3;
145;11/11/14 13:37:37;14.4;
146;11/11/14 13:39:52;14.5;
147;11/11/14 13:41:27;14.6;
148;11/11/14 13:43:03;14.7;
149;11/11/14 13:44:17;14.8;
150;11/11/14 13:45:43;14.9;
151;11/11/14 13:46:54;15.0;
152;11/11/14 13:47:59;15.1;
