"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
271;24/06/14 20:10:36;27.0;
272;24/06/14 20:12:56;27.1;
273;24/06/14 20:14:07;27.2;
274;24/06/14 20:15:56;27.3;
275;24/06/14 20:17:34;27.4;
276;24/06/14 20:19:18;27.5;
277;24/06/14 20:20:29;27.6;
278;24/06/14 20:21:22;27.7;
279;24/06/14 20:22:13;27.8;
280;24/06/14 20:23:34;27.9;
281;24/06/14 20:25:03;28.0;
282;24/06/14 20:26:49;28.1;
283;24/06/14 20:28:24;28.2;
284;24/06/14 20:30:39;28.3;
285;24/06/14 20:32:30;28.4;
286;24/06/14 20:35:23;28.5;
287;24/06/14 20:39:18;28.6;
288;24/06/14 20:44:52;28.7;
289;24/06/14 20:53:56;28.8;
290;24/06/14 21:05:14;28.9;
291;24/06/14 21:16:01;29.0;
292;24/06/14 21:59:57;29.1;
293;24/06/14 22:20:28;29.2;
294;24/06/14 22:31:40;29.3;
295;24/06/14 22:39:12;29.4;
296;24/06/14 22:49:59;29.5;
297;24/06/14 22:56:53;29.6;
298;24/06/14 23:03:19;29.7;
299;24/06/14 23:13:13;29.8;
300;24/06/14 23:29:32;29.9;
301;25/06/14 02:09:03;30.0;
302;25/06/14 03:10:19;30.1;
303;25/06/14 03:28:39;30.2;
304;25/06/14 03:51:45;30.3;
305;25/06/14 04:19:30;30.4;
306;25/06/14 06:59:14;30.5;
307;25/06/14 07:37:15;30.6;
308;25/06/14 08:16:47;30.7;
309;25/06/14 13:17:03;30.8;
310;25/06/14 13:22:31;30.9;
311;25/06/14 13:25:43;31.0;
312;25/06/14 13:27:14;31.1;
313;25/06/14 13:29:56;31.2;
314;25/06/14 13:32:27;31.3;
315;25/06/14 13:35:38;31.4;
316;25/06/14 13:39:01;31.5;
317;26/06/14 02:29:06;31.6;
318;26/06/14 02:46:55;31.7;
319;26/06/14 03:05:37;31.8;
320;26/06/14 03:34:39;31.9;
321;26/06/14 06:41:14;32.0;
322;26/06/14 14:47:14;32.1;
323;26/06/14 15:39:29;32.2;
324;26/06/14 16:27:32;32.3;
325;27/06/14 07:05:42;32.4;
326;27/06/14 22:12:14;32.5;
327;27/06/14 23:21:58;32.6;
328;28/06/14 01:47:37;32.7;
329;28/06/14 04:42:02;32.8;
330;28/06/14 05:17:54;32.9;
331;28/06/14 05:21:58;33.0;
332;28/06/14 05:25:00;33.1;
333;28/06/14 05:32:04;33.2;
334;28/06/14 05:38:37;33.3;
335;28/06/14 05:42:42;33.4;
336;28/06/14 05:46:54;33.5;
337;28/06/14 05:50:51;33.6;
338;28/06/14 05:58:27;33.7;
339;28/06/14 06:11:14;33.8;
340;28/06/14 06:25:36;33.9;
341;30/06/14 12:05:53;34.0;
342;30/06/14 12:11:13;34.1;
343;30/06/14 12:12:11;34.2;
344;30/06/14 12:14:29;34.3;
345;30/06/14 12:20:21;34.4;
346;30/06/14 15:07:32;34.5;
347;30/06/14 15:08:42;34.6;
348;30/06/14 15:10:16;34.7;
349;30/06/14 15:11:45;34.8;
350;30/06/14 15:13:14;34.9;
351;30/06/14 15:15:45;35.0;
352;30/06/14 15:44:52;35.1;
353;01/07/14 17:09:09;35.2;
354;01/07/14 17:53:46;35.3;
355;01/07/14 17:56:50;35.4;
356;01/07/14 17:59:27;35.5;
357;01/07/14 18:00:55;35.6;
358;01/07/14 18:02:51;35.7;
359;01/07/14 18:06:19;35.8;
360;01/07/14 18:18:39;35.9;
361;01/07/14 18:24:44;36.0;
362;01/07/14 18:34:33;36.1;
363;01/07/14 18:38:41;36.2;
364;01/07/14 18:41:16;36.3;
365;01/07/14 21:41:19;36.4;
366;02/07/14 15:29:10;36.5;
367;03/07/14 15:52:01;36.6;
368;03/07/14 15:55:14;36.7;
369;03/07/14 15:58:46;36.8;
370;03/07/14 16:02:56;36.9;
371;03/07/14 16:05:35;37.0;
372;03/07/14 16:09:24;37.1;
373;03/07/14 16:11:29;37.2;
374;03/07/14 16:13:33;37.3;
375;03/07/14 16:16:45;37.4;
376;03/07/14 16:31:14;37.5;
377;04/07/14 13:46:43;37.6;
378;04/07/14 14:01:56;37.7;
379;04/07/14 14:12:41;37.8;
380;04/07/14 23:13:45;37.9;
381;04/07/14 23:23:12;38.0;
382;05/07/14 00:37:13;38.1;
383;05/07/14 04:44:42;38.2;
384;05/07/14 08:18:21;38.3;
385;06/07/14 05:44:14;38.4;
386;06/07/14 06:31:40;38.5;
387;06/07/14 06:40:14;38.6;
388;06/07/14 06:52:18;38.7;
389;06/07/14 07:00:01;38.8;
390;06/07/14 07:11:15;38.9;
391;06/07/14 07:23:00;39.0;
392;06/07/14 07:32:13;39.1;
393;06/07/14 07:40:07;39.2;
394;06/07/14 08:04:16;39.3;
395;06/07/14 09:48:52;39.4;
396;06/07/14 12:24:30;39.5;
397;06/07/14 12:29:08;39.6;
398;06/07/14 12:48:21;39.7;
399;06/07/14 16:53:07;39.8;
400;06/07/14 16:55:46;39.9;
401;06/07/14 16:57:49;40.0;
402;06/07/14 16:58:44;40.1;
403;06/07/14 16:59:52;40.2;
404;06/07/14 17:01:18;40.3;
405;06/07/14 17:02:46;40.4;
406;06/07/14 17:04:00;40.5;
407;06/07/14 17:04:35;40.6;
408;06/07/14 17:05:16;40.7;
409;06/07/14 17:06:09;40.8;
410;06/07/14 17:07:52;40.9;
411;06/07/14 17:09:49;41.0;
412;06/07/14 17:12:40;41.1;
413;06/07/14 17:18:24;41.2;
414;06/07/14 17:22:31;41.3;
415;06/07/14 17:25:24;41.4;
416;06/07/14 17:29:44;41.5;
417;06/07/14 17:36:29;41.6;
418;06/07/14 17:46:11;41.7;
419;06/07/14 17:49:52;41.8;
420;06/07/14 17:53:28;41.9;
421;06/07/14 17:59:59;42.0;
422;06/07/14 18:19:20;42.1;
423;06/07/14 18:49:48;42.2;
424;06/07/14 21:56:00;42.3;
425;06/07/14 22:20:26;42.4;
426;06/07/14 22:25:56;42.5;
427;06/07/14 22:39:55;42.6;
428;07/07/14 00:32:55;42.7;
429;07/07/14 00:35:32;42.8;
430;07/07/14 00:38:09;42.9;
431;07/07/14 00:41:57;43.0;
432;07/07/14 01:02:08;43.1;
433;07/07/14 01:16:39;43.2;
434;07/07/14 04:13:09;43.3;
435;07/07/14 04:19:34;43.4;
436;07/07/14 04:25:46;43.5;
437;07/07/14 04:48:01;43.6;
438;07/07/14 04:54:29;43.7;
439;07/07/14 05:00:36;43.8;
440;07/07/14 05:05:16;43.9;
441;07/07/14 05:09:02;44.0;
442;07/07/14 05:35:56;44.1;
443;07/07/14 05:40:38;44.2;
444;07/07/14 05:42:19;44.3;
445;07/07/14 05:43:43;44.4;
446;07/07/14 05:52:01;44.5;
447;07/07/14 10:40:26;44.6;
448;07/07/14 11:05:59;44.7;
449;07/07/14 11:16:16;44.8;
450;07/07/14 11:25:33;44.9;
451;07/07/14 11:33:09;45.0;
452;07/07/14 11:39:05;45.1;
453;07/07/14 11:46:44;45.2;
454;07/07/14 11:55:52;45.3;
455;07/07/14 12:01:20;45.4;
456;07/07/14 12:19:46;45.5;
457;07/07/14 12:35:44;45.6;
458;07/07/14 12:49:45;45.7;
459;07/07/14 13:02:55;45.8;
460;07/07/14 13:15:06;45.9;
461;07/07/14 13:26:21;46.0;
462;07/07/14 13:53:01;46.1;
463;07/07/14 14:21:51;46.2;
464;07/07/14 14:40:57;46.3;
465;07/07/14 14:44:30;46.4;
466;07/07/14 14:47:30;46.5;
467;07/07/14 14:53:43;46.6;
468;07/07/14 17:15:38;46.7;
469;07/07/14 17:28:16;46.8;
470;07/07/14 21:25:46;46.9;
471;07/07/14 21:42:52;47.0;
472;07/07/14 21:55:43;47.1;
473;07/07/14 22:02:13;47.2;
474;07/07/14 22:11:05;47.3;
475;07/07/14 22:20:30;47.4;
476;07/07/14 22:29:47;47.5;
477;07/07/14 22:33:46;47.6;
478;07/07/14 22:37:05;47.7;
479;07/07/14 22:40:05;47.8;
480;07/07/14 22:46:24;47.9;
481;07/07/14 22:51:57;48.0;
482;07/07/14 22:55:47;48.1;
483;07/07/14 22:59:56;48.2;
484;07/07/14 23:04:53;48.3;
485;07/07/14 23:07:20;48.4;
486;07/07/14 23:12:19;48.5;
487;07/07/14 23:18:09;48.6;
488;07/07/14 23:23:02;48.7;
489;07/07/14 23:27:56;48.8;
490;07/07/14 23:40:54;48.9;
491;08/07/14 00:09:02;49.0;
492;08/07/14 00:23:34;49.1;
493;08/07/14 00:50:50;49.2;
494;08/07/14 01:59:13;49.3;
495;08/07/14 02:48:19;49.4;
496;08/07/14 04:52:37;49.5;
497;08/07/14 05:24:33;49.6;
498;08/07/14 06:04:08;49.7;
499;08/07/14 06:18:46;49.8;
500;08/07/14 06:22:44;49.9;
501;08/07/14 06:27:00;50.0;
502;08/07/14 06:37:24;50.1;
503;08/07/14 06:44:12;50.2;
504;08/07/14 06:57:32;50.3;
505;08/07/14 07:18:07;50.4;
506;08/07/14 08:34:00;50.5;
507;08/07/14 10:09:30;50.6;
508;08/07/14 10:17:11;50.7;
509;08/07/14 10:33:13;50.8;
510;08/07/14 10:37:28;50.9;
511;08/07/14 10:40:52;51.0;
512;08/07/14 10:44:14;51.1;
513;08/07/14 10:59:26;51.2;
514;08/07/14 11:09:49;51.3;
515;08/07/14 11:24:19;51.4;
516;08/07/14 11:33:41;51.4;Registrado
