"TOA5","H5006","CR2xx","No_SN","CR200X.Std.01","nivel_04-12-2017.CR2","20631","Intervalo"
"TIMESTAMP","RECORD","nivel_A_Max","nivel_A_Min","nivel_A_Avg","Temp_C_Max","Temp_C_Min","Temp_C_Avg","batt_volt_Avg"
"TS","RN","m","m","m","Grados","Grados","Grados",""
"","","Max","Min","Avg","Max","Min","Avg","Avg"
"2017-12-04 09:30:00",0,0.3631258,0.3619661,0.3627348,7.286608,7.271537,7.278945,13.55547
"2017-12-04 09:35:00",1,0.362446,0.3614755,0.3621184,7.325756,7.292855,7.309024,13.43421
"2017-12-04 09:40:00",2,0.3631426,0.3617178,0.3620986,7.374569,7.337246,7.356249,13.37898
"2017-12-04 09:45:00",3,0.3629049,0.3615364,0.3622172,7.429558,7.385598,7.408569,13.37109
"2017-12-04 09:50:00",4,0.3628136,0.3606235,0.3616898,7.46971,7.440146,7.455149,13.36521
"2017-12-04 09:55:00",5,0.3622704,0.3604295,0.3613425,7.498879,7.475247,7.486839,13.34976
"2017-12-04 10:00:00",6,0.3618079,0.3605587,0.3613301,7.524475,7.502502,7.513341,13.38166
"2017-12-04 10:05:00",7,0.3620756,0.3611692,0.3614765,7.551934,7.527108,7.539268,13.36521
"2017-12-04 10:10:00",8,0.3631434,0.3601994,0.3617073,7.603806,7.557497,7.57866,13.33298
"2017-12-04 10:15:00",9,0.3619414,0.3605151,0.3611681,7.644783,7.615549,7.631073,13.3454
"2017-12-04 10:20:00",10,0.3618104,0.3604983,0.3610443,7.697198,7.649463,7.672366,13.33617
"2017-12-04 10:25:00",11,0.3609556,0.3600721,0.3604089,7.755079,7.710554,7.732331,13.32156
"2017-12-04 10:30:00",12,0.3613805,0.358665,0.3600414,7.832474,7.770961,7.801703,13.32911
"2017-12-04 10:35:00",13,0.3608013,0.3597092,0.3603333,7.914055,7.845767,7.878842,13.32156
"2017-12-04 10:40:00",14,0.3603637,0.3593506,0.3597748,7.992695,7.930151,7.96387,13.31233
"2017-12-04 10:45:00",15,0.3616101,0.3591726,0.3602921,8.057495,8.002598,8.030046,13.32273
"2017-12-04 10:50:00",16,0.3609459,0.3594905,0.3600294,8.124187,8.06933,8.097891,13.3187
"2017-12-04 10:55:00",17,0.3604993,0.3591431,0.3597737,8.186416,8.140123,8.162628,13.3041
"2017-12-04 11:00:00",18,0.360617,0.3589592,0.359953,8.263886,8.199052,8.228041,13.31501
"2017-12-04 11:05:00",19,0.3602338,0.3594221,0.3598571,8.335246,8.281504,8.310535,13.31266
"2017-12-04 11:10:00",20,0.3607808,0.359054,0.3600798,8.411192,8.34937,8.383245,13.30443
"2017-12-04 11:15:00",21,0.3602272,0.3588689,0.3593804,8.459063,8.425637,8.443857,13.32106
"2017-12-04 11:20:00",22,0.3609158,0.3584194,0.3595936,8.512725,8.471893,8.49113,13.31535
"2017-12-04 11:25:00",23,0.3599151,0.358297,0.3591185,8.576249,8.522227,8.546564,13.30494
"2017-12-04 11:30:00",24,0.3600203,0.3588946,0.3595441,8.669731,8.5983,8.63277,13.32072
"2017-12-04 11:35:00",25,0.3602699,0.3585677,0.3593824,8.782139,8.688371,8.73535,13.31149
"2017-12-04 11:40:00",26,0.3592264,0.3584524,0.358743,8.863974,8.800784,8.832819,13.3041
"2017-12-04 11:45:00",27,0.3587339,0.3571827,0.358236,8.935911,8.882803,8.910913,13.3093
"2017-12-04 11:50:00",28,0.3588863,0.3579665,0.3584782,8.981985,8.945565,8.964002,13.30712
"2017-12-04 11:55:00",29,0.3588601,0.3577938,0.3583814,9.024573,8.989773,9.005409,13.29587
"2017-12-04 12:00:00",30,0.3588812,0.35786,0.358308,9.078721,9.036856,9.056059,13.31165
"2017-12-04 12:05:00",31,0.3594319,0.3574409,0.3581465,9.140685,9.094313,9.116041,13.31434
"2017-12-04 12:10:00",32,0.3580889,0.3572482,0.3575388,9.158626,9.147461,9.152703,13.30863
"2017-12-04 12:15:00",33,0.3583865,0.3570029,0.35777,9.161818,9.160672,9.161359,13.33398
"2017-12-04 12:20:00",34,0.3576034,0.3570428,0.3573141,9.162487,9.160188,9.160923,13.34624
"2017-12-04 12:25:00",35,0.3575269,0.356921,0.3571503,9.17371,9.164861,9.169302,13.34019
"2017-12-04 12:30:00",36,0.3575796,0.3564559,0.3571744,9.19628,9.176672,9.184965,13.35379
"2017-12-04 12:35:00",37,0.3570712,0.3563391,0.3566841,9.235997,9.201601,9.219033,13.34859
"2017-12-04 12:40:00",38,0.3572738,0.3559416,0.3566133,9.285671,9.245543,9.264991,13.34036
"2017-12-04 12:45:00",39,0.3577226,0.3560907,0.3569301,9.321015,9.29389,9.307763,13.35933
"2017-12-04 12:50:00",40,0.3571363,0.355839,0.3564219,9.343737,9.326699,9.336293,13.3637
"2017-12-04 12:55:00",41,0.3569739,0.3558938,0.356416,9.34889,9.344903,9.346669,13.35178
"2017-12-04 13:00:00",42,0.3561745,0.3554816,0.3557883,9.356316,9.350105,9.353684,13.36605
"2017-12-04 13:05:00",43,0.3570572,0.355462,0.3561434,9.360517,9.357641,9.35902,13.37226
"2017-12-04 13:10:00",44,0.3565449,0.3544883,0.355707,9.358903,9.356123,9.357915,13.37041
"2017-12-04 13:15:00",45,0.3559326,0.3545329,0.3550562,9.354696,9.346852,9.351496,13.38317
"2017-12-04 13:20:00",46,0.3559446,0.3545284,0.3552518,9.342941,9.321892,9.332756,13.38939
"2017-12-04 13:25:00",47,0.3555933,0.3549762,0.3553092,9.31501,9.286287,9.300959,13.4003
"2017-12-04 13:30:00",48,0.3557031,0.3541568,0.3548347,9.279063,9.252856,9.265565,13.42951
"2017-12-04 13:35:00",49,0.3546627,0.353927,0.3542823,9.246918,9.223444,9.234877,13.45503
"2017-12-04 13:40:00",50,0.3542174,0.3538635,0.3540578,9.219563,9.203035,9.210997,13.44798
"2017-12-04 13:45:00",51,0.3536412,0.3533805,0.3535325,9.199306,9.183874,9.191116,13.46191
"2017-12-04 13:50:00",52,0.3544707,0.3531505,0.3537336,9.180536,9.169316,9.174486,13.45889
"2017-12-04 13:55:00",53,0.3542518,0.3532619,0.3536298,9.176536,9.167733,9.170073,13.44747
"2017-12-04 14:00:00",54,0.3540843,0.353104,0.3533502,9.187895,9.177942,9.183063,13.45067
"2017-12-04 14:05:00",55,0.3537023,0.3527233,0.3533731,9.190852,9.186277,9.187997,13.44865
"2017-12-04 14:10:00",56,0.3538634,0.3526764,0.3533048,9.199661,9.192784,9.196344,13.4327
"2017-12-04 14:15:00",57,0.3534252,0.3527316,0.3530573,9.208917,9.202011,9.205975,13.43891
"2017-12-04 14:20:00",58,0.3536476,0.352537,0.3528575,9.213023,9.2096,9.211096,13.43488
"2017-12-04 14:25:00",59,0.3530928,0.3524383,0.3528327,9.224409,9.214601,9.218409,13.41944
"2017-12-04 14:30:00",60,0.3531774,0.352065,0.3527854,9.242459,9.226903,9.234838,13.42766
"2017-12-04 14:35:00",61,0.3528624,0.3523541,0.3526339,9.258692,9.245823,9.252017,13.43119
"2017-12-04 14:40:00",62,0.3526429,0.3519254,0.3523273,9.274735,9.261792,9.268015,13.42682
"2017-12-04 14:45:00",63,0.3532694,0.352514,0.3527342,9.307635,9.28035,9.292101,13.42934
"2017-12-04 14:50:00",64,0.3537146,0.352183,0.3527472,9.338365,9.315057,9.32662,13.42263
"2017-12-04 14:55:00",65,0.3529035,0.3526031,0.3527546,9.360689,9.342687,9.351048,13.40433
"2017-12-04 15:00:00",66,0.3528472,0.3525696,0.3527179,9.38763,9.366806,9.376745,13.41977
"2017-12-04 15:05:00",67,0.3533221,0.3521944,0.3528047,9.416376,9.393567,9.405444,13.4191
"2017-12-04 15:10:00",68,0.3529885,0.3525061,0.352686,9.425654,9.419443,9.423115,13.41843
"2017-12-04 15:15:00",69,0.3535559,0.3526276,0.353094,9.438548,9.425702,9.430716,13.43287
"2017-12-04 15:20:00",70,0.3534799,0.3521275,0.3527601,9.476853,9.444404,9.460269,13.42431
"2017-12-04 15:25:00",71,0.3531658,0.3526852,0.3529041,9.512604,9.485122,9.498363,13.41121
"2017-12-04 15:30:00",72,0.3530921,0.3526612,0.3529184,9.551055,9.519427,9.534133,13.42515
"2017-12-04 15:35:00",73,0.3541281,0.3525904,0.3531368,9.604907,9.560829,9.583891,13.41574
"2017-12-04 15:40:00",74,0.3532002,0.3524913,0.3527988,9.630603,9.611715,9.621738,13.41457
"2017-12-04 15:45:00",75,0.3531813,0.352592,0.3529403,9.660708,9.635852,9.647753,13.4191
"2017-12-04 15:50:00",76,0.3530126,0.352682,0.3528545,9.6874,9.667091,9.676908,13.41725
"2017-12-04 15:55:00",77,0.3531659,0.3522537,0.3526447,9.718497,9.695572,9.70832,13.39996
"2017-12-04 16:00:00",78,0.3531792,0.352511,0.3529209,9.740576,9.721287,9.73098,13.40953
"2017-12-04 16:05:00",79,0.3534761,0.3527217,0.353137,9.759354,9.74355,9.751178,13.4092
"2017-12-04 16:10:00",80,0.3532011,0.3526224,0.3529833,9.76126,9.760606,9.761068,13.34204
"2017-12-04 16:15:00",81,0.3530759,0.3522781,0.3526664,9.759417,9.750235,9.754913,13.46628
"2017-12-04 16:20:00",82,0.3530273,0.3525322,0.3528183,9.747906,9.734928,9.741714,13.42078
"2017-12-04 16:25:00",83,0.3534457,0.3527334,0.3528861,9.731608,9.717094,9.724199,13.33365
"2017-12-04 16:30:00",84,0.3528138,0.3520924,0.3523271,9.71381,9.69943,9.706884,13.38468
"2017-12-04 16:35:00",85,0.3528649,0.3519936,0.3523505,9.695073,9.681839,9.688234,13.21747
"2017-12-04 16:40:00",86,0.3528868,0.3518504,0.3525442,9.678399,9.664423,9.671437,12.99015
"2017-12-04 16:45:00",87,0.3529041,0.3515773,0.3523183,9.660493,9.642521,9.651613,12.93659
"2017-12-04 16:50:00",88,0.3524463,0.3517667,0.3520492,9.638158,9.615749,9.627094,12.83955
"2017-12-04 16:55:00",89,0.3522586,0.3515177,0.3518866,9.610635,9.59357,9.602032,12.94985
"2017-12-04 17:00:00",90,0.3525183,0.3517429,0.3520811,9.589614,9.574752,9.582194,13.34103
"2017-12-04 17:05:00",91,0.352466,0.3514003,0.351883,9.571117,9.555047,9.562662,13.09038
"2017-12-04 17:10:00",92,0.3518941,0.3511903,0.3516099,9.55178,9.535921,9.54378,13.07829
"2017-12-04 17:15:00",93,0.3524027,0.3509496,0.3515954,9.531565,9.513908,9.522633,13.41507
"2017-12-04 17:20:00",94,0.3516144,0.3511313,0.3514642,9.509777,9.488286,9.499764,12.90788
"2017-12-04 17:25:00",95,0.3520025,0.3509343,0.3514309,9.481511,9.453477,9.467566,12.79137
"2017-12-04 17:30:00",96,0.3516556,0.3507695,0.3512169,9.446035,9.417042,9.4314,12.8053
"2017-12-04 17:35:00",97,0.3519868,0.3512023,0.3515348,9.409506,9.379854,9.394503,12.67569
"2017-12-04 17:40:00",98,0.3514819,0.3510251,0.3512964,9.372835,9.342584,9.357877,12.64497
"2017-12-04 17:45:00",99,0.3511751,0.3504536,0.350816,9.334867,9.305482,9.319858,12.72102
"2017-12-04 17:50:00",100,0.3510742,0.35054,0.3508587,9.298671,9.270265,9.284351,12.63708
"2017-12-04 17:55:00",101,0.3507297,0.3500966,0.3504822,9.263462,9.234301,9.248964,12.61777
"2017-12-04 18:00:00",102,0.3509432,0.3502247,0.3505091,9.227026,9.19992,9.213308,12.68845
"2017-12-04 18:05:00",103,0.3504647,0.3501953,0.3503228,9.193242,9.165591,9.179482,12.60871
"2017-12-04 18:10:00",104,0.350967,0.3496243,0.350327,9.158796,9.133854,9.146281,12.59444
"2017-12-04 18:15:00",105,0.3515607,0.3499453,0.3504899,9.127571,9.103633,9.115431,12.67855
"2017-12-04 18:20:00",106,0.3505446,0.3499647,0.3503499,9.097901,9.074448,9.086252,12.58285
"2017-12-04 18:25:00",107,0.3505177,0.3499217,0.3501241,9.068598,9.043536,9.056603,12.5847
"2017-12-04 18:30:00",108,0.3505431,0.3497275,0.3501969,9.037277,9.012166,9.024879,12.65152
"2017-12-04 18:35:00",109,0.350461,0.3500389,0.3502831,9.00579,8.98069,8.993214,12.58218
"2017-12-04 18:40:00",110,0.350623,0.349821,0.3502492,8.974633,8.951006,8.962771,12.57597
"2017-12-04 18:45:00",111,0.3503809,0.3497286,0.3500388,8.944962,8.921554,8.93321,12.65102
"2017-12-04 18:50:00",112,0.3505712,0.3499596,0.350289,8.91561,8.89288,8.904214,12.56942
"2017-12-04 18:55:00",113,0.350518,0.3498074,0.350119,8.887312,8.864522,8.875923,12.55801
"2017-12-04 19:00:00",114,0.3503195,0.3499728,0.3501284,8.858973,8.837195,8.84799,12.63859
"2017-12-04 19:05:00",115,0.3503425,0.3497586,0.3501174,8.831732,8.809966,8.820856,12.56287
"2017-12-04 19:10:00",116,0.3508965,0.349811,0.3502244,8.805,8.784323,8.794772,12.55549
"2017-12-04 19:15:00",117,0.3506879,0.3497208,0.3503879,8.778822,8.758014,8.768257,12.63473
"2017-12-04 19:20:00",118,0.3506973,0.3495631,0.3501402,8.75299,8.731828,8.742406,12.557
"2017-12-04 19:25:00",119,0.3503079,0.349731,0.3500384,8.726613,8.705421,8.716141,12.54206
"2017-12-04 19:30:00",120,0.3508794,0.3497453,0.3503745,8.699403,8.676267,8.687647,12.63339
"2017-12-04 19:35:00",121,0.3508569,0.3498693,0.3503472,8.670852,8.650148,8.660414,12.54357
"2017-12-04 19:40:00",122,0.3504536,0.3496927,0.3500588,8.644737,8.624612,8.634583,12.53517
"2017-12-04 19:45:00",123,0.3503851,0.3496032,0.3499664,8.619676,8.599292,8.609718,12.62785
"2017-12-04 19:50:00",124,0.3505932,0.3497745,0.350169,8.593991,8.573818,8.583898,12.5387
"2017-12-04 19:55:00",125,0.3503632,0.3496892,0.3500353,8.568701,8.548718,8.558647,12.52829
"2017-12-04 20:00:00",126,0.350274,0.3497291,0.3499978,8.543947,8.525824,8.534813,12.62499
"2017-12-04 20:05:00",127,0.350331,0.3491178,0.3497773,8.521009,8.502165,8.511541,12.53165
"2017-12-04 20:10:00",128,0.3502576,0.3495966,0.3498928,8.497701,8.48096,8.489306,12.52611
"2017-12-04 20:15:00",129,0.3503647,0.3491512,0.349782,8.476854,8.460137,8.468445,12.61425
"2017-12-04 20:20:00",130,0.3500194,0.3493487,0.3496504,8.455679,8.43886,8.447276,12.52493
"2017-12-04 20:25:00",131,0.3497547,0.3489216,0.3494369,8.434512,8.416411,8.425486,12.50814
"2017-12-04 20:30:00",132,0.350109,0.3491028,0.349567,8.412026,8.394743,8.403378,12.60048
"2017-12-04 20:35:00",133,0.3497888,0.3489839,0.3493741,8.390081,8.373057,8.381288,12.51603
"2017-12-04 20:40:00",134,0.3496161,0.3487491,0.3492617,8.369064,8.35322,8.361008,12.51872
"2017-12-04 20:45:00",135,0.3496045,0.3484156,0.3491311,8.349556,8.334693,8.341986,12.59427
"2017-12-04 20:50:00",136,0.3495357,0.3487934,0.3491552,8.330997,8.315718,8.323306,12.51956
"2017-12-04 20:55:00",137,0.3498267,0.349025,0.3494582,8.311984,8.295207,8.303698,12.50999
"2017-12-04 21:00:00",138,0.3502952,0.3486262,0.3490887,8.291289,8.274091,8.282828,12.59024
"2017-12-04 21:05:00",139,0.3503814,0.3492904,0.3496317,8.269373,8.251304,8.260218,12.50932
"2017-12-04 21:10:00",140,0.3497134,0.3488015,0.3493687,8.247015,8.22931,8.238361,12.50092
"2017-12-04 21:15:00",141,0.349223,0.3488177,0.3490152,8.224684,8.205124,8.214899,12.59225
"2017-12-04 21:20:00",142,0.3495657,0.3490146,0.3493721,8.200344,8.18189,8.190981,12.51083
"2017-12-04 21:25:00",143,0.3496412,0.3486134,0.3492833,8.177338,8.160279,8.16876,12.49488
"2017-12-04 21:30:00",144,0.3502976,0.3490989,0.3496063,8.155743,8.137269,8.146649,12.59141
"2017-12-04 21:35:00",145,0.3501583,0.3492573,0.3496186,8.132511,8.114307,8.123188,12.4979
"2017-12-04 21:40:00",146,0.3501372,0.3493437,0.3497359,8.11026,8.09373,8.102179,12.48749
"2017-12-04 21:45:00",147,0.3503591,0.3493441,0.3497933,8.089693,8.07473,8.082004,12.58755
"2017-12-04 21:50:00",148,0.3504752,0.3491003,0.3497662,8.070886,8.055366,8.062994,12.49337
"2017-12-04 21:55:00",149,0.3492399,0.3489762,0.3490984,8.051451,8.035532,8.043379,12.49119
"2017-12-04 22:00:00",150,0.3501002,0.3494843,0.3498292,8.031415,8.015137,8.023151,12.58386
"2017-12-04 22:05:00",151,0.3505046,0.3488088,0.3497403,8.011464,7.996413,8.003976,12.48665
"2017-12-04 22:10:00",152,0.3502652,0.3489817,0.349832,7.992057,7.9757,7.983837,12.48531
"2017-12-04 22:15:00",153,0.3503486,0.3489571,0.3496966,7.971887,7.955054,7.963547,12.57379
"2017-12-04 22:20:00",154,0.3504082,0.3490213,0.3497142,7.950973,7.934584,7.942753,12.49656
"2017-12-04 22:25:00",155,0.35001,0.3489685,0.3493513,7.930637,7.915637,7.923258,12.48178
"2017-12-04 22:30:00",156,0.3502517,0.3489175,0.3496147,7.911739,7.897114,7.904423,12.57312
"2017-12-04 22:35:00",157,0.3495319,0.348792,0.3492628,7.893362,7.879532,7.886377,12.4838
"2017-12-04 22:40:00",158,0.3502561,0.3494473,0.3498874,7.875835,7.861535,7.86869,12.48145
"2017-12-04 22:45:00",159,0.3505436,0.3494454,0.3498463,7.858442,7.845275,7.851868,12.56338
"2017-12-04 22:50:00",160,0.3513841,0.3490769,0.3501623,7.841883,7.829299,7.835576,12.47893
"2017-12-04 22:55:00",161,0.3501398,0.3490358,0.349692,7.826125,7.813115,7.819496,12.46718
"2017-12-04 23:00:00",162,0.3494873,0.348963,0.3492809,7.809981,7.796762,7.803388,12.56976
"2017-12-04 23:05:00",163,0.3504662,0.3487523,0.3493861,7.793486,7.781999,7.787749,12.47289
"2017-12-04 23:10:00",164,0.3501933,0.3491396,0.3497372,7.778999,7.767622,7.773328,12.46214
"2017-12-04 23:15:00",165,0.349625,0.3489292,0.3493133,7.764532,7.753185,7.758658,12.56254
"2017-12-04 23:20:00",166,0.3503042,0.3493866,0.3496963,7.750651,7.738377,7.744649,12.48061
"2017-12-04 23:25:00",167,0.3499219,0.3491232,0.3495901,7.735289,7.723986,7.729534,12.46567
"2017-12-04 23:30:00",168,0.3501036,0.3488476,0.3493315,7.721122,7.710906,7.715978,12.55045
"2017-12-04 23:35:00",169,0.350065,0.3490683,0.3496693,7.70816,7.696299,7.702247,12.47658
"2017-12-04 23:40:00",170,0.349715,0.3493237,0.3494838,7.693326,7.682226,7.687749,12.46348
"2017-12-04 23:45:00",171,0.3503706,0.3495238,0.3498067,7.679665,7.668296,7.674124,12.54793
"2017-12-04 23:50:00",172,0.35052,0.349404,0.3500568,7.66515,7.653643,7.659411,12.46936
"2017-12-04 23:55:00",173,0.3507018,0.3497912,0.3501107,7.65072,7.640767,7.645731,12.4655
"2017-12-05 00:00:00",174,0.3506628,0.3503015,0.3504694,7.637916,7.626718,7.632415,12.54407
"2017-12-05 00:05:00",175,0.3505871,0.3499877,0.3502598,7.623699,7.61166,7.617598,12.46483
"2017-12-05 00:10:00",176,0.3506215,0.3497803,0.350161,7.608923,7.598137,7.603578,12.45845
"2017-12-05 00:15:00",177,0.351132,0.350582,0.350825,7.595433,7.585555,7.590462,12.54457
"2017-12-05 00:20:00",178,0.3514533,0.3506386,0.3509994,7.582969,7.573413,7.578251,12.45257
"2017-12-05 00:25:00",179,0.3516903,0.3506944,0.3511137,7.571062,7.561964,7.566473,12.45475
"2017-12-05 00:30:00",180,0.3516051,0.3511839,0.3514406,7.559659,7.551064,7.555368,12.53534
"2017-12-05 00:35:00",181,0.3515604,0.3512116,0.3513574,7.548792,7.539726,7.544265,12.45005
"2017-12-05 00:40:00",182,0.3524852,0.3510213,0.3518195,7.537508,7.528672,7.533009,12.44854
"2017-12-05 00:45:00",183,0.3525732,0.3517659,0.3521589,7.526447,7.517024,7.521716,12.53282
"2017-12-05 00:50:00",184,0.3528723,0.3522574,0.3526573,7.51502,7.506716,7.510972,12.4514
"2017-12-05 00:55:00",185,0.3533981,0.3523457,0.3528503,7.504492,7.495341,7.499949,12.43494
"2017-12-05 01:00:00",186,0.3531217,0.352878,0.353003,7.492873,7.48241,7.487651,12.52862
"2017-12-05 01:05:00",187,0.3536565,0.3528773,0.3531817,7.480039,7.471038,7.475621,12.44619
"2017-12-05 01:10:00",188,0.3540743,0.353186,0.3536189,7.46824,7.45853,7.463389,12.43813
"2017-12-05 01:15:00",189,0.3542447,0.3533976,0.3537981,7.45609,7.446583,7.451251,12.52392
"2017-12-05 01:20:00",190,0.3541934,0.3535924,0.3538736,7.444054,7.434919,7.439567,12.44351
"2017-12-05 01:25:00",191,0.354416,0.3538651,0.3542069,7.432404,7.421811,7.427153,12.42991
"2017-12-05 01:30:00",192,0.3554758,0.3535794,0.3545063,7.419154,7.408805,7.41405,12.51922
"2017-12-05 01:35:00",193,0.3550181,0.3545069,0.3547761,7.4062,7.39592,7.401077,12.43192
"2017-12-05 01:40:00",194,0.3551653,0.3541581,0.3545656,7.393575,7.384972,7.389234,12.4289
"2017-12-05 01:45:00",195,0.3552768,0.3546702,0.3550284,7.382724,7.373071,7.377808,12.52527
"2017-12-05 01:50:00",196,0.355256,0.3546457,0.3548806,7.371115,7.362517,7.366952,12.42386
"2017-12-05 01:55:00",197,0.3554578,0.354446,0.3550837,7.360452,7.352966,7.356542,12.41446
"2017-12-05 02:00:00",198,0.3559733,0.3546814,0.3552797,7.351147,7.343296,7.347138,12.51301
"2017-12-05 02:05:00",199,0.3560429,0.355181,0.3555973,7.341322,7.33223,7.336873,12.4247
"2017-12-05 02:10:00",200,0.356579,0.3552399,0.3558632,7.330011,7.321566,7.325736,12.41681
"2017-12-05 02:15:00",201,0.3561833,0.3551848,0.3556351,7.319529,7.31041,7.315101,12.50747
"2017-12-05 02:20:00",202,0.3561444,0.3553585,0.3557864,7.307826,7.29804,7.303029,12.41362
"2017-12-05 02:25:00",203,0.3568494,0.3555024,0.3559545,7.295283,7.286029,7.290576,12.41228
"2017-12-05 02:30:00",204,0.3569682,0.3551446,0.3563737,7.283601,7.274087,7.278788,12.49992
"2017-12-05 02:35:00",205,0.3571451,0.3557351,0.3561647,7.271544,7.261692,7.266589,12.41983
"2017-12-05 02:40:00",206,0.3577431,0.3552311,0.3564991,7.259278,7.249719,7.254605,12.4059
"2017-12-05 02:45:00",207,0.3570659,0.3554903,0.3562967,7.24741,7.23842,7.242864,12.49169
"2017-12-05 02:50:00",208,0.3580461,0.3563472,0.3569942,7.236086,7.226989,7.231533,12.41345
"2017-12-05 02:55:00",209,0.3569703,0.3561525,0.3564897,7.224759,7.215775,7.220365,12.39566
"2017-12-05 03:00:00",210,0.3566531,0.3553002,0.3560974,7.213314,7.204719,7.208888,12.49152
"2017-12-05 03:05:00",211,0.3566786,0.3556099,0.3561297,7.20283,7.194449,7.198627,12.40758
"2017-12-05 03:10:00",212,0.3577166,0.355284,0.3565567,7.192689,7.185069,7.188891,12.3876
"2017-12-05 03:15:00",213,0.3576535,0.3558011,0.3564062,7.182989,7.175248,7.179178,12.48363
"2017-12-05 03:20:00",214,0.3577764,0.3560695,0.3566143,7.173348,7.165912,7.16966,12.40607
"2017-12-05 03:25:00",215,0.3581525,0.3563122,0.3569085,7.164032,7.15552,7.159827,12.38877
"2017-12-05 03:30:00",216,0.3573233,0.3561549,0.3567297,7.153422,7.144842,7.149137,12.48598
"2017-12-05 03:35:00",217,0.3570889,0.3555437,0.3562096,7.142746,7.134328,7.138598,12.3928
"2017-12-05 03:40:00",218,0.357135,0.3556487,0.3561251,7.132213,7.123606,7.127923,12.38575
"2017-12-05 03:45:00",219,0.3573666,0.3561184,0.3565689,7.12153,7.114015,7.117777,12.47423
"2017-12-05 03:50:00",220,0.3582523,0.3562444,0.3571497,7.11201,7.10458,7.10827,12.37366
"2017-12-05 03:55:00",221,0.3566322,0.3560645,0.3563094,7.103005,7.096218,7.099687,12.37618
"2017-12-05 04:00:00",222,0.3566044,0.3551129,0.3559205,7.094227,7.086462,7.090333,12.4697
"2017-12-05 04:05:00",223,0.3569321,0.3557062,0.3561839,7.084631,7.076517,7.080582,12.38441
"2017-12-05 04:10:00",224,0.3582503,0.3555433,0.356221,7.074616,7.0674,7.070958,12.37769
"2017-12-05 04:15:00",225,0.3565041,0.3551745,0.3557816,7.065609,7.058944,7.062273,12.46483
"2017-12-05 04:20:00",226,0.3566182,0.355305,0.3558219,7.057166,7.050273,7.053808,12.37853
"2017-12-05 04:25:00",227,0.3560981,0.354562,0.3554691,7.048662,7.041745,7.045209,12.37215
"2017-12-05 04:30:00",228,0.3561182,0.3552085,0.3556675,7.040096,7.032516,7.036294,12.45643
"2017-12-05 04:35:00",229,0.3563618,0.3555723,0.3558791,7.03088,7.024292,7.027551,12.37467
"2017-12-05 04:40:00",230,0.3557152,0.3554848,0.3555582,7.022434,7.015298,7.018921,12.3651
"2017-12-05 04:45:00",231,0.3560571,0.354822,0.3554425,7.013504,7.00683,7.010173,12.4613
"2017-12-05 04:50:00",232,0.3558992,0.3547421,0.3555235,7.005183,6.99892,7.002066,12.3646
"2017-12-05 04:55:00",233,0.3579351,0.3548157,0.3559341,6.997241,6.989269,6.993207,12.35587
"2017-12-05 05:00:00",234,0.356098,0.3545303,0.3553586,6.987322,6.980054,6.983685,12.4514
"2017-12-05 05:05:00",235,0.3577186,0.3548734,0.3557878,6.978325,6.97111,6.97469,12.35486
"2017-12-05 05:10:00",236,0.3564423,0.3539855,0.355323,6.969388,6.961697,6.965585,12.35184
"2017-12-05 05:15:00",237,0.3560326,0.3551802,0.3556924,6.959962,6.953344,6.956574,12.4524
"2017-12-05 05:20:00",238,0.3558235,0.3553214,0.3556077,6.951839,6.945293,6.948535,12.35201
"2017-12-05 05:25:00",239,0.356371,0.3551739,0.3557746,6.943757,6.937824,6.940791,12.34126
"2017-12-05 05:30:00",240,0.3562579,0.3548683,0.3553607,6.93648,6.931899,6.934199,12.44267
"2017-12-05 05:35:00",241,0.3560488,0.3548912,0.3555582,6.930497,6.925668,6.927953,12.34982
"2017-12-05 05:40:00",242,0.3555669,0.3548753,0.3552183,6.924624,6.91991,6.922241,12.33656
"2017-12-05 05:45:00",243,0.3560918,0.354107,0.3551598,6.918694,6.913873,6.916246,12.43813
"2017-12-05 05:50:00",244,0.3553471,0.3538336,0.3548113,6.91295,6.908257,6.910668,12.33975
"2017-12-05 05:55:00",245,0.3563984,0.3548482,0.3555759,6.90713,6.902089,6.904747,12.33001
"2017-12-05 06:00:00",246,0.3566875,0.3561483,0.3564038,6.900701,6.895475,6.897925,12.42302
"2017-12-05 06:05:00",247,0.3565419,0.3555394,0.3560291,6.894425,6.891511,6.892936,12.33656
"2017-12-05 06:10:00",248,0.356462,0.3555368,0.356088,6.890671,6.886439,6.888589,12.32867
"2017-12-05 06:15:00",249,0.3573936,0.355551,0.3566534,6.885326,6.881439,6.883334,12.42756
"2017-12-05 06:20:00",250,0.3585322,0.3560578,0.3570078,6.880586,6.876655,6.878726,12.32985
"2017-12-05 06:25:00",251,0.3582448,0.3562543,0.3572397,6.87539,6.871332,6.873253,12.31591
"2017-12-05 06:30:00",252,0.357683,0.3561255,0.3566929,6.870569,6.866798,6.868704,12.41799
"2017-12-05 06:35:00",253,0.3579097,0.3568876,0.3574339,6.865939,6.861698,6.863867,12.3285
"2017-12-05 06:40:00",254,0.3588818,0.3564684,0.3575908,6.860618,6.857541,6.859103,12.32279
"2017-12-05 06:45:00",255,0.3585531,0.3573309,0.3578579,6.856752,6.853676,6.855087,12.42688
"2017-12-05 06:50:00",256,0.3585899,0.3572901,0.3579722,6.853027,6.849919,6.851474,12.34865
