"TOA5","H5006","CR2xx","No_SN","CR200X.Std.01","nivel_04-12-2017.CR2","20631","Intervalo"
"TIMESTAMP","RECORD","nivel_A_Max","nivel_A_Min","nivel_A_Avg","Temp_C_Max","Temp_C_Min","Temp_C_Avg","batt_volt_Avg"
"TS","RN","m","m","m","Grados","Grados","Grados",""
"","","Max","Min","Avg","Max","Min","Avg","Avg"
"2018-02-28 11:20:00",24791,0.3050349,0.3047815,0.3049479,8.134843,8.122747,8.12887,13.75219
"2018-02-28 11:25:00",24792,0.3052621,0.3047072,0.3049285,8.148934,8.137883,8.1434,13.74783
"2018-02-28 11:30:00",24793,0.3052093,0.3046497,0.3049316,8.162613,8.15169,8.157269,13.7485
"2018-02-28 11:35:00",24794,0.3051152,0.3045697,0.3048908,8.176471,8.16512,8.170764,13.74917
"2018-02-28 11:40:00",24795,0.305029,0.3047284,0.3049378,8.191539,8.179429,8.185328,13.74917
"2018-02-28 11:45:00",24796,0.304978,0.3047052,0.3048477,8.209131,8.194763,8.201948,13.74514
"2018-02-28 11:50:00",24797,0.3050432,0.3047836,0.3049402,8.230032,8.213006,8.221318,13.74682
"2018-02-28 11:55:00",24798,0.3050048,0.3049418,0.3049694,8.252989,8.234446,8.243567,13.73977
"2018-02-28 12:00:00",24799,0.3054132,0.3045656,0.3048572,8.279141,8.258202,8.268685,13.73708
"2018-02-28 12:05:00",24800,0.3049821,0.3046961,0.3048246,8.309971,8.284936,8.297148,13.72667
"2018-02-28 12:10:00",24801,0.3049583,0.3046324,0.3048125,8.344648,8.316847,8.33095,13.72163
"2018-02-28 12:15:00",24802,0.3051338,0.304524,0.3048454,8.375487,8.351245,8.363511,13.7077
"2018-02-28 12:20:00",24803,0.3053796,0.3046975,0.3049176,8.401378,8.381205,8.391317,13.70132
"2018-02-28 12:25:00",24804,0.3052247,0.3046265,0.304943,8.426197,8.406568,8.416471,13.69226
"2018-02-28 12:30:00",24805,0.3053115,0.3047941,0.304995,8.447779,8.430897,8.439534,13.69007
"2018-02-28 12:35:00",24806,0.305023,0.3044751,0.304774,8.46543,8.451696,8.458738,13.69175
"2018-02-28 12:40:00",24807,0.3052619,0.3050922,0.3051955,8.480126,8.468828,8.474618,13.69125
"2018-02-28 12:45:00",24808,0.3051566,0.3045498,0.3049459,8.491795,8.48249,8.487204,13.69712
"2018-02-28 12:50:00",24809,0.3052835,0.3046728,0.3049972,8.503802,8.49396,8.498775,13.70065
"2018-02-28 12:55:00",24810,0.3051043,0.3045168,0.3048031,8.52117,8.50687,8.513843,13.70401
"2018-02-28 13:00:00",24811,0.3051263,0.3047514,0.3049657,8.543397,8.525049,8.53407,13.70904
"2018-02-28 13:05:00",24812,0.3054732,0.3045974,0.3050486,8.570563,8.54851,8.559361,13.70468
"2018-02-28 13:10:00",24813,0.3051043,0.3047652,0.3049147,8.603958,8.576926,8.590261,13.69628
"2018-02-28 13:15:00",24814,0.3052456,0.3046509,0.3050201,8.643005,8.610796,8.626718,13.69007
"2018-02-28 13:20:00",24815,0.3054327,0.3047838,0.3051656,8.685273,8.651557,8.668287,13.67563
"2018-02-28 13:25:00",24816,0.3054229,0.3048245,0.3052095,8.727993,8.693608,8.710911,13.66858
"2018-02-28 13:30:00",24817,0.3055413,0.3052346,0.3054182,8.770634,8.736877,8.754034,13.66019
"2018-02-28 13:35:00",24818,0.305532,0.3049209,0.3052728,8.807908,8.778849,8.79355,13.66321
"2018-02-28 13:40:00",24819,0.3058431,0.3051307,0.3055316,8.838147,8.814756,8.82702,13.66774
"2018-02-28 13:45:00",24820,0.3057014,0.305306,0.3054064,8.858325,8.842834,8.850727,13.67177
"2018-02-28 13:50:00",24821,0.3058207,0.3052929,0.3055022,8.874755,8.861852,8.86833,13.67949
"2018-02-28 13:55:00",24822,0.3059033,0.3050811,0.3053105,8.891019,8.877792,8.884393,13.68319
"2018-02-28 14:00:00",24823,0.3057622,0.3048613,0.3053768,8.908949,8.894361,8.901548,13.6889
"2018-02-28 14:05:00",24824,0.3054634,0.3051019,0.3053104,8.93159,8.913065,8.922044,13.68789
"2018-02-28 14:10:00",24825,0.3052964,0.3048438,0.3051394,8.963342,8.937314,8.950049,13.68839
"2018-02-28 14:15:00",24826,0.3054454,0.3051597,0.3052975,9.000685,8.970469,8.985491,13.68336
"2018-02-28 14:20:00",24827,0.3055856,0.3049524,0.3053116,9.041667,9.008682,9.025236,13.68252
"2018-02-28 14:25:00",24828,0.3055702,0.305069,0.3053679,9.084137,9.049769,9.066946,13.67093
"2018-02-28 14:30:00",24829,0.305536,0.3050074,0.3052452,9.128013,9.092999,9.110708,13.66791
"2018-02-28 14:35:00",24830,0.3054676,0.3052111,0.3053289,9.17081,9.136962,9.154384,13.66455
"2018-02-28 14:40:00",24831,0.3057369,0.3050208,0.3053347,9.207195,9.178549,9.193052,13.66187
"2018-02-28 14:45:00",24832,0.3056809,0.3049301,0.3052841,9.239319,9.213303,9.226282,13.65851
"2018-02-28 14:50:00",24833,0.3056556,0.3052519,0.3054081,9.272469,9.245749,9.25876,13.65616
"2018-02-28 14:55:00",24834,0.3055626,0.3052157,0.3053723,9.308704,9.279439,9.294078,13.65364
"2018-02-28 15:00:00",24835,0.3054872,0.3052154,0.3054006,9.343634,9.31575,9.329664,13.64441
"2018-02-28 15:05:00",24836,0.3055688,0.305183,0.3054135,9.378473,9.350482,9.364225,13.64357
"2018-02-28 15:10:00",24837,0.3056665,0.3054547,0.3055222,9.416603,9.385397,9.400852,13.64038
"2018-02-28 15:15:00",24838,0.3055255,0.3050763,0.3053578,9.458221,9.424299,9.441545,13.62997
"2018-02-28 15:20:00",24839,0.305622,0.3050716,0.3053217,9.496682,9.46645,9.481781,13.63081
"2018-02-28 15:25:00",24840,0.3055338,0.3052532,0.3053889,9.529929,9.504011,9.517206,13.62963
"2018-02-28 15:30:00",24841,0.3057342,0.3052226,0.3054267,9.554667,9.53574,9.545557,13.62678
"2018-02-28 15:35:00",24842,0.3056564,0.3051028,0.3053503,9.571172,9.558618,9.565104,13.62997
"2018-02-28 15:40:00",24843,0.3056297,0.3050438,0.3053613,9.582452,9.573653,9.578215,13.63232
"2018-02-28 15:45:00",24844,0.3058725,0.3052208,0.3055317,9.589131,9.584063,9.586706,13.63904
"2018-02-28 15:50:00",24845,0.3058262,0.3052709,0.3055053,9.591793,9.589829,9.590918,13.64508
"2018-02-28 15:55:00",24846,0.3058015,0.3051991,0.3055035,9.591682,9.589518,9.590797,13.65196
"2018-02-28 16:00:00",24847,0.305764,0.3052776,0.3054633,9.588501,9.583088,9.585888,13.66136
"2018-02-28 16:05:00",24848,0.3055904,0.3050831,0.3053942,9.581602,9.575983,9.578703,13.66858
"2018-02-28 16:10:00",24849,0.3056855,0.3053389,0.3054755,9.574662,9.569527,9.572136,13.6852
"2018-02-28 16:15:00",24850,0.3053451,0.3052664,0.3053078,9.567903,9.559627,9.563994,13.69209
"2018-02-28 16:20:00",24851,0.3052644,0.3049447,0.3051459,9.55723,9.544488,9.551096,13.70485
"2018-02-28 16:25:00",24852,0.3053888,0.305152,0.3052519,9.540905,9.525429,9.533356,13.56198
"2018-02-28 16:30:00",24853,0.3054203,0.305154,0.3052336,9.521069,9.505686,9.513252,13.23526
"2018-02-28 16:35:00",24854,0.3053495,0.3046906,0.304993,9.502142,9.489333,9.495618,13.18288
"2018-02-28 16:40:00",24855,0.3051167,0.3046226,0.304923,9.486548,9.476171,9.48124,13.15787
"2018-02-28 16:45:00",24856,0.3050353,0.3047245,0.3049309,9.473849,9.464804,9.469282,13.13772
"2018-02-28 16:50:00",24857,0.3050253,0.3047149,0.304892,9.462938,9.455377,9.459184,13.1305
"2018-02-28 16:55:00",24858,0.3051165,0.3046414,0.3048247,9.453429,9.444768,9.449045,13.11522
"2018-02-28 17:00:00",24859,0.3050512,0.3047707,0.3049113,9.442353,9.432753,9.437632,13.10885
"2018-02-28 17:05:00",24860,0.3049927,0.3046759,0.304854,9.430242,9.419821,9.425079,13.12244
"2018-02-28 17:10:00",24861,0.3049859,0.3047777,0.3048459,9.417243,9.406708,9.411977,13.11405
"2018-02-28 17:15:00",24862,0.304977,0.3042725,0.3046901,9.404096,9.394323,9.399149,13.10011
"2018-02-28 17:20:00",24863,0.3049892,0.3042931,0.3046679,9.39198,9.382347,9.387101,13.10129
"2018-02-28 17:25:00",24864,0.3050095,0.3044089,0.3047882,9.380169,9.371282,9.375739,13.1436
"2018-02-28 17:30:00",24865,0.3049993,0.3045153,0.3047612,9.368783,9.358121,9.363425,13.15669
"2018-02-28 17:35:00",24866,0.3048705,0.3045155,0.3047484,9.355547,9.344924,9.350328,13.15317
"2018-02-28 17:40:00",24867,0.3049298,0.3045658,0.3047665,9.342077,9.330636,9.336307,13.19833
"2018-02-28 17:45:00",24868,0.305265,0.3048202,0.3050722,9.327748,9.315016,9.321358,13.32676
"2018-02-28 17:50:00",24869,0.3057126,0.304622,0.3051588,9.311842,9.298994,9.305542,13.25608
"2018-02-28 17:55:00",24870,0.3054323,0.3047917,0.3051859,9.295869,9.283315,9.289594,13.14981
"2018-02-28 18:00:00",24871,0.305314,0.304929,0.3051514,9.280083,9.267042,9.273593,13.12446
"2018-02-28 18:05:00",24872,0.3057521,0.305266,0.3054305,9.263483,9.250023,9.256902,13.1117
"2018-02-28 18:10:00",24873,0.3055335,0.305045,0.3053644,9.246672,9.232612,9.239753,13.10146
"2018-02-28 18:15:00",24874,0.3055984,0.3052412,0.3054072,9.229044,9.214225,9.221693,13.09491
"2018-02-28 18:20:00",24875,0.3056539,0.305338,0.3054723,9.210338,9.193528,9.202079,13.08853
"2018-02-28 18:25:00",24876,0.3059621,0.3055605,0.3057331,9.189247,9.171834,9.180593,13.08131
"2018-02-28 18:30:00",24877,0.3059512,0.305507,0.305766,9.16733,9.150018,9.158602,13.07628
"2018-02-28 18:35:00",24878,0.3061538,0.305699,0.3059201,9.14545,9.128266,9.136728,13.07208
"2018-02-28 18:40:00",24879,0.3064197,0.3059971,0.3062784,9.123762,9.106452,9.115028,13.06922
"2018-02-28 18:45:00",24880,0.3065642,0.3062257,0.3064212,9.102612,9.086669,9.094579,13.06167
"2018-02-28 18:50:00",24881,0.3070058,0.3062867,0.3067364,9.082824,9.068401,9.075528,13.06217
"2018-02-28 18:55:00",24882,0.3070863,0.30674,0.3068661,9.064768,9.05036,9.057571,13.05613
"2018-02-28 19:00:00",24883,0.3074608,0.3066911,0.3071495,9.047063,9.032847,9.039961,13.05965
"2018-02-28 19:05:00",24884,0.307668,0.3071511,0.307355,9.029335,9.014997,9.0222,13.05529
"2018-02-28 19:10:00",24885,0.3075761,0.3070823,0.3072266,9.011391,8.996708,9.004168,13.05042
"2018-02-28 19:15:00",24886,0.3074496,0.3069775,0.3071572,8.992942,8.978057,8.985461,13.05059
"2018-02-28 19:20:00",24887,0.307419,0.3068878,0.3072144,8.974605,8.960841,8.96776,13.04824
"2018-02-28 19:25:00",24888,0.3073969,0.3070242,0.3072103,8.957255,8.943891,8.950588,13.04589
"2018-02-28 19:30:00",24889,0.3071608,0.3069261,0.307044,8.940585,8.928515,8.934587,13.04303
"2018-02-28 19:35:00",24890,0.3071551,0.3066965,0.3068601,8.925468,8.913715,8.919619,13.04303
"2018-02-28 19:40:00",24891,0.3071511,0.3068262,0.306968,8.91077,8.898894,8.904832,13.03867
"2018-02-28 19:45:00",24892,0.3069719,0.3064492,0.3067625,8.895694,8.88379,8.889834,13.03649
"2018-02-28 19:50:00",24893,0.3069569,0.3062943,0.3065557,8.880841,8.869625,8.875242,13.03816
"2018-02-28 19:55:00",24894,0.3066657,0.3062846,0.3065018,8.866786,8.854993,8.860935,13.03279
"2018-02-28 20:00:00",24895,0.306769,0.3062278,0.3063499,8.85198,8.840335,8.846201,13.03212
"2018-02-28 20:05:00",24896,0.3062129,0.3058817,0.3061064,8.837513,8.825784,8.831606,13.03229
"2018-02-28 20:10:00",24897,0.3059891,0.3058257,0.3058997,8.822578,8.810087,8.816336,13.03027
"2018-02-28 20:15:00",24898,0.306312,0.3058215,0.3060056,8.807091,8.79491,8.800972,13.02994
"2018-02-28 20:20:00",24899,0.3064652,0.3057575,0.3059634,8.791868,8.780077,8.785921,13.02591
"2018-02-28 20:25:00",24900,0.3060325,0.3056166,0.3057716,8.777064,8.764812,8.770989,13.02524
"2018-02-28 20:30:00",24901,0.3059145,0.305542,0.3057142,8.761787,8.749286,8.755561,13.02759
"2018-02-28 20:35:00",24902,0.3060606,0.305519,0.3057682,8.746007,8.733457,8.739693,13.02339
"2018-02-28 20:40:00",24903,0.3059691,0.305218,0.3056756,8.73059,8.718195,8.724434,13.02205
"2018-02-28 20:45:00",24904,0.3058697,0.3054377,0.3056895,8.715457,8.703391,8.709399,13.02054
"2018-02-28 20:50:00",24905,0.3056117,0.3052149,0.3053572,8.700189,8.687847,8.693948,13.01987
"2018-02-28 20:55:00",24906,0.3055003,0.3049284,0.3052394,8.684916,8.672096,8.678514,13.01869
"2018-02-28 21:00:00",24907,0.3054312,0.3049003,0.3051279,8.668844,8.656251,8.662443,13.01869
"2018-02-28 21:05:00",24908,0.3052155,0.3049954,0.3050854,8.653163,8.640502,8.646886,13.01768
"2018-02-28 21:10:00",24909,0.3051791,0.3047894,0.3049538,8.637005,8.624512,8.630664,13.01382
"2018-02-28 21:15:00",24910,0.3049967,0.304565,0.3047969,8.621366,8.607679,8.614477,13.015
"2018-02-28 21:20:00",24911,0.3048353,0.3045204,0.3046971,8.604226,8.590962,8.597495,13.01835
"2018-02-28 21:25:00",24912,0.3049049,0.3044241,0.3047076,8.587631,8.574407,8.581092,13.01298
"2018-02-28 21:30:00",24913,0.3048075,0.3039204,0.3044553,8.571139,8.557125,8.564069,13.0113
"2018-02-28 21:35:00",24914,0.3045159,0.3041261,0.3043379,8.55361,8.539825,8.546772,13.00694
"2018-02-28 21:40:00",24915,0.3045862,0.3039869,0.3042422,8.536252,8.521992,8.529137,13.0113
"2018-02-28 21:45:00",24916,0.3045798,0.3040878,0.3043211,8.518395,8.503388,8.511135,13.00895
"2018-02-28 21:50:00",24917,0.3043042,0.3040172,0.3041651,8.499626,8.484888,8.492312,13.00912
"2018-02-28 21:55:00",24918,0.3041192,0.3038135,0.3039343,8.48094,8.465124,8.4732,13.00845
"2018-02-28 22:00:00",24919,0.3042709,0.3039338,0.3040489,8.460804,8.44353,8.452261,13.00945
"2018-02-28 22:05:00",24920,0.3039567,0.30361,0.303745,8.4388,8.420677,8.42972,13.00543
"2018-02-28 22:10:00",24921,0.3041182,0.3036284,0.3038852,8.415764,8.397534,8.406752,13.00727
"2018-02-28 22:15:00",24922,0.303755,0.303359,0.3035296,8.392725,8.375207,8.383864,13.0061
"2018-02-28 22:20:00",24923,0.3036602,0.3031691,0.3034218,8.370941,8.353993,8.362405,13.00559
"2018-02-28 22:25:00",24924,0.3034042,0.3030536,0.3032284,8.349882,8.33351,8.34175,13.00089
"2018-02-28 22:30:00",24925,0.3035564,0.3032124,0.3033285,8.329482,8.313838,8.321513,13.00307
"2018-02-28 22:35:00",24926,0.303611,0.3029563,0.3032883,8.310097,8.296316,8.30316,13.00308
"2018-02-28 22:40:00",24927,0.3033361,0.3028288,0.303065,8.292803,8.278119,8.285461,13.00476
"2018-02-28 22:45:00",24928,0.3032204,0.3029805,0.3030868,8.274363,8.259846,8.267173,12.99871
"2018-02-28 22:50:00",24929,0.3031592,0.302845,0.3029879,8.255913,8.240922,8.248405,13.0024
"2018-02-28 22:55:00",24930,0.3031976,0.3027635,0.3029224,8.23717,8.221862,8.229437,12.99921
"2018-02-28 23:00:00",24931,0.3031606,0.3028172,0.3029365,8.218324,8.204011,8.211115,13.00207
"2018-02-28 23:05:00",24932,0.3030896,0.3026601,0.3028519,8.200172,8.185635,8.192854,12.99468
"2018-02-28 23:10:00",24933,0.3029364,0.3024944,0.3027422,8.181989,8.168321,8.175141,12.9972
"2018-02-28 23:15:00",24934,0.3026117,0.3023322,0.3024822,8.164948,8.150666,8.157756,13.00106
"2018-02-28 23:20:00",24935,0.3025571,0.3023916,0.3024449,8.147295,8.133092,8.140296,12.99787
"2018-02-28 23:25:00",24936,0.3026713,0.302432,0.3025457,8.12973,8.116084,8.122942,12.99451
"2018-02-28 23:30:00",24937,0.3026811,0.3022465,0.3024611,8.112808,8.099018,8.106064,12.99653
"2018-02-28 23:35:00",24938,0.3025799,0.3020708,0.3023683,8.095038,8.079889,8.08742,12.99837
"2018-02-28 23:40:00",24939,0.3022829,0.3019503,0.3021341,8.075832,8.059749,8.067766,12.99434
"2018-02-28 23:45:00",24940,0.3022134,0.3018781,0.3020726,8.055722,8.040123,8.047894,12.99519
"2018-02-28 23:50:00",24941,0.3023811,0.3018779,0.302169,8.035993,8.01964,8.027754,12.99032
"2018-02-28 23:55:00",24942,0.3022673,0.3017123,0.3019434,8.01569,7.999999,8.007819,12.99451
"2018-03-01 00:00:00",24943,0.3022575,0.3017753,0.3020144,7.996084,7.979356,7.98773,12.993
"2018-03-01 00:05:00",24944,0.3021434,0.3018628,0.3020018,7.97547,7.959174,7.967398,12.99317
"2018-03-01 00:10:00",24945,0.3020559,0.3016023,0.3018398,7.954922,7.939503,7.947105,12.99216
"2018-03-01 00:15:00",24946,0.3020199,0.3015006,0.3018155,7.93574,7.920829,7.928379,12.993
"2018-03-01 00:20:00",24947,0.3017841,0.3015437,0.3016761,7.916996,7.901286,7.909057,12.99485
"2018-03-01 00:25:00",24948,0.3020354,0.3013654,0.3016375,7.897553,7.88266,7.89004,12.99283
"2018-03-01 00:30:00",24949,0.3017535,0.3012129,0.3015783,7.879087,7.865696,7.872459,12.98914
"2018-03-01 00:35:00",24950,0.3014753,0.3013489,0.301418,7.862426,7.849264,7.855756,12.99116
"2018-03-01 00:40:00",24951,0.3014969,0.301276,0.3014159,7.846219,7.834733,7.840407,12.98948
"2018-03-01 00:45:00",24952,0.3015036,0.3011212,0.3012805,7.831977,7.820987,7.826481,12.99132
"2018-03-01 00:50:00",24953,0.3018495,0.3011721,0.3014785,7.818212,7.807482,7.812871,12.99082
"2018-03-01 00:55:00",24954,0.3017334,0.3012155,0.3013592,7.804565,7.794087,7.799228,12.98914
"2018-03-01 01:00:00",24955,0.3014092,0.3012412,0.301364,7.791518,7.781195,7.786403,12.98595
"2018-03-01 01:05:00",24956,0.301502,0.3010164,0.3012517,7.778653,7.768628,7.773729,12.98847
"2018-03-01 01:10:00",24957,0.3012964,0.3008874,0.3010889,7.766119,7.75555,7.760866,12.98948
"2018-03-01 01:15:00",24958,0.3011148,0.3007785,0.3009554,7.752715,7.741882,7.747321,12.98662
"2018-03-01 01:20:00",24959,0.3013299,0.3007478,0.3010115,7.739114,7.727908,7.733531,12.98847
"2018-03-01 01:25:00",24960,0.301234,0.3009364,0.3010447,7.725161,7.713978,7.719501,12.98864
"2018-03-01 01:30:00",24961,0.3011328,0.3007497,0.3008943,7.710978,7.700295,7.705648,12.98679
"2018-03-01 01:35:00",24962,0.3011887,0.3007259,0.3009868,7.697564,7.685615,7.691701,12.9878
"2018-03-01 01:40:00",24963,0.3011743,0.3005394,0.3008357,7.682591,7.670153,7.676476,12.98797
"2018-03-01 01:45:00",24964,0.3009652,0.3004946,0.30076,7.666928,7.653701,7.660361,12.98595
"2018-03-01 01:50:00",24965,0.300611,0.3004378,0.3005129,7.650368,7.635619,7.643064,12.98645
"2018-03-01 01:55:00",24966,0.300814,0.3005748,0.3006787,7.631799,7.615764,7.623816,12.98478
"2018-03-01 02:00:00",24967,0.3008425,0.3003658,0.3006091,7.611686,7.59501,7.603371,12.98645
"2018-03-01 02:05:00",24968,0.3008476,0.3001961,0.300463,7.59063,7.573771,7.582317,12.98461
"2018-03-01 02:10:00",24969,0.3007365,0.3003163,0.3005456,7.569172,7.549948,7.559772,12.9831
"2018-03-01 02:15:00",24970,0.3007584,0.3000904,0.3004451,7.545061,7.52635,7.535715,12.9831
"2018-03-01 02:20:00",24971,0.3002908,0.3001412,0.3002264,7.521291,7.501802,7.511487,12.98041
"2018-03-01 02:25:00",24972,0.3003854,0.2999974,0.3002495,7.496521,7.477067,7.486598,12.9841
"2018-03-01 02:30:00",24973,0.3003332,0.2998974,0.3001815,7.472404,7.452103,7.462182,12.98276
"2018-03-01 02:35:00",24974,0.3004083,0.2999208,0.3001649,7.447328,7.428271,7.43779,12.97924
"2018-03-01 02:40:00",24975,0.3001384,0.2998421,0.3000019,7.423667,7.404785,7.414183,12.98226
"2018-03-01 02:45:00",24976,0.3001575,0.2998654,0.3000218,7.399823,7.381,7.39028,12.97991
"2018-03-01 02:50:00",24977,0.3001745,0.2997647,0.2999784,7.376357,7.357632,7.36703,12.98024
"2018-03-01 02:55:00",24978,0.3001573,0.2995183,0.2998717,7.352812,7.334661,7.343416,12.98007
"2018-03-01 03:00:00",24979,0.2999572,0.2997525,0.2998469,7.330244,7.313684,7.321958,12.98024
"2018-03-01 03:05:00",24980,0.2997417,0.2995986,0.2996499,7.30936,7.291135,7.300202,12.97789
"2018-03-01 03:10:00",24981,0.2996804,0.2994526,0.299608,7.286724,7.268899,7.277963,12.97739
"2018-03-01 03:15:00",24982,0.2997614,0.2993984,0.299586,7.264349,7.246503,7.255403,12.97621
"2018-03-01 03:20:00",24983,0.2996637,0.2993312,0.2995391,7.241776,7.223114,7.232428,12.97689
"2018-03-01 03:25:00",24984,0.299797,0.2993536,0.2995915,7.218879,7.201726,7.210306,12.97521
"2018-03-01 03:30:00",24985,0.2995513,0.2992585,0.2994333,7.197332,7.180267,7.188784,12.97571
"2018-03-01 03:35:00",24986,0.2996612,0.2991889,0.2993885,7.175864,7.156719,7.166386,12.97571
"2018-03-01 03:40:00",24987,0.2991808,0.2989859,0.2991075,7.152101,7.132271,7.142056,12.97571
"2018-03-01 03:45:00",24988,0.2995359,0.2990869,0.2993343,7.127342,7.106867,7.117244,12.97537
"2018-03-01 03:50:00",24989,0.2994063,0.2990033,0.2991948,7.101295,7.080535,7.090847,12.97453
"2018-03-01 03:55:00",24990,0.2995717,0.2987483,0.2991053,7.075678,7.056424,7.066063,12.97437
"2018-03-01 04:00:00",24991,0.2994875,0.2988362,0.2991211,7.051705,7.031404,7.041636,12.97739
"2018-03-01 04:05:00",24992,0.2990472,0.298783,0.2989205,7.026158,7.005879,7.015966,12.97017
"2018-03-01 04:10:00",24993,0.2988493,0.2984876,0.2986887,7.00111,6.981802,6.991466,12.97588
"2018-03-01 04:15:00",24994,0.2989909,0.298741,0.2988629,6.977273,6.958923,6.968121,12.97403
"2018-03-01 04:20:00",24995,0.2990795,0.298578,0.298826,6.954294,6.935339,6.944783,12.97504
"2018-03-01 04:25:00",24996,0.2986948,0.2983875,0.2985523,6.930631,6.912498,6.921587,12.9747
"2018-03-01 04:30:00",24997,0.2988306,0.2986798,0.2987397,6.908124,6.889735,6.899,12.97
"2018-03-01 04:35:00",24998,0.2988036,0.2983482,0.2985015,6.885434,6.867325,6.876352,12.97252
"2018-03-01 04:40:00",24999,0.2985607,0.2983674,0.2984642,6.862766,6.844899,6.853782,12.97319
"2018-03-01 04:45:00",25000,0.2986786,0.2983173,0.2985061,6.84061,6.822329,6.831676,12.96933
"2018-03-01 04:50:00",25001,0.298492,0.2981984,0.2983407,6.817382,6.799246,6.808415,12.96967
"2018-03-01 04:55:00",25002,0.298471,0.2979258,0.2981444,6.794633,6.776707,6.785689,12.97151
"2018-03-01 05:00:00",25003,0.2985416,0.2980396,0.2982353,6.772388,6.75453,6.763543,12.97101
"2018-03-01 05:05:00",25004,0.2982736,0.2978064,0.2980908,6.749904,6.731932,6.740989,12.96446
"2018-03-01 05:10:00",25005,0.2982515,0.2977815,0.2980886,6.72729,6.709728,6.718422,12.96698
"2018-03-01 05:15:00",25006,0.2984449,0.2978228,0.2980881,6.705133,6.6869,6.696156,12.9695
"2018-03-01 05:20:00",25007,0.298252,0.2977341,0.2980466,6.682309,6.663544,6.672797,12.96245
"2018-03-01 05:25:00",25008,0.2980284,0.2976655,0.2978566,6.658931,6.640615,6.649746,12.96916
"2018-03-01 05:30:00",25009,0.2980745,0.2976176,0.2978102,6.63608,6.617859,6.626964,12.96933
"2018-03-01 05:35:00",25010,0.2979389,0.297357,0.2976803,6.613479,6.594551,6.604066,12.96916
"2018-03-01 05:40:00",25011,0.2981866,0.2975261,0.2977378,6.590313,6.572506,6.581501,12.9695
"2018-03-01 05:45:00",25012,0.2978265,0.2974861,0.2976212,6.567843,6.549457,6.558611,12.96765
"2018-03-01 05:50:00",25013,0.2977308,0.2973676,0.2976297,6.544657,6.525251,6.535087,12.96899
"2018-03-01 05:55:00",25014,0.2977036,0.2971356,0.2974268,6.52087,6.503221,6.512056,12.96614
"2018-03-01 06:00:00",25015,0.2975886,0.2971416,0.2973734,6.498345,6.47979,6.488925,12.96681
"2018-03-01 06:05:00",25016,0.2973076,0.297025,0.2972157,6.475031,6.457525,6.466189,12.96261
"2018-03-01 06:10:00",25017,0.297465,0.297263,0.2973413,6.453259,6.43562,6.444489,12.96799
"2018-03-01 06:15:00",25018,0.2975421,0.2970859,0.2973242,6.431427,6.414721,6.422942,12.9653
"2018-03-01 06:20:00",25019,0.2973559,0.2971361,0.2972379,6.410548,6.394385,6.402446,12.96732
"2018-03-01 06:25:00",25020,0.2972168,0.2969584,0.2971246,6.390247,6.371976,6.381158,12.96446
"2018-03-01 06:30:00",25021,0.2974352,0.2971064,0.2972837,6.367314,6.350383,6.358831,12.96262
"2018-03-01 06:35:00",25022,0.2972049,0.2966419,0.2968943,6.345918,6.328002,6.337054,12.96564
"2018-03-01 06:40:00",25023,0.2971814,0.296936,0.2970159,6.323378,6.305605,6.314572,13.01449
"2018-03-01 06:45:00",25024,0.2970693,0.2967024,0.2968521,6.300934,6.283411,6.291848,13.21411
"2018-03-01 06:50:00",25025,0.2971853,0.2966474,0.2968312,6.279717,6.264154,6.272006,13.96558
"2018-03-01 06:55:00",25026,0.2967854,0.2964209,0.2966388,6.260075,6.243303,6.251742,14.05086
"2018-03-01 07:00:00",25027,0.2969517,0.2963774,0.2966585,6.239614,6.223993,6.231776,14.04969
"2018-03-01 07:05:00",25028,0.2968942,0.2963145,0.2966197,6.220256,6.206148,6.213072,14.04969
"2018-03-01 07:10:00",25029,0.2968551,0.296381,0.2966203,6.202868,6.190518,6.196617,14.04801
"2018-03-01 07:15:00",25030,0.2967871,0.2964011,0.2966036,6.187383,6.175381,6.181414,14.047
"2018-03-01 07:20:00",25031,0.2968084,0.2961373,0.2964776,6.172528,6.162144,6.167278,14.04532
"2018-03-01 07:25:00",25032,0.2965365,0.2960979,0.2963685,6.159815,6.150208,6.155005,14.04146
"2018-03-01 07:30:00",25033,0.2966911,0.2963142,0.2964526,6.147966,6.138194,6.143108,14.03441
"2018-03-01 07:35:00",25034,0.2964348,0.2962417,0.296324,6.135792,6.127461,6.131398,14.03273
"2018-03-01 07:40:00",25035,0.2964743,0.2960607,0.2963031,6.125893,6.11961,6.122756,14.02568
"2018-03-01 07:45:00",25036,0.2963804,0.2960423,0.2962697,6.118515,6.116158,6.117137,14.00704
"2018-03-01 07:50:00",25037,0.2967827,0.2960472,0.2963171,6.116357,6.116039,6.116186,13.98673
"2018-03-01 07:55:00",25038,0.2963181,0.2958516,0.2960817,6.116338,6.116065,6.116183,13.96155
"2018-03-01 08:00:00",25039,0.2961394,0.2958423,0.296016,6.117482,6.116537,6.116965,13.93149
"2018-03-01 08:05:00",25040,0.2962797,0.2957561,0.2960002,6.122571,6.118148,6.120278,13.90396
"2018-03-01 08:10:00",25041,0.2965882,0.296042,0.2962655,6.131025,6.123802,6.127195,13.87357
"2018-03-01 08:15:00",25042,0.296432,0.2960655,0.2962697,6.14359,6.133272,6.138243,13.84403
