"Título de trazado: JTU_01_PT_11"
"N.º";"Fecha Tiempo, GMT-05:00";"PRECIPITACION, mm (LGR S/N: 2412761, SEN S/N: 2412761)";"Final de archivo (LGR S/N: 2412761)"
316;27/12/17 02:48:08;31,5;
317;27/12/17 02:50:15;31,6;
318;27/12/17 02:53:40;31,7;
319;27/12/17 03:01:17;31,8;
320;27/12/17 03:10:35;31,9;
321;27/12/17 03:23:00;32,0;
322;27/12/17 03:33:15;32,1;
323;27/12/17 03:39:14;32,2;
324;27/12/17 03:50:53;32,3;
325;27/12/17 03:57:16;32,4;
326;27/12/17 04:00:37;32,5;
327;27/12/17 04:03:49;32,6;
328;27/12/17 04:07:14;32,7;
329;27/12/17 04:09:39;32,8;
330;27/12/17 04:13:42;32,9;
331;27/12/17 04:16:38;33,0;
332;27/12/17 04:22:13;33,1;
333;27/12/17 04:28:33;33,2;
334;27/12/17 04:40:28;33,3;
335;27/12/17 05:02:35;33,4;
336;27/12/17 05:51:36;33,5;
337;27/12/17 05:54:58;33,6;
338;27/12/17 05:59:34;33,7;
339;27/12/17 06:03:15;33,8;
340;27/12/17 06:08:29;33,9;
341;27/12/17 06:12:54;34,0;
342;27/12/17 06:17:39;34,1;
343;27/12/17 06:21:31;34,2;
344;27/12/17 06:25:20;34,3;
345;27/12/17 06:28:43;34,4;
346;27/12/17 06:32:23;34,5;
347;27/12/17 06:34:39;34,6;
348;27/12/17 06:38:47;34,7;
349;27/12/17 06:41:35;34,8;
350;27/12/17 06:43:41;34,9;
351;27/12/17 06:44:53;35,0;
352;27/12/17 06:46:27;35,1;
353;27/12/17 06:47:24;35,2;
354;27/12/17 06:48:09;35,3;
355;27/12/17 06:49:24;35,4;
356;27/12/17 06:53:00;35,5;
357;27/12/17 06:56:45;35,6;
358;27/12/17 06:58:41;35,7;
359;27/12/17 06:59:55;35,8;
360;27/12/17 07:01:23;35,9;
361;27/12/17 07:02:28;36,0;
362;27/12/17 07:03:31;36,1;
363;27/12/17 07:04:18;36,2;
364;27/12/17 07:05:10;36,3;
365;27/12/17 07:06:28;36,4;
366;27/12/17 07:09:15;36,5;
367;27/12/17 07:23:17;36,6;
368;27/12/17 07:35:32;36,7;
369;27/12/17 07:56:06;36,8;
370;27/12/17 08:21:29;36,9;
371;27/12/17 08:34:57;37,0;
372;27/12/17 20:53:47;37,1;
373;28/12/17 07:43:58;37,2;
374;28/12/17 11:52:02;37,3;
375;28/12/17 12:02:25;37,4;
376;28/12/17 12:14:14;37,5;
377;28/12/17 12:20:04;37,6;
378;28/12/17 12:43:44;37,7;
379;28/12/17 12:54:13;37,8;
380;28/12/17 14:41:12;37,9;
381;29/12/17 02:39:20;38,0;
382;29/12/17 16:22:41;38,1;
383;29/12/17 16:59:10;38,2;
384;29/12/17 17:09:02;38,3;
385;29/12/17 17:11:56;38,4;
386;29/12/17 17:18:23;38,5;
387;29/12/17 17:19:20;38,6;
388;29/12/17 17:28:22;38,7;
389;29/12/17 21:27:45;38,8;
390;30/12/17 13:11:57;38,9;
391;30/12/17 13:12:36;39,0;
392;30/12/17 13:13:09;39,1;
393;30/12/17 13:13:50;39,2;
394;30/12/17 13:14:53;39,3;
395;30/12/17 13:16:00;39,4;
396;30/12/17 13:17:26;39,5;
397;30/12/17 13:18:22;39,6;
398;30/12/17 13:20:35;39,7;
399;30/12/17 13:21:40;39,8;
400;30/12/17 13:22:33;39,9;
401;30/12/17 13:23:27;40,0;
402;30/12/17 13:24:25;40,1;
403;30/12/17 13:25:13;40,2;
404;30/12/17 13:26:33;40,3;
405;30/12/17 13:27:59;40,4;
406;30/12/17 13:29:28;40,5;
407;30/12/17 13:30:47;40,6;
408;30/12/17 13:32:31;40,7;
409;30/12/17 13:33:48;40,8;
410;30/12/17 13:35:41;40,9;
411;30/12/17 13:36:39;41,0;
412;30/12/17 13:37:24;41,1;
413;30/12/17 13:38:27;41,2;
414;30/12/17 13:40:01;41,3;
415;30/12/17 13:41:25;41,4;
416;30/12/17 13:43:02;41,5;
417;30/12/17 13:43:56;41,6;
418;30/12/17 13:45:08;41,7;
419;30/12/17 13:46:40;41,8;
420;30/12/17 13:48:53;41,9;
421;30/12/17 13:50:22;42,0;
422;30/12/17 13:54:21;42,1;
423;30/12/17 14:11:58;42,2;
424;30/12/17 14:20:41;42,3;
425;30/12/17 14:25:33;42,4;
426;30/12/17 19:32:56;42,5;
427;30/12/17 19:35:25;42,6;
428;30/12/17 19:38:22;42,7;
429;30/12/17 19:40:48;42,8;
430;30/12/17 19:43:19;42,9;
431;30/12/17 19:45:56;43,0;
432;30/12/17 19:49:17;43,1;
433;30/12/17 20:02:09;43,2;
434;31/12/17 11:43:17;43,3;
435;31/12/17 18:07:12;43,4;
436;31/12/17 18:09:17;43,5;
437;31/12/17 18:10:26;43,6;
438;31/12/17 18:11:57;43,7;
439;31/12/17 18:13:40;43,8;
440;31/12/17 18:16:39;43,9;
441;31/12/17 18:25:34;44,0;
442;31/12/17 18:27:00;44,1;
443;31/12/17 18:28:41;44,2;
444;31/12/17 18:30:32;44,3;
445;31/12/17 18:32:30;44,4;
446;31/12/17 18:34:41;44,5;
447;31/12/17 19:14:20;44,6;
448;31/12/17 20:11:40;44,7;
449;31/12/17 20:23:57;44,8;
450;31/12/17 20:37:55;44,9;
451;31/12/17 20:41:23;45,0;
452;31/12/17 20:44:19;45,1;
453;31/12/17 20:46:29;45,2;
454;31/12/17 20:49:35;45,3;
455;31/12/17 20:53:14;45,4;
456;31/12/17 20:56:42;45,5;
457;31/12/17 20:58:43;45,6;
458;31/12/17 21:00:55;45,7;
459;31/12/17 21:02:44;45,8;
460;31/12/17 21:05:07;45,9;
461;31/12/17 21:07:41;46,0;
462;31/12/17 21:10:47;46,1;
463;31/12/17 21:12:56;46,2;
464;31/12/17 21:16:26;46,3;
465;31/12/17 21:19:44;46,4;
466;31/12/17 21:21:38;46,5;
467;31/12/17 21:23:52;46,6;
468;31/12/17 21:27:30;46,7;
469;31/12/17 21:29:56;46,8;
470;31/12/17 21:32:35;46,9;
471;31/12/17 21:35:09;47,0;
472;31/12/17 21:39:09;47,1;
473;31/12/17 21:41:32;47,2;
474;31/12/17 21:44:06;47,3;
475;31/12/17 21:46:06;47,4;
476;31/12/17 21:48:13;47,5;
477;31/12/17 21:50:38;47,6;
478;31/12/17 21:55:46;47,7;
479;31/12/17 22:03:55;47,8;
480;31/12/17 22:12:41;47,9;
481;31/12/17 22:16:00;48,0;
482;31/12/17 22:17:44;48,1;
483;31/12/17 22:19:12;48,2;
484;31/12/17 22:21:10;48,3;
485;31/12/17 22:22:57;48,4;
486;31/12/17 22:24:37;48,5;
487;31/12/17 22:26:10;48,6;
488;31/12/17 22:27:29;48,7;
489;31/12/17 22:28:44;48,8;
490;31/12/17 22:30:07;48,9;
491;31/12/17 22:31:43;49,0;
492;31/12/17 22:33:31;49,1;
493;31/12/17 22:35:31;49,2;
494;31/12/17 22:37:55;49,3;
495;31/12/17 22:39:44;49,4;
496;31/12/17 22:41:47;49,5;
497;31/12/17 22:43:34;49,6;
498;31/12/17 22:45:33;49,7;
499;31/12/17 22:47:12;49,8;
500;31/12/17 22:49:31;49,9;
501;31/12/17 22:53:12;50,0;
502;31/12/17 22:56:20;50,1;
503;31/12/17 22:59:20;50,2;
504;31/12/17 23:02:01;50,3;
505;31/12/17 23:04:58;50,4;
506;31/12/17 23:09:55;50,5;
507;31/12/17 23:13:51;50,6;
508;31/12/17 23:18:09;50,7;
509;31/12/17 23:21:10;50,8;
510;31/12/17 23:24:44;50,9;
511;31/12/17 23:29:24;51,0;
512;31/12/17 23:35:10;51,1;
513;31/12/17 23:38:53;51,2;
514;31/12/17 23:45:19;51,3;
515;31/12/17 23:51:51;51,4;
516;31/12/17 23:56:51;51,5;
517;01/01/18 00:00:00;51,6;
518;01/01/18 00:03:08;51,7;
519;01/01/18 00:06:15;51,8;
520;01/01/18 00:10:26;51,9;
521;01/01/18 00:14:30;52,0;
522;01/01/18 00:17:02;52,1;
523;01/01/18 00:19:53;52,2;
524;01/01/18 00:23:04;52,3;
525;01/01/18 00:25:03;52,4;
526;01/01/18 00:26:32;52,5;
527;01/01/18 00:28:09;52,6;
528;01/01/18 00:29:52;52,7;
529;01/01/18 00:31:33;52,8;
530;01/01/18 00:33:24;52,9;
531;01/01/18 00:35:17;53,0;
532;01/01/18 00:37:44;53,1;
533;01/01/18 00:40:36;53,2;
534;01/01/18 00:43:57;53,3;
535;01/01/18 00:48:40;53,4;
536;01/01/18 00:56:53;53,5;
537;01/01/18 01:04:07;53,6;
538;01/01/18 01:07:52;53,7;
539;01/01/18 01:10:16;53,8;
540;01/01/18 01:12:36;53,9;
541;01/01/18 01:14:43;54,0;
542;01/01/18 01:19:22;54,1;
543;01/01/18 01:25:53;54,2;
544;01/01/18 01:29:01;54,3;
545;01/01/18 01:35:50;54,4;
546;01/01/18 07:05:39;54,5;
547;01/01/18 08:38:55;54,6;
548;01/01/18 08:38:57;54,7;
549;01/01/18 08:38:59;54,8;
550;01/01/18 08:39:02;54,9;
551;01/01/18 08:39:04;55,0;
552;01/01/18 08:39:07;55,1;
553;01/01/18 08:39:10;55,2;
554;01/01/18 08:39:15;55,3;
555;01/01/18 08:39:20;55,4;
556;01/01/18 08:39:27;55,5;
557;01/01/18 08:39:38;55,6;
558;01/01/18 08:40:48;55,7;
559;01/01/18 08:41:38;55,8;
560;01/01/18 08:42:22;55,9;
561;01/01/18 08:43:06;56,0;
562;01/01/18 08:43:51;56,1;
563;01/01/18 08:44:28;56,2;
564;01/01/18 08:45:07;56,3;
565;01/01/18 08:45:52;56,4;
566;01/01/18 08:46:53;56,5;
567;01/01/18 08:47:36;56,6;
568;01/01/18 08:48:16;56,7;
569;01/01/18 08:48:55;56,8;
570;01/01/18 08:49:33;56,9;
571;01/01/18 08:50:17;57,0;
572;01/01/18 08:51:26;57,1;
573;01/01/18 08:52:51;57,2;
574;01/01/18 08:54:30;57,3;
575;01/01/18 09:11:20;57,4;
576;01/01/18 09:11:22;57,5;
577;01/01/18 09:11:23;57,6;
578;01/01/18 09:11:25;57,7;
579;01/01/18 09:11:27;57,8;
580;01/01/18 09:11:28;57,9;
581;01/01/18 09:11:30;58,0;
582;01/01/18 09:11:32;58,1;
583;01/01/18 09:12:34;58,2;
584;01/01/18 09:13:05;58,3;
585;01/01/18 09:13:34;58,4;
586;01/01/18 09:14:06;58,5;
587;01/01/18 09:14:35;58,6;
588;01/01/18 09:15:08;58,7;
589;01/01/18 09:15:38;58,8;
590;01/01/18 09:16:11;58,9;
591;01/01/18 09:16:43;59,0;
592;01/01/18 09:17:16;59,1;
593;01/01/18 09:17:47;59,2;
594;01/01/18 09:18:20;59,3;
595;01/01/18 09:18:52;59,4;
596;01/01/18 09:19:27;59,5;
597;01/01/18 09:19:59;59,6;
598;01/01/18 09:20:35;59,7;
599;01/01/18 09:21:08;59,8;
600;01/01/18 09:21:44;59,9;
601;01/01/18 09:22:19;60,0;
602;01/01/18 09:23:06;60,1;
603;01/01/18 09:23:56;60,2;
604;01/01/18 09:31:14;60,3;
605;01/01/18 09:31:16;60,4;
606;01/01/18 09:31:17;60,5;
607;01/01/18 09:31:19;60,6;
608;01/01/18 09:31:20;60,7;
609;01/01/18 09:31:22;60,8;
610;01/01/18 09:31:23;60,9;
611;01/01/18 09:31:47;61,0;
612;01/01/18 09:33:17;61,1;
613;01/01/18 09:34:06;61,2;
614;01/01/18 09:34:50;61,3;
615;01/01/18 09:35:43;61,4;
616;01/01/18 09:36:36;61,5;
617;01/01/18 09:37:27;61,6;
618;01/01/18 09:38:26;61,7;
619;01/01/18 09:39:22;61,8;
620;01/01/18 09:49:48;61,9;
621;01/01/18 09:49:49;62,0;
622;01/01/18 09:49:50;62,1;
623;01/01/18 09:49:51;62,2;
624;01/01/18 09:49:52;62,3;
625;01/01/18 09:49:53;62,4;
626;01/01/18 09:49:54;62,5;
627;01/01/18 09:51:03;62,6;
628;01/01/18 09:51:42;62,7;
629;01/01/18 09:52:42;62,8;
630;01/01/18 09:54:40;62,9;
631;01/01/18 09:54:51;63,0;
632;01/01/18 09:55:40;63,1;
633;01/01/18 09:57:01;63,2;
634;01/01/18 09:57:48;63,3;
635;01/01/18 09:58:38;63,4;
636;01/01/18 09:59:28;63,5;
637;01/01/18 10:00:19;63,6;
638;01/01/18 10:02:16;63,7;
639;01/01/18 10:03:05;63,8;
640;01/01/18 10:03:57;63,9;
641;01/01/18 10:04:47;64,0;
642;01/01/18 10:05:39;64,1;
643;01/01/18 10:06:28;64,2;
644;01/01/18 10:07:23;64,3;
645;01/01/18 10:08:23;64,4;
646;01/01/18 10:10:06;64,5;
647;01/01/18 10:11:01;64,6;
648;01/01/18 10:11:54;64,7;
649;01/01/18 10:12:39;64,8;
650;01/01/18 10:13:20;64,9;
651;01/01/18 10:15:00;65,0;
652;01/01/18 10:15:52;65,1;
653;01/01/18 10:16:47;65,2;
654;01/01/18 10:17:37;65,3;
655;01/01/18 10:18:38;65,4;
656;01/01/18 10:20:22;65,5;
